dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0058,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0185,nzd0031-0186,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0081
2024-02-04 22:11:43.788000,L9,509.13,515.09,534.31,481.30,495.06,495.35,504.62,510.18,502.22,493.37,485.61,492.76,486.56,497.02,486.53,497.61,499.35,499.79,498.36,495.86,497.69,490.57,513.05,525.41,530.91,478.32,504.29,509.10,495.52,504.55,525.03,517.54,518.27,484.92,466.16,269.59,,,,,394.49,406.56,265.59,,518.72,445.56,445.86,444.11,412.86,372.46,297.91,311.79,342.88,171.44,,246.54,404.95,390.62,449.14,,519.70,312.24,,,,,,,,,,,,,,,,,,,192.75,289.75,313.23,,,,,,,379.00,374.85,375.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.88,509.50,454.21,482.88,502.02,,445.61,333.16,218.50,214.02,295.58,312.41,174.23,,,,,,,,,,,413.81,482.17,533.38,,,,511.81,516.60,520.82,376.80,310.80,242.16,507.34,470.71,459.97,438.23,,,,,,,,,
2024-02-11 22:17:53.113000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.47,495.58,510.16,551.08,,,,,,,481.70,455.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.48,314.07,298.05,308.83,,,,,,458.36,452.42,448.71,461.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.59,541.19,539.87,536.02,534.46,532.43,530.11,529.87,525.66,515.45,505.26,446.00,458.71,,,,,,539.36,452.13,346.93,516.11,,,495.84,,,,,,548.29,528.94,526.92,531.06,528.88,525.29,524.27,526.44,322.92,307.93,361.42,293.21,557.65,,,,356.59,316.31,,,,,,,,,
2024-02-12 22:11:30.284000,L8,357.69,,,,459.28,479.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.69,443.97,399.90,418.80,390.12,446.05,508.39,500.38,434.85,438.76,414.90,440.59,402.84,416.90,540.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.11,402.16,385.83,383.74,,,,,528.87,499.51,507.10,541.19,537.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.58,487.79,448.69,467.14,518.08,,,,,,,,,,,558.70,,,,,,,,429.74,490.20,544.92,,,,508.55,518.10,511.03,,,,,,457.81,418.65,,,,,,,,,
2024-02-19 22:17:39.652000,L8,,,,,,,,,,,,,,,,531.78,467.92,478.61,467.88,420.47,,,,,,,,,447.07,464.18,441.96,,,,,,525.34,527.51,531.80,537.31,505.61,534.16,,,,,,,,,,,,,484.69,460.12,448.50,510.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.83,320.34,297.04,289.50,,,,,433.90,459.08,493.86,449.45,464.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.78,537.72,533.55,533.09,531.50,530.40,524.35,242.61,291.30,511.28,500.47,488.73,459.18,,529.88,,,,536.88,445.61,345.07,,,,495.02,,,,,,543.95,312.62,525.54,527.74,521.40,327.79,519.44,524.04,320.72,304.86,358.86,289.23,,,,,356.12,337.66,,,,,,,,,
2024-02-27 22:17:43.972000,L9,,,,,,,,,,,,,472.94,502.16,525.94,,,,,,,,,,,,,,,,,,,,,,,,427.51,452.51,463.76,509.99,,,401.20,,549.76,415.40,488.27,189.15,311.37,230.80,225.50,458.71,371.79,503.22,549.29,,,,,263.84,275.58,493.26,,,,,,,306.49,,,,395.42,548.05,,,,,329.78,373.26,321.94,,,252.12,377.51,384.68,534.39,521.02,484.27,428.74,552.00,,,,,,536.93,347.67,496.33,,262.52,204.13,261.97,314.58,334.47,467.58,474.43,523.70,,,,,,,549.12,491.16,466.76,340.14,364.95,525.10,,,,,,,,,,,,,,,,,,,,,,,451.19,493.68,487.62,,,540.42,343.90,,,,,,,,,,,,,,,,,,,,,288.25,,485.10,,,,,,,491.94,349.80,279.54,,,,
2024-02-28 22:11:24.294000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.77,541.72,428.22,436.76,396.92,444.12,399.91,421.47,539.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.02,402.64,385.88,384.82,,,,,527.45,493.48,506.62,536.35,532.31,,,,,,171.57,223.73,407.05,433.49,452.89,453.77,491.32,484.48,492.57,490.09,495.84,513.81,536.01,,,,,,276.26,287.10,309.30,316.36,516.86,514.77,527.93,535.74,484.42,,,,,,,539.61,485.82,448.09,461.63,,,,,,,,,,,,516.75,373.97,412.14,425.18,446.02,451.63,527.19,,427.39,539.82,472.42,,,,499.88,511.06,507.36,,,,,,448.66,407.17,,,,,,,,,
2024-03-23 22:11:31.656000,L9,479.62,336.33,282.49,,,255.24,491.27,494.63,491.79,466.31,473.47,485.03,400.72,303.10,372.22,453.37,433.02,494.29,493.17,489.86,488.89,484.91,369.18,521.89,526.29,494.76,458.40,438.32,473.48,308.03,517.36,511.79,522.41,524.34,368.06,511.30,435.45,408.84,329.25,353.90,346.87,,,217.01,236.30,,,284.09,294.76,183.89,243.48,400.53,453.00,378.87,366.05,382.74,423.25,348.09,375.49,381.18,516.99,526.27,,,,,422.45,481.70,470.65,478.81,297.95,537.76,,,,,,,,304.38,225.40,189.30,176.25,,,,,,385.85,404.79,393.90,388.07,287.57,538.18,533.81,517.57,213.39,399.62,473.44,524.83,524.24,,,,,,,,,,,,489.09,416.67,335.48,297.82,236.72,,270.20,491.00,,,,,,,,,,,,,,,,,,,262.58,535.59,485.74,452.42,299.91,412.09,391.37,523.82,529.17,538.08,406.19,298.20,429.20,,291.88,528.02,236.13,,,,,,,304.97,439.36,495.45,561.59,,,,360.98,365.09,425.15,384.67,296.42,199.99,504.69,428.98,441.53,,415.80,332.07,456.39,492.06,452.34,450.44,484.59,502.20,379.25
2024-03-30 22:17:36.478000,L9,457.67,509.95,531.82,535.67,536.01,,,,,,,,,,,,,479.15,469.34,,,,,,,,,,,,,,,,,,524.51,522.95,531.37,538.35,505.65,528.25,,,,500.70,492.48,471.13,542.10,,,,,,489.33,459.47,447.21,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.68,319.77,303.34,301.98,,,,,423.44,459.98,494.11,444.43,404.71,334.47,348.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.03,535.29,533.20,532.43,529.38,528.58,522.25,525.82,520.17,510.74,498.15,480.39,327.11,,523.53,,,,537.37,446.61,344.82,546.94,,,495.84,,,,,,543.36,521.84,522.29,522.90,520.23,518.22,520.66,521.95,319.59,306.12,352.70,288.55,506.76,532.66,,,346.27,302.57,,,,,,,,,
2024-04-08 22:11:23.266000,L9,527.02,488.22,478.72,282.18,360.29,355.51,405.03,505.86,505.57,489.98,485.23,494.75,487.22,491.84,474.89,500.98,500.00,501.74,504.32,498.58,501.56,492.28,511.79,530.49,536.41,499.15,506.16,506.41,496.61,504.32,433.54,458.34,419.13,525.53,528.14,507.49,446.46,414.66,404.88,341.29,356.62,402.74,515.58,539.35,535.34,467.04,445.36,401.08,423.17,406.63,443.74,511.75,495.13,544.66,440.06,419.10,446.92,405.41,419.16,537.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.34,401.70,381.68,382.88,,,,,525.89,503.45,508.76,536.45,535.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.59,493.69,457.44,463.32,335.30,394.25,539.71,,,518.73,520.20,,181.39,,,518.83,,,,,,,,425.10,489.29,541.49,,,,355.14,338.97,509.21,489.45,527.42,240.39,513.09,474.15,450.60,405.27,,,,,,,,,
2024-04-15 22:17:28.257000,L9,,,283.95,344.33,,,,,,,,,,,,,,429.45,423.19,487.74,490.06,508.43,431.76,,270.01,,449.48,391.26,462.53,386.55,380.40,476.79,256.01,325.29,340.99,,,,,514.20,510.71,203.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.29,312.98,296.49,292.60,,,,,,,,,,,,402.70,444.93,349.42,228.65,,,,201.84,221.73,253.52,288.64,310.35,267.31,272.05,278.66,380.30,415.74,475.16,455.07,489.42,448.36,394.46,365.88,351.26,452.10,,,,391.88,355.54,251.95,,,,,,,536.28,529.26,508.89,496.76,492.46,463.59,,,,,,,459.30,417.95,,,,,,,,,301.57,303.72,532.01,525.70,526.91,522.24,514.58,515.06,519.77,319.61,325.36,360.28,343.94,545.78,,526.40,410.37,370.35,331.83,,,,,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.84,498.45,507.06,549.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.40,320.44,304.91,309.13,,,,,,408.45,425.06,435.06,454.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.92,539.14,534.19,534.16,531.58,531.34,529.75,228.00,248.46,422.84,500.18,445.71,456.55,,,,,,539.16,452.48,348.43,520.82,,,493.97,,,,,,546.61,315.42,523.69,525.07,523.71,521.45,518.17,522.47,321.42,313.54,355.87,291.83,512.59,,,,354.08,311.01,,,,,,,,,
2024-05-01 22:17:11.831000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.28,501.87,512.87,547.00,,,,,,,472.05,457.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.53,317.63,303.67,307.72,,,,,,,433.84,423.55,453.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.46,539.99,538.72,536.90,534.71,532.70,532.49,530.06,525.18,413.97,431.89,431.26,470.42,,,,,,542.41,450.57,350.13,,,,493.65,,,,,,547.45,527.81,530.65,529.82,,529.72,321.03,398.82,415.01,434.87,435.06,292.36,513.30,,,,428.63,367.08,,,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.84,518.95,509.37,548.60,,,,,,484.43,460.09,454.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.10,323.07,305.34,308.35,,,,,,456.38,480.99,440.55,452.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.36,540.69,536.69,534.50,532.44,529.38,532.51,529.05,526.47,515.44,500.70,486.84,451.85,,,459.70,,178.10,352.58,356.82,342.67,500.26,,,493.21,,,,,,547.89,525.78,523.45,528.40,523.79,525.49,523.00,523.83,330.32,314.61,359.76,292.55,546.16,,,,361.00,319.40,,,,,,,,,
2024-05-10 22:11:00.825000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.05,424.86,,,,429.40,492.54,492.13,,,,,,,,275.92,276.16,,,386.61,409.91,410.57,396.09,268.81,515.33,514.59,528.18,429.89,445.55,473.08,527.34,521.63,344.56,272.53,208.40,215.50,192.93,,,346.84,444.49,443.95,445.45,236.98,264.31,482.70,482.53,481.77,500.81,417.53,497.89,259.58,514.66,346.26,469.31,267.83,298.38,263.15,,487.07,498.42,502.91,350.45,505.77,503.39,494.27,479.87,486.21,499.82,501.49,524.24,474.57,326.31,452.90,,,,,,,,,,,,445.72,,436.73,454.23,464.23,478.11,382.86,396.65,558.31,515.30,556.25,550.52,,556.74,489.10,506.14,500.59,,,,,,438.28,393.41,,,455.61,516.87,546.54,468.39,478.07,495.42,
2024-05-17 22:17:03.987000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.21,527.23,533.55,539.97,552.86,,,,,501.87,518.48,511.29,540.97,,,,,,487.92,459.88,448.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.67,327.97,304.41,309.19,,,,,,,486.62,435.52,408.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.96,540.14,536.86,533.79,532.23,529.33,533.44,530.16,525.99,512.87,437.49,488.06,457.15,,538.18,,522.72,,542.99,417.74,349.24,518.69,,,495.96,,,,,,546.92,524.20,522.13,525.79,521.43,523.79,521.30,524.07,320.96,306.12,356.98,290.83,513.69,,,,364.85,323.17,,,,,,,,,
2024-06-26 22:16:52.651000,L8,438.88,502.95,526.19,277.15,257.15,204.42,199.31,335.85,355.89,399.01,518.35,401.29,498.63,526.84,519.59,530.60,466.43,487.57,511.08,498.58,,,,521.12,395.68,374.70,387.42,443.16,517.03,373.69,519.14,467.23,476.30,381.02,393.37,198.07,166.36,375.06,356.10,501.40,496.21,504.85,540.74,352.89,422.26,314.34,269.74,289.16,356.89,472.37,429.39,433.67,477.19,440.92,335.59,421.89,382.47,374.27,412.97,,,,,,,,,452.64,475.59,477.92,434.31,512.58,419.20,494.69,533.30,,,,,,,,,,345.99,349.77,348.63,338.17,430.11,473.18,422.90,344.77,354.85,385.60,381.64,320.77,392.78,386.11,417.51,354.89,507.46,300.11,340.22,343.03,342.11,327.82,405.22,447.76,425.56,477.23,506.05,357.54,355.51,352.54,357.31,384.16,355.79,364.50,349.33,338.96,348.66,341.51,346.44,369.79,398.76,398.79,401.61,374.94,533.91,385.48,534.84,528.32,528.38,522.68,518.76,513.07,515.73,518.43,513.39,,,299.90,309.11,218.00,400.21,496.19,390.77,532.21,304.90,389.78,,235.28,450.96,464.19,,417.30,403.09,407.34,401.17,401.03,535.19,254.97,332.09,300.29,241.23,201.23,,,274.33,271.65,324.74,,,,339.77,403.65,331.89,294.07,515.68,493.13,454.99,,544.36,,,,
2024-06-27 22:10:29.087000,L9,500.41,490.27,456.73,435.46,514.37,509.82,522.11,541.33,531.61,518.81,502.26,509.43,495.38,,,,,,,,,,,,,,,,,,,,,,,,,,,521.01,523.17,526.09,533.41,540.08,543.60,311.07,455.06,504.93,469.75,479.20,,,,,,490.66,485.96,549.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.09,405.55,395.88,383.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.05,510.10,467.61,483.15,514.02,,546.99,,,442.18,433.13,,522.14,,,,,,,,,,,421.45,480.43,531.80,,,,520.75,529.58,519.39,477.44,512.78,295.51,,,462.99,428.24,,,,,,,,,
2024-07-05 22:10:45.435000,L8,383.77,,,429.94,408.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.40,442.76,527.82,246.96,239.11,303.58,331.24,315.57,286.22,338.20,519.22,,,,,,475.41,463.49,,,,,,,,,,,,,,,,,,,,377.32,407.73,404.99,390.76,,,,,525.64,506.90,512.02,509.31,370.02,303.27,339.07,293.35,,,322.97,327.79,,,,,,,287.15,231.54,383.80,291.15,277.30,236.62,291.87,292.94,389.64,539.32,,,,,212.12,261.18,208.35,287.62,248.94,503.59,492.96,,,,254.29,539.06,497.08,463.52,474.35,,,,,,,,,,,476.02,540.34,,,,,474.36,243.10,295.72,423.51,486.31,534.72,,,,504.02,520.21,516.15,,,,,,462.53,418.68,,,,,,,,,
2024-07-12 22:17:00.992000,L8,298.42,243.63,527.17,267.61,257.57,,,444.93,477.45,396.82,502.27,303.63,499.72,529.17,372.96,534.53,464.08,494.88,520.24,497.87,412.92,486.81,,525.58,509.03,467.62,539.80,473.05,547.78,368.01,526.44,488.11,359.97,376.75,545.47,357.89,421.91,369.03,354.78,523.36,495.79,505.37,537.65,345.06,373.89,316.51,270.70,290.60,410.70,470.80,434.18,438.33,477.62,471.73,371.74,420.73,405.61,411.55,,,,,,,,,,454.91,474.34,481.15,,511.52,427.07,493.08,533.61,,,,,,,,,,342.83,348.87,349.51,337.09,557.47,473.05,426.74,423.92,436.16,382.19,384.36,320.72,393.97,388.03,508.92,357.42,509.16,526.93,451.79,535.51,511.01,362.90,543.94,428.05,436.17,485.81,512.97,538.32,354.35,347.58,357.23,377.16,354.60,354.38,346.53,336.81,346.85,339.08,339.47,361.26,393.99,398.33,400.68,369.42,390.72,537.06,534.77,379.13,527.57,525.06,337.36,517.13,258.32,519.11,306.26,498.92,477.20,476.09,305.96,,398.53,497.36,395.20,541.24,294.29,396.54,,362.63,453.04,464.08,331.63,413.50,409.93,407.99,406.35,442.41,533.98,257.72,332.82,300.10,246.05,199.41,,257.06,272.80,283.00,332.66,,,,477.93,406.18,331.26,291.19,552.20,494.82,455.20,,,,,,
2024-08-06 22:10:57.495000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.36,358.49,380.60,384.53,279.57,301.22,409.92,428.81,416.67,410.83,398.91,525.10,526.54,525.51,328.78,371.96,420.54,437.24,435.60,453.00,457.19,441.62,439.27,446.81,388.34,378.70,255.95,466.22,488.05,480.01,503.18,493.26,508.08,499.79,500.24,525.32,547.63,,,,,,,,,,300.74,,248.25,250.27,244.81,270.60,,,198.25,270.01,397.45,513.64,462.75,321.16,458.98,,,,,,,,,,,,447.62,,,,286.81,251.96,275.76,355.72,261.94,325.79,354.33,359.10,526.95,486.06,498.41,512.89,504.27,,,,,,435.44,403.48,,,,,,,,,
2024-08-21 22:17:19.711000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.05,539.54,538.70,505.09,525.81,,,,499.95,502.51,511.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.73,328.82,320.89,312.66,184.11,,,,,459.72,460.95,433.77,457.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.64,538.59,535.65,535.24,532.02,532.53,537.47,217.97,245.67,342.71,328.70,315.15,329.07,,538.06,,,,543.54,450.11,346.69,,,,495.08,,,,,,546.79,314.21,529.19,527.96,525.40,522.25,217.56,293.58,325.32,307.38,355.91,287.64,517.25,,,,350.05,309.38,,,,,,,,,
2024-08-22 22:11:10.580000,L8,501.74,489.01,473.88,457.16,488.91,521.41,504.13,509.67,529.90,513.47,496.50,505.44,491.25,499.48,488.90,503.71,,,,,,,,,,,,,,,,,,,,,,,514.31,510.14,512.62,519.99,522.91,533.08,537.87,449.04,438.32,396.40,404.59,232.89,441.52,513.70,494.11,432.66,393.25,416.93,445.88,362.33,398.95,405.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.37,411.46,288.48,392.76,,,,,533.25,505.52,509.65,537.56,538.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.62,539.90,489.56,441.44,470.87,496.31,525.35,539.97,,,516.48,525.09,470.58,,,,543.37,,,,,,,278.42,317.89,440.64,482.99,,,,507.72,519.67,512.56,490.44,533.43,207.96,,,449.66,410.95,,,,,,,,,
2024-08-29 22:17:21.978000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.04,285.98,321.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.90,326.39,309.01,302.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.49,544.90,544.76,543.04,538.83,535.15,546.54,536.94,533.79,415.45,511.35,500.65,466.51,,,355.99,306.18,354.13,323.75,454.67,339.64,,,,,,,,,,,533.15,534.44,534.09,531.63,529.85,527.40,531.76,323.22,308.60,360.57,,520.42,,,,363.08,322.84,,,,,,,,,
2024-09-14 22:17:30.908000,L8,,,,,,,,,,,,,,454.84,481.24,501.89,509.27,539.70,,,,482.71,450.38,458.88,458.17,,,,,,,,,330.11,334.79,326.92,251.33,,,,,,486.67,513.64,471.04,,341.78,348.14,,,,,,,352.46,342.57,346.44,,,,,,,,,,,,504.91,453.16,324.21,404.81,331.35,274.24,386.53,360.72,328.58,454.09,425.58,,531.17,384.53,,,,,505.65,405.28,474.91,440.29,426.46,268.24,253.97,,,,,,,,,,,,,,,232.71,504.80,,,,,,265.85,536.22,338.29,,,,290.76,,,,,,,,,,,,,545.84,542.53,539.47,548.97,540.52,538.11,529.52,512.09,490.28,465.51,,,453.53,312.70,333.69,340.21,485.74,,,,,,,,,,,,537.52,539.12,537.09,535.19,531.67,530.20,538.65,323.11,307.50,359.57,,,,450.58,414.74,356.94,320.21,,,385.93,315.40,404.80,355.18,502.28,486.41,
2024-09-22 22:17:21.161000,L9,342.61,380.99,374.79,,,,435.13,434.20,438.37,449.14,507.40,,,,175.44,273.54,410.43,349.31,313.22,260.74,,524.29,,340.39,363.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.08,338.59,299.84,297.97,,,,,,,,,,,,,,308.67,310.78,312.99,305.35,,,275.49,313.08,309.03,293.31,235.80,239.03,,,,,,,,,,,,,514.98,,,,,,,,,,381.90,466.07,510.94,520.86,504.78,493.88,458.62,392.84,,,,,,465.34,394.51,,,,,,,,,,,462.30,430.80,435.40,449.78,444.99,229.76,555.07,305.27,293.24,346.32,297.60,556.60,,358.05,,339.18,301.86,,,,,,,,,
2024-09-23 22:11:18.739000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.16,455.92,389.67,451.86,410.78,545.11,404.00,434.90,480.47,467.53,450.66,262.71,297.00,379.87,509.27,,,478.41,535.31,447.26,543.03,269.59,322.52,435.35,523.06,339.14,523.32,,,,,487.16,414.85,542.24,427.49,461.00,476.16,,,,,,,,,,420.14,472.28,491.64,486.20,380.48,390.82,352.78,499.51,,547.65,512.47,465.83,484.18,,,,,,,,,,,,,,,,,,501.55,,543.45,493.00,545.68,532.99,,,526.22,532.03,520.47,,,,,,465.96,425.76,,,,,,,,,
2024-11-02 22:11:29.815000,L9,,,,,,,,,,,,,,,527.58,442.78,,,,,,,,,,,,,,,,,,,,,,,338.66,354.89,235.50,513.20,533.03,357.68,457.33,396.75,498.58,506.64,500.56,530.47,510.55,442.16,428.32,492.03,520.22,,,,,,,,,,387.36,,,515.62,458.17,331.16,,,,,,,,,286.85,243.42,375.51,476.14,433.10,429.81,493.83,512.15,,,,,,,,,,,,,,,,,317.32,363.52,360.72,463.09,411.37,425.21,536.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.77,,,313.53,,219.25,468.73,437.83,549.04,,512.65,505.11,439.57,355.43,418.38,,,,,,,,,,521.95,501.50,284.36,367.66,441.78,321.82,537.86,491.68,391.63,530.56,499.56,,,451.14,402.69,,424.47,,,,,,,
2024-11-17 22:17:38.841000,L8,453.12,507.43,529.98,533.93,530.76,,,427.56,500.25,396.07,362.52,401.74,493.77,525.99,524.40,526.32,458.01,394.13,392.40,409.33,395.90,380.05,,,,,447.55,434.13,456.03,458.50,460.16,,,,551.95,523.64,455.01,497.29,296.59,369.81,461.17,416.24,348.41,350.60,456.76,,,,,,,,433.53,476.67,385.41,447.47,433.79,409.03,480.84,,,,,,,,,,,,,,,,,,,,,,536.76,495.54,464.14,341.50,516.95,310.68,325.63,305.25,305.61,,,,,502.61,487.45,515.87,503.22,503.25,,,,,,,,,,,,,,,219.67,289.05,325.81,285.03,,,,,,,,,,,,,543.54,541.05,535.97,528.19,521.90,502.30,512.80,501.06,501.58,510.89,188.10,319.81,323.37,308.63,318.50,,448.14,,,,,,,,,,354.21,,,,,,537.31,265.75,335.24,278.23,240.61,198.65,190.63,271.23,300.37,295.34,348.30,,,,,,337.81,301.70,,,,,,,,,
2024-11-25 22:17:51.900000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.53,533.93,540.03,539.68,506.93,,,,,,,,,,,,,,,476.88,463.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.60,315.94,230.67,220.33,,,,,,468.44,454.67,449.55,466.93,,,,,,,,,,449.76,540.84,420.76,351.43,487.05,,,,,,,,,381.50,284.51,188.38,403.75,190.26,365.10,431.93,434.22,,291.07,542.58,540.10,537.18,519.71,531.79,531.15,529.79,232.27,262.27,514.25,502.68,486.29,459.11,,537.11,,,,538.51,446.25,348.58,,,,496.34,457.39,449.95,400.73,,,546.43,309.18,531.01,527.88,527.87,524.69,523.73,524.62,318.50,310.02,355.08,290.19,,,,,347.30,307.96,,,,,,,,,
