dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172,satname
2000-08-03 22:10:43+00:00,317.845,273.858,259.6,245.6925,249.63333333333333,244.27666666666667,218.1125,221.9075,210.82333333333335,187.07,245.72333333333333,265.33,338.09666666666664,336.5375,355.66499999999996,329.9933333333333,,258.03499999999997,234.9433333333333,,252.43666666666664,243.555,247.505,242.685,247.235,239.09499999999997,246.075,253.695,275.04,287.81,297.634,,262.90999999999997,246.67,254.975,236.42,221.71499999999997,260.58,268.89,,,,257.775,242.0533333333333,245.83,254.92,284.8333333333333,264.90999999999997,260.815,,,288.79499999999996,215.54,261.25666666666666,235.41250000000002,237.84666666666666,243.73333333333332,244.22000000000003,,245.52499999999998,290.315,213.02,267.6166666666666,258.31,255.3025,249.36333333333332,232.34499999999997,240.76999999999998,261.5725,262.7875,236.96999999999997,,,237.08999999999997,210.48,230.26,266.67,205.43,238.63,221.08333333333334,220.34333333333333,239.4625,242.8625,253.95000000000002,263.555,221.39666666666668,202.32,231.58666666666667,240.57200000000003,254.51999999999998,246.85,241.8975,246.05,214.6,242.40333333333334,239.98000000000002,240.23333333333335,237.04666666666665,210.83000000000004,208.0925,204.4766666666667,216.9975,200.83,203.03666666666666,174.14,212.78,202.43666666666664,255.77499999999998,213.65749999999997,240.97,237.26,209.2,205.03500000000003,289.68,219.51999999999998,245.5475,289.24,259.198,256.905,264.45,266.47749999999996,270.0875,222.95499999999998,179.84,178.9,175.2,198.195,193.5,183.475,227.1075,239.8733333333333,233.75,232.785,202.44,302.45,337.29,251.81,206.39999999999998,185.7,220.425,281.37,268.62333333333333,283.70666666666665,281.67,336.23,256.81,258.45500000000004,263.4,246.435,269.65,276.87,281.155,274.81500000000005,230.83,231.70499999999998,243.74333333333334,230.83333333333334,265.11,,217.95333333333335,219.93999999999997,223.25,224.7266666666667,234.59,221.04,204.315,195.4,,235.82999999999998,,313.41,226.19,242.54,L7
2000-08-19 22:10:38+00:00,300.62666666666667,260.508,251.4175,231.20499999999998,239.0775,254.12666666666667,209.72666666666666,211.73000000000002,210.82333333333335,187.07,240.17499999999998,259.51,347.765,341.4333333333334,350.8333333333333,335.11749999999995,,239.65,223.0,,256.5,234.67,237.32,234.18,234.33,239.09499999999997,243.16,245.84333333333333,273.4466666666667,292.28999999999996,299.2375,,243.73,246.67,242.0,224.985,221.71499999999997,244.44,270.13,,,,247.61,228.41,245.83,254.92,293.09,258.19,241.61,,,289.56,215.54,246.66499999999996,227.8466666666667,226.40999999999997,238.57499999999996,238.81,,230.54,298.95,213.02,261.78999999999996,255.60333333333332,257.90333333333336,251.65999999999997,216.05,226.12,266.5833333333333,264.71333333333337,223.36,,,224.29,210.48,230.26,266.67,205.43,241.315,209.26500000000004,204.765,232.78333333333333,238.5,253.89000000000001,264.93666666666667,210.84500000000003,202.32,227.595,245.66250000000002,256.05499999999995,246.85,243.39666666666668,246.05,214.6,249.09500000000003,239.91000000000003,240.95500000000004,240.54999999999998,205.08,193.14333333333335,204.4766666666667,195.13,200.83,203.03666666666666,174.14,212.78,202.43666666666664,237.59,199.03666666666663,243.5,237.26,209.2,205.03500000000003,289.21000000000004,207.685,243.13,289.24,259.695,256.905,264.45,267.5466666666666,274.28999999999996,222.95499999999998,179.84,178.9,175.2,198.195,193.5,183.475,218.73,236.03999999999996,243.13,223.67,185.37,302.45,325.22,268.91,210.8033333333333,185.7,224.17666666666665,281.37,277.74,302.96999999999997,287.405,336.23,251.99,259.18,255.7,248.18,284.33,289.46,255.11,285.69500000000005,240.70666666666668,243.25333333333333,259.53000000000003,246.405,265.11,,222.98000000000002,216.45,223.25,240.675,234.59,233.555,211.04,,,224.04,243.18,326.105,222.66,235.425,L7
2000-09-13 22:04:02+00:00,284.03999999999996,250.99749999999995,239.46333333333337,222.34,239.14999999999998,262.28499999999997,204.77999999999997,204.805,204.185,187.07,240.17499999999998,259.51,347.765,341.4333333333334,350.8333333333333,365.76666666666665,,,222.3,,273.37,209.44,,,,244.3,248.08999999999997,249.72499999999997,278.855,298.68,307.77333333333337,212.21,221.42,,222.28,214.14,212.51,,,,,,,209.86,,,337.4,,,,,,215.54,229.7,215.12000000000003,212.58,223.7,231.89,,,316.0833333333333,213.02,267.33,262.005,274.54,267.66,,,284.67499999999995,277.2900000000001,,,,,,,290.66499999999996,,261.26,191.58,192.6,234.41000000000003,257.7833333333333,269.35999999999996,293.62333333333333,217.73,,249.19,258.93,270.5333333333333,265.38,257.65000000000003,274.61,,273.09,269.26,254.59,259.82,,180.88500000000002,204.4766666666667,184.165,193.45500000000004,197.18,174.14,205.3,193.22499999999997,,187.14499999999995,,,193.69,188.77,289.21000000000004,199.01,255.19,289.24,270.23,266.9275,267.155,277.9533333333333,284.95666666666665,248.74666666666667,179.84,178.9,175.2,198.195,193.5,183.475,207.325,237.66,252.51,,185.37,302.45,325.22,268.91,210.8033333333333,185.7,224.17666666666665,281.37,277.74,302.96999999999997,287.405,336.23,251.99,259.18,255.7,248.18,284.33,289.46,255.11,285.69500000000005,240.70666666666668,243.25333333333333,259.53000000000003,246.405,265.11,,222.98000000000002,216.45,223.25,240.675,234.59,233.555,211.04,,,,243.29000000000002,326.105,225.015,249.00333333333333,L7
2000-09-20 22:10:03+00:00,284.03999999999996,261.5625,250.75,216.14499999999998,224.14999999999998,273.71,201.82,196.39,195.48,187.07,199.65,259.51,354.32,348.43000000000006,350.78,363.67499999999995,,,222.3,,,209.44,,,,,244.18,256.17,277.98,286.59499999999997,294.81500000000005,212.21,221.42,,222.28,214.14,212.51,,,,,,,,,,337.4,,,,,,,,198.91,,,,,,315.53499999999997,213.02,267.33,269.49,293.84,,,,314.75,302.77,,,,,,,308.89,,261.26,,,267.74,273.02,286.76,308.94,,,249.19,272.11000000000007,283.91999999999996,288.31,269.31,274.61,,273.09,269.26,254.59,259.82,,174.97,222.46500000000003,182.16,179.92,183.59,184.4,187.2,177.98,,183.06,,,193.69,188.77,304.2,199.01,252.79,300.295,273.45,269.34999999999997,267.155,276.28,281.615,248.74666666666667,179.84,178.9,175.2,188.19,182.78,181.03,188.23,,252.51,,185.37,302.45,325.22,268.91,210.8033333333333,185.7,224.17666666666665,281.37,288.98,308.01,285.69,336.23,251.99,259.18,255.7,248.18,298.325,300.11,255.11,285.69500000000005,245.14499999999998,253.04500000000002,272.63,286.795,284.11,,234.96,228.57,225.92,251.28,233.47,238.8,,,,,243.29000000000002,326.105,227.37,259.28499999999997,L7
2000-11-07 22:09:53+00:00,284.03999999999996,261.5625,250.75,216.14499999999998,224.14999999999998,273.71,201.82,196.39,195.48,187.07,199.65,259.51,354.32,348.43000000000006,342.59999999999997,355.01,,,222.3,,,209.44,,,,,244.18,256.17,266.595,294.32,286.43,212.21,221.42,,222.28,214.14,212.51,251.73,254.8,,253.21,,,,,,332.445,,,,,,,,198.91,,,,,,315.53499999999997,213.02,267.33,269.49,293.84,,,,306.66999999999996,302.35,,,,,,,306.66499999999996,,261.26,222.46,,248.905,283.18666666666667,289.1933333333333,303.96,,,255.085,263.17333333333335,283.91999999999996,288.31,269.31,274.61,,273.09,284.12,254.59,259.82,,174.97,222.46500000000003,182.16,179.92,183.59,184.4,187.2,177.98,,183.06,,,193.69,188.77,304.2,199.01,252.79,300.295,273.45,269.34999999999997,267.155,276.28,281.615,256.945,179.84,178.9,175.2,188.19,182.78,181.03,188.23,,252.51,,185.37,315.99,325.22,268.91,210.8033333333333,185.7,224.17666666666665,291.77,288.98,308.01,297.105,329.345,251.99,259.18,255.7,233.255,283.81333333333333,300.11,255.11,285.69500000000005,245.14499999999998,260.59,276.53,286.795,284.11,,234.96,228.57,224.55,251.28,253.85000000000002,254.79,,177.97,,,243.29000000000002,326.105,227.37,276.9533333333333,L7
2000-12-18 22:03:49+00:00,266.19,262.84,250.75,213.33333333333334,212.47,273.71,206.26,,,,195.98,,354.32,362.18,333.70500000000004,355.01,234.23,221.81,207.1,207.44,,212.095,213.93,210.19,201.18,,221.68,256.17,250.23666666666668,297.775,281.745,224.41000000000003,229.1,208.96,216.66,220.19,228.33,264.71999999999997,251.19,224.26,246.7,227.55,219.59,,,,327.49,,,,,,,,,,,193.27,190.87,,315.53499999999997,222.24,267.33,269.49,293.84,,,,306.66999999999996,302.35,,186.88,175.92,,,,306.66499999999996,,261.26,222.46,,248.905,283.18666666666667,289.1933333333333,303.96,,,255.085,259.03,290.47,288.31,269.31,274.61,,273.09,284.12,254.59,259.82,,,254.84,,,,,,,,,,,,,304.2,,,313.44,264.34,260.645,267.155,276.28,281.615,282.96,,,,,164.56,188.37,193.2,,252.51,,,315.99,325.22,268.91,230.245,,249.20999999999998,291.77,288.98,308.01,297.105,329.345,251.99,259.18,255.7,233.255,283.81333333333333,300.11,255.11,285.69500000000005,245.14499999999998,260.59,276.53,286.795,284.11,,234.96,228.57,224.55,251.28,253.85000000000002,254.79,,177.97,,,243.29000000000002,326.105,222.9,276.9533333333333,L7
2001-01-10 22:10:03+00:00,266.19,262.84,250.75,213.33333333333334,212.47,273.71,206.26,,,,195.98,,354.32,362.18,333.70500000000004,355.01,232.12,239.0,207.1,222.195,,216.64666666666668,227.92000000000002,226.85500000000002,201.18,,225.63,251.335,251.43,297.775,284.1433333333334,224.41000000000003,229.1,208.96,216.66,220.19,223.755,264.71999999999997,237.89000000000001,224.26,246.7,227.55,219.59,,,,310.235,,,221.07,,,,290.47,215.63,,212.57,193.27,208.75,206.37,315.53499999999997,232.52,247.865,254.0,293.84,,,,308.82,291.8966666666667,223.08,186.88,175.92,215.87,237.1,,306.66499999999996,,252.33499999999998,238.29000000000002,,248.905,283.18666666666667,289.1933333333333,303.96,,,255.085,259.03,290.47,288.31,269.31,257.985,217.8,255.295,284.12,254.59,259.82,,,238.695,192.2,,,194.21,184.39,179.1,,193.26,206.61,222.31,220.93,218.02,304.2,208.48,,313.44,264.34,260.645,268.72,276.28,281.615,270.1625,,170.79,207.57,170.09,170.0,188.37,193.2,214.37,237.58999999999997,230.15,,315.99,325.22,268.91,218.17666666666665,190.4,233.6833333333333,290.12333333333333,286.985,308.01,297.105,329.345,251.99,259.18,255.7,219.54333333333332,261.8125,300.11,244.95666666666668,263.2866666666667,237.40666666666667,260.59,276.53,286.795,284.11,,234.96,228.57,224.55,251.28,253.85000000000002,254.79,,175.03,188.41,237.61,242.17666666666665,326.105,222.9,282.28499999999997,L7
2001-02-20 22:03:48+00:00,,279.49,270.39,207.71,189.11,,206.26,,,,195.98,,,,340.08000000000004,352.945,232.12,239.0,207.1,222.195,296.41,216.64666666666668,227.92000000000002,226.85500000000002,201.18,261.47,233.35333333333332,246.5,242.58,325.645,279.30000000000007,224.41000000000003,229.1,208.96,216.66,220.19,223.755,264.71999999999997,237.89000000000001,224.26,246.7,227.55,219.59,,,,310.235,,,221.07,,287.4,,295.20500000000004,215.63,,212.57,193.27,208.75,206.37,284.96500000000003,254.745,228.4,255.435,278.53,263.47,,,295.57666666666665,288.04,223.08,186.88,175.92,215.87,237.1,,312.365,,243.41,238.29000000000002,,230.07,291.895,295.87333333333333,301.625,,,268.355,245.3,320.28,278.72,267.0,241.36,217.8,237.5,315.83500000000004,,,,,222.55,192.2,,,194.21,184.39,179.1,,193.26,206.61,222.31,220.93,218.02,,208.48,,277.63,283.39,294.345,270.855,279.16,307.05999999999995,271.21333333333337,,170.79,207.57,170.09,170.0,188.37,193.2,214.37,222.67,230.15,,311.085,295.23,,194.04,190.4,202.63,279.9533333333333,284.99,343.46,299.605,322.46,291.66,,,205.225,254.3066666666667,297.79499999999996,241.07,235.69,238.81,274.725,283.845,288.46000000000004,293.875,,291.47,318.22,235.76,,280.615,267.485,,175.03,188.41,237.61,241.67499999999998,363.32,222.9,295.57666666666665,L7
2001-03-08 22:03:44+00:00,,279.49,270.39,207.71,189.11,,206.26,,,,195.98,,,,340.08000000000004,352.945,232.12,239.0,207.1,222.195,296.41,216.64666666666668,227.92000000000002,226.85500000000002,193.98000000000002,261.47,233.35333333333332,230.755,236.5325,325.645,279.30000000000007,220.5666666666667,228.52999999999997,219.875,229.90666666666667,220.19,223.755,264.71999999999997,231.2825,220.815,250.85,227.55,213.2,258.38,263.24,266.93,300.01666666666665,242.05,247.36,234.13,238.66,260.02,244.2,284.88000000000005,215.63,,203.23,201.075,214.23000000000002,213.335,264.08666666666664,241.08,236.64,255.98666666666668,278.53,263.47,,,285.905,288.04,204.335,190.61,181.875,200.765,218.175,201.76,312.365,181.29,218.79,222.50333333333333,192.41,214.715,291.895,295.87333333333333,301.625,217.29,167.54,234.95000000000002,216.93,268.86,260.99,267.0,221.69,205.315,221.93,315.83500000000004,,183.52,186.89,232.99,228.22500000000002,215.555,,195.23,188.53500000000003,175.11,178.225,268.91,193.26,205.215,237.95499999999998,220.93,218.02,265.92,222.13,287.7,286.7,267.815,294.345,270.855,279.16,265.7366666666666,248.6525,177.98,197.62,210.675,192.24,182.04333333333332,195.055,192.77499999999998,214.37,222.67,230.15,,311.085,295.23,230.62,194.04,183.66500000000002,202.63,276.435,272.16499999999996,343.46,299.605,322.46,291.66,,222.69,205.225,254.3066666666667,297.79499999999996,241.07,248.7733333333333,251.78,277.23333333333335,285.62,274.6466666666667,293.18,,297.415,307.04,235.76,,280.615,267.485,,175.03,177.76,233.16500000000002,244.64,363.32,228.51999999999998,291.5,L7
2001-03-31 22:09:43+00:00,,,,207.71,189.11,,217.675,232.76,218.69,211.38,213.325,259.77,,,340.08000000000004,352.945,232.12,239.0,207.1,222.195,296.41,220.25000000000003,227.92000000000002,241.63,220.01333333333332,246.87,233.27,238.38333333333333,237.456,325.645,271.65000000000003,233.51999999999998,236.26999999999998,230.84666666666666,233.83666666666667,222.265,226.34,251.04,234.494,223.70333333333335,245.855,225.66500000000002,218.85333333333332,248.215,243.185,251.845,300.01666666666665,235.28,237.125,232.49666666666667,230.925,248.77999999999997,237.17,284.88000000000005,213.97,223.49,210.63333333333333,205.93999999999997,212.98,214.15666666666667,230.03666666666666,236.6575,227.65666666666667,255.98666666666668,278.53,263.47,197.49,195.02,285.905,288.04,203.91666666666666,192.6966666666667,184.68999999999997,198.42333333333332,213.45000000000002,203.125,312.365,181.29,221.35,219.82,211.79500000000002,222.21333333333334,303.52,303.70500000000004,294.0,210.475,186.615,223.735,211.58,237.42333333333332,260.99,267.0,211.64000000000001,194.94333333333336,207.96333333333334,315.83500000000004,219.28,196.25,202.735,219.335,218.22000000000003,212.27999999999997,,193.605,190.51,184.15666666666667,184.49333333333334,268.91,194.375,199.17999999999998,237.95499999999998,215.15,211.965,265.92,218.23333333333335,246.64,259.3066666666667,249.39666666666668,313.77,271.85,,232.84333333333333,226.1675,189.89999999999998,195.29,210.65333333333334,192.24,182.04333333333332,195.055,192.77499999999998,214.37,222.67,230.15,,311.085,295.23,230.62,194.04,183.66500000000002,202.63,276.435,272.16499999999996,343.46,299.605,322.46,291.66,,222.69,205.225,225.30000000000004,284.83,241.07,248.7733333333333,251.78,277.23333333333335,285.62,261.885,288.215,,297.415,307.04,235.76,,280.615,267.485,174.49,174.31333333333336,180.22333333333336,220.71333333333334,245.26,363.32,232.29999999999998,284.98,L7
2001-05-27 22:03:12+00:00,,,,207.71,189.11,303.17,217.675,232.76,218.69,211.38,213.325,259.77,,,353.92,368.21,232.12,239.0,207.1,222.195,296.41,220.25000000000003,227.92000000000002,241.63,220.01333333333332,246.87,233.27,238.38333333333333,233.01749999999998,346.83,272.645,233.51999999999998,236.26999999999998,230.84666666666666,233.83666666666667,222.265,226.34,250.695,229.41750000000002,223.70333333333335,243.4033333333333,225.66500000000002,220.3275,242.26333333333332,235.82666666666668,251.845,286.28,235.28,237.125,232.49666666666667,230.98666666666668,248.77999999999997,231.5533333333333,284.88000000000005,213.97,223.49,220.435,217.7625,212.98,210.4075,223.91750000000002,230.452,227.65666666666667,255.98666666666668,278.53,263.47,197.49,195.02,281.6766666666667,281.095,203.91666666666666,192.6966666666667,181.325,198.42333333333332,213.45000000000002,203.125,320.29,181.29,221.35,218.93999999999997,211.79500000000002,218.285,,313.35,,210.475,185.15333333333334,205.225,193.61333333333334,228.6625,260.99,281.145,208.12,192.48000000000002,201.9575,332.69,205.18,187.32666666666668,202.735,205.40666666666667,207.2425,203.6675,177.11,190.77666666666664,186.91250000000002,184.095,185.2475,268.91,192.60666666666665,198.695,237.95499999999998,206.53333333333333,202.9466666666667,265.92,210.385,230.5633333333333,240.485,235.84,313.77,271.85,,219.07,207.71,185.18999999999997,192.3,203.665,193.08333333333334,181.5225,192.38333333333333,185.97,194.72,208.045,211.055,191.09,292.64,295.23,230.62,194.04,183.66500000000002,202.63,267.8566666666666,272.16499999999996,343.46,290.69,,291.66,,222.69,192.12,195.81,284.83,241.07,248.7733333333333,251.78,278.01,283.3866666666667,261.885,288.215,,297.415,300.56333333333333,248.34,,287.0,264.19,174.49,172.485,180.22333333333336,220.71333333333334,245.26,363.32,232.29999999999998,275.8766666666667,L7
2001-06-03 22:09:16+00:00,,,,207.71,189.11,303.17,217.675,226.825,235.72,224.965,229.76333333333332,269.395,,,353.92,368.21,227.7733333333333,239.0,215.785,224.46333333333334,296.41,226.53666666666666,227.92000000000002,241.63,226.7325,246.87,242.212,249.9775,246.408,331.1166666666666,272.645,233.51999999999998,236.26999999999998,230.84666666666666,233.83666666666667,222.265,226.34,250.02666666666664,232.92000000000002,232.72,243.4033333333333,225.66500000000002,220.3275,242.26333333333332,235.82666666666668,251.845,286.28,235.28,237.125,232.49666666666667,230.98666666666668,248.77999999999997,231.5533333333333,284.88000000000005,213.97,223.49,220.435,219.468,216.38000000000002,210.4075,223.91750000000002,230.452,227.65666666666667,255.98666666666668,278.53,263.47,197.49,195.02,281.6766666666667,280.7066666666667,211.565,200.6275,190.61599999999999,198.42333333333332,213.45000000000002,203.125,320.29,181.29,221.35,217.035,227.9466666666667,226.76,301.48,303.915,,210.475,185.15333333333334,205.225,193.61333333333334,228.6625,260.99,281.145,199.658,189.13,196.816,332.69,194.82000000000002,184.425,221.37666666666667,205.40666666666667,212.294,203.6675,177.11,205.325,192.676,189.046,185.2475,278.69000000000005,192.60666666666665,198.695,253.95333333333335,206.53333333333333,202.9466666666667,267.0,208.26999999999998,225.30499999999998,235.788,234.71599999999998,294.865,278.77,253.49,219.07,207.71,185.18999999999997,192.3,203.665,193.08333333333334,181.5225,192.38333333333333,188.05,199.26,211.33333333333334,217.75,191.09,292.64,295.23,230.62,194.04,183.66500000000002,202.63,267.8566666666666,272.16499999999996,343.46,290.69,,280.285,261.01,210.025,193.4,209.33500000000004,275.255,243.5533333333333,248.7733333333333,251.78,278.01,283.3866666666667,261.885,288.215,,287.79,287.675,248.34,272.06,287.0,264.19,174.49,172.485,180.22333333333336,220.71333333333334,245.26,363.32,232.29999999999998,275.8766666666667,L7
2001-07-05 22:08:57+00:00,,,,,,252.59500000000003,211.10000000000002,218.08666666666667,235.72,217.43666666666664,246.65499999999997,269.395,,,353.92,368.21,242.23666666666668,256.19,216.215,223.28666666666666,296.41,221.34,222.575,257.35,231.52,243.23333333333335,253.63199999999998,255.67600000000002,259.51,317.89,272.645,252.39999999999998,236.8133333333333,243.33333333333334,243.4333333333333,219.86,222.75666666666666,231.66666666666666,228.43200000000002,233.57,238.17,237.57999999999998,224.015,246.47500000000002,239.1275,250.98666666666668,272.24,241.72,240.84,236.1975,236.21,250.73,233.575,279.875,236.7266666666667,223.49,220.435,226.01749999999998,222.75750000000002,210.4075,223.91750000000002,230.452,221.9975,244.825,278.53,263.47,194.57,193.85500000000002,281.6766666666667,284.1,211.565,227.79,201.26,198.42333333333332,213.45000000000002,216.66666666666666,320.29,181.29,221.35,217.035,227.9466666666667,226.76,301.48,303.915,,201.77666666666664,184.70499999999998,201.05,194.65,223.31799999999998,248.4466666666667,281.145,198.8066666666667,189.51333333333332,196.816,307.685,194.82000000000002,184.425,239.2275,205.40666666666667,212.294,203.6675,186.8,209.32199999999997,198.215,189.046,185.2475,278.69000000000005,192.60666666666665,198.695,253.95333333333335,206.53333333333333,202.9466666666667,267.0,208.26999999999998,225.30499999999998,238.5533333333333,234.71599999999998,274.41,278.77,263.445,219.07,209.315,185.18999999999997,192.3,203.665,193.08333333333334,187.17666666666665,194.39,186.33333333333334,199.26,211.33333333333334,217.75,191.09,292.64,295.23,230.62,194.04,183.66500000000002,202.63,267.8566666666666,272.16499999999996,343.46,290.69,,280.285,261.01,210.025,197.47333333333336,209.33500000000004,275.255,243.5533333333333,248.7733333333333,251.78,254.85999999999999,263.63250000000005,243.67666666666665,288.215,,287.79,287.675,248.34,272.06,287.0,264.19,174.49,179.01333333333332,188.3075,224.3925,244.60666666666668,363.32,250.83666666666667,280.03999999999996,L7
2001-07-14 22:02:45+00:00,,,,,,252.59500000000003,211.10000000000002,218.08666666666667,235.72,217.43666666666664,246.65499999999997,283.84,285.78,284.58,325.775,364.33,264.6666666666667,284.69,216.215,216.455,296.41,219.135,203.24,271.18,231.52,243.23333333333335,258.65749999999997,257.97,260.635,317.89,274.43,272.6675,236.8133333333333,243.33333333333334,239.48499999999999,218.16,224.54500000000002,231.66666666666666,232.71750000000003,233.57,238.17,237.57999999999998,224.015,246.47500000000002,239.1275,250.98666666666668,261.87,241.72,240.84,241.24,236.21,250.73,233.575,276.3433333333333,247.07000000000002,217.565,223.0566666666667,227.166,214.45,205.8675,219.248,219.91,213.97750000000002,232.8975,278.53,263.47,192.1,189.53333333333333,265.9549999999999,288.47,207.72666666666666,227.79,201.26,189.7,193.25333333333333,212.1375,320.29,178.2,210.32,198.555,227.9466666666667,226.76,301.48,303.915,,201.77666666666664,184.70499999999998,201.05,194.65,223.31799999999998,248.4466666666667,281.145,190.29600000000002,183.856,186.645,307.685,194.82000000000002,184.425,239.2275,205.40666666666667,209.73000000000002,207.49,186.8,209.32199999999997,199.016,190.21,187.29666666666665,278.69000000000005,192.27999999999997,196.05666666666664,269.775,199.335,195.41000000000003,267.0,208.21749999999997,225.30499999999998,238.5533333333333,230.41833333333332,255.3075,285.69,263.445,212.52799999999996,199.665,182.7,199.79250000000002,197.01749999999998,193.46666666666667,190.29666666666665,188.6833333333333,186.33333333333334,191.70499999999998,205.66500000000002,211.55,191.09,292.64,295.23,213.84000000000003,204.08,187.68,199.53,258.37,259.34,343.46,290.69,,280.285,261.01,207.95333333333335,199.35666666666668,209.41500000000002,250.38,240.13,242.31666666666663,266.70500000000004,237.32999999999998,246.32200000000003,226.8225,288.215,,287.79,287.675,248.34,272.06,287.0,264.19,174.49,182.475,188.27333333333334,219.98666666666668,233.11333333333332,363.32,250.83666666666667,269.1025,L7
2001-08-15 22:02:14+00:00,256.32,,,,,226.4766666666667,205.20000000000002,211.7925,235.72,216.395,240.70666666666662,280.33,295.03499999999997,296.48,326.28333333333336,350.06333333333333,271.845,287.2,216.215,216.455,312.94500000000005,219.135,203.24,271.18,231.52,243.23333333333335,258.65749999999997,257.97,260.635,307.444,274.43,286.996,236.8133333333333,243.33333333333334,239.48499999999999,229.8275,224.54500000000002,231.66666666666666,232.71750000000003,233.57,238.17,237.57999999999998,224.015,246.47500000000002,239.1275,250.98666666666668,261.87,241.72,240.84,241.24,236.21,250.73,233.575,276.3433333333333,247.07000000000002,217.565,239.4375,227.166,214.45,205.8675,219.248,219.91,213.97750000000002,232.8975,278.53,263.47,192.1,189.53333333333333,265.9549999999999,295.275,212.64749999999998,235.23199999999997,201.26,189.7,193.25333333333333,215.702,320.29,178.2,221.21,198.555,231.79500000000002,229.8125,276.235,286.77000000000004,258.24,201.77666666666664,184.70499999999998,201.05,194.65,223.31799999999998,248.4466666666667,281.145,190.29600000000002,183.856,186.645,307.685,194.82000000000002,184.425,253.462,205.40666666666667,209.73000000000002,207.49,186.8,209.32199999999997,199.016,190.21,187.29666666666665,278.69000000000005,192.27999999999997,196.05666666666664,269.775,199.335,195.41000000000003,267.0,208.21749999999997,225.30499999999998,238.5533333333333,222.04571428571427,245.71599999999998,285.69,263.445,213.28833333333333,201.964,184.362,194.20999999999998,193.31199999999998,193.46666666666667,190.29666666666665,188.6833333333333,185.27999999999997,191.22,201.08,208.0666666666667,191.09,292.64,295.23,218.28,216.46,194.87333333333333,204.685,258.37,259.34,343.46,290.69,,280.285,261.01,207.7825,204.9575,215.40666666666667,245.9425,239.275,238.6825,266.70500000000004,234.08800000000002,240.98666666666668,226.8225,298.74,,287.79,287.675,248.34,272.06,287.0,264.19,174.49,182.475,188.27333333333334,219.98666666666668,233.11333333333332,363.32,250.83666666666667,269.1025,L7
