dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,nzd0269-0064,nzd0269-0074,nzd0269-0080,nzd0269-0081,nzd0269-0063
2025-02-07 22:06:29.219000,L8,465.27,446.64,461.05,417.42,518.21,503.11,550.57,509.74,438.03,460.93,493.34,463.80,451.63,466.54,470.45,469.02,463.17,466.32,475.10,472.49,465.79,450.66,457.06,464.33,465.53,460.67,439.92,433.85,432.16,459.04,518.55,518.77,487.45,453.93,463.75,457.13,452.53,430.75,382.31,431.12,433.23,434.89,482.61,479.31,467.30,456.54,454.80,516.47,534.34,547.29,444.34,451.58,452.57,472.40,345.10,256.25,293.25,386.81,388.39,390.86,369.36,380.11,409.96,422.47,428.01,439.80,443.10,437.82,433.46,431.13,428.94,425.03,438.44,395.02,412.53,395.18,328.03,465.20,469.35,500.54,529.66,464.07,395.40,391.54,425.42,430.49,439.42,510.79,496.43,496.95,475.77,461.07,437.82,529.80,,408.67,519.84,,,,419.98,420.18,405.49,,392.19,489.79,507.20,533.34,521.34,479.35,423.36,372.03,502.50,520.43,506.87,490.78,509.85,539.39,549.36,363.60,449.79,494.30,421.12,447.60,411.49,481.18,419.97
2025-02-23 22:06:19.447000,L8,304.38,307.24,327.85,329.08,296.58,308.56,305.95,308.83,308.45,309.87,330.74,306.61,323.18,306.90,309.54,317.88,308.05,313.16,313.99,295.82,313.91,301.28,316.29,310.24,309.20,302.56,302.93,299.16,288.47,316.18,298.55,287.82,282.49,273.27,271.54,260.56,253.37,280.86,296.25,245.79,258.45,278.91,277.66,290.52,294.93,286.42,297.24,330.55,314.91,396.17,410.55,431.10,430.37,429.49,442.03,453.53,,,222.39,269.12,277.10,290.07,393.83,315.40,317.05,297.51,310.67,295.89,301.51,297.01,295.44,291.23,284.09,276.20,293.55,282.64,292.99,294.18,297.40,305.00,361.33,333.54,335.86,369.69,302.09,308.59,312.26,306.70,427.10,393.81,377.40,381.92,390.21,394.50,392.23,379.49,365.92,358.26,326.39,325.20,335.48,340.84,345.39,350.17,339.30,301.16,283.29,286.91,304.39,314.12,320.17,354.18,349.86,342.93,326.99,328.77,397.70,377.65,334.84,369.97,344.10,334.11,309.96,200.40,289.32,290.65,404.73
2025-03-19 22:06:18.809000,L9,309.90,309.78,317.80,295.82,297.54,308.47,307.72,307.78,306.09,308.08,325.70,304.37,320.98,307.03,301.79,416.60,419.65,413.32,411.03,390.55,381.15,386.07,425.28,419.82,385.89,379.66,329.48,355.33,335.48,326.76,327.39,349.66,347.30,273.29,258.19,265.18,241.17,337.86,332.00,307.16,327.31,333.77,340.07,345.42,326.75,329.86,318.00,331.80,327.03,346.63,377.39,388.99,397.86,412.87,406.81,415.24,,,377.73,390.25,350.68,345.15,540.48,485.72,500.61,308.52,296.35,304.02,295.64,297.80,295.55,187.45,323.80,327.88,346.73,363.90,378.26,398.28,425.80,413.96,387.20,379.55,354.53,337.87,298.62,304.48,307.44,404.03,398.20,382.66,373.69,373.31,377.37,384.94,375.23,404.71,368.49,358.27,359.17,343.09,366.19,363.68,351.64,377.83,377.87,344.09,325.48,346.59,341.61,344.39,374.21,355.54,345.40,333.63,326.62,327.07,325.12,333.94,326.70,339.82,335.10,355.01,512.24,213.75,380.01,390.23,529.38
2025-04-04 22:06:15.881000,L9,253.64,286.91,285.66,201.99,,,,,242.75,283.20,467.12,445.88,471.00,470.27,463.98,461.33,450.71,416.38,454.66,451.17,223.53,236.30,271.35,285.37,294.37,280.86,274.28,292.61,274.15,302.57,435.22,434.07,430.25,272.66,226.72,253.57,446.63,432.38,436.87,411.89,261.32,271.43,269.21,271.75,281.56,260.38,285.46,285.88,424.30,425.34,407.46,426.74,410.94,411.12,423.53,219.53,,,,250.77,270.84,264.83,,297.00,292.99,289.09,455.25,455.57,428.73,418.88,400.07,427.62,264.34,265.77,271.19,274.64,276.10,274.01,286.04,278.71,282.84,284.75,290.75,298.59,292.19,301.90,303.75,414.32,415.59,396.15,362.13,345.85,295.18,287.55,271.62,305.97,333.22,327.07,306.12,233.44,266.98,,,,,,,,,,235.27,312.57,308.25,280.32,,,,,,,,,,394.17,281.20,281.80,
2025-04-12 22:06:00.386000,L8,348.55,357.38,378.85,391.92,418.18,441.48,493.95,504.90,463.08,435.91,437.54,451.15,460.52,447.96,459.93,465.72,469.60,468.88,493.41,499.63,500.06,500.50,510.03,429.49,417.89,386.87,422.81,404.08,403.88,354.47,370.98,399.93,424.92,401.79,407.70,412.45,418.93,424.13,401.27,414.53,408.08,355.80,391.54,402.35,410.71,430.75,439.53,417.82,419.62,404.82,427.02,436.93,426.48,443.29,440.13,437.76,434.59,434.80,358.25,419.26,423.39,375.35,352.65,230.31,210.62,199.52,210.77,229.00,214.05,190.43,183.73,386.79,391.16,391.25,394.08,364.42,381.33,431.51,475.36,471.42,439.46,364.13,375.45,359.30,387.64,380.93,419.02,406.60,389.19,380.95,382.38,393.52,385.76,404.19,391.19,423.35,413.57,414.16,419.38,417.48,418.96,451.46,521.31,442.07,522.63,,470.31,362.79,439.66,438.09,484.98,444.71,536.52,475.25,464.03,446.13,471.16,357.87,375.26,356.51,460.51,385.88,403.96,413.89,416.74,429.23,395.08
2025-04-28 22:05:51.078000,L8,341.24,355.75,353.95,356.01,355.34,379.29,381.44,388.42,369.69,378.58,408.91,387.63,409.28,401.60,389.51,400.88,392.48,396.99,387.88,368.03,405.78,395.29,376.10,366.40,355.12,373.98,382.62,369.01,415.67,413.98,401.21,397.21,407.26,409.54,414.23,416.39,419.54,367.03,351.00,353.95,372.05,338.09,387.37,383.41,419.71,425.55,433.80,436.52,444.06,414.04,514.89,531.96,426.13,436.79,454.57,407.39,398.29,354.80,418.48,320.88,334.39,338.50,335.30,435.53,430.92,421.46,400.05,406.38,397.70,369.54,374.71,401.25,408.26,398.83,375.49,406.70,371.92,411.10,405.40,410.24,402.15,430.26,383.77,445.16,395.85,395.54,383.80,371.93,392.07,392.12,424.38,381.91,384.65,393.94,364.60,353.84,354.41,342.70,342.02,343.47,433.90,397.05,383.38,358.11,350.49,330.20,304.51,323.81,330.68,340.45,348.96,351.08,341.92,403.56,331.16,371.66,446.87,339.20,330.94,332.78,367.67,335.25,419.96,398.74,375.75,386.82,412.69
2025-05-06 22:06:06.538000,L9,305.44,308.09,361.86,363.12,377.61,306.53,304.59,307.21,305.65,304.93,329.02,301.75,323.07,294.12,295.11,310.41,301.87,311.87,310.85,297.70,308.31,297.90,308.96,310.46,307.99,300.55,286.46,296.29,269.34,306.79,276.85,280.17,281.84,286.89,259.87,263.74,238.43,278.28,286.75,252.85,290.50,275.66,276.83,271.58,376.53,385.80,401.63,427.66,416.04,376.19,406.93,417.97,411.51,423.03,424.25,443.62,460.16,467.37,218.77,269.98,278.60,283.67,526.80,311.74,313.76,298.25,305.03,294.55,297.54,295.59,407.09,423.15,276.53,277.91,287.88,281.08,295.39,292.28,294.80,303.37,293.14,296.38,292.86,316.46,295.09,308.58,307.74,306.20,309.83,309.02,299.78,259.87,336.87,342.85,324.15,318.55,320.64,330.32,326.13,322.39,330.82,339.88,347.65,351.47,339.85,296.39,280.85,280.66,297.80,307.84,315.38,355.47,360.91,338.29,327.29,330.23,330.70,325.55,328.19,332.45,311.46,304.48,301.65,423.98,288.32,287.99,537.72
2025-06-07 22:05:53.033000,L9,299.33,304.92,325.20,339.50,351.81,360.19,295.57,304.88,298.30,286.32,313.17,288.80,308.14,251.23,253.13,350.43,299.51,295.27,299.45,293.45,298.36,239.05,303.80,305.26,301.59,279.08,273.51,284.55,340.32,328.05,325.36,329.98,278.51,278.59,256.89,259.08,233.20,272.14,251.63,244.77,266.08,271.97,271.29,243.89,262.35,233.81,263.00,265.41,284.45,291.16,284.77,281.23,280.40,272.97,272.24,251.58,,,,263.44,273.32,274.72,,305.89,311.44,293.79,299.61,290.91,220.19,292.23,293.77,290.57,269.01,271.70,337.99,346.90,353.72,286.50,289.98,296.43,291.62,283.12,288.17,302.64,282.42,302.33,300.86,299.04,305.66,302.33,288.87,364.48,340.82,342.48,352.55,357.31,306.19,323.44,333.33,338.96,326.98,352.11,361.13,365.91,334.00,386.89,350.26,347.63,350.90,354.61,354.31,358.23,348.94,327.07,348.68,333.73,336.26,357.84,339.14,361.97,354.70,,,223.26,346.41,279.05,
2025-06-15 22:06:04.647000,L8,306.02,307.23,329.56,345.76,328.13,303.36,299.77,308.24,301.39,305.09,324.91,297.76,333.09,307.37,254.80,307.78,304.33,311.01,300.27,295.94,307.63,241.89,306.62,309.34,307.08,302.35,279.35,289.25,270.84,303.58,284.30,279.98,280.78,286.03,260.58,261.52,238.31,344.32,333.30,346.58,332.55,338.50,273.13,252.49,289.82,262.09,265.22,272.96,308.88,302.21,293.42,284.81,286.94,276.02,279.50,250.83,,,199.29,269.79,279.17,285.15,258.97,196.08,314.84,295.94,306.13,294.21,298.30,294.36,296.54,293.63,206.78,274.14,288.51,281.24,286.35,292.68,292.73,304.80,367.08,355.55,367.61,353.77,289.36,305.91,305.54,305.57,308.11,308.21,294.23,265.46,335.73,340.39,323.65,319.57,313.35,331.22,320.49,305.22,329.81,356.17,347.71,356.76,336.26,298.59,282.14,281.74,294.71,311.09,313.76,354.49,343.73,341.50,330.59,327.09,323.51,356.59,361.36,370.49,370.66,375.16,300.53,250.76,287.55,287.98,232.98
2025-07-25 22:06:18.368000,L9,244.58,284.92,197.16,212.48,,,,,210.47,232.45,230.81,235.54,199.10,201.64,231.77,248.93,194.54,,,,,,,,245.24,249.72,251.91,255.97,245.57,267.51,258.94,243.70,245.12,,,,,,,,,,,,,198.99,236.70,235.01,227.23,228.17,254.01,,,,,,,,,,,,,,,,,,240.57,247.80,257.96,230.69,,,,,,,,,184.84,221.81,237.98,251.82,252.66,249.38,271.26,272.05,263.42,241.08,271.42,208.18,282.68,285.17,277.35,251.48,268.21,277.41,240.52,258.15,261.36,264.50,302.41,310.62,301.14,271.76,235.54,250.00,251.06,276.24,277.16,307.55,272.18,276.88,234.35,281.49,287.09,284.77,282.07,286.27,,,,,,,
2025-08-02 22:06:21.903000,L8,307.36,319.96,317.13,333.24,306.32,305.11,305.80,306.52,305.47,301.97,333.08,295.78,329.84,293.18,292.31,310.16,303.57,312.05,293.30,306.58,297.03,295.69,306.55,319.46,304.94,303.88,294.14,294.24,288.22,308.43,288.02,278.43,285.83,284.71,261.97,276.70,232.45,277.48,260.61,252.06,284.81,274.07,274.95,271.12,286.04,286.17,267.21,273.44,287.11,410.40,539.13,550.26,519.36,533.83,548.04,551.33,,450.24,476.50,492.87,530.44,499.58,496.08,484.79,482.16,469.99,460.98,459.40,461.14,463.09,385.30,398.02,271.10,290.28,284.20,284.88,284.60,290.80,297.55,300.37,311.14,288.81,293.06,302.84,296.74,306.43,309.91,305.37,311.07,312.26,300.97,260.87,337.53,357.71,334.48,317.61,322.91,327.35,322.38,310.70,327.94,339.06,353.77,356.84,340.73,302.36,280.16,281.86,299.02,303.98,315.91,336.30,342.74,337.56,329.73,333.18,457.47,410.50,366.36,400.74,412.32,305.56,488.09,385.23,290.88,288.38,498.98
2025-08-10 22:06:28.221000,L9,248.99,293.18,208.53,213.64,202.06,259.68,224.66,,,,,,198.69,208.50,232.62,241.88,196.44,245.28,234.94,,,,,,249.14,248.14,231.35,196.35,245.29,270.92,254.90,246.06,240.70,242.75,,,,238.18,225.61,207.45,193.23,,,,,185.07,237.44,239.55,223.16,228.93,258.10,251.02,215.01,243.88,210.77,,,,,,,,,,,,,,,,,,,,,,,,245.90,250.21,189.82,225.07,234.13,269.03,260.06,275.00,279.02,270.60,245.73,243.98,270.63,204.93,334.94,293.24,278.41,271.63,317.53,319.02,318.54,319.66,268.88,265.11,308.23,315.62,308.91,265.45,236.37,246.50,260.20,277.66,282.00,327.43,330.37,331.43,275.83,308.52,311.93,317.28,308.07,312.27,303.28,,,,,,
2025-08-26 22:06:33.318000,L9,462.31,430.24,445.60,481.96,495.07,534.86,,,545.86,470.82,452.31,448.53,441.38,426.61,425.70,429.34,457.11,460.08,440.39,443.07,468.91,456.59,476.15,502.32,480.12,447.72,476.87,442.86,444.08,407.57,395.27,439.05,470.96,480.15,474.31,367.80,365.24,367.77,408.89,369.55,416.27,409.50,416.52,404.18,531.39,511.73,404.41,409.07,395.28,417.24,411.07,393.49,390.13,392.80,412.19,436.26,434.27,297.16,331.63,336.63,322.74,461.26,465.25,180.59,185.73,184.68,208.76,206.40,195.31,183.14,440.26,443.83,418.79,418.48,426.99,422.61,424.98,468.35,502.48,507.06,489.03,438.89,429.33,473.47,507.17,517.24,495.52,424.05,389.98,389.68,422.27,416.14,425.04,411.05,431.68,426.07,505.20,489.56,503.45,438.41,485.64,548.78,,,,,537.76,478.96,357.80,393.30,411.47,382.51,435.27,427.98,446.23,463.39,508.92,384.71,420.85,388.79,386.04,409.00,454.54,436.34,447.82,441.07,457.25
2025-09-19 22:06:39.287000,L8,329.50,334.15,326.85,341.31,345.29,344.59,336.96,319.53,323.01,322.56,350.24,366.53,339.61,343.96,338.42,331.64,339.63,372.48,365.18,363.92,362.51,355.77,353.81,354.06,342.23,338.45,334.67,341.89,333.77,329.56,281.42,286.75,292.37,293.83,297.66,282.15,278.57,307.66,304.68,294.52,295.30,308.71,304.22,316.48,311.06,300.68,336.86,308.21,313.63,311.93,316.19,317.12,305.57,343.46,299.31,,,,264.77,284.16,208.35,299.16,325.15,361.20,351.01,216.24,314.17,356.43,336.49,208.93,323.61,324.46,313.55,308.62,312.22,325.44,329.57,320.06,322.71,333.75,331.30,351.22,370.74,368.91,358.40,353.11,349.55,350.06,341.05,341.34,340.10,334.71,347.91,343.39,347.58,337.49,337.60,339.97,341.90,346.12,335.69,344.86,346.77,370.55,360.59,350.61,351.22,336.73,331.73,336.25,351.35,357.93,336.55,351.39,334.40,332.78,342.88,346.91,334.32,334.58,319.37,349.53,329.29,324.16,327.00,323.56,353.14
