dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0026,nzd0482-0027
2019-02-05 22:20:09.281000,L8,310.49,323.05,332.27,341.50,313.94,316.20,318.66,323.63,322.28,329.55,328.37,324.06,330.63,345.96,343.26,338.20,332.25,331.31,326.50,319.41,321.82,326.56,324.14,319.16,319.27,307.42,310.98,324.71,333.53,327.42,330.13,336.97,326.77,316.08,305.83,299.71,310.91,313.20,305.08,320.43,321.40,320.95,285.00,325.36,331.85,327.09,321.01,315.66,324.96,331.18,334.29,329.28,328.72,327.90,324.43,320.37,322.42,323.77,316.98,335.71,336.45,330.55,327.13,331.13,325.86,326.98,323.93,323.60,322.67,323.51,326.10,321.41,328.31,338.55,342.56,335.00,343.92,339.26,343.41,296.81,334.15,331.04,328.70,325.61,341.68,341.71,345.49,345.35,349.26,348.70,344.08,349.29,356.97,351.52,353.07,344.67,345.58,356.72,361.75,358.29,354.75,311.78,320.93,351.77,352.88,344.27,343.33,349.02,359.67,357.65,354.32,354.57,358.88,356.74,361.66,358.86,359.45,358.41,355.01,360.07,354.79,320.84,370.15,362.29,359.02,359.09,364.10,363.62,369.30,368.80,360.26,351.49,360.31,354.92,354.79,360.21,357.95,367.53,359.96,362.31,349.82,347.88,380.87,378.08,378.33,319.49,333.19,333.00,332.05,313.02,313.09
2019-02-14 22:13:57.218000,L8,313.03,303.34,319.96,320.92,296.94,348.38,295.56,305.16,304.56,310.31,313.35,306.29,306.65,317.38,354.92,342.62,315.85,316.40,348.62,300.77,318.51,356.50,350.53,334.35,309.49,296.48,329.83,352.40,313.17,307.24,401.46,361.25,353.96,326.78,367.19,368.69,302.47,327.69,287.75,327.09,332.09,366.89,335.57,336.59,304.74,331.55,331.20,318.11,299.64,304.63,297.77,304.69,303.62,299.28,301.88,294.99,302.42,300.72,298.06,336.39,334.95,310.32,311.33,312.05,305.94,309.18,301.87,295.99,300.64,300.49,307.04,305.11,304.17,367.14,351.17,320.45,316.26,317.87,323.21,306.20,319.59,310.74,311.94,315.11,322.48,332.88,328.82,327.15,334.34,327.59,327.26,330.02,331.19,335.85,330.88,324.82,325.75,342.43,345.97,345.41,339.52,320.29,326.67,342.12,342.73,334.17,333.29,341.07,344.02,342.24,342.97,344.24,345.17,343.00,349.77,347.78,343.60,344.88,345.97,350.75,348.13,350.21,363.92,355.43,349.11,352.31,354.86,353.84,360.19,357.73,349.39,338.50,346.03,346.92,345.37,345.37,346.62,350.05,355.46,360.56,352.44,349.37,377.87,367.93,369.61,301.23,312.39,311.42,314.84,339.95,325.42
2019-02-14 22:14:21.185000,L8,311.29,302.88,319.43,320.52,296.33,296.23,294.78,303.34,304.14,309.45,312.70,303.75,305.98,316.94,353.10,341.58,336.44,316.04,348.41,299.46,321.44,355.62,333.21,333.45,308.58,295.27,329.28,351.72,348.89,306.27,370.43,360.22,350.58,363.99,365.90,368.22,300.73,326.52,286.82,319.07,328.37,339.58,335.17,334.61,304.23,325.93,330.17,316.44,298.11,303.30,297.12,303.51,302.72,297.92,300.82,293.59,300.40,299.41,297.10,324.23,311.77,307.65,307.71,310.64,304.81,306.89,300.10,294.36,299.46,299.41,306.24,304.27,301.73,366.52,347.35,318.76,313.30,316.48,322.04,305.71,318.03,307.79,310.74,312.99,320.67,330.57,326.80,325.87,333.02,326.18,325.32,328.09,329.58,334.32,329.32,323.60,324.27,341.01,344.64,340.86,337.65,318.69,324.09,340.59,341.58,333.20,331.38,339.01,342.58,339.76,341.39,342.41,343.67,341.37,347.70,345.86,341.10,342.58,342.92,348.40,346.94,346.48,361.48,353.56,347.07,351.19,353.32,352.14,358.00,355.84,347.96,337.13,344.01,344.49,343.13,343.68,344.18,347.95,345.52,355.18,349.21,346.18,374.57,364.93,364.62,300.20,311.16,310.00,312.79,293.48,323.59
2019-02-21 22:20:06.522000,L8,301.69,320.28,333.10,334.34,308.98,310.38,307.80,314.84,314.30,326.02,323.96,321.90,326.10,339.75,345.29,333.30,330.44,325.28,320.72,316.60,324.44,326.15,325.71,315.74,316.99,300.42,315.85,324.18,323.45,317.75,323.41,334.27,328.88,328.74,313.50,277.49,319.01,317.79,305.58,317.06,315.95,316.10,266.02,316.77,321.53,324.96,312.90,313.26,327.86,348.24,376.72,309.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.05,295.33,304.42,308.86,309.81,325.83,331.18,334.17,328.43,291.00,276.43,319.62,326.60,321.36,312.92,305.39,315.49,330.49,338.68,343.59,343.53,351.76,368.15,353.64,349.80,345.77,337.18,348.87,350.29,326.11,337.75,354.61,349.16,349.73,356.65,353.02,360.21,357.80,351.63,341.96,352.13,350.00,349.97,360.97,356.63,371.95,374.17,358.25,350.23,354.31,387.42,368.66,381.13,,,,,300.90,308.61
2019-03-02 22:13:53.044000,L8,,,,,,,,371.15,368.03,379.91,380.41,363.77,377.36,380.01,391.84,379.83,387.11,382.91,372.83,,,378.74,364.60,356.95,390.74,373.82,,,,,,,377.36,394.85,388.73,384.15,384.91,384.08,386.76,,,357.73,351.30,353.29,356.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.56,371.89,372.15,399.44,399.60,380.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 22:14:17.011000,L8,,,,,,,,370.74,368.08,362.71,380.52,,,,367.43,381.59,387.37,382.49,372.52,,,379.57,365.73,383.98,390.68,373.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.83,372.40,373.07,399.60,399.01,380.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12 22:19:56.404000,L8,278.92,297.23,294.49,268.95,287.24,288.30,287.09,290.21,,,300.27,300.69,307.15,324.31,317.05,312.93,303.99,300.53,303.14,298.67,307.61,307.43,306.90,299.84,298.66,287.10,290.21,294.74,298.39,288.66,289.66,301.95,290.93,286.69,272.64,,,,,,,,,288.64,297.61,298.33,284.04,277.47,295.55,307.26,298.76,299.32,290.86,286.74,289.70,280.49,292.16,292.29,290.03,305.28,305.48,301.92,299.43,304.24,289.86,303.67,288.41,286.75,288.23,288.26,286.34,289.07,282.37,295.39,303.04,298.12,300.85,290.09,297.70,289.02,299.29,301.01,303.84,279.10,302.00,331.56,325.02,312.30,327.93,337.01,325.09,338.50,314.73,317.28,319.96,307.51,304.17,327.75,328.42,326.08,322.61,290.73,289.75,315.31,318.06,315.84,311.31,316.58,320.83,348.61,324.22,351.01,352.60,354.08,365.11,358.42,358.21,353.68,311.41,324.30,333.20,311.75,324.24,330.43,333.11,349.37,336.64,335.63,328.74,351.31,349.01,323.55,325.90,344.46,347.70,349.96,351.85,359.89,349.75,345.11,334.90,338.27,363.80,358.44,367.03,283.03,294.60,296.15,293.38,285.08,292.80
2019-05-28 22:20:05.638000,L8,303.09,304.70,297.05,275.65,293.13,296.51,297.91,297.59,290.62,365.13,341.23,352.90,333.92,383.94,322.77,317.09,312.78,314.50,339.01,339.11,376.82,367.02,349.29,345.00,328.89,297.53,354.25,359.63,355.53,341.14,295.99,345.24,301.74,298.55,292.51,290.55,316.23,318.69,272.90,292.58,310.64,299.83,273.35,306.18,340.13,328.89,321.57,289.64,311.68,319.45,316.85,305.91,298.98,297.89,299.21,292.02,297.71,303.18,296.76,319.35,307.86,309.44,304.81,310.06,300.25,315.67,299.15,301.79,300.64,302.22,302.41,309.84,284.81,305.06,319.39,309.21,314.99,315.23,308.92,296.44,316.10,314.18,316.36,288.32,320.79,324.64,329.26,325.49,336.90,335.85,330.47,331.01,333.66,335.80,342.67,330.09,308.59,331.56,339.53,341.84,340.57,298.94,329.31,336.77,330.25,332.65,335.56,338.78,335.90,345.44,345.10,351.20,350.68,352.82,354.01,352.78,350.82,350.64,336.40,348.10,351.58,325.59,336.69,354.76,353.91,352.07,352.53,360.50,363.65,365.98,358.79,349.59,351.15,351.07,349.72,349.38,353.38,360.49,355.64,354.30,349.85,345.46,375.97,379.39,378.09,298.63,306.86,311.99,298.97,289.18,349.94
2019-06-06 22:13:59.042000,L8,297.09,315.03,321.62,317.05,317.06,314.61,316.64,320.53,310.34,327.12,328.38,327.70,332.59,348.52,341.12,372.45,355.13,325.50,372.68,356.14,329.46,,,340.58,337.53,316.62,321.23,322.71,344.03,395.55,386.39,354.59,352.20,337.95,336.21,313.47,328.60,327.04,307.40,328.36,325.26,326.39,321.14,351.34,389.24,380.28,377.05,374.92,370.51,372.12,380.85,330.94,335.72,338.81,335.61,335.52,335.51,340.76,334.93,342.10,331.91,339.57,336.24,340.36,344.33,343.61,340.98,337.18,337.02,341.62,346.21,347.53,353.77,358.39,352.03,348.41,349.56,354.78,355.54,353.69,363.10,355.82,356.52,357.06,368.94,363.72,369.08,365.20,372.25,378.69,366.54,372.72,375.83,379.25,377.17,377.18,375.17,383.91,387.48,383.46,381.27,377.04,378.68,381.60,381.51,379.83,381.94,383.07,386.71,384.00,385.93,382.54,390.72,386.06,395.08,388.48,389.69,391.77,393.64,397.54,401.09,410.91,408.70,402.59,399.02,395.89,402.37,410.35,413.02,411.33,405.19,395.63,,,,,,,,,,,,,,346.20,348.72,348.51,339.60,320.57,323.74
2019-06-22 22:14:04.757000,L8,293.26,310.32,304.00,279.02,306.18,358.36,383.98,382.62,384.60,386.64,356.70,340.12,,375.54,377.80,371.29,314.13,394.92,356.99,356.69,377.77,372.11,381.09,379.79,371.27,360.17,342.76,348.85,349.85,354.80,352.38,381.50,388.46,377.21,360.49,362.25,360.06,345.56,361.68,356.65,341.90,347.84,285.61,,,,,,,369.93,388.69,348.36,324.17,320.91,318.43,311.13,372.04,363.50,367.54,366.63,332.01,391.78,387.71,377.39,325.71,334.33,328.72,325.79,326.05,327.37,331.03,335.03,327.52,335.31,345.08,342.74,339.78,337.08,339.64,336.68,349.63,333.50,344.98,340.55,350.61,345.73,351.36,354.87,355.97,355.85,356.24,355.72,360.93,360.07,361.21,359.76,355.11,368.50,368.47,367.11,369.11,353.88,362.54,368.35,373.66,367.69,363.59,371.19,379.40,381.07,372.72,368.38,373.55,367.15,375.45,371.02,370.33,378.73,376.91,379.47,379.39,387.40,390.35,386.15,384.37,380.90,382.66,388.55,392.37,390.60,383.98,374.63,380.35,376.99,377.70,374.19,375.55,379.58,378.00,381.11,376.12,369.82,393.72,387.12,390.22,320.05,330.29,326.08,329.14,343.25,335.32
2019-06-22 22:14:28.716000,L8,292.08,308.94,300.47,275.91,304.30,308.90,306.35,309.01,300.46,313.54,322.02,318.44,373.92,336.19,378.21,372.05,362.42,396.33,358.91,357.80,376.68,368.90,379.82,377.96,369.46,357.89,340.99,346.48,347.31,348.67,298.74,379.64,386.14,375.24,334.81,359.65,358.26,342.14,359.99,354.49,339.67,346.42,279.45,,368.46,353.26,324.49,307.98,333.03,335.42,374.00,346.36,393.78,381.69,374.45,378.34,322.42,397.93,398.11,367.81,329.67,331.48,321.35,327.00,323.22,331.76,325.39,322.27,323.54,324.87,328.83,333.09,314.76,332.69,342.86,338.54,336.81,335.04,337.22,332.85,344.08,332.30,342.97,337.67,348.05,343.67,349.51,352.67,354.29,353.53,354.15,354.50,359.24,358.83,359.55,357.45,353.48,365.99,366.21,364.85,366.89,351.82,360.53,366.53,371.78,366.22,361.04,368.92,377.26,379.25,371.20,366.54,372.22,365.27,374.07,369.70,368.89,377.47,374.57,377.66,377.65,385.43,388.95,384.71,381.80,378.98,380.54,386.48,391.03,388.95,382.60,373.45,378.82,375.39,376.11,373.13,374.40,378.52,376.72,379.51,374.80,368.75,390.90,385.37,389.53,395.31,391.25,388.95,325.02,341.32,332.89
2019-06-29 22:20:17.440000,L8,298.67,310.39,318.72,314.55,310.32,311.72,310.14,310.04,304.83,318.38,329.34,347.23,353.66,353.40,336.58,320.66,313.09,383.91,354.95,360.42,362.58,,,,382.52,371.41,327.37,314.53,339.07,306.39,397.66,365.19,370.22,356.00,397.10,379.72,380.85,345.91,341.63,335.55,333.46,322.45,299.67,391.06,349.56,394.67,375.70,351.63,340.70,342.96,339.24,336.09,329.61,317.27,320.76,323.93,322.61,322.73,320.04,333.27,333.14,324.40,328.73,322.97,320.74,342.83,322.60,327.58,327.77,331.29,327.18,329.55,312.00,327.47,347.19,342.55,341.53,356.25,340.60,308.50,349.68,341.76,340.99,316.19,342.60,340.30,348.83,350.30,357.41,354.86,351.61,355.63,359.68,362.52,359.91,357.14,354.86,370.23,367.90,368.15,368.88,351.35,361.42,371.53,374.55,367.21,366.91,369.78,373.69,370.91,370.99,366.45,373.23,372.48,376.02,368.85,371.51,375.37,374.98,376.77,381.57,389.13,391.79,385.08,382.52,381.29,382.53,384.10,390.53,390.15,383.99,375.47,378.27,374.58,372.77,371.49,378.07,376.47,378.19,375.63,372.62,370.82,392.19,381.36,383.05,317.09,332.37,330.93,329.28,376.07,383.12
2019-07-15 22:20:20.288000,L8,299.02,318.05,323.58,321.16,316.80,313.06,313.41,314.01,314.47,327.71,334.03,327.36,339.90,352.60,386.89,369.20,374.54,329.26,344.49,,357.81,352.23,356.42,352.67,356.07,346.05,318.14,357.96,371.04,370.54,367.44,366.69,366.42,361.35,357.75,333.52,343.21,341.97,336.14,340.62,348.55,338.76,324.71,337.61,347.96,333.31,321.32,322.20,327.26,327.95,336.65,328.79,327.98,332.35,321.97,325.12,327.26,324.35,321.13,331.13,343.09,333.84,334.71,331.47,334.43,338.66,330.30,330.55,337.69,333.70,341.97,342.49,341.60,340.38,338.78,333.72,337.52,341.17,345.49,336.98,348.09,336.27,345.30,347.44,356.94,351.11,355.22,362.16,367.19,377.64,357.87,365.81,370.13,376.41,366.02,363.81,360.33,379.34,381.13,374.75,372.00,370.75,372.56,375.59,377.17,371.39,365.19,371.74,374.51,374.90,379.32,368.67,379.36,379.02,384.09,380.14,377.23,374.22,379.86,396.77,396.04,393.86,395.08,386.37,382.62,382.26,387.48,396.59,393.12,391.62,385.85,378.53,379.84,380.45,376.44,376.83,380.12,375.76,378.33,370.02,364.27,356.58,379.86,364.11,373.43,336.14,344.32,336.68,333.71,347.78,
2019-07-24 22:14:12.757000,L8,,,,,,,,,,,,,,,,,,,305.78,297.28,298.45,298.10,297.12,297.71,300.20,288.06,273.28,,,,,,,,,,,,,,,,,307.18,302.76,296.64,287.72,276.69,284.66,296.89,291.26,288.25,288.24,282.79,288.73,267.57,287.90,286.12,286.35,297.83,296.05,291.63,292.36,297.82,282.83,290.59,282.17,274.56,283.13,283.27,,,,,,,,,,,,,,,,,,,,298.45,288.41,283.41,277.98,293.88,269.05,,,,,,,,,,,294.42,300.21,299.48,307.77,307.69,306.33,312.30,325.94,333.78,337.83,342.96,334.29,,,,,,,,,,,,,317.42,338.28,299.68,309.30,329.71,320.41,322.62,339.85,333.10,336.44,326.92,328.70,324.34,343.37,335.87,339.79,,294.60,294.62,289.79,285.95,290.76
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,,,,,,,,306.26,297.89,299.24,298.95,297.80,298.07,300.47,288.72,273.85,,,,,,,,,,,,,,,,,307.72,303.25,297.46,288.32,277.36,285.35,297.38,291.53,288.90,288.94,282.72,288.86,268.16,288.25,286.51,286.77,299.41,296.76,292.24,292.54,298.23,283.26,291.72,282.67,275.26,284.02,285.72,,,,,,,,,,,,,,,,,,,,299.16,288.73,283.73,278.84,294.63,269.68,,,,,,,,,,,294.51,300.43,300.19,308.26,308.23,306.56,312.62,326.30,334.14,338.13,343.64,334.57,,,,,,,,,,,,,318.13,338.77,300.12,309.43,329.53,321.08,322.74,340.05,333.49,336.53,327.31,328.87,324.39,343.00,335.77,339.27,,294.96,295.42,290.28,286.67,291.23
2019-09-01 22:20:35.671000,L8,309.57,330.30,334.43,356.82,315.08,318.99,324.50,319.90,326.24,336.01,339.31,334.08,339.20,351.82,345.48,311.28,322.79,328.91,333.47,331.98,335.85,341.98,342.98,335.61,333.84,323.28,325.37,327.82,337.52,297.99,323.59,322.42,323.90,317.70,321.19,280.70,315.43,312.14,297.61,322.37,325.84,327.02,274.87,323.97,336.96,330.76,326.38,325.88,326.50,332.84,340.42,329.62,327.05,320.16,318.79,323.21,323.58,322.98,316.07,329.48,329.12,324.72,325.97,326.64,320.41,321.58,322.36,320.53,323.75,326.12,329.95,336.78,312.21,338.62,342.62,338.50,344.20,347.22,343.16,296.41,341.73,339.65,342.39,299.82,344.83,342.82,349.87,339.31,352.42,347.54,347.96,353.25,353.38,354.73,355.44,348.32,339.38,358.25,360.92,361.51,353.69,317.71,342.77,355.68,353.26,349.05,351.01,358.12,367.61,360.64,360.71,358.63,364.55,360.42,374.11,360.85,362.00,359.59,361.22,360.21,360.91,357.92,378.71,376.05,368.85,369.85,370.57,367.81,377.06,377.54,368.15,363.22,366.77,359.18,361.26,362.30,364.20,371.36,363.88,364.74,359.70,362.10,395.31,370.20,383.27,321.80,334.55,331.50,333.74,322.84,327.76
2019-09-10 22:14:27.602000,L8,269.60,296.21,309.27,307.28,298.93,301.50,302.00,299.93,304.04,308.11,306.65,305.17,307.12,315.07,,,298.23,303.77,310.56,298.90,310.94,311.33,308.23,303.94,301.80,285.76,296.50,298.73,295.06,287.87,299.57,304.56,287.34,292.55,293.83,268.33,293.36,292.21,288.28,302.17,306.96,307.08,267.44,301.88,309.71,309.47,293.80,287.08,297.76,303.06,301.54,299.34,299.78,297.61,288.33,273.74,290.62,291.28,291.14,301.05,300.80,299.47,299.74,306.24,294.16,300.64,287.99,288.25,286.74,286.26,290.66,304.84,,,,,,,,282.11,309.39,315.32,315.50,291.99,313.93,319.83,318.81,315.17,331.54,333.07,323.24,316.03,315.68,320.98,319.60,309.25,310.14,329.47,335.66,339.52,341.63,295.18,282.13,328.07,319.43,325.01,312.87,338.75,327.17,338.53,314.26,336.52,344.96,348.80,354.11,349.59,347.76,349.81,319.41,346.81,334.76,316.93,328.27,359.23,352.01,350.15,351.79,328.93,320.00,358.34,356.01,345.18,315.48,344.95,341.07,340.06,346.14,347.72,343.08,341.44,342.44,344.45,366.91,351.80,364.76,282.14,306.51,303.36,302.18,289.84,296.61
2019-09-10 22:14:51.565000,L8,269.59,296.13,308.60,306.91,298.69,301.19,301.89,299.85,304.12,308.08,306.67,305.00,307.05,315.05,,,298.65,303.68,311.03,299.00,311.76,311.26,308.25,304.07,301.66,285.79,296.33,298.97,294.83,287.68,299.89,304.75,287.93,292.75,294.77,271.07,293.24,292.33,288.23,302.28,306.78,307.16,267.28,302.81,309.84,309.74,293.97,287.40,297.75,303.19,301.79,299.55,299.75,297.62,295.86,273.29,290.95,291.81,291.89,301.07,301.05,299.55,300.35,307.49,294.98,301.16,289.24,288.68,287.68,287.45,291.98,307.44,,,,,,,,283.66,326.59,315.88,316.46,292.60,317.06,320.30,319.08,315.99,331.86,333.35,323.81,316.82,316.06,321.55,319.95,309.75,310.83,330.26,336.27,340.42,341.95,295.32,283.53,329.31,320.34,325.67,318.96,339.24,327.67,339.12,316.15,337.20,345.75,349.36,354.95,350.18,348.69,351.57,347.25,349.38,335.12,317.45,329.53,359.96,352.93,351.00,352.75,331.13,358.44,359.51,357.21,346.25,316.09,345.87,342.80,341.65,346.68,348.95,344.36,342.86,344.79,345.38,368.40,353.27,365.32,283.34,307.10,303.72,302.57,289.91,296.92
2019-09-26 22:14:56.917000,L8,285.87,313.49,322.37,316.66,301.73,312.70,309.52,306.34,300.28,316.09,319.21,318.31,317.72,325.33,308.83,300.42,307.38,311.23,316.24,311.17,316.97,318.78,322.89,316.06,314.98,297.76,306.79,308.46,316.18,302.31,305.23,308.98,307.68,302.29,307.64,278.60,301.82,297.39,287.90,305.74,326.49,321.22,271.66,311.83,321.02,323.59,305.23,301.20,299.59,318.38,318.89,309.18,308.38,313.00,307.60,292.50,307.49,306.46,305.12,313.13,316.06,315.84,313.36,314.14,303.81,314.41,313.27,312.15,314.37,311.68,320.18,316.71,317.72,326.78,332.75,329.07,329.73,327.89,325.82,296.06,332.80,325.81,323.85,299.29,337.47,330.89,334.56,336.46,341.67,339.07,335.99,337.25,346.84,346.73,342.67,333.25,339.91,350.48,354.16,353.76,351.20,300.11,285.14,347.76,347.42,343.88,345.39,349.80,366.90,359.85,365.87,375.99,409.06,404.07,384.30,357.53,359.58,370.34,359.47,367.45,359.87,327.04,370.25,368.86,363.88,360.52,365.18,368.47,372.69,369.59,361.80,355.73,336.46,333.42,322.69,337.37,347.10,358.21,352.15,369.49,,,,,,294.47,308.49,307.51,308.23,301.35,304.30
2019-10-03 22:20:45.371000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.56,361.61,370.61,375.26,373.84,391.88,370.24,357.43,358.60,354.82,350.88,348.66,379.51,362.86,,,,,,,,,,,,381.10,376.37,364.49,362.02,373.28,377.18,,,,,,,,,,,,,381.76,378.53,380.38,371.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.92,392.36,388.01,404.85,389.64,389.72,365.85,372.89,388.46,389.92,,
2019-10-28 22:14:36.351000,L8,286.51,312.84,335.06,344.94,308.09,307.86,310.71,317.49,326.93,338.65,,,,,,,,,,,,,,,,,,,,,,,,,,264.36,310.23,303.41,307.07,318.06,319.59,317.01,272.53,314.85,331.35,324.73,305.63,287.62,295.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13 22:14:33.870000,L8,338.36,333.54,348.45,354.56,340.35,335.88,337.05,336.40,336.99,341.20,343.20,332.50,341.28,352.57,344.44,340.68,312.48,344.22,333.48,330.29,334.63,340.96,332.89,332.05,323.62,315.22,323.11,319.00,333.43,327.50,328.60,324.14,326.84,318.73,325.98,310.93,319.67,316.92,312.78,322.22,323.68,326.49,326.52,335.63,339.42,328.53,319.53,316.33,334.15,334.99,343.71,335.19,329.46,328.99,325.94,333.98,327.86,330.42,328.43,334.24,332.20,334.84,338.64,339.11,336.46,340.70,340.51,330.37,340.25,354.26,350.65,343.28,350.20,358.81,353.97,352.73,352.69,353.03,352.46,346.21,359.17,346.76,352.61,353.08,364.33,360.70,365.16,358.57,373.27,364.22,366.93,374.49,378.79,375.52,371.23,362.97,370.76,379.37,374.69,377.44,384.00,367.61,361.43,379.24,380.11,385.76,374.55,375.43,380.67,379.15,385.28,376.08,380.71,380.01,384.47,371.77,373.99,379.56,387.79,382.26,384.39,382.33,396.52,391.55,397.63,395.86,391.79,395.61,405.43,404.58,398.64,387.73,389.51,378.49,380.58,379.31,379.02,381.65,383.25,381.42,374.66,371.93,401.33,380.63,393.93,332.34,340.19,336.46,335.07,318.05,321.69
2019-11-13 22:14:57.837000,L8,335.94,331.74,346.14,353.08,337.10,334.36,335.52,334.74,335.79,339.59,341.81,331.14,339.57,351.25,342.12,338.52,311.08,342.97,332.11,329.61,333.42,339.91,331.68,330.45,322.42,314.32,321.96,317.74,332.42,325.86,327.83,322.82,325.49,317.70,324.62,308.23,318.63,315.74,311.25,321.48,322.70,325.45,325.09,334.42,339.16,327.56,319.23,314.92,333.39,334.04,341.83,333.62,327.86,327.86,324.87,332.63,327.21,329.43,327.60,333.47,331.56,333.85,337.65,338.09,335.39,340.12,339.37,329.23,339.83,352.28,349.65,342.41,349.60,358.09,353.17,352.10,351.98,352.41,351.67,345.44,358.78,346.00,351.89,352.24,363.83,360.24,362.83,357.25,372.09,363.74,366.40,373.90,378.33,374.75,370.27,362.40,369.40,378.95,373.77,376.39,383.45,365.23,360.49,378.48,377.51,385.43,373.75,374.81,379.22,378.50,384.78,374.36,380.32,379.39,383.81,371.59,373.50,379.42,385.07,380.92,382.26,380.99,393.36,390.06,397.20,395.74,389.94,392.41,405.02,403.70,397.66,386.94,388.81,377.35,379.36,378.65,378.71,381.16,383.17,380.46,374.29,372.10,402.18,380.99,394.73,331.45,339.38,335.40,334.27,317.44,320.55
2019-12-22 22:20:39.535000,L8,324.62,331.54,327.60,325.12,301.13,299.04,302.94,300.85,301.66,306.60,306.54,304.93,312.07,324.56,327.58,324.18,312.52,318.63,311.02,303.20,305.52,310.13,317.54,305.37,301.67,288.15,298.79,301.88,309.45,310.65,309.74,311.37,310.42,296.36,308.54,276.31,300.92,295.20,291.03,302.06,302.01,304.15,274.30,296.60,306.51,298.30,291.98,313.39,323.52,310.16,306.43,309.46,305.51,303.27,294.82,283.05,299.81,307.24,314.98,318.11,309.99,313.05,303.11,307.42,302.92,304.17,320.90,309.47,355.79,316.37,363.30,391.40,360.98,328.24,323.28,321.69,322.92,325.11,323.27,297.77,301.09,320.37,321.00,351.01,333.16,313.06,297.69,310.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.95,347.74,350.82,352.52,353.16,358.53,357.56,359.08,356.47,351.60,384.68,375.02,369.34,311.04,319.58,315.33,302.11,289.42,295.18
