dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0075,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0010,nzd0459-0011,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0128,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0173,nzd0459-0174,nzd0459-0175
2023-07-03 22:13:51.195000,L8,,,,321.78,343.00,347.56,335.16,338.28,338.41,339.01,345.46,349.35,353.15,354.20,355.98,343.65,340.94,339.29,345.18,341.23,341.06,339.75,336.97,343.30,307.57,299.65,283.33,316.69,327.57,340.85,341.27,333.68,336.08,343.50,331.33,334.53,293.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.71,336.45,338.01,338.07,341.10,334.56,326.72,333.56,,,,,,,,,,,,,,,,,,,,,,,,,,341.16,344.34,339.26,331.21,328.22,302.29,297.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27 22:13:50.729000,L9,,,,336.18,330.13,332.17,337.02,333.32,330.08,340.85,350.62,350.65,345.51,336.08,351.85,344.49,343.46,346.07,341.53,332.77,335.75,343.84,337.96,344.19,,289.58,283.19,312.73,338.05,338.02,336.13,329.69,325.70,332.21,327.72,320.85,296.91,287.76,290.66,284.47,,,,,,,,,,,,,288.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.50,330.51,332.44,324.22,326.56,327.64,336.81,330.54,,,281.22,288.47,288.97,299.48,291.19,304.34,294.16,296.50,,,,,,,,,,,,,,,,340.41,351.73,345.78,336.09,319.71,,,,,,,,,,,,,,,,,,,,,,278.59,277.76,278.38,276.31,278.44,278.02,278.76,277.36,,,,,,,,,,,,,,,,,,,,,,
2023-08-12 22:13:59.156000,L9,,,,314.15,340.71,335.22,350.39,315.17,335.55,333.68,340.33,345.31,351.27,341.30,352.83,337.70,335.73,334.47,343.99,326.01,325.35,344.88,348.83,334.25,296.56,290.17,283.20,303.19,315.73,346.56,335.93,327.05,323.63,326.15,322.26,317.07,290.49,285.81,284.77,,,,,,,,,,,,,,297.55,290.14,292.16,283.08,283.38,287.11,286.28,285.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.55,323.29,346.58,333.70,342.60,323.81,342.24,326.74,,286.15,284.71,288.43,292.65,298.77,310.16,304.00,303.49,302.24,,,,,,,,,,,,,,,,351.97,344.93,330.16,323.29,321.48,295.63,295.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.60,349.59,405.09
2023-08-20 22:14:11.307000,L8,,,,313.92,337.15,331.27,339.69,313.04,332.64,333.62,335.65,339.30,341.44,340.40,338.02,338.96,333.85,330.55,331.96,324.50,326.22,330.05,332.50,325.24,298.99,291.48,285.92,293.32,316.10,345.78,330.24,324.27,321.80,322.17,321.69,316.20,291.72,285.66,,,,,,,,,,,,,,,295.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.92,323.06,331.55,336.49,321.69,320.19,320.71,326.56,,,282.58,287.57,289.04,298.05,310.89,306.36,324.40,301.02,,,,,,,,,,,,,,,,334.63,338.71,323.79,316.18,317.64,297.15,295.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.48,411.37,414.55
2023-09-29 22:14:14.607000,L9,,,,,318.72,323.86,333.13,318.70,326.94,332.65,335.70,329.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.04,363.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15 22:14:26.851000,L9,,,,308.30,328.08,321.35,321.53,310.27,325.92,332.28,334.06,341.75,339.45,336.24,339.52,341.95,335.49,331.97,328.97,321.46,324.66,328.48,331.79,327.22,304.62,293.26,285.47,289.42,315.49,331.48,334.83,319.81,323.00,317.32,315.62,313.60,296.57,287.58,287.58,,,,,,,,,,,,,,332.77,,,,,292.59,304.86,306.15,297.67,,,,,,,,,,,,,,,,,,,,,,,,,,,327.65,323.47,330.13,330.94,328.51,327.73,322.63,326.05,,,,,,,,299.13,327.40,331.65,288.84,286.41,288.13,287.48,,,,,,,,,,,,331.92,337.22,327.24,319.22,315.63,301.26,303.11,,,,,,,,,,,,,,,,,,,,282.09,280.88,282.66,281.49,286.04,287.50,296.82,294.77,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:14:27.756000,L8,,,,305.69,317.59,315.24,315.71,304.89,316.08,318.27,321.08,324.33,329.29,323.40,330.36,324.91,322.58,320.48,321.73,326.10,318.56,315.52,316.04,316.48,304.13,292.31,277.88,288.06,312.69,314.20,316.80,317.26,322.98,337.26,314.38,305.94,293.16,297.73,286.27,285.36,,,,,,,,,,,,,,,,,,284.54,307.39,310.09,308.27,,,,,,,,,,,,,,,,,,,,,,,,,,,314.23,314.44,337.68,316.45,313.95,312.61,313.96,312.24,,,,,,,,,,,278.45,297.37,296.93,,305.73,,,,,,,,,,,320.00,324.80,319.25,314.11,322.31,311.58,305.36,,,,,,,,,,,,,,,,,,,,,,291.75,294.54,298.85,293.31,294.59,278.13,,,,,,,,,,,,,,,,,,,,292.83,355.65,415.71
2023-12-10 22:14:21.153000,L8,,,,308.22,321.72,320.22,321.32,308.56,321.93,323.86,325.54,329.44,333.11,328.39,334.38,328.30,323.12,323.19,322.49,319.29,321.21,320.26,321.51,322.81,308.94,293.49,280.95,301.10,317.96,317.64,317.92,313.93,314.79,313.97,310.96,309.05,294.21,291.73,290.48,,,,,,,,,,,,,,336.21,302.83,305.61,304.57,302.54,294.19,312.33,312.39,316.29,,,,,,,,,,,,,,,,,,,,,,,,,,,315.74,313.44,317.61,316.60,315.90,318.78,319.03,317.02,,,,,286.57,291.63,314.49,299.45,330.83,332.40,299.45,296.03,290.69,285.47,300.50,302.32,302.81,289.37,297.75,,,,,,,321.52,328.96,321.07,317.48,312.09,309.02,304.09,,,,,,,,,,,,,,,,,,,,275.80,288.20,286.63,294.28,285.23,292.85,297.91,295.80,297.75,,,,,,,,,,,,,,,,,,,,,
2023-12-18 22:14:32.867000,L9,,,,307.78,311.28,312.00,320.47,310.67,320.51,322.27,338.71,347.40,356.66,332.25,335.75,328.84,325.30,323.12,325.60,327.01,328.45,330.30,322.03,320.89,304.19,293.95,280.80,302.44,318.85,315.44,315.26,313.12,312.82,313.99,311.42,308.70,293.15,289.83,288.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.88,316.24,345.21,373.56,313.88,312.88,317.51,317.14,315.49,317.33,320.57,316.08,,,,,,,,,,,,,,,,,,,,,,,,,,323.99,329.39,322.49,314.65,316.03,305.27,303.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.14,309.29,399.78
2024-01-19 22:14:28.085000,L9,,,,302.63,312.22,311.97,319.35,310.29,316.36,321.71,325.00,326.54,329.53,322.31,328.40,328.93,323.73,319.30,314.82,315.32,318.21,316.07,316.38,315.36,298.93,301.78,287.14,313.39,316.39,310.42,311.53,309.22,311.16,309.48,309.60,306.28,285.14,,,,,,,,,,,,,,,,335.32,326.94,324.60,315.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.52,305.50,312.06,316.45,313.97,314.77,314.66,313.10,,,,,,,317.17,297.32,332.62,333.82,,,,,302.87,304.92,304.09,294.08,304.11,295.96,296.23,292.49,293.86,291.26,,321.91,323.49,314.53,310.20,311.74,302.38,300.65,,,,,,,,,,,,,,,,,,,,,,,,,273.00,300.99,299.42,290.49,,,,,,,,,,,,,,,,,,,,,
2024-02-04 22:14:31.487000,L9,,,,308.33,322.03,322.98,359.95,353.10,331.50,330.80,355.97,365.01,366.04,355.00,362.00,356.31,356.29,364.83,361.80,351.29,322.72,319.99,318.87,324.42,309.63,294.03,292.06,319.07,318.10,313.35,313.15,314.85,314.78,316.54,314.03,311.34,290.54,294.55,289.33,290.47,,,,,,,,,,,,,336.97,318.31,305.94,315.96,304.65,296.69,312.58,313.70,314.78,,,,,,,,,,,,,,,,,,,,,,,,,,,312.95,307.97,316.85,324.54,319.86,317.88,321.41,315.25,,,281.03,286.49,284.88,298.90,321.91,321.60,334.64,334.43,305.48,286.86,291.39,290.12,301.12,300.27,301.26,296.99,294.39,288.03,294.11,294.62,275.29,281.66,279.51,342.55,358.75,321.54,317.61,314.23,312.03,304.16,,,,,,,,,,,,,,,,,,,,287.84,288.76,285.37,295.80,286.69,291.14,302.08,297.59,293.28,262.86,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:14:17.978000,L8,,,,304.51,314.14,314.59,319.72,306.28,316.45,324.04,324.86,328.55,328.23,321.31,325.75,327.59,324.99,318.83,318.69,316.26,320.25,316.10,319.09,319.65,299.36,291.64,284.62,314.41,315.49,310.34,308.22,311.35,312.56,311.83,311.09,308.38,281.67,,,,,,,,,,,,,,,,334.30,,,,,289.60,310.03,310.09,310.55,,,,,,351.80,356.12,359.95,366.14,,,,,,,,,,,,,,,,364.36,388.49,309.09,307.02,313.56,317.60,320.69,318.43,318.37,314.13,,,,,,293.36,315.90,305.47,331.96,330.68,296.59,284.94,284.83,286.41,293.69,,,,,,,,,,,320.99,325.53,318.02,313.58,312.06,303.31,300.81,,,,,,,,,,,,,,,,,,,,274.64,286.87,279.53,288.53,280.21,284.98,297.18,291.66,,,,,,,,,,,,,,,,,,,,304.97,391.92,
2024-02-20 22:14:19.830000,L9,,,,304.68,310.80,314.20,317.49,311.42,316.00,323.89,326.10,328.84,330.72,324.72,328.60,327.26,324.63,320.72,319.90,318.82,321.95,318.83,319.52,320.89,304.42,292.92,280.96,307.89,314.85,310.66,307.73,314.72,315.63,315.90,312.37,309.56,284.82,,,,,,,,,,,,,,,,336.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.98,309.67,308.53,314.16,328.82,322.10,325.73,320.46,315.52,,,,,,294.72,318.68,318.89,332.37,331.84,,,,,,,,,,,,,,,,320.98,326.97,320.95,315.08,312.75,304.88,299.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.73,389.91,
2024-03-07 22:14:23.817000,L9,,,,308.54,313.80,322.43,321.71,309.47,334.49,341.21,337.37,341.11,341.38,359.02,361.64,348.78,353.43,339.93,345.23,365.62,,,332.98,352.69,307.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.48,,,326.11,354.06,288.02,350.34,353.11,,,,,,,,,,,,,,,,,,,,,,,,,,,335.06,333.21,340.91,339.18,322.59,321.87,351.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.43,364.09,346.70
2024-03-15 22:14:01.713000,L8,,,,317.06,322.70,323.87,330.81,322.19,334.18,332.46,336.50,335.34,338.98,336.26,331.41,339.43,332.78,326.82,325.18,326.23,328.45,328.44,331.05,325.07,306.71,298.93,281.79,301.09,318.16,321.98,317.90,324.71,326.21,321.45,323.97,311.98,292.61,294.36,292.02,,,,,,,,,,,,,,331.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.40,319.81,325.60,332.15,329.80,327.79,330.23,326.66,,,,,288.79,294.55,312.86,308.21,330.02,331.29,,,,,,,,,,,,,,,,341.05,337.22,328.31,317.39,315.44,303.64,305.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24 22:13:49.993000,L9,,,,306.83,315.24,314.24,320.65,303.88,318.34,322.81,327.83,330.52,328.85,322.11,326.63,326.96,321.48,322.56,322.10,318.88,321.96,320.15,320.80,319.15,292.87,288.82,283.15,293.24,307.28,311.83,315.79,313.44,315.09,313.78,314.91,306.83,279.72,,,,,,,,,,,,,,,,332.25,289.53,298.40,294.51,297.04,291.17,286.78,308.25,297.35,,,,,,,,,,,,,,,,,,,,,,,,,,,312.18,313.01,322.14,318.44,319.73,322.66,320.11,318.97,,,282.89,285.68,287.96,296.25,318.48,314.01,330.01,330.66,288.30,280.60,283.11,280.25,,,,,,,,,,,,323.40,325.87,320.66,313.87,314.42,294.51,293.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.71,396.08,390.05
2024-05-02 22:13:32.255000,L8,,,,312.26,326.17,322.73,327.24,312.92,328.95,334.73,335.40,343.53,332.09,333.36,339.94,339.68,332.56,333.29,340.13,333.46,342.20,332.36,325.71,325.09,297.76,290.72,283.72,292.57,309.35,334.16,320.28,320.22,327.57,322.28,323.71,310.31,283.24,,,,,,,,,,,,,,,,331.52,289.47,299.40,286.23,,295.97,286.72,311.32,295.75,,,,,,,,,,,,,,,,,,,,,,,,,,,329.03,331.07,329.86,317.37,319.42,327.12,318.87,323.91,,,,,290.42,305.02,322.88,323.86,331.27,338.49,290.26,280.08,283.93,283.27,,,,,,,,,,,,341.18,341.35,323.25,317.66,317.55,295.09,291.48,,,,,,,,,,,,,,,,,,,,278.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10 22:13:48.524000,L9,,,,310.98,317.23,318.17,322.02,305.96,328.07,333.14,337.68,345.80,356.47,354.54,355.19,346.87,341.80,338.01,337.28,338.12,333.71,337.24,339.25,335.63,301.33,292.26,282.33,305.85,312.15,335.79,341.86,326.24,331.73,328.39,325.65,320.25,289.86,289.74,286.08,284.32,,,,,,,,,,,,,,,,,,295.56,292.56,301.64,285.27,,,,,,,,,,,,,,,,,,,,,,,,,,,339.16,331.64,340.25,333.72,332.66,330.89,325.93,330.28,,285.30,287.97,290.52,308.62,307.18,328.66,307.85,306.19,,288.70,283.82,292.50,340.75,,,,,,,,,,,,330.75,337.06,337.21,342.37,329.61,297.41,295.33,,,,,,,,,,293.00,293.03,332.75,292.03,289.17,282.01,283.11,283.93,285.29,289.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26 22:13:35.954000,L9,,,,307.49,316.13,319.66,321.77,313.74,328.06,329.57,332.48,334.92,343.86,328.86,337.08,340.33,332.03,335.69,329.95,331.78,329.37,307.91,308.40,315.28,,285.95,280.40,301.57,313.68,329.61,328.41,324.11,325.76,321.80,324.43,312.55,280.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.14,320.02,331.38,331.17,335.98,326.60,328.88,330.14,,,,,291.74,305.65,331.05,313.12,328.43,331.69,,,,,,,,,,,,,,,,335.02,327.72,315.72,299.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 22:13:17.413000,L8,,,,310.88,319.21,319.94,325.26,305.58,327.94,334.91,339.11,333.80,337.47,330.78,344.24,336.20,330.27,327.09,334.22,323.14,347.09,307.97,312.96,311.63,,,279.85,290.31,307.42,317.86,318.40,329.92,326.04,328.28,320.55,323.98,280.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.25,324.44,331.33,333.10,326.90,326.59,327.37,330.82,,,,,,,,,,,,,,,,,,,,,,,,,,335.15,348.23,320.47,300.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11 22:13:30.022000,L9,,,,316.72,323.87,326.11,328.33,320.25,332.54,333.51,334.53,338.06,338.51,337.50,339.52,341.99,336.97,333.56,335.83,333.30,334.28,319.43,322.50,318.58,296.65,291.28,285.33,297.36,315.05,323.71,324.95,326.04,330.89,328.96,325.29,317.95,287.30,288.33,289.03,,,,,,,,,,,,296.90,308.58,293.84,,,,280.59,289.24,302.84,293.97,283.90,,,,,,,,,,,,,,,296.18,288.06,295.83,307.88,309.85,,,,,,,,320.81,323.05,330.33,329.48,329.06,331.41,326.28,332.98,,,285.25,287.75,297.11,330.55,333.98,328.29,338.73,339.31,286.83,277.20,282.23,,,,,,,,,,,,,336.04,336.23,323.41,311.53,317.11,296.23,294.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05 22:13:33.155000,L8,,,,313.47,322.05,322.45,334.33,321.78,331.64,330.20,338.55,352.75,345.05,334.02,341.48,343.09,331.02,334.29,328.76,341.26,332.52,329.25,321.90,321.98,305.60,292.10,281.41,304.57,311.41,330.49,339.30,329.57,332.24,327.98,326.67,319.18,282.33,,,,,,,,,,,,,277.61,299.77,317.29,,,,,,,,,,,,,,,,,,,,,,,,297.11,285.79,300.64,305.74,305.46,,,,,,,,324.09,327.33,338.45,331.87,343.70,335.77,343.98,334.16,,,,,,,,,,,,,,,,,,,,,,,,,,333.75,346.14,325.84,312.45,323.34,299.60,283.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07 22:14:06.843000,L8,,,,313.68,322.13,323.86,327.82,314.13,325.65,327.66,335.76,338.66,341.75,335.37,339.01,346.78,329.85,324.27,324.46,329.56,324.65,328.96,326.61,324.69,299.56,292.34,284.24,301.85,313.39,341.44,324.18,346.31,351.21,324.25,338.02,322.04,292.52,288.70,289.96,286.63,,,,,,,,,,,,,332.92,317.20,321.81,301.40,283.29,293.99,309.51,306.55,289.37,,,,,,,,,,,,,,,,,,,,,,,,,,363.81,317.36,316.33,342.70,343.46,350.84,347.27,347.59,350.57,,,283.45,289.97,288.85,305.85,327.23,326.13,334.07,333.63,289.90,280.92,286.41,,,,,,,,,,,,,333.65,336.56,326.42,318.79,321.76,299.52,294.23,,,,,,,,,,,,,,,,,,,,281.83,278.38,280.94,277.40,282.23,277.08,284.62,278.63,,,,,,,,,,,,,,,,,,,,398.28,417.08,413.92
2024-09-15 22:14:02.877000,L9,,,,315.93,320.66,325.44,326.25,319.09,328.60,331.50,340.17,340.52,349.94,336.18,342.84,337.21,336.21,327.46,329.53,331.41,325.77,333.08,326.34,327.58,304.30,296.79,284.75,301.94,315.61,336.38,329.60,328.96,328.48,329.14,328.97,324.46,295.44,289.66,295.64,288.11,,,,,,,,,,282.70,295.62,285.24,334.92,326.03,327.18,300.94,286.31,293.36,310.37,309.57,296.37,,,,,,,,,,,,,,,292.58,292.82,294.75,297.41,296.50,288.62,,,,,,,320.61,320.13,341.91,338.31,340.95,332.05,337.52,331.95,,288.31,287.03,292.16,293.11,314.63,332.91,335.00,337.56,335.86,288.99,284.84,285.61,283.75,277.50,,,,,,,,,,,333.62,340.47,327.15,320.06,321.12,303.07,296.90,,,,,,,,,,,,,,,,,,,,280.22,281.71,279.26,282.90,280.76,281.88,286.31,284.60,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 22:14:06.459000,L8,,,,311.58,319.33,321.92,324.03,315.24,325.17,327.05,336.35,338.38,345.83,338.73,340.97,335.03,331.14,337.52,327.75,330.16,325.08,337.29,342.34,325.21,302.51,293.88,283.93,305.68,314.58,336.12,333.45,334.96,328.96,330.38,330.25,321.67,292.95,288.26,291.01,285.09,,,,,,,,,,,,,334.53,327.72,328.69,306.83,289.04,296.23,310.26,307.88,293.51,,,,,,,,,,,,,,,,,,,,,,,,,,,321.24,320.81,326.88,332.49,338.22,334.92,341.18,333.41,,,284.79,292.41,289.75,309.53,331.91,333.50,335.81,333.56,291.71,282.09,287.00,,277.99,,,,,,,,,,,331.26,328.38,324.14,316.65,318.36,302.21,298.01,,,,,,,,,,,,,,,,,,,,284.00,277.22,281.48,278.47,282.93,277.78,288.79,282.48,,,,,,,,,,,,,,,,,,,,,,
2024-10-09 22:14:09.304000,L8,,,,308.87,319.47,321.51,321.52,309.98,322.43,325.51,328.43,337.58,325.92,324.81,334.02,331.51,328.50,326.31,324.71,324.27,322.43,318.32,320.70,321.80,300.65,293.57,284.39,302.07,315.30,323.73,318.16,316.20,319.62,313.41,329.19,312.96,291.70,287.00,286.89,284.94,,,,,,,,,,,,,335.63,323.30,325.57,301.18,296.17,293.29,309.36,310.25,301.32,,,,,,,,,,,,,,,,,,,,,,,,,,,315.65,316.46,326.17,344.63,327.76,330.50,341.57,329.86,,,286.26,290.92,292.45,319.61,330.47,331.60,336.07,332.46,289.51,281.11,283.56,280.32,279.69,,,,,,,,,,,324.34,328.39,322.35,315.39,315.44,300.94,297.14,,,,,,,,,,,,,,,,,,,,277.86,279.10,277.10,278.74,280.42,277.46,288.90,282.52,,,,,,,,,,,,,,,,,,,,392.23,410.57,406.83
2024-10-17 22:14:18.028000,L9,,,,308.59,314.97,316.60,315.23,308.58,319.85,324.85,330.53,335.41,329.12,325.08,335.24,332.83,329.19,324.41,321.49,320.70,320.24,321.07,320.72,321.40,302.18,293.89,283.82,305.24,313.17,321.72,321.83,318.94,317.10,317.92,314.33,310.21,291.38,287.12,287.02,281.66,,,,,,,,,,,,,333.79,322.64,320.24,298.54,288.12,293.47,308.61,308.27,292.94,,,,,,,,,,,,,,,,,,,,,,,,,,,316.11,316.42,334.22,333.87,341.73,326.74,325.82,321.95,,,285.52,289.88,292.59,310.51,329.43,329.53,334.30,331.97,289.01,280.83,285.67,,283.50,,,,,,,,,,,324.10,330.36,322.20,312.73,311.23,300.51,295.95,,,,,,,,,,,,,,,,,,,,,274.71,278.85,276.39,279.65,278.36,288.68,288.34,,,,,,,,,,,,,,,,,,,,,,
2024-11-02 22:14:17.535000,L9,,,,315.59,322.91,324.14,326.69,315.02,327.00,327.87,334.42,337.33,339.65,331.23,338.19,335.44,331.22,329.97,324.87,325.42,322.66,322.20,324.45,325.56,307.26,298.02,285.72,311.61,318.81,325.91,324.66,318.78,318.22,320.46,318.30,319.02,300.68,292.50,292.17,285.97,,,,,,,,,,,,,333.89,308.40,310.01,291.66,286.28,294.34,307.27,306.71,296.67,,,,,,,,,,,,,,,,,,,,,,,,,358.25,373.52,320.79,353.97,337.14,335.76,348.08,325.96,332.34,322.55,,286.71,284.87,290.29,292.01,312.59,328.06,331.68,336.60,332.81,290.12,285.08,285.44,285.47,281.06,,,,,,,,,,,328.72,332.98,327.03,320.24,320.82,301.39,303.73,,,,,,,,,,,,,,,,,,,,282.44,283.64,280.02,284.01,278.89,280.99,288.53,286.94,,,,,,,,,,,,,,,,,,,,367.07,377.85,
2024-11-10 22:14:13.424000,L8,,,,312.82,317.98,319.43,320.62,311.62,322.77,329.49,330.33,339.97,343.72,333.00,336.04,328.49,328.83,330.18,327.61,322.79,323.21,327.00,324.93,326.18,306.68,298.17,285.68,312.53,319.58,328.42,329.15,324.15,318.78,320.53,319.74,318.60,297.47,291.77,291.36,285.60,,,,,,,,,,,,,334.92,306.50,305.67,293.50,284.76,293.75,307.79,305.68,290.93,,,,,,,,,,,,,,,,,,,,,,,,,,,331.28,330.49,337.89,332.36,330.11,319.91,323.35,320.96,,,283.94,290.17,289.93,311.35,327.01,329.65,335.08,332.06,291.30,283.19,287.26,281.33,278.22,,,,,,,,,,,325.44,340.09,325.35,316.51,315.63,301.40,302.64,,,,,,,,,,,,,,,,,,,,283.52,279.76,281.80,281.28,280.93,277.07,289.35,284.10,,,,,,,,,,,,,,,,,,,,387.86,407.44,404.16
2024-12-04 22:14:24.237000,L9,,,,309.04,318.06,317.17,319.74,309.96,323.72,325.86,327.47,333.44,326.70,322.13,330.35,325.23,327.15,326.51,323.68,320.72,322.10,321.03,323.57,325.66,309.18,294.48,286.90,308.04,317.77,323.36,325.25,317.70,321.57,316.88,316.20,311.88,298.46,293.22,291.61,285.51,,,,,,,,,,,,,336.55,294.44,312.16,298.21,287.09,293.51,309.64,307.93,303.72,,,,,,,,,,,,,,,,,,,,,,,,,,,318.61,317.38,338.10,341.56,335.38,325.49,322.81,338.60,,,283.35,290.79,288.15,301.64,326.98,331.60,335.84,334.54,295.44,287.01,292.80,296.44,285.34,,,,,,,,,,,325.24,327.26,325.11,317.00,314.19,306.31,303.55,,,,,,,,,,,,,,,,,,,,298.82,288.89,286.14,295.42,286.05,288.52,299.67,296.85,,,,,,,,,,,,,,,,,,,,,,
