dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,nzd0239-0103
2024-09-01 21:59:36.380000,L9,231.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.10,268.63,232.55,240.41,,215.81,260.21,267.47,274.33,281.30,282.00,280.95,279.11,283.32,284.36,288.54,287.54,283.78,291.25,297.61,302.57,306.18,304.88,306.39,306.35,308.44,304.91,301.13,303.49,299.39,291.77,296.45,293.28,288.61,295.42,284.50,295.09,281.75,288.67,291.07,288.21,289.38,286.68,290.04,295.94,295.72,295.95,293.94,295.93,296.41,304.51,303.10,298.72,301.78,301.33,293.11,303.46,296.80,306.56,302.12,301.06,303.00,302.86,307.10,312.44,,,,,,,,,,,,,,,,,322.46,324.44,322.55,324.36,317.99,319.72,316.54,314.35,312.65,308.66,308.18,,,,,,,,,299.12
2024-09-17 21:59:40.801000,L9,290.33,292.48,272.30,301.34,312.94,327.41,338.27,337.63,336.46,332.43,358.85,346.76,337.54,334.36,341.22,292.67,309.26,315.66,312.73,311.77,312.32,286.21,309.15,313.42,304.59,316.37,304.05,308.21,308.43,310.57,304.74,294.11,271.19,289.34,300.76,319.92,314.64,318.72,322.53,310.25,312.31,307.64,306.04,290.01,242.97,253.49,286.27,300.87,303.78,311.59,319.23,314.20,311.34,312.93,316.52,321.96,321.33,315.30,333.26,332.22,330.33,330.89,340.12,342.98,341.27,332.81,343.38,334.59,327.67,335.45,327.99,324.22,331.72,324.11,332.66,328.82,319.83,329.02,324.57,316.33,326.55,321.71,330.19,325.97,320.27,326.74,323.75,323.97,329.21,327.95,333.98,333.61,332.37,327.92,331.32,326.48,339.32,329.84,334.75,333.16,331.74,330.31,331.91,335.63,338.11,337.64,339.77,337.85,338.38,326.62,314.78,,,,,,,,325.89,329.86,341.35,344.25,348.24,347.53,351.75,346.55,351.75,348.56,343.47,350.91,340.76,337.80,326.74,312.97,,,,,,,333.39
2024-09-25 21:59:43.418000,L8,277.69,258.01,254.26,273.94,295.03,308.25,319.53,310.09,306.02,309.13,314.15,322.91,323.75,320.42,315.18,278.84,292.67,302.35,300.56,295.98,301.74,280.83,296.30,292.13,290.12,293.55,289.42,290.60,287.75,289.53,283.45,288.46,252.13,,,,,,,322.19,267.78,287.55,290.03,245.60,287.51,284.23,273.12,281.36,285.68,289.88,294.34,294.96,289.39,292.88,283.86,294.26,306.61,305.29,316.11,320.28,321.14,320.02,323.08,326.92,329.10,326.16,325.94,323.39,322.25,322.46,318.00,319.80,315.30,315.37,314.37,313.20,313.14,307.74,314.96,309.84,308.77,310.10,308.88,315.31,312.87,306.80,306.56,303.40,306.59,307.43,318.26,320.75,321.21,317.80,316.60,320.14,63.90,12.04,1.75,326.34,316.77,10.59,17.61,319.96,320.42,316.46,318.05,329.84,325.11,315.02,306.51,,,,,,,,321.50,334.55,330.04,350.70,342.38,343.78,357.70,,,,,,,,,,,,,,,,318.12
2024-10-11 21:59:51.003000,L8,292.10,285.38,269.98,291.96,313.97,330.49,337.91,335.32,330.97,329.82,353.23,337.74,358.85,338.34,363.50,293.31,314.32,319.87,316.58,344.34,323.79,288.95,331.89,319.28,329.78,321.17,332.13,298.51,323.04,322.34,319.27,317.76,265.02,284.17,321.65,322.27,328.14,323.46,321.26,302.61,312.53,314.10,312.15,303.55,259.37,246.16,286.14,296.96,302.51,312.69,316.02,316.03,313.89,310.49,325.43,321.04,321.38,320.04,322.82,332.25,331.91,329.84,345.87,340.70,337.52,339.66,339.31,335.23,336.24,332.28,329.79,329.35,331.54,328.26,329.78,328.07,324.35,323.03,326.85,324.22,324.66,324.52,325.37,324.61,326.32,327.93,328.00,326.03,327.33,326.81,16.21,26.54,26.81,30.73,19.50,17.90,10.10,3.51,334.86,331.53,331.58,330.66,328.29,335.01,336.80,332.62,336.15,336.53,335.03,325.82,318.41,,,,,,,321.36,329.96,341.08,341.84,347.49,352.49,351.85,357.87,332.99,330.34,329.24,350.24,364.04,360.46,351.14,332.80,313.38,300.76,,,,,,329.51
2024-11-04 21:59:57.264000,L9,279.10,256.52,254.72,270.14,284.44,304.01,318.19,348.38,302.96,309.84,317.35,329.38,319.47,291.23,343.84,371.65,,,373.82,286.74,277.98,245.99,293.03,287.72,291.99,285.47,285.64,282.57,276.53,292.24,276.79,269.44,254.47,252.23,,,,294.24,294.58,291.52,290.97,284.39,287.99,262.83,233.78,242.72,272.41,279.65,289.72,293.90,291.75,291.81,295.13,295.23,297.56,299.22,300.61,303.67,310.11,305.44,313.85,316.63,318.10,317.40,322.38,319.77,317.25,317.01,314.25,,,,,,,,,,,,289.17,297.96,294.20,285.96,304.49,304.41,305.39,306.61,306.01,306.27,310.56,43.77,63.39,38.07,38.07,25.04,26.85,13.25,10.59,2.26,312.47,6.44,16.26,317.90,321.26,315.90,324.92,327.39,326.16,312.89,,,,,,,,,,,325.22,329.99,331.20,333.41,334.00,330.07,332.54,332.12,329.47,332.44,325.54,321.86,308.03,,,,,,,,313.69
2024-11-12 21:59:50.557000,L8,279.27,269.33,277.04,296.59,295.64,318.07,326.59,319.83,317.95,316.28,318.76,332.78,332.74,322.73,335.34,286.83,294.27,304.90,305.06,299.65,284.69,273.20,293.49,295.97,295.27,296.73,294.93,292.70,286.61,295.92,289.27,286.66,253.22,274.15,293.13,297.94,298.60,300.24,301.59,294.50,299.64,294.97,296.23,273.52,284.84,242.42,280.03,284.53,295.14,299.40,296.36,306.10,303.52,299.66,303.49,305.07,306.58,306.58,308.72,314.26,319.95,323.76,325.21,326.09,328.56,325.49,322.17,323.63,320.94,313.64,317.08,314.52,312.60,313.35,310.24,309.81,310.37,306.56,313.40,303.77,304.50,309.52,305.49,309.68,314.41,309.56,314.69,313.26,315.64,316.67,20.49,30.90,34.82,33.51,24.21,26.05,15.69,5.78,0.52,319.90,319.51,319.75,320.14,323.43,326.68,324.46,330.68,327.59,329.81,319.92,313.36,,,,,,,,,325.28,330.03,339.71,343.04,342.14,344.78,339.72,343.85,344.39,341.24,347.35,342.50,334.21,319.00,304.63,,,,,,,321.27
2024-12-06 21:59:59.962000,L9,,,,,,349.35,334.79,327.90,328.35,330.17,331.10,335.33,332.00,331.85,338.63,293.74,303.33,315.31,312.09,308.99,316.08,278.02,298.01,301.14,301.14,299.10,298.38,294.82,295.67,299.80,294.87,291.40,280.57,277.89,293.27,301.53,304.92,302.65,306.99,299.52,302.86,298.33,298.72,277.88,260.55,242.70,281.41,283.63,295.83,302.28,301.59,302.28,302.64,303.78,304.78,307.84,308.03,308.92,312.27,328.09,323.14,325.68,325.08,333.04,328.05,324.92,327.86,322.26,343.06,321.80,317.83,317.87,320.01,314.95,316.25,310.61,307.16,309.44,312.43,304.02,309.50,325.65,331.09,313.75,315.19,320.88,316.00,313.44,317.33,314.92,29.80,40.21,51.08,40.60,45.49,39.66,26.65,15.30,9.24,322.43,318.99,5.06,13.52,324.87,340.43,323.69,334.04,332.74,333.39,326.97,315.45,,,,,,,322.65,326.79,328.89,343.57,345.30,346.72,347.32,349.93,348.15,357.22,352.81,349.86,358.41,352.92,341.76,325.34,303.15,,,,,,,322.39
2024-12-14 21:59:51.646000,L8,282.20,260.05,249.55,274.79,289.86,306.37,315.00,308.03,306.20,305.20,305.05,318.27,317.19,310.59,327.66,282.99,282.80,292.64,291.91,287.73,282.67,265.61,285.03,280.94,283.09,284.93,283.39,279.38,280.66,280.89,278.32,270.82,260.79,263.75,280.44,284.80,285.67,286.41,290.10,287.40,285.30,279.26,283.08,255.17,240.52,230.55,264.59,272.79,281.54,291.18,286.53,288.04,291.75,291.66,294.57,294.14,292.97,295.98,296.85,303.66,307.73,314.36,311.92,314.13,315.84,313.08,311.92,309.02,312.49,302.51,298.76,301.85,297.79,297.53,297.53,293.69,298.08,291.91,296.16,295.15,290.72,293.99,293.93,295.62,302.82,301.62,302.47,303.15,301.41,303.43,316.11,309.18,304.73,309.63,307.93,301.34,308.63,308.23,303.11,309.58,306.76,308.13,307.93,314.35,316.80,310.07,320.01,318.16,315.54,310.61,,,,,,,,,,,322.77,328.88,327.49,328.99,331.02,327.26,330.78,329.94,327.89,333.57,323.72,320.35,302.69,,,,,,,,308.50
2024-12-22 22:00:02.208000,L9,294.57,290.62,266.64,301.05,309.86,328.71,332.90,317.03,317.42,315.39,335.78,350.39,330.83,330.46,331.31,290.06,298.41,304.69,301.38,295.97,292.41,282.01,292.22,292.96,296.22,295.82,291.73,291.26,289.92,291.28,289.98,280.75,287.12,275.10,288.22,296.02,297.47,298.28,299.18,292.32,298.67,291.20,293.59,266.98,242.32,246.46,272.59,280.11,291.57,300.54,301.44,308.24,302.81,302.02,323.37,310.79,309.21,305.66,311.23,313.75,322.67,324.00,323.60,325.03,325.67,322.88,324.85,320.18,320.74,313.58,312.03,313.42,310.30,309.89,311.69,308.11,305.71,306.15,309.92,303.29,304.29,305.91,304.57,307.87,310.69,310.07,311.84,311.68,315.50,315.61,16.99,25.97,33.86,34.30,27.36,23.39,10.30,3.31,321.78,323.60,321.24,7.88,322.69,322.88,326.23,319.21,326.65,325.09,326.71,324.64,319.34,,,,,,,,,322.40,331.06,339.27,335.54,336.56,341.66,341.20,345.73,347.91,343.75,350.58,344.84,336.86,311.42,,,,,,,,321.68
2025-01-07 21:59:57.997000,L9,297.48,291.42,279.40,306.86,322.54,336.09,344.49,346.00,347.06,342.31,344.67,346.07,350.77,349.29,346.18,313.14,296.57,325.95,315.21,312.34,301.47,275.91,310.31,308.64,312.28,311.58,315.78,316.89,298.90,315.87,305.44,293.60,304.03,274.99,302.31,302.44,307.09,319.24,314.61,315.57,309.81,310.91,306.09,294.57,286.36,255.66,283.08,292.44,301.12,310.50,307.54,306.94,307.83,307.72,310.69,309.65,313.07,323.08,315.07,315.61,324.17,324.66,329.35,331.99,334.25,334.49,326.52,330.93,328.42,318.56,316.99,321.33,316.08,319.92,314.18,313.55,314.93,311.97,312.84,314.30,310.91,319.25,311.55,310.59,318.13,312.94,316.15,318.34,318.68,322.17,9.51,20.51,19.27,28.56,17.29,9.37,3.42,327.00,325.58,324.30,320.71,321.14,322.61,323.93,325.66,325.76,326.99,329.39,326.37,320.14,318.02,,,,,,,,,327.21,335.52,339.69,339.50,344.40,345.68,342.86,350.98,349.72,350.16,356.10,348.88,337.94,317.07,,,,,,,,322.98
2025-01-23 22:00:02.662000,L9,302.29,287.34,267.61,288.48,301.67,316.13,329.03,322.74,318.02,317.13,322.21,327.55,328.23,325.25,335.16,303.09,292.25,300.58,298.49,293.56,295.29,267.92,290.12,292.93,289.85,299.18,285.94,289.14,282.87,298.50,287.46,277.04,263.84,267.17,284.16,294.32,292.22,296.50,299.77,289.67,293.60,289.37,299.39,269.76,255.21,235.08,269.25,277.45,288.88,297.65,295.97,293.77,299.57,298.09,298.67,303.16,300.39,303.05,306.05,310.64,314.66,319.08,319.32,320.33,323.08,320.42,319.33,315.47,316.08,310.09,306.92,309.59,306.96,307.17,305.94,302.87,304.14,305.69,306.78,299.54,302.48,304.28,297.40,304.75,307.23,307.20,309.65,309.59,313.04,312.64,12.71,20.57,25.29,29.53,19.31,15.41,1.42,1.25,315.95,317.99,316.30,6.66,10.65,322.35,324.77,320.67,325.66,324.26,322.40,316.99,315.52,,,,,,,,,324.06,328.51,336.41,333.59,333.75,338.98,335.78,340.94,340.17,339.55,352.21,340.48,331.20,309.58,,,,,,,,319.03
2025-02-24 21:59:57.705000,L9,,,,,,,,,,,,,339.68,355.99,363.27,313.42,330.06,390.01,310.66,305.64,299.43,285.27,344.82,,,,322.58,317.49,315.23,322.10,320.22,286.99,319.03,277.18,298.26,301.21,318.11,311.85,317.07,304.66,311.42,306.08,317.97,271.12,299.90,250.05,281.54,287.14,301.11,309.90,314.91,312.20,312.85,309.19,314.85,318.06,313.96,315.81,327.48,321.72,328.39,329.80,340.22,342.81,330.95,328.73,332.05,325.31,326.32,322.12,320.95,319.21,320.40,321.09,317.20,314.05,315.21,313.88,314.96,311.79,315.04,314.30,309.92,314.40,315.73,317.22,313.99,312.99,319.87,319.22,16.85,29.68,34.30,33.61,23.91,29.16,16.82,7.90,6.63,324.98,322.29,6.87,327.48,331.17,333.77,327.08,334.74,332.69,331.09,328.05,318.90,,,,,,,,324.49,329.09,337.31,343.88,344.89,345.57,346.73,338.73,348.76,346.27,344.24,354.72,342.78,338.27,317.54,,,,,,,,331.66
2025-03-04 21:59:42.932000,L8,295.20,298.82,262.36,277.46,292.01,317.39,328.25,321.45,321.90,325.58,318.72,327.23,329.03,322.58,328.62,298.00,294.26,308.40,306.77,299.56,312.61,274.22,298.48,301.43,295.91,297.21,293.89,295.01,296.58,295.92,294.78,286.00,275.65,273.45,294.84,298.93,301.55,304.13,307.40,296.92,300.58,301.29,297.38,277.20,252.95,238.50,276.52,284.84,291.55,297.75,299.99,301.65,300.05,300.73,302.02,303.67,306.37,310.01,309.28,312.33,319.19,321.50,321.22,326.05,325.93,323.60,324.61,323.98,321.00,318.36,313.32,315.29,316.63,313.41,313.03,311.71,308.06,306.85,311.26,309.37,311.27,312.84,310.53,315.41,309.14,278.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12 21:59:53.428000,L9,,,,,,380.68,379.35,324.08,320.69,328.49,323.74,337.57,354.78,397.52,376.12,349.23,298.73,313.21,312.49,304.79,344.87,279.84,355.52,312.87,305.72,296.85,294.70,294.03,294.91,295.91,291.82,283.93,295.49,270.88,289.68,296.60,300.19,299.63,303.76,295.44,297.96,295.55,296.15,270.67,260.08,242.24,277.04,281.99,291.60,300.29,305.21,302.99,300.43,296.80,302.37,304.44,302.54,305.33,308.47,312.77,318.92,316.94,322.37,322.05,322.80,321.40,319.60,318.40,318.98,312.23,309.53,312.79,308.68,309.31,309.21,307.53,305.30,306.01,307.85,302.65,304.66,306.97,304.19,308.58,309.90,307.38,308.62,310.06,311.06,313.76,26.50,35.98,41.73,35.04,29.73,32.68,24.05,12.21,9.18,0.33,318.82,4.74,318.89,322.49,325.71,321.20,327.21,329.26,328.04,321.11,313.96,,,,,,,,,326.71,329.15,340.80,340.07,340.56,341.26,338.48,346.33,346.59,344.23,333.38,332.64,323.03,303.15,,,,,,,,321.47
2025-03-20 21:59:32.187000,L8,286.50,259.43,259.90,276.20,293.12,313.22,326.20,320.71,316.57,311.56,313.59,327.43,325.23,318.10,351.42,290.19,294.42,302.38,302.44,294.73,302.01,273.94,292.01,292.77,295.12,294.76,291.90,292.70,291.55,292.19,291.18,281.76,291.43,274.07,292.60,295.12,299.66,297.92,301.24,294.46,298.16,293.67,291.44,268.58,256.53,243.98,281.78,287.45,299.81,310.40,306.44,298.16,294.98,295.34,296.17,297.92,295.83,297.79,298.07,304.99,308.89,319.53,306.60,325.30,316.63,311.53,309.90,302.11,308.84,294.87,,296.46,293.13,289.11,298.01,295.15,299.50,298.20,300.56,297.65,300.72,304.55,303.34,310.74,311.04,307.77,310.42,310.17,315.26,314.72,29.75,41.00,46.19,38.74,43.51,36.26,29.17,18.29,11.87,0.48,319.24,14.50,320.92,324.38,325.42,320.91,327.48,325.42,324.16,323.48,314.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.18
2025-03-28 21:59:42.853000,L9,287.85,281.92,271.70,284.31,300.80,324.67,334.10,331.95,329.28,333.11,324.54,337.71,332.00,328.81,364.98,311.21,309.21,317.32,313.95,310.18,303.35,282.04,301.98,309.14,306.98,309.45,307.84,301.53,309.06,297.94,323.55,294.18,276.67,282.38,297.51,324.43,314.85,317.93,321.90,307.60,314.27,309.13,304.48,289.06,254.03,247.04,283.73,301.95,308.39,306.67,318.54,314.47,310.07,310.54,316.13,323.31,323.27,316.67,322.83,327.51,331.39,335.63,333.69,344.81,339.43,329.05,342.92,333.24,325.33,332.33,324.69,321.45,326.84,322.79,327.67,323.64,317.38,323.55,320.74,315.51,324.29,320.04,321.23,324.94,318.50,328.30,324.41,321.05,330.59,324.73,25.68,35.35,35.62,37.30,36.17,25.77,21.74,13.00,8.46,336.86,334.83,330.72,334.02,335.70,336.47,331.24,341.22,335.67,336.37,335.23,329.03,327.95,,,,,,,337.91,333.78,353.38,352.61,353.15,345.24,347.76,346.96,352.39,351.89,347.72,353.33,345.51,342.22,319.99,,,,,,,,333.85
2025-04-05 21:59:29.736000,L8,287.99,256.96,237.23,,,366.42,334.13,314.92,347.45,330.73,339.18,360.02,372.88,334.90,339.80,305.79,314.83,307.03,304.07,315.11,297.17,282.69,305.26,307.73,307.84,312.03,306.74,312.15,298.88,298.22,305.88,294.76,266.13,277.81,296.44,302.22,304.54,300.19,308.03,298.65,295.57,294.66,298.83,287.42,235.22,251.54,279.72,282.95,292.54,300.76,314.73,305.75,305.33,305.50,307.33,320.53,309.44,310.48,319.93,327.47,320.93,330.29,323.82,336.92,327.24,322.55,337.46,321.43,324.44,317.06,314.49,315.46,322.40,312.56,312.16,315.51,307.40,308.24,309.44,307.63,314.73,308.96,309.49,316.24,314.21,311.52,310.81,312.87,315.84,314.96,27.26,36.23,36.73,36.46,28.79,28.10,21.34,11.23,8.95,2.99,319.78,2.96,24.34,325.68,329.15,324.04,328.33,331.47,329.64,322.92,314.65,,,,,,,,,325.69,328.24,339.63,339.47,337.95,339.46,336.37,336.83,341.37,335.43,341.32,333.84,335.44,312.50,,,,,,,,322.40
2025-04-13 21:59:43.721000,L9,238.47,186.90,,251.68,268.40,264.00,304.25,,,293.62,284.45,301.67,297.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.24,256.96,262.51,277.48,280.33,284.44,280.25,280.40,284.46,284.97,287.83,285.95,289.61,291.64,296.38,300.15,307.31,301.76,306.07,305.51,305.87,306.32,300.95,302.38,297.29,,,,,,,,,,,,,286.34,287.77,296.52,297.52,295.76,292.34,297.83,295.46,306.27,301.31,298.17,302.88,300.71,293.75,302.67,296.18,297.66,302.47,298.64,303.08,304.19,308.25,312.82,,,,,,,,,,,,,,,,,322.87,323.25,321.35,322.33,321.68,321.79,317.31,314.69,314.78,310.09,,,,,,,,,,301.74
2025-05-15 21:59:23.560000,L9,288.66,282.26,272.46,293.18,313.07,320.27,330.71,327.18,323.12,324.53,334.18,343.84,338.91,334.96,334.11,308.46,301.05,311.12,308.49,305.43,303.05,279.46,302.94,309.95,306.59,311.67,299.72,308.29,302.00,309.67,304.08,294.86,270.77,279.50,296.90,310.38,311.90,309.64,310.71,303.67,301.36,299.46,302.88,280.19,237.99,249.29,281.30,289.40,296.58,301.68,302.34,302.95,302.58,305.87,308.56,312.83,308.80,310.28,321.71,320.73,326.88,329.51,332.67,331.88,327.86,328.49,332.84,322.89,325.48,326.87,319.89,321.54,321.57,317.94,323.70,319.06,313.90,321.66,314.36,318.00,319.70,320.19,325.43,316.71,316.06,318.14,314.73,314.81,319.31,319.12,39.25,47.65,49.99,47.45,56.54,41.84,31.67,25.00,24.32,10.46,0.41,9.29,24.46,327.62,331.01,325.26,335.73,329.13,327.82,324.22,317.81,,,,,,,,,328.56,330.78,341.86,342.74,343.95,346.28,336.98,346.15,344.91,341.28,355.45,333.78,337.38,319.84,,,,,,,,324.72
2025-05-23 21:59:19.050000,L8,289.30,292.85,284.64,298.41,329.54,319.84,355.59,328.46,359.37,327.06,337.19,351.32,338.58,336.56,349.46,311.26,303.26,310.82,308.49,306.19,306.70,281.22,305.81,313.55,304.00,320.90,302.67,327.28,302.68,323.53,323.88,298.64,276.34,280.34,297.64,324.35,312.10,316.32,312.11,302.36,302.56,303.72,306.15,281.57,243.40,248.86,283.86,291.48,305.43,319.77,317.74,304.07,301.60,309.43,323.97,324.19,311.83,310.42,322.71,329.02,338.27,336.66,339.39,341.08,344.71,329.86,339.60,333.03,326.88,330.58,324.01,326.62,329.49,323.64,326.95,326.93,319.63,325.42,319.97,322.51,321.92,322.00,324.05,321.47,319.19,325.61,329.72,332.66,331.53,322.97,335.11,325.96,328.64,325.66,326.78,324.95,335.09,336.62,332.97,334.62,328.36,328.47,330.00,334.54,336.77,332.38,338.19,332.51,329.44,328.04,317.01,315.99,,,,,,,325.09,330.03,335.00,342.58,342.96,345.76,349.79,339.47,347.92,352.10,336.64,354.36,340.88,339.98,323.86,,,,,,,,324.24
2025-05-31 21:59:17.709000,L9,,,,254.65,270.08,264.46,301.70,301.49,298.32,278.22,296.86,305.02,309.81,,,,,,,,,,,,,,,,,279.09,273.56,264.37,241.37,250.48,,,,,,,,,,,,,249.99,262.34,271.58,278.77,283.39,272.61,278.44,281.68,282.94,284.98,282.57,279.47,291.21,297.03,303.96,306.43,302.85,300.96,279.67,,,290.67,301.25,294.60,287.84,,,,,,,,,,,,,,,292.90,286.70,287.07,293.18,292.48,304.26,301.38,291.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.39,319.74,318.59,320.16,314.64,311.07,310.12,308.82,310.21,299.12,,,,,,,,,,
2025-06-08 21:59:23.461000,L8,,,237.54,257.71,275.34,294.72,310.46,306.42,300.91,301.20,302.52,313.46,313.18,302.88,,,,,,,,,,,,,,283.46,283.96,285.73,278.77,268.46,249.65,260.48,,,,,,,279.45,276.43,236.56,251.33,,227.96,257.79,269.33,279.01,284.49,287.94,285.23,286.82,287.92,292.62,290.62,293.17,295.00,296.48,303.06,307.55,311.98,314.11,300.84,315.12,310.91,308.83,311.03,306.36,302.35,303.59,298.22,249.06,302.48,300.06,299.26,,,300.55,297.53,298.62,301.57,289.18,303.24,300.38,300.90,301.87,301.91,307.03,302.10,311.48,306.72,305.41,307.82,307.64,302.96,307.58,308.58,309.61,309.01,306.18,310.72,311.58,312.58,315.03,,,,,,,,,,,,,,,,,327.15,328.91,327.38,324.95,324.12,323.64,318.94,316.36,317.16,310.01,,,,,,,,,,307.51
2025-06-16 21:59:27.168000,L9,,,240.22,262.87,277.09,300.41,312.19,310.69,308.27,302.09,308.37,312.60,276.85,284.52,,,,,,,,,286.27,287.67,287.63,287.62,284.48,285.11,283.39,287.00,281.69,272.52,250.48,269.51,,,,,,,,,,,,233.38,263.89,272.88,282.74,287.09,290.18,286.22,288.99,288.11,294.01,294.13,293.40,296.92,300.06,305.41,311.72,312.13,266.78,284.73,278.88,273.83,273.54,274.06,277.61,274.77,279.98,274.11,251.24,264.64,266.57,265.54,271.49,273.35,270.80,298.12,299.77,301.41,294.48,303.74,301.00,303.70,303.23,304.69,308.35,302.48,310.49,308.03,306.23,308.44,309.53,302.57,311.01,310.40,312.17,311.17,308.36,311.46,312.82,315.70,316.78,,,,,,,,,,,,,,,,321.47,328.53,330.06,330.73,328.96,326.79,327.25,323.76,322.23,324.43,318.09,316.94,297.81,,,,,,,,311.95
2025-07-18 21:59:40.570000,L9,257.27,191.92,227.45,262.98,279.79,301.02,313.56,310.15,306.93,300.10,308.43,316.23,317.64,282.76,,,,,,,,,285.38,290.20,283.77,287.45,283.67,281.55,284.64,287.94,283.00,272.36,248.54,265.02,,,,,,,282.41,279.07,237.05,251.68,,216.32,261.63,272.81,280.80,286.89,289.21,284.63,288.94,288.17,293.37,292.64,296.44,296.41,299.43,304.75,310.01,313.50,314.80,299.16,315.83,311.68,311.12,310.36,308.46,305.30,305.01,300.52,304.03,303.72,267.46,275.22,,,301.75,298.53,301.36,302.24,288.12,306.13,301.79,302.47,303.25,303.02,305.85,302.03,311.45,308.85,307.19,308.55,309.60,303.98,306.26,307.88,311.98,310.40,306.63,311.12,311.15,312.65,314.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.72
2025-07-26 21:59:44.475000,L8,,,,253.30,274.76,282.85,317.68,306.94,307.84,314.55,307.15,311.36,323.97,,,,,,,,,,,,,289.57,283.85,282.38,271.07,283.08,281.83,267.42,251.16,269.39,,291.93,293.53,293.90,296.29,282.31,291.46,285.65,286.74,256.73,,234.30,271.66,278.15,280.91,284.45,289.22,285.85,287.07,286.86,293.44,295.66,296.59,298.43,303.27,307.25,314.33,318.23,322.55,314.08,316.69,319.15,318.09,315.43,314.94,310.26,303.60,302.87,298.38,,,,,,,,,301.01,288.89,303.28,296.57,296.32,296.59,,290.68,298.74,306.39,299.72,303.88,307.08,,,,,,,,,,,,,,,,,,,,,,,,,,319.09,325.34,334.41,333.69,330.71,324.78,318.87,315.98,,,,,,,,,,,,,,
2025-08-11 21:59:52.776000,L8,247.85,233.97,239.60,262.36,277.09,297.42,311.89,307.25,302.15,301.09,303.05,312.32,314.05,305.89,,,,,,,,,285.44,289.04,283.86,286.48,280.19,282.76,282.92,286.84,280.58,271.87,253.65,264.31,284.94,287.60,284.78,,,,,,,,,225.38,264.06,272.97,279.12,285.12,288.16,287.25,287.94,288.20,288.62,293.59,294.17,295.39,297.75,304.32,310.46,312.65,313.73,310.94,314.99,313.59,312.77,312.26,308.92,306.87,303.92,301.75,305.31,302.53,303.90,304.74,301.40,290.72,302.18,298.17,299.86,301.69,294.06,303.84,300.56,302.02,301.16,301.42,303.11,302.09,311.89,307.00,306.56,308.10,309.45,303.58,310.25,307.75,313.13,310.84,308.92,311.71,312.66,313.49,313.70,,,,,,,,,,,,,,,,321.75,329.12,330.57,329.35,328.45,325.54,327.51,324.36,321.95,326.80,317.36,318.25,299.66,,,,,,,,312.00
