dates,satname,nzd0226-0000,nzd0226-0001,nzd0226-0002,nzd0226-0003,nzd0226-0004,nzd0226-0005,nzd0226-0006,nzd0226-0007,nzd0226-0008,nzd0226-0009,nzd0226-0010,nzd0226-0011,nzd0226-0012,nzd0226-0013,nzd0226-0014,nzd0226-0015,nzd0226-0016,nzd0226-0017,nzd0226-0018,nzd0226-0019,nzd0226-0020,nzd0226-0021,nzd0226-0022,nzd0226-0023,nzd0226-0024,nzd0226-0025,nzd0226-0026,nzd0226-0027,nzd0226-0028,nzd0226-0029,nzd0226-0030,nzd0226-0031,nzd0226-0032,nzd0226-0033,nzd0226-0034,nzd0226-0035,nzd0226-0036,nzd0226-0037,nzd0226-0038,nzd0226-0039,nzd0226-0040,nzd0226-0041,nzd0226-0042,nzd0226-0043,nzd0226-0044,nzd0226-0045,nzd0226-0046,nzd0226-0047,nzd0226-0048,nzd0226-0049,nzd0226-0050,nzd0226-0051,nzd0226-0052,nzd0226-0053,nzd0226-0054,nzd0226-0055,nzd0226-0056,nzd0226-0057,nzd0226-0058,nzd0226-0059,nzd0226-0060,nzd0226-0061,nzd0226-0062,nzd0226-0063,nzd0226-0064,nzd0226-0065,nzd0226-0066,nzd0226-0067,nzd0226-0068,nzd0226-0069,nzd0226-0070,nzd0226-0071,nzd0226-0072,nzd0226-0073,nzd0226-0074,nzd0226-0075,nzd0226-0076,nzd0226-0077,nzd0226-0078,nzd0226-0079,nzd0226-0080,nzd0226-0081,nzd0226-0082,nzd0226-0083,nzd0226-0084,nzd0226-0085,nzd0226-0086,nzd0226-0087,nzd0226-0088,nzd0226-0089,nzd0226-0090,nzd0226-0091,nzd0226-0092,nzd0226-0093,nzd0226-0094,nzd0226-0095,nzd0226-0096,nzd0226-0097,nzd0226-0098,nzd0226-0099,nzd0226-0100,nzd0226-0101,nzd0226-0102,nzd0226-0103,nzd0226-0104,nzd0226-0105,nzd0226-0106,nzd0226-0107,nzd0226-0108,nzd0226-0109,nzd0226-0110,nzd0226-0111,nzd0226-0112,nzd0226-0113,nzd0226-0114,nzd0226-0115,nzd0226-0116,nzd0226-0117,nzd0226-0118,nzd0226-0119,nzd0226-0120,nzd0226-0121,nzd0226-0122,nzd0226-0123,nzd0226-0124,nzd0226-0125,nzd0226-0126,nzd0226-0127,nzd0226-0128,nzd0226-0129,nzd0226-0130,nzd0226-0131,nzd0226-0132,nzd0226-0133,nzd0226-0134,nzd0226-0135,nzd0226-0136,nzd0226-0137,nzd0226-0138,nzd0226-0139,nzd0226-0140,nzd0226-0141,nzd0226-0142,nzd0226-0143,nzd0226-0144,nzd0226-0145,nzd0226-0146,nzd0226-0147,nzd0226-0148,nzd0226-0149,nzd0226-0150,nzd0226-0151,nzd0226-0152,nzd0226-0153,nzd0226-0154,nzd0226-0155,nzd0226-0156,nzd0226-0157,nzd0226-0158,nzd0226-0159,nzd0226-0160,nzd0226-0161,nzd0226-0162,nzd0226-0163,nzd0226-0164,nzd0226-0166,nzd0226-0167,nzd0226-0168,nzd0226-0169,nzd0226-0170,nzd0226-0171,nzd0226-0172,nzd0226-0173,nzd0226-0174,nzd0226-0175,nzd0226-0176,nzd0226-0177,nzd0226-0178,nzd0226-0179,nzd0226-0180,nzd0226-0181,nzd0226-0182,nzd0226-0183,nzd0226-0184,nzd0226-0185,nzd0226-0186,nzd0226-0187,nzd0226-0188,nzd0226-0189,nzd0226-0190,nzd0226-0191,nzd0226-0192,nzd0226-0193,nzd0226-0194,nzd0226-0195,nzd0226-0196,nzd0226-0165
2013-12-16 22:01:21.990000,L8,,78.70,52.79,277.45,288.18,279.06,287.16,286.63,297.89,296.01,305.19,302.21,305.15,302.59,304.46,306.02,126.98,132.72,109.84,148.95,133.27,148.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.00,424.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01 22:01:14.509000,L8,,79.26,57.07,11.20,282.37,282.63,284.66,285.13,296.99,293.39,301.18,298.49,301.83,299.12,182.33,131.87,128.72,117.92,114.79,76.09,73.94,86.73,65.69,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17 22:00:59.983000,L8,,80.60,56.86,281.34,281.22,285.87,289.27,289.86,304.63,294.90,303.51,297.65,300.76,299.59,305.03,305.11,303.43,115.86,104.27,76.63,71.66,83.12,59.87,28.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.18,420.21,396.49,397.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02 22:00:53.662000,L8,,110.67,43.14,256.89,274.79,221.88,282.99,283.10,255.53,295.80,275.52,294.97,298.08,297.40,307.09,310.27,303.41,299.04,294.62,299.55,81.14,89.81,43.36,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.00,388.99,433.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06 22:00:25.321000,L8,363.18,223.17,220.28,221.10,212.15,199.26,190.85,186.69,170.42,165.36,404.91,370.55,354.17,353.60,357.97,353.23,358.76,352.52,348.21,347.64,342.94,356.60,398.81,,,415.04,392.51,387.61,378.81,342.34,364.35,348.80,355.95,361.50,355.71,354.05,343.51,344.21,351.15,348.73,355.21,386.46,380.23,370.01,359.32,360.05,355.84,346.01,356.02,347.17,357.15,352.15,353.69,356.34,359.63,355.18,380.14,364.34,346.29,350.20,341.88,352.17,349.25,351.06,360.18,347.39,354.40,362.96,353.38,359.39,417.11,428.16,411.58,385.56,372.87,389.42,414.99,370.18,346.91,357.03,347.17,337.35,352.75,337.68,349.27,360.84,333.32,355.36,362.83,354.90,371.30,365.31,373.29,397.78,377.45,433.51,435.53,439.71,,434.93,378.50,355.24,347.76,357.76,340.01,330.20,330.08,357.26,339.25,348.63,363.63,372.51,390.81,395.22,387.57,349.79,357.54,370.05,356.55,356.72,365.43,413.63,374.27,399.64,408.52,410.27,382.10,335.18,352.33,354.19,357.29,358.45,361.74,352.21,363.44,342.98,359.83,360.38,359.56,349.74,357.51,348.77,362.63,348.48,345.70,358.19,376.40,359.06,350.80,370.18,367.66,365.55,366.15,374.68,376.33,340.99,368.62,363.27,352.52,356.37,350.55,353.17,365.29,362.64,364.92,370.81,346.94,374.33,375.26,408.90,406.45,378.82,353.81,358.31,349.84,,349.03,395.65,392.19,384.12,364.62,358.18,362.60,376.21,368.21,351.60,351.52,355.76,370.33,366.05,375.46,377.93,393.59,379.67,377.60,371.82,361.24
2014-03-22 22:00:13.558000,L8,,82.10,55.32,289.12,286.02,289.20,317.50,290.02,308.96,319.27,322.81,316.97,326.91,325.15,326.89,321.30,314.43,306.22,307.53,317.57,310.79,318.52,59.36,21.96,,,,,,,,,,,,302.88,304.29,314.22,311.67,322.96,301.87,309.66,325.78,321.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.12,322.82,325.22,322.77,323.02,321.30,315.56,317.45,312.53,325.34,320.80,322.06,322.63,329.46,328.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09 21:59:27.549000,L8,,86.38,59.38,283.33,283.77,284.22,299.27,296.32,313.06,308.38,184.83,307.09,147.02,160.78,185.99,145.38,143.10,126.65,114.82,84.16,81.70,89.39,58.80,24.24,296.37,314.36,313.44,312.57,303.43,,,,,,,,299.05,303.94,337.78,302.41,302.69,311.94,309.12,313.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.58,318.63,326.42,314.17,318.37,313.63,318.26,322.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25 21:59:22.796000,L8,,83.54,56.44,279.82,279.70,280.39,217.25,290.97,301.78,300.44,303.34,302.42,310.40,299.35,189.64,151.94,150.96,128.37,120.22,90.07,91.84,93.98,73.12,39.63,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12 21:59:43.196000,L8,,63.04,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28 21:59:47.112000,L8,,90.98,63.07,285.77,291.26,292.43,334.49,329.39,332.71,333.02,337.53,348.94,348.56,345.78,360.06,359.46,358.74,355.28,355.44,360.93,354.65,354.62,344.32,352.45,347.30,358.68,359.35,342.46,356.88,348.09,326.27,323.39,357.57,351.14,358.12,356.35,351.07,350.37,349.67,344.26,346.14,352.96,356.61,359.57,354.47,359.38,354.10,344.37,357.07,350.33,360.82,349.70,350.01,354.05,354.77,353.67,353.82,353.15,355.23,349.09,356.72,355.88,349.62,347.12,346.41,319.86,345.15,346.36,350.88,340.42,355.41,363.41,366.89,369.34,366.53,363.68,344.14,354.71,348.60,356.61,350.07,357.29,356.04,354.08,349.53,344.34,354.51,349.86,344.43,342.64,350.01,353.02,350.71,351.63,357.49,358.25,370.89,359.37,359.82,358.29,370.83,356.70,340.57,352.78,326.46,321.96,318.32,323.70,320.70,,,,,,325.30,348.52,348.39,351.72,339.29,334.78,325.61,353.55,,,315.92,322.98,319.40,322.90,317.06,355.92,322.38,354.21,327.60,355.51,325.48,352.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13 21:59:54.812000,L8,,97.49,74.16,30.18,364.87,206.50,199.00,189.33,177.38,173.72,168.49,173.22,176.03,157.04,120.56,371.26,377.04,361.69,357.12,355.21,364.94,361.45,356.64,365.58,377.68,358.37,360.36,366.14,367.26,370.09,373.71,372.49,372.55,367.78,361.11,365.22,361.01,355.29,347.96,360.96,357.89,355.61,375.49,369.13,377.01,365.03,366.26,369.46,365.48,365.44,368.25,359.37,359.33,359.59,356.42,365.74,362.63,363.27,359.43,355.52,351.75,357.12,356.31,358.00,359.98,365.41,359.37,362.40,357.51,372.83,363.68,377.28,375.45,372.90,368.98,379.52,373.67,362.16,362.66,360.13,354.02,353.73,358.56,359.59,355.50,348.02,356.85,364.63,363.20,358.93,368.34,358.36,354.05,361.84,363.00,363.91,373.34,368.13,372.77,367.48,376.62,374.81,371.92,361.02,353.16,355.78,350.23,360.26,409.37,413.65,,,448.36,356.48,356.64,345.90,359.33,366.12,368.03,361.25,357.81,360.55,352.08,357.34,344.40,355.16,358.77,350.11,350.80,349.84,356.41,358.00,363.76,357.69,362.66,329.18,341.20,371.41,363.82,343.37,355.45,358.65,353.56,348.39,360.07,355.89,363.35,366.78,358.82,345.94,355.41,327.03,361.11,365.51,357.87,,,,,,,,,,,,,,,,,,,,316.10,360.10,371.01,380.40,351.25,356.67,343.40,352.07,377.08,339.78,338.22,366.40,373.88,373.02,355.82,374.36,346.19,348.55,348.99,374.58,,,
2014-09-14 21:59:59.788000,L8,,79.40,52.28,272.64,281.02,279.37,297.31,287.21,308.77,267.35,305.76,304.46,304.50,295.95,186.13,146.58,140.51,123.16,119.10,91.14,85.41,109.05,29.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 21:59:53.956000,L8,,91.67,66.66,21.18,217.85,344.39,340.12,338.07,180.09,338.00,352.29,337.97,346.03,344.48,119.90,353.33,337.24,333.54,337.81,338.98,343.52,347.37,329.23,333.45,341.77,338.09,332.88,337.15,332.51,334.93,337.81,333.95,340.62,336.47,370.91,335.99,327.97,331.53,326.25,333.55,327.77,329.72,343.50,347.07,337.18,336.53,326.70,342.20,323.37,329.21,339.04,332.11,339.91,334.42,344.04,333.14,331.74,329.03,326.01,326.12,325.67,332.16,335.26,329.56,330.36,332.23,321.94,326.55,331.44,337.12,336.82,339.77,339.07,342.48,342.25,339.44,343.04,323.68,324.76,318.69,326.52,325.39,345.37,321.32,322.46,371.83,393.09,395.10,399.84,333.13,339.33,343.13,336.07,340.33,341.75,341.37,340.73,343.98,345.67,344.38,338.13,334.36,327.09,326.17,326.30,321.64,328.95,325.38,343.75,341.79,339.19,339.96,335.87,328.77,335.73,336.87,331.64,334.09,337.98,329.92,330.65,334.75,334.99,324.69,335.70,326.07,323.53,335.13,329.23,328.61,329.99,328.87,326.56,331.64,330.87,332.04,332.43,330.17,334.07,331.41,333.25,332.42,330.06,331.20,334.51,335.33,341.15,379.32,397.04,418.56,401.12,420.32,,,,,,,381.66,385.41,423.05,369.46,380.22,390.36,388.57,338.22,337.67,428.77,389.46,382.77,,,,,,,,,,355.97,351.66,351.85,348.58,343.10,339.50,348.02,346.04,343.97,341.14,342.16,330.04,325.53,321.46,328.76,,,393.04
2015-03-09 21:59:30.556000,L8,,87.22,57.29,13.79,288.39,291.00,294.24,309.63,316.17,312.55,315.04,319.99,316.82,307.65,321.10,321.87,317.61,311.35,319.47,311.03,310.87,306.66,323.40,312.83,320.50,307.59,311.87,313.10,318.58,317.74,305.14,299.38,,,,,296.66,309.18,307.02,352.61,318.31,322.17,315.32,332.59,345.21,317.11,314.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.28,313.82,313.78,320.75,306.12,313.79,308.54,318.85,317.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12 21:58:53.078000,L8,,86.35,246.07,289.25,293.29,296.75,303.25,305.75,332.06,195.33,346.79,330.08,336.36,322.11,324.88,329.63,143.49,323.27,114.87,319.65,84.31,322.14,313.57,310.87,305.58,312.27,319.19,316.73,326.67,310.18,307.95,308.12,312.23,310.54,313.93,301.78,308.09,328.41,315.77,318.88,312.44,317.54,317.19,325.19,337.95,330.69,334.44,335.64,321.66,329.47,327.29,331.63,315.66,335.57,334.69,331.63,326.72,324.87,,324.07,325.01,323.62,332.83,332.05,327.56,,,,,,,,,,,,,,318.89,332.08,333.39,334.53,329.20,333.70,321.41,324.70,325.90,325.90,314.24,318.22,327.04,327.76,327.75,324.08,327.71,325.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.15,314.33,315.96,311.57,315.21,314.32,321.06,321.75,322.83,326.26,331.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28 21:58:55.699000,L8,,90.05,246.70,283.82,286.13,289.18,218.62,304.41,319.34,309.26,325.85,314.68,325.98,310.85,322.51,332.10,320.22,320.34,312.97,318.53,87.76,303.40,308.46,305.38,295.97,307.58,318.90,312.18,308.98,298.84,302.58,304.42,307.03,300.81,305.07,,300.84,308.66,308.63,314.96,310.33,315.38,310.66,317.80,332.78,324.81,326.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.04,317.07,319.17,322.51,322.31,314.99,316.61,317.26,323.64,319.28,310.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-16 21:59:34.814000,L8,426.84,98.38,72.68,33.52,387.26,365.79,199.36,195.03,175.50,169.01,167.62,171.06,171.46,156.88,117.43,382.85,418.78,357.59,342.86,348.19,414.26,422.36,355.39,355.44,375.97,357.36,386.90,369.31,381.46,382.78,367.77,343.61,409.59,380.23,381.24,346.13,366.01,360.71,371.89,344.55,355.65,358.57,364.58,360.02,383.79,396.98,394.25,367.40,387.62,388.59,366.04,355.56,356.56,367.88,381.04,368.97,375.52,369.19,374.15,382.64,372.26,362.96,374.93,369.71,378.66,373.08,373.23,382.50,387.73,397.17,368.02,381.81,377.08,389.35,377.23,371.49,375.44,376.09,375.90,381.92,374.30,369.23,375.06,370.93,374.20,369.12,382.79,383.42,401.53,389.04,385.93,369.49,368.26,363.37,371.19,366.68,377.54,379.04,379.65,385.20,377.56,383.65,373.70,370.08,361.94,359.54,353.32,367.43,386.81,388.50,380.86,387.91,366.40,379.86,365.13,368.83,369.49,368.42,371.10,374.64,370.55,369.96,376.53,387.97,385.92,376.94,376.41,374.12,376.90,364.68,375.04,374.43,375.75,359.58,370.48,367.02,377.36,381.53,385.26,372.47,386.71,374.89,360.90,360.81,369.09,359.98,376.57,372.51,380.98,380.39,366.00,373.99,358.91,372.53,377.70,365.89,364.41,364.65,361.82,365.50,375.11,372.13,374.87,379.31,374.24,382.03,392.32,381.01,379.99,373.92,368.89,,,,,432.00,427.10,427.22,409.42,423.69,411.56,412.57,378.12,368.17,389.47,406.25,354.65,384.39,386.40,390.54,373.97,408.23,402.11,409.21,417.05,424.52,384.37
2015-09-01 21:59:39.995000,L8,375.30,96.81,73.83,35.04,214.34,200.62,197.61,187.01,172.93,167.20,378.45,395.22,381.20,402.80,384.23,405.83,,,,,,412.61,400.24,360.02,381.38,,,,,,,402.72,416.67,406.85,408.78,413.34,406.17,400.28,391.75,365.93,381.51,400.49,408.08,404.33,402.85,402.11,403.26,395.99,407.05,391.68,405.86,400.80,391.66,385.62,402.97,407.57,396.08,384.92,382.86,390.85,392.73,399.44,379.13,393.93,386.56,397.96,398.93,405.33,403.49,403.18,403.70,394.69,396.12,391.32,391.51,391.71,402.71,393.72,385.31,393.64,388.36,383.14,389.44,377.49,373.86,381.18,390.16,389.92,398.07,398.18,383.40,397.99,380.11,384.24,370.10,390.50,389.91,391.94,375.79,392.05,383.15,401.35,378.15,379.34,375.88,368.11,377.89,374.27,387.35,376.61,397.91,390.11,389.25,381.42,391.42,406.14,395.04,383.58,395.44,391.45,391.48,372.16,380.72,379.22,385.46,380.07,375.86,374.32,378.57,375.16,377.95,372.80,383.43,385.65,395.55,379.30,386.38,383.52,386.26,383.41,379.98,375.40,381.08,374.38,387.94,385.13,390.26,377.54,380.98,381.96,370.06,369.51,376.25,373.92,368.55,362.42,360.89,381.85,385.52,373.05,381.03,382.62,390.86,388.04,405.65,401.64,417.72,394.44,388.19,382.48,378.34,391.22,406.28,387.83,391.60,396.11,383.59,389.17,390.37,402.08,398.03,416.38,,,376.18,368.98,393.66,396.05,396.64,390.97,389.56,385.51,381.76,373.98,380.25,367.84,396.00
2015-10-19 21:59:54.006000,L8,,79.98,48.13,276.30,286.52,282.63,294.91,202.88,303.77,296.91,305.73,302.02,302.63,299.67,306.94,305.14,303.89,118.46,116.55,117.82,150.47,97.61,56.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23 21:59:56.211000,L8,,77.57,53.70,13.65,,,,,,,,,,,,,,,,,76.76,76.92,58.86,33.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24 21:59:45.021000,L8,430.49,97.33,76.07,36.37,210.77,190.41,190.46,174.93,168.79,159.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.61,399.49,401.72,412.10,402.58,416.00,408.92,427.68,410.03,393.25,385.86,387.40,407.10,383.89,421.18,411.58,407.18,391.42,397.43,404.74,390.64,401.94,391.38,377.08,378.63,372.02,364.72,361.15,371.21,371.68,359.31,359.26,373.51,395.08,390.90,403.92,400.27,377.15,377.24,374.14,379.15,379.54,396.25,390.10,373.75,392.75,398.75,360.27,380.15,369.55,380.10,377.06,393.43,386.97,397.71,398.81,370.72,375.08,372.01,384.02,400.31,389.77,393.83,394.62,390.31,400.17,360.62,367.84,382.09,379.37,420.73,386.61,379.75,367.27,373.59,383.86,376.86,425.80,428.49,395.37,393.78,387.19,392.52,380.09,376.62,376.48,385.37,381.85,379.37,381.64,363.21,361.58,377.54,380.67,378.60,359.08,360.57,372.52,373.70,370.23,368.46,,,398.42,380.00,382.44,393.60,400.33,391.03,366.32,381.24,370.74,411.98,387.04,377.62,397.47,,426.19,361.08,373.74,372.06,375.82,381.64,385.88,395.11,401.66,409.01,412.39,392.96,401.64,392.18,,445.75,369.49,391.12,408.48,404.10,382.30,420.42,,389.85,386.89,396.49,390.09,391.96,388.77,386.68,363.67,370.12,373.09,374.49,372.22,407.49,,,359.81,367.59,400.55,439.89,406.44
2016-03-11 21:59:42.538000,L8,,82.07,248.29,278.08,287.35,289.63,296.52,296.88,309.59,304.79,312.97,181.72,306.94,306.62,180.54,311.16,308.60,307.88,304.38,308.19,304.09,303.58,302.83,38.20,295.93,304.24,306.74,307.67,299.63,,,,,,,,297.58,300.91,299.72,298.53,298.74,304.30,314.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-14 21:59:24.184000,L8,,86.92,277.56,224.03,291.01,294.69,301.43,302.99,195.82,311.73,318.27,313.15,344.37,156.74,318.73,340.42,327.70,319.49,309.56,348.58,307.27,312.34,306.76,306.86,300.57,308.59,318.31,315.55,311.67,300.96,305.51,306.74,314.93,300.68,303.68,297.13,305.29,310.26,309.54,314.78,312.57,312.04,312.78,314.46,343.19,318.79,322.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.10,334.47,314.78,335.97,338.35,316.36,309.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15 21:59:33.099000,L8,,87.73,276.23,226.42,290.49,296.84,213.16,305.15,326.58,310.45,334.37,331.08,139.00,158.74,133.65,151.50,129.56,128.00,112.14,86.24,83.87,93.67,56.80,27.26,1.11,306.63,329.76,319.85,313.73,302.30,306.33,306.09,310.74,301.71,307.04,302.34,304.86,315.87,317.85,320.39,326.14,315.43,314.40,336.86,337.26,336.65,335.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.32,328.67,325.12,330.44,323.74,323.96,320.53,329.90,328.29,327.30,312.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01 21:59:42.515000,L8,,89.11,59.41,22.31,289.28,294.88,301.87,303.31,319.30,315.34,360.77,353.92,345.13,352.88,358.20,349.35,357.32,126.84,346.90,321.18,310.88,316.27,69.86,311.18,7.72,313.22,318.87,323.13,323.96,300.44,311.76,308.95,317.53,304.97,307.34,302.39,301.59,311.35,318.27,320.92,320.35,321.04,319.30,320.73,333.67,321.31,347.27,,,,,,,356.59,348.58,323.39,322.58,311.59,,,,,,,,,,,,,,,,,,,,,309.73,327.08,339.95,337.17,348.28,333.44,319.32,317.72,332.22,321.71,309.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17 21:59:49.332000,L8,,85.53,277.00,277.67,234.96,289.35,297.65,302.22,195.74,308.27,343.32,318.75,337.27,318.60,336.05,345.95,336.81,332.29,359.09,359.86,345.63,322.72,355.75,308.41,302.55,309.19,307.36,310.35,330.60,298.20,305.33,351.85,309.12,,,300.38,301.84,336.99,328.59,321.59,354.29,316.64,311.42,314.43,346.37,341.84,348.42,354.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.73,318.25,325.78,328.37,327.45,324.38,319.62,321.00,328.39,324.08,311.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18 21:59:57.052000,L8,,82.12,50.08,271.08,239.76,281.62,287.92,293.86,297.95,301.49,307.40,307.16,303.99,293.69,185.59,144.74,141.26,124.08,120.84,90.42,93.16,99.48,78.78,44.69,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21 22:00:12.043000,L8,,84.29,52.55,283.39,292.07,291.24,296.39,299.43,298.22,298.74,302.83,184.19,300.88,169.33,181.05,129.61,128.27,117.23,107.28,86.14,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.18,413.90,403.49,429.11,388.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
