dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2024-06-29 21:58:59.377000,L9,,269.51,302.90,312.28,313.12,316.96,322.84,328.18,325.18,331.22,330.76,329.38,329.83,328.10,324.70,323.10,322.09,326.46,330.46,334.84,339.23,338.11,343.54,339.82,339.05,344.88,341.01,341.01,336.42,337.11,336.37,335.67,336.13,332.61,330.93,321.81,312.51,312.47,313.78,318.25,318.56,318.78,317.80,315.18,314.38,321.79,317.29,317.05,310.84,310.99,314.41,311.25,312.60,309.86,315.45,311.26,311.50,313.74,313.36,314.19,315.46,314.28,317.94,314.06,318.42,319.63,316.97,317.60,313.12,311.80,309.92,309.30,312.35,308.24,308.86,303.30,299.90,305.29,305.24,303.29,304.36,301.65,303.03,306.44,303.95,307.25,308.22,315.08,311.91,317.59,316.79,313.20,308.78,303.88,303.51,299.76,295.47,300.68,291.54,293.17,283.61,277.70,276.50,277.89,,
2024-07-07 21:59:13.270000,L8,251.96,268.02,306.60,313.03,314.22,318.71,320.32,330.57,327.82,328.84,329.50,329.31,330.19,327.31,323.28,329.10,326.43,325.37,331.95,333.23,331.87,338.31,341.04,330.51,340.99,344.29,339.23,342.84,335.84,336.03,335.71,333.26,336.69,329.61,327.20,322.52,311.85,310.48,311.10,313.81,317.51,318.09,317.10,316.50,313.36,322.08,316.95,315.00,310.62,306.68,311.89,307.90,309.32,309.16,310.94,313.11,308.77,311.68,310.52,308.66,317.14,315.58,314.04,314.96,317.49,320.79,314.71,313.61,314.28,310.85,308.01,307.87,308.18,307.79,305.33,303.49,301.25,301.42,303.39,298.32,302.48,302.07,298.61,303.79,300.85,304.69,308.58,309.61,310.27,316.41,314.87,312.92,304.30,304.46,301.89,299.07,295.83,298.08,290.12,295.74,283.12,280.87,277.57,276.97,,
2024-07-23 21:59:27.877000,L8,,264.86,302.82,317.40,316.17,315.82,324.90,328.54,325.02,333.17,329.19,327.99,332.31,329.82,325.09,324.80,319.85,326.85,327.28,330.28,331.01,336.74,338.51,333.68,337.18,341.84,336.32,337.00,334.82,334.97,335.09,331.81,330.72,328.92,322.75,314.70,310.37,309.50,310.06,314.16,317.60,316.27,317.06,315.87,313.40,318.55,315.91,316.82,309.97,309.73,313.92,311.55,311.14,307.35,311.98,311.98,309.75,315.61,311.79,310.32,316.12,314.06,321.44,314.54,317.68,318.39,317.51,315.24,312.15,306.95,309.58,309.06,309.36,305.84,304.92,303.40,300.63,307.53,301.84,300.43,302.03,301.25,302.85,303.48,298.65,305.19,311.13,313.41,308.66,314.92,318.49,309.19,304.60,303.23,302.73,302.91,291.81,294.35,291.04,295.76,289.14,279.79,277.93,280.59,,
2024-08-08 21:59:24.800000,L8,,,290.84,304.45,306.52,312.58,315.67,321.35,321.38,324.97,325.26,320.38,323.26,323.72,319.11,320.52,318.44,322.93,323.55,328.39,332.27,332.44,333.53,330.61,333.07,336.42,331.11,332.00,327.52,327.14,326.14,329.06,327.42,325.27,321.83,314.27,308.96,305.36,308.76,311.79,314.79,312.96,309.89,312.06,310.93,314.36,307.16,304.81,303.41,303.07,304.86,308.84,304.23,302.85,305.72,308.51,304.30,307.02,307.86,319.24,310.71,312.28,312.02,311.42,314.82,314.01,315.02,308.26,308.17,310.41,304.83,301.03,310.56,304.11,303.20,299.20,296.83,306.29,297.98,302.29,303.92,302.71,303.88,305.50,301.16,304.66,304.51,310.39,303.71,314.95,316.14,312.24,333.54,299.00,301.90,295.13,289.29,295.09,287.61,290.01,279.12,278.03,274.41,275.98,,
2024-08-24 21:59:36.826000,L8,,,,,,273.08,279.02,295.20,297.04,299.37,299.72,296.00,301.15,304.51,297.07,296.12,293.21,292.83,299.27,300.15,299.78,298.23,298.44,290.67,293.21,293.40,296.57,289.00,291.69,294.09,290.86,296.92,293.17,300.45,290.29,280.39,281.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.99,291.72,282.02,286.73,286.39,282.63,,280.47,283.08,273.63,288.92,280.04,279.75,283.27,277.01,276.13,283.50,282.18,282.24,283.66,273.88,285.62,292.23,299.16,276.89,295.78,290.18,296.91,287.95,280.47,284.02,280.54,272.83,278.04,272.39,273.18,259.25,260.22,258.13,255.91,,
2024-09-01 21:59:36.380000,L9,,,283.75,308.17,313.39,313.99,315.65,321.34,322.79,324.92,327.30,323.99,328.35,322.13,321.66,321.85,317.96,322.31,321.27,325.81,330.67,331.51,332.03,333.83,335.19,338.32,333.85,334.15,326.20,325.61,329.34,330.06,331.35,325.93,321.44,316.53,310.48,306.95,309.34,310.32,314.82,313.09,308.33,311.67,308.64,311.19,308.47,306.13,306.68,303.75,304.14,304.83,306.44,302.12,305.51,304.59,308.76,306.02,306.40,305.44,310.49,313.06,309.70,309.49,313.00,313.17,312.93,308.98,308.95,305.90,303.15,303.70,302.96,299.94,302.97,296.16,297.75,296.49,296.61,294.89,294.89,298.95,296.31,297.63,298.45,300.18,304.31,305.17,301.52,308.91,309.47,307.96,300.65,297.09,300.92,295.22,291.65,295.94,287.50,294.19,281.91,274.17,274.76,276.74,,
2024-09-17 21:59:40.801000,L9,,,280.98,303.70,305.92,309.44,311.89,317.98,318.51,320.61,322.29,320.43,322.98,318.84,320.00,320.96,316.84,322.13,323.28,326.38,329.59,331.73,330.67,329.38,331.72,333.97,335.61,334.45,330.05,322.98,325.27,328.61,326.79,324.44,318.38,314.00,307.21,303.16,305.79,307.93,310.31,310.56,308.18,310.17,308.06,310.50,304.26,305.12,302.02,306.60,301.33,301.32,301.83,298.52,304.93,301.03,303.35,303.93,302.38,304.94,308.17,309.73,310.75,309.01,314.69,311.88,311.31,306.91,305.22,304.55,302.53,300.65,301.26,298.22,300.10,294.80,293.38,293.45,293.77,295.02,294.91,296.73,294.75,298.26,298.41,300.21,304.17,307.97,305.26,311.20,310.94,308.34,304.96,300.71,302.35,303.36,290.93,295.99,286.92,297.35,278.99,274.66,272.39,272.65,,
2024-09-25 21:59:43.418000,L8,,,,304.71,339.40,385.14,382.14,332.77,353.63,,,,391.58,334.15,329.72,323.03,326.74,329.15,387.34,,,,,,,,383.83,352.07,335.43,359.82,335.22,348.84,378.53,,357.75,346.39,312.18,313.69,320.38,335.12,316.35,322.82,324.90,332.89,325.62,341.93,316.29,322.61,320.05,333.06,319.57,316.91,309.30,309.18,309.68,308.85,310.58,316.25,311.92,311.64,314.97,320.96,316.74,317.83,323.61,319.58,319.77,314.18,311.99,309.97,305.22,309.16,309.16,305.40,306.23,301.09,299.52,300.88,301.31,305.16,303.73,304.18,302.67,306.32,309.06,308.58,310.51,313.48,311.45,318.43,317.79,313.45,312.38,310.35,310.71,307.88,311.18,315.24,320.84,318.31,322.50,288.52,284.43,281.61,274.96,235.95
2024-10-11 21:59:51.003000,L8,319.19,,259.36,301.46,317.73,335.85,316.89,323.52,325.59,329.39,331.76,331.39,336.33,329.81,327.16,327.27,325.24,327.25,330.98,337.05,335.29,337.94,340.33,338.88,340.08,340.36,339.19,339.75,335.58,334.10,336.75,329.74,333.81,329.73,324.24,319.19,307.34,306.62,312.09,314.54,314.89,312.81,314.69,312.76,312.43,316.37,310.78,317.46,313.66,315.40,312.40,310.91,307.83,308.74,309.99,307.53,306.62,305.87,310.11,308.33,309.44,312.56,311.26,311.89,315.03,313.30,313.15,309.06,308.70,306.09,302.16,303.30,303.62,305.18,300.75,297.26,296.70,295.69,297.34,296.83,296.81,300.27,296.82,301.66,300.74,301.48,307.23,308.65,308.14,312.36,311.72,311.32,304.10,301.94,304.47,299.86,298.50,298.11,292.57,299.05,288.49,282.54,280.05,272.97,252.42,
2024-11-04 21:59:57.264000,L9,,,,,,,,,,385.41,385.84,367.09,375.57,389.88,365.26,369.71,365.26,366.75,,,,,390.64,377.66,378.69,362.01,357.15,370.91,358.56,365.17,359.79,345.28,358.37,368.19,352.63,333.61,328.98,317.56,335.95,330.91,354.14,348.28,337.75,354.34,349.17,359.40,345.27,342.91,357.31,356.73,341.65,342.66,342.28,339.26,331.70,329.18,348.87,321.50,352.83,342.06,346.24,335.19,365.61,349.67,337.89,347.22,350.07,344.33,345.16,325.52,341.74,346.45,340.78,339.99,321.56,338.22,336.67,312.16,329.54,325.02,331.42,319.77,313.44,338.12,328.72,314.09,329.27,326.43,324.74,331.78,323.79,325.73,318.88,314.01,320.03,320.77,319.37,310.76,306.11,306.70,298.62,300.65,301.72,292.90,279.44,236.69
2024-11-12 21:59:50.557000,L8,,,,273.92,297.92,301.53,302.81,308.75,310.83,313.48,314.14,310.84,315.43,312.92,309.68,309.37,308.68,312.30,312.09,316.37,321.29,321.97,321.95,316.99,322.11,324.73,322.45,322.83,317.78,316.90,314.17,321.34,319.79,316.64,309.70,305.93,297.70,295.39,298.87,302.74,304.23,303.93,299.14,300.43,293.72,296.51,292.20,292.18,289.53,292.82,289.25,288.99,292.87,293.34,297.79,294.99,295.01,296.73,298.67,287.29,299.83,302.09,304.84,304.11,305.84,306.93,304.13,300.65,299.91,297.94,296.76,295.23,295.47,291.51,292.81,289.61,287.21,287.16,290.01,286.76,289.60,288.31,285.06,288.88,286.47,287.28,292.59,291.36,282.11,291.38,284.27,285.06,285.22,274.99,276.32,278.24,266.64,262.40,256.01,242.73,,,,,,
2024-12-06 21:59:59.962000,L9,,,,343.62,335.02,378.47,375.00,368.04,364.70,371.84,373.19,368.70,376.55,369.49,366.04,366.86,365.93,366.81,360.71,362.76,371.33,371.64,374.53,371.11,375.31,366.72,369.51,363.12,363.54,362.67,362.24,363.82,358.53,359.99,350.03,344.84,335.74,332.97,339.04,337.91,343.17,336.93,332.56,336.47,338.82,334.92,336.97,345.24,355.28,349.24,342.99,339.25,344.46,350.88,343.86,341.52,340.41,333.09,328.55,337.24,340.43,333.19,338.81,332.10,339.98,333.62,337.69,343.07,339.06,343.37,339.64,337.38,335.78,334.93,326.36,326.18,324.56,323.99,327.49,323.88,325.12,317.46,324.53,315.55,322.68,323.16,323.98,324.05,323.83,338.46,329.63,327.81,326.99,331.45,326.10,325.46,315.76,315.95,314.47,315.71,312.07,310.54,342.34,304.96,281.44,
2024-12-14 21:59:51.646000,L8,,,,267.09,302.84,316.35,314.46,317.55,317.44,317.89,318.90,321.53,318.75,314.89,316.56,313.29,313.25,314.20,314.28,321.61,324.00,322.99,324.83,324.98,327.85,327.21,323.52,326.57,322.62,322.01,322.87,324.84,322.16,318.30,312.24,308.23,298.49,298.42,303.86,304.29,305.15,304.52,301.77,301.14,299.38,305.14,301.74,298.97,300.48,302.73,301.28,301.69,297.76,298.32,301.76,297.82,295.93,299.82,299.71,299.70,303.08,302.10,305.85,303.51,305.88,305.11,303.25,302.42,298.39,299.47,301.62,298.70,299.73,296.70,296.13,292.02,286.28,289.59,290.30,289.12,289.63,289.72,287.37,292.72,288.56,291.49,295.62,297.67,296.42,303.21,300.35,298.52,291.60,291.62,291.74,288.54,280.50,282.23,277.10,278.58,268.04,265.00,263.24,267.35,,
2024-12-22 22:00:02.208000,L9,,,,269.54,298.28,307.44,309.35,312.31,316.48,317.61,318.07,316.67,316.80,316.46,313.49,307.74,312.04,313.78,314.83,320.17,306.58,,,,,,,,329.34,321.70,318.70,325.04,322.89,316.62,317.11,310.59,310.15,299.83,300.69,304.54,306.18,304.97,302.42,303.92,300.71,306.27,298.64,299.14,294.45,296.68,296.28,295.75,296.50,296.42,302.43,298.98,298.75,300.53,302.42,296.82,302.21,301.70,307.64,305.54,307.26,307.93,307.07,304.14,303.15,300.74,299.94,296.78,298.43,295.70,296.09,293.10,288.60,289.62,291.92,290.45,290.96,289.83,288.46,293.80,289.00,293.84,297.94,300.42,296.71,304.02,303.59,303.55,291.67,293.93,293.73,288.54,280.63,285.63,278.72,279.87,268.80,267.26,263.67,265.73,,
2025-01-07 21:59:57.997000,L9,336.01,346.15,,295.62,322.34,349.28,349.38,353.19,352.52,354.51,355.26,354.43,360.31,355.35,355.63,367.90,362.68,358.81,352.23,354.55,348.28,348.14,349.66,354.17,350.14,352.55,357.51,352.05,353.35,346.09,353.81,354.44,339.18,334.98,336.00,326.11,324.03,312.92,318.15,319.39,321.29,331.96,327.74,331.62,347.77,325.08,326.51,321.76,321.44,325.15,328.91,330.41,325.95,324.30,324.20,327.33,326.01,321.78,327.20,325.21,322.65,324.28,321.32,321.01,325.27,319.88,323.67,322.13,321.67,322.08,314.67,319.91,314.40,310.16,311.74,307.00,304.13,301.19,301.39,305.80,303.78,303.22,304.01,303.22,308.03,315.70,310.14,314.75,310.18,314.84,313.32,310.32,310.31,307.39,311.88,309.41,294.34,295.58,294.14,302.14,310.45,309.23,311.12,306.97,306.99,
2025-01-23 22:00:02.662000,L9,,,,260.09,300.41,308.82,310.88,316.28,318.75,318.04,318.69,317.74,322.47,317.03,315.45,313.46,313.10,315.20,315.79,321.10,324.15,325.17,327.49,326.55,330.75,329.37,326.33,329.58,325.41,324.32,324.53,323.94,322.25,318.89,313.54,309.24,300.13,299.96,302.49,303.69,305.01,305.24,303.48,303.87,302.36,305.17,303.39,299.41,301.06,299.72,300.66,301.40,296.57,297.37,304.00,299.85,300.47,300.20,303.24,307.53,305.65,306.47,305.48,306.10,307.26,306.35,306.35,303.33,302.36,301.17,300.16,299.59,299.84,299.91,295.60,293.78,290.80,288.37,290.59,289.83,290.35,291.02,288.71,295.07,292.20,291.53,298.29,306.93,302.21,312.28,308.25,299.67,294.31,290.62,291.67,291.44,283.85,285.37,278.56,283.04,271.94,267.76,264.92,267.40,,
2025-02-24 21:59:57.705000,L9,,,,260.28,283.72,309.20,311.41,319.49,319.88,322.82,325.01,318.78,322.86,321.64,319.54,318.76,317.56,323.20,323.82,328.48,334.08,334.54,334.56,331.88,334.68,336.97,335.46,334.95,331.01,329.71,333.12,333.77,329.49,325.94,324.26,317.30,310.55,307.74,310.55,311.46,309.65,312.05,308.49,310.84,308.27,310.42,305.00,309.16,302.67,305.97,299.51,302.21,304.27,300.30,311.63,304.58,305.80,308.25,306.42,310.36,309.78,312.05,311.73,309.64,314.75,313.48,312.81,308.02,307.17,305.46,302.61,301.67,302.38,300.46,299.87,294.85,295.73,293.76,293.87,294.23,295.30,294.66,291.26,295.13,292.73,296.17,301.37,303.46,298.99,309.98,307.50,304.19,294.92,295.29,296.83,293.42,285.45,289.76,282.14,285.65,273.69,269.94,269.58,269.16,,
2025-03-04 21:59:42.932000,L8,,,,,,,,,,,,,,,,,,,,403.40,381.06,379.88,364.11,354.82,364.76,387.52,406.78,373.45,365.46,366.73,363.91,368.17,382.90,358.81,361.19,347.11,348.17,326.83,343.24,340.49,346.41,349.60,348.70,343.74,349.67,352.29,347.73,359.75,346.29,359.98,349.55,349.73,341.11,340.90,346.36,344.00,337.65,342.43,353.17,345.09,335.21,355.45,357.92,365.02,375.21,352.33,336.97,344.02,331.02,337.40,342.39,346.10,331.25,342.19,336.87,317.70,320.34,331.08,334.43,335.56,332.46,327.26,340.61,327.65,322.47,318.40,336.02,326.30,335.76,327.66,340.35,341.27,329.67,329.08,335.20,335.07,338.80,326.15,338.21,319.86,315.43,325.70,325.79,345.13,338.53,322.96
2025-03-28 21:59:42.853000,L9,,,277.63,260.74,279.22,299.17,314.18,320.72,320.65,325.15,325.85,322.35,324.74,322.12,320.24,319.47,319.76,325.16,329.60,331.11,335.16,336.64,338.94,338.62,337.12,341.05,338.54,336.98,331.41,332.56,335.44,333.68,329.88,327.17,323.91,317.71,309.29,305.13,309.89,311.59,312.73,311.76,308.39,314.06,310.53,315.22,314.59,311.10,306.74,309.01,317.68,323.92,308.64,305.93,315.38,308.17,308.40,310.03,312.60,311.60,311.93,314.83,315.16,313.35,316.57,317.15,314.93,312.89,310.42,307.44,306.36,307.89,310.62,308.44,303.63,301.58,297.56,299.21,301.44,298.49,300.20,301.61,297.40,303.95,299.44,301.47,306.38,307.65,307.40,314.91,313.50,307.57,299.40,300.70,297.48,295.21,286.89,289.72,284.16,287.07,274.20,272.09,270.55,270.38,,
2025-04-05 21:59:29.736000,L8,,,,322.38,337.58,298.91,321.40,328.62,333.39,345.63,,,390.39,346.48,327.64,322.38,326.03,327.27,331.99,335.21,335.69,337.33,339.04,334.78,336.93,340.73,335.77,339.42,330.56,333.30,336.02,332.10,333.88,330.23,324.62,319.65,310.46,308.99,310.07,312.80,313.34,314.14,310.15,311.50,310.42,316.19,309.76,313.89,310.92,308.54,309.50,306.70,308.15,305.61,312.82,307.41,310.04,309.63,307.73,309.61,313.61,314.56,316.96,312.28,316.15,317.61,315.80,314.09,307.01,306.72,309.02,306.64,310.03,302.81,302.23,301.32,296.44,298.17,298.48,296.37,299.14,295.85,297.87,299.66,296.69,300.58,301.66,308.81,306.31,309.26,309.21,304.76,300.53,301.95,297.63,298.39,290.17,293.92,286.35,289.80,278.07,273.19,272.57,274.77,,
2025-04-13 21:59:43.721000,L9,,,263.30,326.92,332.96,297.55,316.88,326.62,324.37,329.75,328.51,328.32,327.64,322.25,324.46,320.58,320.70,324.61,322.31,327.83,330.79,332.72,332.42,331.07,334.83,332.79,333.05,336.06,328.84,327.24,330.03,330.10,331.56,327.03,321.10,316.54,308.13,303.82,305.81,310.68,308.88,311.57,311.84,312.08,307.27,312.62,305.91,306.18,305.64,303.56,304.20,304.50,302.27,304.65,304.41,306.16,306.10,307.35,305.41,303.35,309.31,311.48,312.21,311.98,316.51,312.73,312.11,308.99,310.73,303.94,305.28,307.72,308.55,304.53,300.60,299.79,297.61,303.10,297.97,295.47,295.45,298.67,291.96,299.67,296.27,296.81,301.85,304.39,304.17,308.36,307.72,305.06,294.62,298.82,295.17,293.34,288.04,289.37,284.94,285.41,274.67,273.68,271.05,269.98,,
2025-05-15 21:59:23.560000,L9,345.52,365.24,342.92,307.35,340.49,302.96,344.15,,,,,,,,403.19,386.48,387.99,395.99,397.42,380.40,381.48,383.71,,,,,,,,,,,,398.25,394.42,387.34,376.62,373.53,375.58,380.03,365.07,381.99,369.33,365.45,384.74,374.67,376.29,378.56,377.04,392.53,376.46,374.50,392.85,377.80,356.45,374.77,373.38,387.10,396.15,368.01,,,,360.65,384.45,369.56,372.57,362.68,359.85,354.33,350.62,363.96,361.76,348.81,347.89,347.80,341.97,352.66,345.22,337.28,344.62,352.01,338.52,352.72,343.64,345.11,346.08,347.33,357.14,352.83,353.25,348.82,345.65,346.73,344.47,338.09,349.72,336.24,339.70,346.20,339.19,337.95,332.80,319.43,329.38,297.21
2025-05-23 21:59:19.050000,L8,,,280.12,294.37,300.63,289.48,312.55,322.69,323.73,327.24,327.34,325.42,324.25,325.23,324.26,322.53,324.02,326.24,329.10,331.90,337.80,336.77,338.60,336.96,338.69,341.56,339.55,336.78,334.37,335.64,338.00,335.94,338.00,332.45,326.17,323.69,311.11,308.76,311.47,309.74,308.45,312.11,309.75,314.47,309.72,314.01,308.28,309.44,305.16,304.46,301.48,305.27,303.78,305.24,307.83,306.82,308.90,306.28,306.72,308.20,312.32,315.60,314.32,313.00,318.27,317.11,316.85,311.56,310.73,306.43,304.11,307.60,306.83,305.07,306.61,299.25,302.05,302.13,302.02,301.33,301.31,302.88,300.15,301.17,303.11,305.02,309.46,310.06,304.71,315.55,312.26,310.64,299.95,298.22,299.55,297.14,289.51,291.64,286.83,289.26,276.19,270.42,273.65,274.12,,
2025-05-31 21:59:17.709000,L9,324.47,319.77,313.28,324.80,339.25,390.35,,,,,,,,,,,,367.57,373.83,375.32,374.14,393.53,400.33,384.11,,,,,,,,374.38,375.45,372.83,391.54,,,391.68,386.42,373.23,362.25,381.59,374.61,366.07,360.43,361.87,367.65,385.88,383.85,362.19,369.26,370.40,370.42,375.00,373.07,379.43,369.31,362.99,367.64,370.33,361.52,367.84,370.06,371.95,381.46,368.70,358.41,365.62,361.98,364.36,365.45,354.84,356.57,357.58,360.68,,377.72,351.28,341.57,343.30,341.66,328.22,338.76,348.62,346.80,354.31,342.08,363.02,359.18,343.11,352.09,344.74,352.73,346.85,337.76,334.34,340.00,336.28,331.66,325.91,337.03,343.39,321.61,330.58,324.80,331.44
2025-06-08 21:59:23.461000,L8,,,,260.40,273.24,291.72,313.45,322.75,323.92,324.49,329.03,329.53,328.38,328.03,326.86,323.62,327.35,329.55,330.18,337.54,344.43,339.41,343.55,343.99,347.61,345.67,344.63,341.02,338.11,337.47,342.84,339.99,343.16,334.24,330.29,328.05,319.39,314.97,318.62,312.99,315.13,314.91,316.18,318.95,312.94,319.32,315.75,317.64,315.32,309.99,313.42,309.49,312.93,310.38,313.67,310.86,311.52,309.45,309.47,311.64,318.27,317.97,316.10,313.50,319.42,318.16,320.31,312.06,312.72,307.70,306.41,309.01,308.50,306.17,307.54,300.37,301.76,302.01,303.63,304.74,301.63,302.50,300.71,304.08,303.05,306.98,312.11,312.21,306.67,316.47,311.63,312.95,306.27,299.50,301.80,300.56,294.15,295.78,291.51,294.22,282.10,272.62,277.56,277.00,,
2025-06-16 21:59:27.168000,L9,,,,281.66,333.71,291.96,320.02,333.59,371.83,334.82,333.19,332.69,334.79,329.91,329.86,330.25,329.57,329.48,326.81,335.06,338.70,336.85,341.57,339.71,339.84,344.59,342.42,339.75,340.24,338.21,341.82,340.69,339.81,335.75,332.57,323.76,314.40,311.29,315.70,319.48,314.47,319.15,316.97,315.09,319.27,321.62,321.74,318.50,314.77,320.70,314.36,314.23,315.47,315.44,319.88,312.35,312.82,314.27,313.21,323.49,316.18,316.58,318.08,317.02,316.99,317.46,319.84,318.09,311.70,311.90,308.39,309.28,316.05,306.02,312.22,302.09,298.87,303.71,302.50,306.35,301.04,300.34,303.93,306.79,305.38,305.82,308.90,312.59,308.64,316.03,312.55,309.88,307.00,303.55,301.86,297.14,294.04,299.32,292.67,295.27,285.65,279.34,283.89,281.02,,
2025-07-18 21:59:40.570000,L9,300.30,348.86,339.07,318.24,336.26,349.46,360.03,368.75,,,,,404.04,371.28,365.97,371.13,395.52,368.65,373.64,378.39,375.34,382.05,388.87,394.46,391.86,383.92,389.32,388.02,385.71,376.03,383.06,385.39,384.99,375.55,377.24,378.03,371.40,358.18,361.81,364.00,367.11,369.34,378.02,361.69,385.69,388.55,388.67,395.15,402.32,394.07,376.54,383.45,374.60,379.09,388.44,377.95,366.53,366.06,370.45,372.35,380.67,365.58,371.38,383.33,366.34,371.96,360.90,365.26,359.80,356.23,354.86,342.71,352.28,351.83,354.91,356.19,343.70,345.44,339.64,340.79,346.94,326.18,338.50,341.48,336.97,354.40,359.88,355.02,353.02,344.70,343.95,342.66,337.67,340.69,343.62,342.09,343.60,333.69,339.84,333.28,332.45,339.60,,,,
2025-07-26 21:59:44.475000,L8,,,,275.95,318.04,291.89,316.11,324.86,328.52,327.95,340.05,329.47,325.60,327.52,325.56,320.95,320.18,324.81,325.59,330.76,336.55,333.75,336.69,333.45,334.69,340.22,336.60,333.59,329.58,333.46,334.12,333.45,330.47,321.33,316.58,315.81,304.57,299.34,302.40,304.11,298.45,305.32,299.51,305.36,302.61,301.42,296.55,294.99,291.29,286.98,288.46,295.45,297.08,298.12,303.71,303.66,303.62,302.28,301.63,299.46,306.54,309.93,311.16,307.29,315.05,315.52,312.73,307.32,303.96,302.87,302.10,303.86,305.29,305.18,303.39,297.53,297.74,300.23,298.21,298.43,302.03,303.05,302.05,300.54,292.59,300.90,307.64,310.11,305.91,313.50,317.66,318.49,289.27,298.35,288.04,292.25,291.52,294.54,282.47,288.47,279.90,275.14,273.97,278.55,,
2025-08-11 21:59:52.776000,L8,285.39,296.97,304.97,299.67,309.01,319.93,333.10,348.81,353.31,351.48,351.02,346.47,348.39,348.31,338.97,345.85,353.04,339.37,343.07,341.95,342.40,348.17,357.23,350.02,346.82,349.33,358.45,348.88,350.34,351.91,349.30,343.81,347.69,342.63,350.77,338.82,329.91,332.28,321.62,322.02,321.02,335.37,339.51,332.93,345.73,343.02,338.51,331.79,333.75,337.88,340.49,337.40,330.80,326.31,321.86,321.53,319.34,340.17,337.61,332.54,334.74,330.62,352.61,320.13,319.45,332.50,333.88,321.63,326.71,312.43,311.29,308.43,313.02,323.05,310.71,310.17,308.48,307.16,305.47,301.69,301.78,298.97,300.77,307.21,308.10,318.93,318.62,313.84,315.61,313.94,313.71,317.77,315.75,320.99,308.86,306.08,305.63,304.54,302.84,301.53,291.57,286.06,288.64,289.22,290.99,253.87
2025-08-19 21:59:57.672000,L9,,,,261.94,276.04,287.42,309.52,312.60,319.90,321.56,323.86,320.67,322.42,319.30,320.87,320.91,319.74,322.90,329.04,330.69,330.49,334.94,336.77,331.78,337.09,336.77,336.05,336.36,330.86,331.23,333.83,329.16,330.59,329.42,325.81,323.45,311.18,309.55,312.74,310.63,308.10,311.00,312.72,313.17,310.81,314.61,309.79,306.90,304.39,300.31,305.65,307.41,299.25,303.24,307.51,305.84,303.40,306.32,307.81,310.77,312.72,314.69,311.27,311.01,315.07,317.10,314.22,310.45,310.79,302.84,301.10,302.29,304.47,306.79,301.05,299.21,297.78,294.73,296.27,293.56,293.73,292.44,293.46,301.00,299.45,303.27,307.30,305.66,304.65,307.64,308.05,306.15,299.53,303.09,298.69,296.14,292.23,290.56,285.80,282.57,272.15,269.16,269.39,272.13,,
2025-08-27 21:59:54.067000,L8,,,,,,,281.16,270.12,307.76,317.36,335.34,324.55,308.96,340.37,317.67,315.15,314.74,318.28,319.71,316.23,,,,,,,,,,,309.95,325.88,323.50,318.11,315.90,312.67,304.35,298.89,306.00,306.78,302.54,310.98,300.36,302.54,305.04,307.36,290.22,,,,,,,,314.95,304.32,304.05,302.87,297.28,303.99,306.21,312.10,320.87,310.94,314.77,316.17,303.13,310.25,319.48,305.75,304.46,313.95,311.62,320.13,308.18,295.68,294.49,296.44,298.41,293.25,298.82,305.89,295.23,303.88,314.21,325.78,318.14,311.08,314.95,321.22,321.93,314.62,298.08,309.91,303.95,302.78,290.20,296.67,299.09,290.61,278.39,277.08,268.86,266.42,,
