dates,satname,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065
2004-07-23 21:49:45.084000,L5,74.34,59.16,70.83,70.83,74.18,43.72,177.67,173.76,169.67,175.77,173.36,167.25,170.68,162.99,,,,,,,,,,,158.84,153.37,133.50,91.95,163.90,162.97,162.33,169.46,158.91,43.50,,,,,,,,164.85,163.02,145.67,155.80,156.03,160.62,163.15,130.33,156.01,137.07,,,,,,,,,,,,69.39,58.94,72.94,90.69,73.54,160.84,80.20,
2004-07-30 21:56:03.892000,L5,32.54,76.45,68.25,82.64,56.71,30.59,178.07,176.01,168.78,170.08,172.46,166.31,170.95,162.18,152.32,,,156.07,124.67,65.37,,,,,159.18,154.28,162.51,157.61,159.26,160.69,161.56,166.14,150.05,108.21,,,,,,,,166.89,151.18,155.55,153.45,157.72,129.76,163.61,152.15,147.30,,,,,,,,,,,,,,66.05,71.20,92.05,35.52,155.38,95.20,
2004-08-15 21:56:25.603000,L5,177.77,175.95,172.35,177.64,185.81,189.94,176.86,176.23,169.32,172.62,179.39,175.50,172.85,167.62,159.69,156.99,136.58,177.01,167.76,144.13,171.34,166.32,163.46,165.96,67.38,77.34,88.83,86.14,77.12,52.77,162.50,159.92,156.22,132.05,21.86,41.86,136.42,142.24,,,,168.50,164.56,159.39,154.93,165.95,162.81,164.37,159.38,167.66,151.10,,,,,,,,13.03,,,,160.43,177.65,173.35,115.05,110.59,172.59,154.03,166.08
2004-08-24 21:50:29.935000,L5,225.57,223.10,225.06,227.52,230.45,229.52,223.87,219.01,219.31,217.70,219.63,216.40,217.28,216.16,214.04,216.74,216.54,216.80,218.80,211.09,220.05,214.50,214.11,212.20,211.40,209.00,214.68,208.21,209.96,209.30,214.84,214.46,220.71,230.72,224.12,227.47,237.02,241.44,233.70,237.63,236.93,213.16,209.96,208.13,205.02,209.89,213.58,214.35,211.02,217.36,214.99,224.07,229.05,240.27,228.54,223.95,227.56,225.88,225.64,233.11,228.43,228.41,226.40,223.33,225.83,219.74,221.98,209.11,206.28,209.76
2004-09-25 21:51:19.231000,L5,223.79,223.92,221.58,229.61,223.56,223.43,218.39,216.97,214.05,214.74,212.06,210.77,208.81,211.96,210.81,212.02,212.71,214.77,208.48,212.10,206.11,209.24,204.26,207.82,204.71,205.23,205.00,202.01,203.09,203.69,206.33,207.05,214.99,216.23,211.39,216.47,221.80,227.94,231.77,230.73,230.77,204.62,206.57,202.77,200.97,204.27,213.05,206.98,207.21,208.06,210.10,223.79,223.93,231.90,231.66,220.83,221.71,219.32,229.88,228.07,223.60,219.81,219.07,221.46,216.98,216.61,211.61,206.24,206.21,207.13
2004-10-02 21:57:38.853000,L5,224.82,223.31,224.23,225.92,224.59,224.85,216.16,219.12,210.32,214.07,211.23,211.03,205.85,212.15,208.36,210.82,215.84,208.91,210.37,203.97,212.07,201.69,204.52,203.42,207.10,203.67,210.46,202.55,211.42,203.76,210.25,210.60,219.99,216.70,216.47,220.41,228.50,233.10,232.68,234.16,229.75,205.35,205.44,202.25,200.37,201.60,204.99,206.83,207.16,205.43,211.46,225.62,229.83,238.06,232.75,224.08,221.96,227.12,231.48,227.52,225.16,218.03,224.30,217.68,221.69,214.66,218.48,208.22,207.69,207.62
2005-01-15 21:53:21.356000,L5,223.65,222.31,224.10,225.84,224.59,225.69,220.58,214.34,216.95,214.76,215.41,211.62,212.28,213.36,215.18,214.30,214.86,213.40,215.49,210.00,212.84,205.02,208.03,205.04,207.84,204.94,207.96,204.50,209.06,204.67,209.70,216.82,220.41,220.15,215.21,222.85,218.72,224.32,226.12,228.24,227.88,202.24,208.21,202.96,203.03,201.70,205.66,211.55,214.35,210.66,216.36,222.54,224.08,222.00,221.77,216.49,219.96,214.90,224.43,220.89,220.60,216.60,216.21,214.89,211.13,213.21,210.37,207.42,207.46,211.34
2005-03-04 21:54:04.136000,L5,226.50,225.42,224.85,225.49,227.72,224.82,221.92,214.07,217.35,218.10,218.84,213.68,212.32,213.74,215.83,214.80,218.30,214.74,215.69,210.20,214.80,206.58,210.40,208.62,210.71,204.37,206.51,204.55,208.09,205.07,210.04,214.45,219.51,221.47,214.87,221.66,220.01,220.03,220.81,228.00,228.52,204.63,210.13,207.63,204.54,204.64,208.00,212.62,215.03,212.87,217.26,217.28,220.43,230.95,232.65,218.66,218.49,216.05,213.83,223.88,220.30,219.20,216.63,217.95,213.58,214.69,213.69,209.93,208.54,211.35
2005-03-11 22:00:19.764000,L5,257.10,255.92,260.60,259.04,260.92,263.51,257.99,257.58,258.30,258.40,251.00,249.85,245.91,245.55,244.78,241.79,245.42,240.95,242.84,240.07,238.64,236.20,233.10,231.90,232.43,229.13,230.58,227.61,228.59,228.96,231.31,236.71,237.65,248.36,247.32,247.59,247.01,247.54,245.17,248.92,246.74,247.17,248.85,250.23,247.88,250.30,249.20,252.51,259.73,256.91,261.00,248.05,248.23,246.19,250.48,246.48,246.85,252.68,249.60,251.26,244.12,248.81,251.76,248.96,249.65,248.57,252.61,245.82,247.35,256.25
2005-03-27 22:00:27.368000,L5,259.90,267.21,267.97,269.07,277.58,265.95,282.94,293.14,270.63,267.10,263.51,260.47,261.96,267.96,264.12,264.49,253.07,250.22,255.35,252.90,244.68,247.33,240.15,247.78,245.18,241.45,239.57,244.90,238.37,242.11,246.60,249.90,256.52,251.53,249.44,252.27,258.17,251.15,254.04,249.87,251.86,251.62,253.45,250.21,244.28,251.76,255.03,257.44,263.11,273.13,266.86,257.37,248.31,251.52,251.52,248.66,253.82,248.16,255.61,252.10,252.89,252.47,250.56,249.57,252.20,251.00,248.65,249.52,254.32,259.43
2005-04-05 21:54:19.058000,L5,291.53,297.91,301.74,297.65,297.46,296.15,293.21,287.69,294.00,290.00,286.99,279.80,273.66,276.04,275.72,279.57,281.61,281.68,279.83,273.88,268.18,265.97,262.05,267.21,263.94,265.98,264.74,262.10,263.59,256.78,260.52,267.45,273.14,273.69,277.71,277.88,282.76,278.27,279.86,278.20,281.67,276.76,275.06,276.02,269.12,272.49,272.67,276.15,281.46,285.38,290.91,279.95,278.48,277.20,276.57,279.91,282.34,282.09,275.72,276.38,282.63,284.57,287.36,286.52,279.01,276.46,275.53,276.14,273.70,269.10
2005-04-12 22:00:30.943000,L5,174.91,172.57,168.16,171.66,176.78,180.61,175.38,170.04,160.40,167.99,169.81,164.74,166.52,161.73,161.54,165.60,162.82,165.53,162.09,158.23,159.21,162.17,155.75,159.45,157.94,78.83,75.71,84.88,70.83,41.03,154.65,156.56,155.86,67.62,36.83,43.83,,,,,,156.62,147.01,150.77,151.13,151.33,157.36,153.94,151.51,140.23,134.39,,,,,,,,,,,,90.97,154.80,161.27,157.39,142.74,168.10,156.16,152.88
2005-04-21 21:54:22.812000,L5,277.22,278.95,272.38,277.34,275.74,275.96,276.82,271.79,272.82,268.42,271.43,264.80,261.98,265.82,266.63,264.37,259.70,261.96,262.72,253.74,252.19,250.55,250.70,250.78,246.49,247.43,245.56,249.23,245.53,242.88,243.61,250.98,258.04,259.37,263.63,263.24,262.63,261.34,260.60,260.34,257.96,259.39,258.23,261.30,256.97,262.84,261.69,262.24,271.08,268.21,270.63,264.76,263.56,260.29,261.16,268.64,262.95,261.04,264.81,259.62,264.69,261.81,262.67,264.44,263.00,266.08,264.86,264.14,259.89,260.47
2005-05-23 21:54:36.577000,L5,182.21,179.56,174.28,194.83,195.38,193.61,185.10,178.57,173.24,183.27,176.67,177.08,177.21,173.40,172.38,153.12,138.27,183.00,173.95,170.40,174.10,161.04,165.52,163.68,101.03,93.86,102.86,99.49,84.74,72.39,178.82,171.83,174.47,79.16,36.91,36.45,,,,,,167.98,163.81,152.10,157.01,170.19,169.74,164.58,73.94,101.64,94.91,,,,,,,,,,,64.61,53.03,87.46,84.28,93.50,86.93,175.88,173.84,168.27
2005-06-08 21:54:44.925000,L5,67.81,48.54,84.69,70.90,92.44,48.75,184.58,180.11,167.78,180.63,181.71,177.45,174.98,170.85,174.50,167.73,135.91,127.53,175.15,162.83,174.69,58.75,11.03,165.62,109.48,98.25,115.61,105.02,94.44,103.57,75.50,62.56,170.74,79.65,44.51,45.17,,,,,,170.76,159.79,154.28,158.77,156.38,173.59,161.74,161.06,163.29,157.24,,,,,,,,,,,,,74.68,74.31,72.64,27.60,169.77,165.49,107.55
2005-06-15 22:00:58.430000,L5,179.14,178.86,172.93,184.09,189.41,187.63,182.86,178.92,163.61,176.64,177.38,174.41,171.41,173.87,166.22,153.05,145.88,178.23,161.83,168.73,163.45,169.22,77.42,68.75,97.85,103.44,101.80,100.78,88.01,69.16,174.45,165.63,175.21,86.70,35.40,42.98,,,,,,167.87,161.54,158.42,168.08,166.24,174.01,172.03,167.10,165.51,157.58,,,,,,,,,,,64.50,56.00,78.50,62.43,16.32,31.82,157.52,159.77,162.12
2005-07-01 22:01:02.156000,L5,,,,,,,,,156.29,164.93,177.02,165.85,177.10,175.82,171.30,,136.11,49.54,156.99,172.26,154.39,171.33,,160.20,125.69,159.21,169.86,110.38,167.80,170.45,170.79,170.56,157.19,,,,,,,,,127.02,125.68,157.62,164.14,148.00,171.83,,,,159.05,,,,,,,,,,,,,,,,,167.75,119.10,
2005-08-27 21:55:20.007000,L5,226.98,225.33,227.03,228.60,230.92,225.97,226.81,222.67,219.57,216.17,217.08,219.33,214.09,218.09,216.21,216.24,219.57,219.73,220.08,215.22,218.35,211.95,213.33,213.88,214.98,210.17,210.27,208.29,210.94,208.98,217.02,215.00,221.11,227.13,217.89,225.46,223.00,222.33,236.13,235.16,238.09,207.56,213.51,207.99,211.48,213.66,211.81,213.33,219.13,216.68,219.39,225.17,226.90,219.52,228.08,225.25,226.57,237.68,228.17,230.95,229.95,229.07,224.68,226.84,219.47,228.50,217.83,218.08,212.61,214.61
2005-09-12 21:55:22.413000,L5,224.75,220.95,223.28,222.97,225.68,222.67,222.19,213.98,214.80,214.15,214.61,214.97,207.16,214.68,213.27,212.43,218.00,213.04,216.17,211.68,213.61,211.29,209.04,211.65,209.96,205.86,208.14,205.57,206.51,207.23,208.26,216.40,214.19,224.92,218.34,227.60,221.67,218.38,225.33,229.30,230.22,203.39,210.50,204.29,202.39,205.20,205.05,209.08,207.42,210.68,213.87,229.26,226.14,217.11,216.44,221.00,222.17,219.42,221.89,226.58,224.98,221.74,218.78,218.56,216.73,217.65,217.66,208.52,206.44,207.95
2005-09-19 22:01:32.820000,L5,257.43,256.66,256.90,260.46,263.39,264.70,264.93,260.98,258.39,258.03,254.37,247.81,251.26,245.37,248.00,247.84,245.86,243.44,244.96,238.89,254.64,238.61,239.44,240.77,231.03,239.84,240.62,229.70,231.85,239.58,234.53,244.38,249.60,254.88,262.44,255.65,251.23,255.41,256.25,256.59,256.43,246.10,243.58,253.25,245.10,247.39,247.35,256.67,268.65,267.17,264.33,249.95,250.08,255.22,249.77,250.89,253.24,251.88,255.41,256.89,250.44,252.70,249.95,254.14,249.47,261.09,256.23,248.37,248.75,256.75
2005-09-28 21:55:20.450000,L5,226.02,223.27,222.53,225.47,227.62,224.74,224.15,220.41,218.41,218.08,213.82,216.87,209.90,214.80,214.81,213.57,217.75,214.32,214.35,210.19,211.06,210.79,206.69,210.79,203.47,206.97,206.40,205.56,205.89,206.17,207.09,214.18,215.94,223.41,221.73,223.16,224.06,220.32,225.39,231.32,228.68,205.95,209.09,207.07,202.91,206.54,210.01,213.11,210.71,214.12,215.60,227.22,222.82,217.90,216.63,224.12,219.18,220.43,224.78,222.84,223.07,218.94,220.62,217.29,215.03,215.91,212.88,217.66,214.42,212.51
2005-10-30 21:55:15.307000,L5,287.10,288.86,288.66,289.01,289.87,280.73,278.36,273.23,276.31,270.66,271.06,266.30,260.88,264.69,261.25,265.59,258.67,263.38,258.41,258.83,257.51,253.04,249.76,247.54,248.99,247.51,247.39,249.60,248.22,248.40,247.76,251.30,255.59,259.29,260.24,263.95,262.88,264.65,265.50,265.12,266.73,261.99,261.21,262.29,261.53,262.83,268.25,270.83,280.12,274.05,274.69,263.90,266.88,267.35,265.45,263.83,266.21,265.21,262.42,264.29,264.35,264.10,263.24,265.80,266.40,265.55,266.90,265.38,261.26,270.96
2006-02-19 21:57:51.685000,L5,218.42,218.46,225.20,224.27,228.83,223.69,222.07,215.56,218.08,216.32,211.95,212.58,204.54,211.47,210.78,211.67,213.32,209.26,213.23,207.74,209.25,208.37,202.31,211.97,206.38,216.10,210.62,202.16,205.34,200.32,206.11,210.03,215.38,216.92,213.31,219.33,221.42,217.97,223.11,227.01,224.61,204.76,203.64,204.66,200.21,203.21,208.72,209.70,208.47,213.32,217.47,216.71,223.82,211.02,219.81,215.63,214.72,216.46,215.27,221.28,216.80,213.07,217.51,210.98,215.85,206.65,210.22,205.89,204.41,208.50
2006-06-27 22:00:00.431000,L5,,,,194.99,145.07,194.83,191.31,189.12,171.49,185.45,185.05,181.77,184.10,182.09,180.65,164.80,184.05,186.63,187.24,172.36,182.21,173.39,173.03,176.60,176.77,167.48,180.38,172.65,181.68,176.72,179.71,182.17,180.95,90.69,53.78,53.40,145.20,154.62,,,,176.45,172.33,159.28,169.53,174.25,181.30,170.83,167.95,173.31,179.71,10.09,,,,,,39.26,85.36,,,73.74,65.75,85.58,93.05,92.52,87.89,170.78,160.30,168.40
2006-09-15 22:01:03.273000,L5,219.53,210.54,221.19,224.59,225.27,223.38,219.38,221.38,217.81,213.35,213.65,210.11,210.47,213.80,210.40,211.87,216.30,210.83,214.39,207.75,214.77,206.20,206.78,208.58,208.28,205.43,206.75,204.82,211.70,213.81,214.60,209.35,214.03,222.72,216.18,221.00,222.60,222.34,232.08,231.38,231.76,218.24,219.10,226.77,214.60,206.16,216.32,210.49,208.92,215.47,210.92,224.31,225.21,217.75,224.86,226.14,220.58,232.04,225.79,228.74,222.96,224.52,237.43,238.91,245.75,246.03,223.59,228.94,226.56,214.52
2006-09-22 22:07:18.800000,L5,251.32,256.40,265.44,268.33,275.14,273.92,271.98,261.83,263.14,258.05,261.52,252.58,255.24,257.09,252.40,254.24,252.43,255.85,254.46,251.61,245.89,245.48,238.93,239.42,239.32,238.70,241.06,237.19,239.94,238.06,239.13,238.89,242.45,248.48,247.24,251.64,252.13,249.66,252.11,255.19,254.56,248.10,260.01,248.99,252.41,255.54,262.64,274.26,274.32,265.65,268.41,248.15,254.29,253.16,250.47,255.97,252.01,256.14,253.09,253.31,250.91,250.92,253.95,250.86,249.98,247.70,252.90,248.89,250.97,268.63
2006-10-08 22:07:29.137000,L5,,,,,,,,,174.16,176.77,176.79,169.84,167.21,99.05,,118.37,169.58,163.08,157.94,168.15,167.61,156.28,,,146.51,152.47,162.10,161.07,164.84,162.01,167.01,162.22,174.06,171.27,165.26,168.36,143.03,178.55,177.37,179.50,172.24,167.88,168.85,163.90,164.53,167.38,173.66,165.34,166.37,167.00,163.07,189.45,171.30,160.45,168.08,173.26,171.37,171.95,38.99,167.45,171.57,159.25,173.03,180.04,177.00,178.72,156.63,172.63,165.42,166.39
2006-11-02 22:01:32.743000,L5,,,,,,,37.41,183.58,209.43,188.77,176.29,175.93,198.34,198.87,202.28,202.29,203.50,192.66,184.51,192.97,155.90,,,,,,,,,,191.82,207.60,220.28,220.44,219.68,224.03,225.24,219.91,226.02,227.88,228.30,146.11,23.88,204.80,200.69,202.07,207.19,207.02,210.74,212.22,218.05,224.18,231.18,216.62,219.46,217.15,221.41,217.38,215.38,225.07,220.54,211.49,216.82,215.69,215.99,60.73,43.74,84.44,142.56,208.38
2007-01-05 22:02:04.371000,L5,261.35,268.74,277.94,281.76,280.13,279.76,274.85,270.85,267.22,262.95,261.90,257.85,251.88,254.87,254.49,257.89,254.27,249.87,248.89,245.14,246.44,241.81,239.07,239.56,236.37,236.25,238.83,238.55,237.36,238.12,236.81,245.51,244.52,251.42,251.36,250.93,251.44,254.85,255.00,250.90,253.98,251.41,250.49,252.40,254.86,253.41,262.06,273.39,269.40,258.31,261.13,255.00,253.03,252.88,251.21,256.97,253.90,253.75,254.33,254.26,253.51,253.45,253.74,253.18,251.10,253.98,251.84,254.17,249.83,269.41
2007-01-21 22:02:09.591000,L5,263.04,269.08,282.20,287.55,289.22,284.94,282.68,274.39,270.66,271.84,262.47,261.78,253.73,259.33,252.59,251.51,251.22,249.58,250.28,248.03,246.66,241.53,240.20,240.01,240.95,240.93,238.75,236.45,236.37,236.67,237.99,244.94,246.15,251.99,250.89,252.87,251.52,252.88,251.70,252.00,252.48,252.07,253.39,253.65,253.46,256.69,259.91,272.89,268.81,262.33,258.38,252.62,253.39,248.33,254.27,252.54,254.28,257.38,254.45,252.13,254.36,255.34,257.25,253.01,256.53,251.84,254.55,252.88,253.05,269.42
2007-02-06 22:02:11.997000,L5,223.62,223.52,225.71,229.29,228.62,229.36,224.43,222.01,219.68,218.02,221.34,215.25,215.57,216.66,214.30,220.30,215.97,220.25,210.65,217.03,208.81,212.93,202.59,208.09,203.67,205.87,208.00,206.28,205.64,205.55,205.95,218.30,215.72,222.88,217.38,223.17,214.10,218.75,221.68,227.07,227.11,209.16,206.50,210.17,206.71,205.13,213.05,213.62,216.58,217.65,223.53,223.85,219.42,215.84,222.56,216.89,215.10,219.36,214.84,223.12,220.86,214.25,219.97,213.26,219.08,215.16,212.77,212.92,205.44,213.37
2007-02-13 22:08:23.117000,L5,225.26,220.68,220.26,224.94,213.46,203.17,196.58,196.17,190.44,193.96,195.13,197.04,205.47,211.31,211.98,211.07,210.43,209.11,207.29,208.65,207.01,201.49,200.88,200.23,205.75,200.61,207.41,204.12,203.31,198.42,204.27,214.61,214.16,216.00,214.20,219.42,214.62,213.97,226.58,223.24,225.84,206.17,201.32,202.33,200.24,202.10,206.43,207.35,208.61,211.63,215.19,219.76,216.74,214.31,217.15,211.01,215.10,214.99,210.47,220.93,215.67,216.91,215.27,215.49,209.41,212.51,202.99,193.78,197.60,209.25
2007-09-09 22:06:33.244000,L5,212.77,208.27,215.08,217.17,219.51,217.10,214.40,210.92,212.75,208.34,207.58,205.07,204.56,208.22,208.16,206.66,210.88,220.98,217.40,213.00,203.88,210.07,202.10,207.49,205.55,201.31,202.91,200.13,204.22,201.54,206.57,207.76,216.81,215.08,209.18,216.93,216.73,215.40,224.25,227.37,224.96,198.32,204.06,199.41,199.54,200.53,203.02,203.61,200.99,205.69,214.39,220.40,222.50,219.44,217.00,218.33,213.65,217.67,213.39,220.29,220.07,213.35,217.82,210.66,216.11,207.95,211.78,199.58,198.03,203.35
2008-02-25 21:57:37.029000,L5,227.10,225.06,232.99,232.27,229.51,230.11,224.15,222.19,222.18,220.03,226.84,218.14,216.64,218.53,216.77,218.95,215.35,221.54,212.81,218.63,213.52,213.38,211.17,211.46,210.68,210.34,211.06,209.85,208.80,209.91,214.09,213.20,221.57,221.99,221.34,224.17,220.79,221.27,231.43,232.28,230.86,210.72,214.62,210.86,216.93,208.53,216.70,214.62,219.50,220.82,228.25,226.04,224.82,226.26,219.85,218.28,222.46,219.63,215.21,228.43,220.81,221.22,222.94,221.73,221.68,216.70,219.74,212.33,213.11,214.51
2008-10-29 21:57:00.343000,L5,,,,,,,,194.64,216.48,43.40,209.35,207.26,206.75,208.91,207.65,210.57,210.89,212.12,208.31,216.24,212.88,202.38,205.49,204.48,203.27,203.94,204.55,203.62,201.67,200.41,202.37,205.57,215.02,216.94,217.92,220.11,216.94,217.75,213.28,211.10,224.78,200.25,201.90,198.94,200.66,202.71,190.59,131.73,48.50,,207.88,224.90,221.58,220.19,220.35,215.44,219.19,216.33,216.98,222.12,217.34,212.69,212.71,210.78,209.25,208.98,205.93,206.52,204.21,174.75
2009-02-02 21:58:58.159000,L5,,,,,,168.66,162.71,152.89,149.31,150.54,153.02,144.76,158.92,103.83,147.84,157.55,149.53,153.75,155.57,156.51,150.88,153.13,137.37,147.69,142.64,129.06,142.18,139.52,146.95,144.39,145.59,151.81,144.85,57.01,50.78,8.82,,,,,,33.03,83.70,,,,,,,,,,,,,,,,,,,,,122.92,137.93,147.88,69.67,142.27,125.59,
2010-01-29 21:58:05.346000,L5,256.57,259.75,252.03,251.83,252.43,252.50,252.99,250.78,252.11,249.51,250.40,244.22,237.40,239.62,238.14,242.98,239.96,241.01,239.36,245.72,231.87,241.27,226.66,223.54,225.73,224.27,223.33,222.36,222.26,220.42,220.77,231.28,231.52,244.35,237.68,238.09,235.40,236.76,237.63,235.51,237.52,234.59,235.17,239.22,242.07,244.91,253.28,247.32,242.71,238.21,244.20,240.38,239.65,239.57,238.76,243.06,237.13,242.73,236.45,240.55,237.12,239.32,238.57,240.15,235.45,237.22,234.71,237.44,238.16,251.60
2010-02-05 22:04:17.799000,L5,228.67,230.96,231.46,234.59,230.46,231.29,225.72,222.84,221.78,220.95,222.86,221.74,214.69,218.44,218.21,217.14,216.67,213.23,219.13,209.04,214.79,207.66,209.23,207.34,209.44,204.87,210.90,210.22,208.47,211.27,214.10,215.32,218.82,220.71,223.35,220.42,223.75,225.01,221.37,218.05,213.59,211.70,214.13,213.75,210.51,210.47,216.46,221.17,223.21,222.80,224.55,231.91,227.92,226.41,230.76,212.78,217.44,207.55,228.70,231.61,220.03,214.10,219.62,218.43,219.83,219.13,216.87,217.07,210.29,218.96
2010-02-21 22:04:20.664000,L5,228.37,230.45,233.20,235.09,233.99,230.94,227.17,222.67,224.82,220.36,225.82,218.97,216.66,218.46,217.04,217.21,219.17,219.68,217.74,215.99,213.93,212.11,207.93,208.68,207.37,204.99,207.70,204.86,206.40,202.55,206.68,210.79,217.60,217.78,226.24,219.31,214.88,215.71,214.72,210.42,213.46,212.72,212.66,212.73,210.96,211.50,217.67,224.05,221.59,224.74,223.44,224.38,220.67,219.61,216.90,216.89,215.19,219.30,212.34,216.78,218.83,214.11,221.89,226.44,226.89,217.86,209.72,218.03,209.57,220.12
2010-10-12 21:57:13.086000,L5,231.71,232.17,230.91,231.36,233.02,228.89,229.49,222.92,225.69,223.16,224.67,219.09,218.29,218.65,219.19,227.31,231.22,224.76,214.84,219.74,212.35,214.98,211.26,214.85,210.90,208.73,209.68,212.03,208.61,210.53,211.91,211.73,221.65,221.89,225.99,223.46,222.01,222.56,217.36,220.36,219.39,212.41,213.27,211.82,211.55,217.79,218.28,219.16,220.75,220.38,223.60,223.35,216.18,229.00,223.49,224.93,226.97,220.06,219.28,224.98,224.44,223.84,222.86,222.27,221.00,219.53,220.82,214.80,215.90,221.33
2011-01-07 22:03:20.155000,L5,287.64,280.03,276.92,275.53,275.97,277.37,278.98,277.52,276.05,273.25,272.84,266.48,258.91,261.88,260.16,259.08,256.07,257.20,250.16,251.82,245.75,244.61,240.52,241.71,239.44,238.73,235.31,237.37,234.74,236.76,235.68,241.45,241.23,247.22,249.26,251.64,247.62,251.33,254.93,254.18,256.07,254.70,261.71,252.07,262.28,262.38,268.32,253.08,251.18,258.23,267.07,249.74,250.29,258.27,253.38,254.07,256.90,255.47,248.87,251.76,253.85,257.65,256.94,256.85,258.08,255.40,258.94,252.90,254.90,268.06
2011-01-16 21:57:09.950000,L5,278.96,269.90,270.90,261.97,267.82,271.95,270.34,261.92,261.95,260.49,258.08,249.93,244.70,242.70,246.81,246.37,249.91,248.93,249.22,246.40,247.82,238.06,238.53,231.53,235.49,233.89,236.18,237.05,233.25,239.65,240.62,241.35,246.54,249.08,246.17,245.41,251.22,251.47,247.31,245.93,245.57,250.92,247.83,252.75,248.44,248.48,256.56,245.65,245.01,242.82,258.41,246.45,246.04,250.54,250.59,253.02,252.36,254.48,251.04,248.83,249.32,253.59,252.88,252.09,253.93,251.50,252.83,247.99,249.35,257.76
2011-01-23 22:03:20.850000,L5,301.11,296.47,297.57,285.71,294.67,292.01,289.75,289.43,288.35,286.53,283.40,277.78,263.91,263.66,261.95,266.22,263.18,263.32,257.51,256.09,253.17,256.10,252.48,251.91,248.91,248.76,245.24,245.41,242.82,245.78,245.00,250.90,251.82,258.68,257.84,260.19,265.01,268.40,260.08,266.95,263.58,273.27,270.92,274.97,273.36,278.73,282.04,264.21,260.83,265.84,274.30,257.08,258.70,270.32,265.87,270.13,268.16,269.28,261.12,268.65,265.06,271.90,270.98,271.37,268.81,269.66,269.16,266.94,266.64,282.96
2011-02-08 22:03:23.241000,L5,223.72,222.78,224.54,221.45,225.37,222.20,227.99,224.67,217.79,218.00,220.20,218.64,213.45,215.14,215.16,213.33,216.10,214.62,216.41,210.69,212.69,207.06,211.97,207.36,205.20,202.33,207.37,206.76,231.90,240.39,227.01,204.89,94.09,,,,188.93,185.24,208.80,207.69,206.49,,,,,,,,,,,,108.09,224.20,227.31,212.81,210.58,214.13,182.55,215.88,215.17,212.68,215.51,209.96,219.52,207.16,15.73,,,
2011-02-17 21:57:12.898000,L5,260.17,255.12,253.92,253.70,256.18,257.23,256.99,253.33,258.30,254.87,253.14,247.51,243.96,246.54,241.51,244.49,245.32,241.39,242.32,237.40,238.57,232.34,230.79,232.73,231.75,236.05,237.70,223.56,229.35,227.24,228.40,235.99,234.62,243.64,242.29,244.36,242.94,242.98,243.11,242.11,242.37,238.76,240.31,244.68,245.06,249.41,255.37,246.14,245.43,247.62,252.67,247.33,241.22,246.92,240.39,247.04,242.04,247.26,243.87,246.21,241.77,244.52,244.74,243.62,244.91,244.54,241.14,240.69,240.42,255.96
2011-03-12 22:03:19.303000,L5,234.07,233.85,234.57,232.63,234.65,230.24,228.70,223.82,224.26,222.99,223.25,218.61,217.99,219.17,216.35,219.20,215.41,220.47,213.44,217.88,209.50,212.93,207.86,211.91,207.77,207.84,207.62,205.62,206.14,208.85,219.10,219.98,225.42,213.43,221.73,219.84,216.84,216.11,215.21,215.24,217.59,209.74,215.84,212.97,209.27,212.52,216.88,216.39,218.83,218.33,226.14,217.56,204.83,220.33,216.36,219.03,217.24,221.21,214.66,223.42,221.40,216.85,226.02,221.92,223.93,215.70,221.36,215.01,213.36,217.48
2011-09-13 21:55:45.838000,L5,283.52,272.74,268.92,269.11,267.25,269.70,262.76,264.22,263.67,265.29,262.99,259.80,249.29,249.19,253.44,248.80,255.61,248.14,249.40,250.03,244.86,243.97,242.44,243.72,243.37,239.45,235.54,237.04,235.17,231.69,240.82,251.29,246.44,250.92,250.74,252.63,253.17,254.07,261.69,251.32,257.98,252.36,260.37,260.29,263.80,263.77,260.66,251.30,252.46,264.42,266.61,249.78,250.37,253.00,253.79,252.40,254.29,259.53,252.47,250.24,254.87,259.78,257.18,253.73,251.14,251.69,251.82,253.22,251.05,262.65
