dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2025-06-13 22:20:24.544000,L8,,,,,312.30,367.80,377.67,381.88,281.34,288.29,379.13,315.37,377.49,374.81,370.53,361.63,357.78,344.49,356.16,369.42,362.73,352.48,358.62,358.09,363.51,355.68,360.75,366.91,360.26,356.31,349.71,345.49,356.61,347.75,267.47,295.08,349.47,324.72,311.58,340.10,292.27,312.39,307.17,310.42,319.10,310.80,312.76,316.48,330.67,315.51,320.10,324.71,313.91,319.32,321.94,313.76,307.91,302.06,292.08,302.83,306.72,313.23,316.98,318.03,,,,,321.76,325.09,317.85,318.95,323.74,323.42,325.90,319.30,313.63,305.91,304.61,250.73
2025-06-14 22:14:10.978000,L9,358.82,355.39,354.53,380.27,382.99,384.92,390.44,,,,,,,386.97,384.36,374.41,372.75,357.97,371.70,384.25,375.35,365.76,377.09,373.69,376.32,367.61,378.10,384.15,376.60,371.98,367.38,363.01,,394.35,359.60,359.61,370.06,365.10,359.56,365.29,357.20,363.18,363.17,355.90,353.67,349.73,353.13,348.34,353.12,350.22,347.51,341.10,333.83,337.62,337.41,333.09,323.63,320.32,310.79,318.70,320.29,327.29,331.67,335.48,343.84,359.85,369.35,371.26,339.33,339.99,329.11,335.11,341.17,341.49,346.11,337.76,332.60,319.93,317.37,273.34
2025-06-22 22:14:19.462000,L8,378.84,360.47,362.57,387.45,386.98,389.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.25,365.20,371.46,364.46,369.89,375.48,370.79,369.10,372.53,379.23,360.81,369.76,359.55,355.48,350.28,339.54,347.72,343.20,345.59,350.70,332.76,318.32,339.99,326.76,331.26,340.70,336.78,342.51,366.20,374.11,375.97,356.64,352.85,342.18,346.74,347.14,343.83,358.72,347.63,346.36,331.19,321.65,283.56
2025-06-29 22:20:32.772000,L8,363.14,358.32,360.36,384.40,384.40,386.43,,,,,,,,,388.05,377.14,377.98,361.91,374.87,386.47,380.75,368.41,382.13,376.16,377.73,371.48,380.68,386.57,376.78,377.25,370.79,366.45,,371.20,362.91,365.16,373.30,367.66,361.93,367.93,359.94,367.77,364.04,360.05,353.97,351.89,355.08,349.74,356.08,352.37,349.40,342.09,333.41,340.53,339.52,333.95,324.76,325.26,314.40,321.50,321.46,315.17,332.23,317.00,341.26,362.17,372.22,373.90,341.63,343.29,331.81,335.88,339.94,327.10,350.28,320.86,331.97,321.35,318.11,276.74
2025-06-30 22:14:19.484000,L9,366.82,358.90,359.42,382.20,383.36,385.49,392.05,,,,,,,387.60,387.06,374.46,372.36,360.87,372.36,381.90,376.80,365.35,377.91,374.22,376.63,368.47,378.82,380.31,375.47,372.19,366.77,362.88,,391.26,362.42,363.68,369.59,365.71,362.53,364.45,359.83,364.49,361.32,356.33,352.29,350.59,353.73,350.13,355.41,352.29,349.30,341.33,333.11,336.72,337.22,330.64,323.21,319.74,310.37,319.17,321.41,316.33,330.92,315.08,346.22,360.68,370.52,372.38,339.72,342.33,331.09,334.43,338.74,325.42,344.42,318.69,329.95,320.27,316.41,274.73
2025-07-07 22:20:30.891000,L9,,,,,363.24,364.94,376.91,381.22,,359.52,321.13,376.13,376.21,374.61,370.00,359.19,356.55,342.84,355.27,366.85,360.91,351.10,359.23,356.98,361.40,354.35,360.09,365.99,359.71,355.47,347.30,344.94,352.51,286.50,,268.91,280.68,321.23,313.17,345.77,288.78,298.28,300.65,306.12,317.03,304.50,296.62,307.99,316.05,303.40,317.61,320.57,309.18,319.83,321.07,311.83,306.29,300.38,,,,,,,,,,,317.89,324.36,316.17,318.25,,,,,,,,
2025-07-15 22:20:37.213000,L8,352.06,353.21,353.10,371.07,377.56,375.41,388.29,,,,,,,384.84,385.06,373.37,372.58,359.02,371.31,381.86,377.11,364.07,373.70,372.85,375.31,366.89,377.80,378.79,373.37,371.48,366.85,363.10,,368.89,362.18,363.89,371.92,367.88,359.02,365.46,358.20,361.32,361.39,357.48,352.72,350.14,353.20,352.62,355.34,348.70,348.83,341.90,333.76,337.41,336.59,331.10,322.89,317.87,310.05,317.06,319.62,312.95,316.01,306.13,316.09,359.50,369.47,364.41,343.08,344.20,331.68,335.15,327.00,301.45,,,,,,
2025-07-16 22:14:24.715000,L9,353.86,353.94,353.55,379.34,382.22,384.61,,,,,,,,387.38,387.14,374.69,374.07,361.82,373.04,383.04,377.24,364.80,376.15,374.65,376.44,369.36,379.19,383.61,376.46,371.80,367.29,364.03,,369.14,363.14,364.65,370.97,367.00,361.20,364.99,358.07,362.68,363.42,357.44,358.12,350.57,354.58,357.20,357.09,352.01,352.98,343.68,334.89,337.32,338.16,332.35,323.23,319.50,312.29,318.76,321.39,314.09,318.54,314.72,318.12,311.76,367.78,370.83,342.02,344.04,332.43,335.62,330.05,320.74,331.92,314.83,322.31,328.46,321.47,276.41
2025-07-23 22:20:39.223000,L9,364.10,359.41,356.75,386.18,387.58,387.30,,,,,,,,388.38,387.65,377.16,377.86,363.42,374.54,386.73,379.77,368.66,380.17,374.19,379.00,370.66,379.61,382.85,375.96,374.91,368.74,363.93,,370.31,361.64,365.48,371.74,366.29,359.21,365.59,357.86,362.32,361.70,355.97,350.98,350.64,355.16,352.79,353.26,350.07,348.03,341.74,332.03,338.16,336.32,332.76,323.09,318.83,311.72,319.19,320.93,312.66,311.98,312.37,316.76,363.51,375.37,376.66,339.04,342.17,331.16,335.87,314.62,316.34,318.17,314.47,310.96,322.15,318.94,275.82
2025-08-25 22:14:39.643000,L8,366.58,359.22,356.66,378.30,381.20,384.17,391.84,,,,,,,386.17,384.10,373.77,371.73,359.19,371.66,381.07,375.69,365.04,375.53,372.44,375.31,366.24,376.61,378.22,372.05,369.99,366.17,360.53,,367.96,359.12,359.56,368.65,362.73,355.22,361.53,354.30,359.37,355.35,350.70,347.38,348.52,350.97,347.28,350.74,347.52,345.48,340.16,329.40,334.71,333.42,327.09,321.14,315.81,309.11,314.40,317.95,313.88,309.44,311.99,322.16,354.31,362.56,367.78,336.20,342.77,329.16,333.72,299.35,314.29,312.33,313.51,304.38,317.46,314.44,270.29
2025-09-02 22:14:47.227000,L9,373.93,357.21,362.42,378.55,382.97,385.29,392.63,,,,,,,,385.34,374.28,373.08,361.30,372.00,384.58,376.87,365.35,375.71,373.15,375.74,367.24,375.98,380.90,376.04,377.70,368.56,362.07,,369.71,360.08,361.09,368.48,363.83,358.34,362.95,355.25,360.07,356.72,351.93,350.34,347.41,354.40,350.15,357.72,349.96,347.65,342.71,331.48,335.32,335.61,330.81,321.90,316.92,311.28,316.06,316.89,311.84,307.15,313.32,324.31,350.43,362.45,367.70,341.19,344.85,329.73,334.09,317.33,317.01,316.10,312.21,306.29,320.78,318.39,273.25
2025-09-17 22:20:59.743000,L8,365.45,355.56,359.49,377.84,381.69,383.87,392.84,,,,,,,387.41,384.36,374.14,372.32,361.03,371.85,382.71,374.87,364.07,375.03,373.36,375.91,367.86,375.30,379.14,374.35,370.22,367.36,361.27,,368.29,359.66,361.26,368.06,363.13,355.16,361.59,353.75,357.94,355.37,349.99,347.13,347.92,349.45,344.72,349.17,344.75,344.28,339.84,330.35,335.01,333.74,331.82,322.38,316.73,310.43,315.69,317.39,309.35,307.43,308.81,318.88,353.17,362.53,367.49,335.97,343.39,330.54,333.96,299.85,308.70,310.07,311.25,301.07,318.75,317.19,270.46
2025-09-18 22:14:49.542000,L9,366.67,354.95,360.78,377.55,381.63,383.84,392.36,,,,,,,388.00,385.29,374.61,372.92,360.41,372.49,382.72,376.47,367.24,376.89,374.93,376.59,368.05,377.55,379.08,374.64,370.91,368.46,363.06,,369.07,359.46,359.93,368.31,362.73,357.11,361.69,354.29,361.02,357.53,353.62,350.74,348.63,350.54,347.47,353.57,351.73,347.10,343.66,330.87,336.29,334.99,328.66,322.69,316.84,310.48,316.54,317.68,310.03,307.05,312.18,326.20,352.43,362.31,366.93,340.42,346.42,331.61,333.06,308.47,317.62,314.39,311.51,303.94,317.03,315.98,271.68
2025-10-11 22:21:09.442000,L9,366.17,354.62,359.04,376.46,379.49,382.34,391.64,,,,,,,386.83,382.35,373.39,372.47,359.41,371.94,381.92,375.25,363.49,375.53,372.26,375.05,366.61,373.41,378.71,372.89,369.13,365.57,360.29,,367.50,357.66,361.94,367.88,361.27,354.91,360.31,351.18,358.16,353.98,348.91,347.75,347.12,349.93,344.98,348.63,345.00,342.01,338.82,328.70,334.52,333.79,326.36,320.09,314.57,307.05,314.65,315.48,309.60,299.79,,322.68,353.15,361.47,366.22,335.28,337.99,327.87,331.09,,,,,,,,
2025-11-13 22:14:52.318000,L8,366.01,356.31,359.71,376.74,380.65,384.05,391.80,,,,,,,387.36,384.07,373.92,373.18,360.99,371.98,384.06,374.90,364.58,374.44,373.80,377.56,367.31,376.51,378.97,372.69,369.35,365.60,359.81,,369.01,358.77,367.77,369.31,363.21,354.92,360.95,351.85,358.95,358.43,350.37,352.72,349.68,353.64,348.38,350.97,349.00,343.42,340.91,331.11,334.95,334.51,327.78,320.02,313.14,306.67,312.99,313.66,310.60,306.18,312.64,320.76,352.50,362.38,366.97,336.98,340.07,328.89,333.99,314.71,320.20,313.88,314.49,309.22,312.97,313.79,270.69
2025-11-28 22:21:09.256000,L9,365.22,356.09,354.49,379.15,386.33,385.29,,,,,,,,386.97,375.99,367.92,368.89,373.33,374.49,386.40,376.14,366.32,377.43,375.65,377.93,370.70,378.92,381.55,374.54,370.63,366.27,360.44,,371.08,361.44,362.88,370.60,365.64,357.20,362.78,353.63,360.97,360.14,351.52,352.89,350.14,354.77,349.45,351.37,351.31,346.47,342.01,332.90,337.37,337.21,329.35,321.37,315.08,307.94,313.63,315.96,318.40,315.76,326.51,310.30,348.06,359.22,365.60,340.55,340.80,329.70,334.79,325.98,326.18,326.16,324.43,319.90,315.63,315.54,273.18
