dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105
2025-05-16 21:53:29.263000,L8,269.82,266.94,257.03,251.45,244.33,240.87,234.57,221.76,212.31,212.28,199.94,200.99,201.82,203.04,301.95,305.49,307.34,294.46,292.83,289.42,277.93,279.19,300.07,300.99,308.56,318.19,322.40,332.70,332.32,352.84,335.40,336.57,344.77,347.60,340.08,338.09,347.85,357.20,365.76,381.85,388.10,416.71,426.97,387.81,401.92,430.04,434.31,441.98,433.96,,,339.12,416.55,408.28,395.54,389.31,214.96,228.94,273.78,283.09,292.27,280.45,284.99,400.76,285.71,294.44,302.49,307.54,313.01,336.18,337.50,349.07,329.65,329.77,328.58,324.49,324.76,,328.21,,,,,,,,244.71,252.96,266.97,328.87,328.85,334.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01 21:53:32.696000,L8,272.86,261.71,257.65,250.03,240.83,240.19,234.41,221.16,211.00,209.15,198.02,195.03,200.75,201.54,299.92,296.34,303.63,291.57,288.54,286.21,272.02,276.23,305.60,307.04,315.54,321.93,327.29,336.66,339.67,359.41,341.00,340.03,348.85,350.28,340.47,341.41,352.02,361.54,368.63,398.38,,,433.06,397.17,407.14,,,,,,,342.94,416.27,417.63,402.09,398.47,215.10,226.97,272.44,277.13,287.66,276.07,282.77,411.70,282.92,293.95,299.94,301.78,309.74,338.45,341.50,346.22,345.90,330.72,326.02,320.75,320.16,,328.83,,,,,,,,242.72,247.31,266.85,322.83,321.15,327.81,329.66,335.95,336.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09 21:53:33.755000,L9,,257.97,256.41,247.43,242.07,237.76,227.40,205.85,205.41,196.21,198.50,204.81,205.26,206.78,307.21,293.85,313.46,294.05,295.34,295.42,292.74,296.04,,,,,345.31,365.61,314.24,346.08,346.74,334.21,347.83,350.20,330.86,341.26,343.77,350.01,359.46,,408.86,415.72,418.70,,,,,,,,,319.74,410.97,406.95,,,220.28,230.02,274.89,286.20,289.99,294.89,299.21,415.16,301.25,310.01,,,,,,,,,,,,,,,,,,,,,245.25,260.48,269.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03 21:53:50.337000,L8,272.68,269.13,256.38,254.10,242.79,238.03,236.14,222.86,211.33,208.03,199.84,204.54,211.22,210.05,263.99,278.43,292.81,292.29,282.79,275.99,261.23,243.13,,271.95,283.29,305.99,303.70,318.87,316.22,324.18,321.34,323.53,336.88,342.92,333.70,327.04,339.32,343.55,357.78,362.33,381.59,391.89,411.33,381.96,396.05,374.97,398.62,392.03,385.56,396.86,375.47,315.14,407.90,398.48,390.81,390.23,220.23,224.41,266.87,258.66,264.27,265.99,294.66,392.21,311.06,306.15,300.23,305.70,321.37,339.04,339.53,349.38,342.65,343.24,,,,341.02,,,,,,,,,250.31,244.14,267.80,,,,,,,,,,,,,,,,,,,,,363.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-27 21:53:57.133000,L9,265.14,262.51,252.83,248.22,239.42,238.39,231.29,218.56,207.83,206.13,197.22,194.19,201.26,198.91,299.92,299.51,302.59,291.55,289.69,284.79,273.24,278.41,316.01,313.57,329.02,329.16,334.52,343.60,343.96,365.75,344.85,345.38,359.64,352.83,345.69,350.78,358.07,366.68,377.77,401.67,,,438.78,410.19,418.19,,,,,,,348.24,427.98,425.53,419.51,405.38,210.07,221.04,271.21,279.90,289.73,277.54,283.69,416.71,284.78,294.23,300.26,302.36,312.97,333.61,337.97,348.42,332.54,329.26,327.46,320.90,324.80,,325.49,,,,,,,,238.57,244.71,265.41,323.02,322.67,329.79,,,,,,,,,,,,,,72.20,125.44,122.12,,,,,,,,,,,,290.73,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13,,,,,,
2025-08-12 21:54:07.863000,L9,273.23,267.54,263.48,258.93,249.04,241.98,238.66,222.60,216.36,210.12,208.33,210.00,209.83,209.67,313.59,315.93,315.62,306.69,306.47,300.13,291.68,293.02,312.35,308.05,313.98,323.68,328.12,338.01,339.33,361.57,347.27,338.42,349.65,352.25,339.75,353.39,360.75,363.36,375.18,404.53,,,,,,,,,,,,342.72,,,,,221.91,235.98,287.19,292.73,301.57,291.43,296.36,,301.46,312.64,318.05,325.51,327.86,342.79,,,,,,,,,,,,,428.72,442.09,404.15,376.58,256.93,262.87,282.01,,,,,,,,,,,,,,,,,143.35,209.32,261.35,290.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28 21:54:11.481000,L9,272.68,269.42,262.90,258.06,252.57,240.08,236.93,221.00,216.93,209.31,207.74,210.60,207.66,206.15,311.88,313.66,310.85,303.87,300.24,294.85,286.34,287.66,313.33,306.24,318.99,324.19,326.52,339.40,340.49,361.66,339.64,341.57,352.74,347.86,339.59,347.94,354.39,363.38,371.59,379.65,395.43,416.04,428.90,401.48,408.78,432.73,434.46,448.98,438.76,,,343.49,421.06,418.99,409.49,402.05,218.50,230.85,280.41,290.38,300.24,287.98,296.68,413.15,305.55,306.44,313.49,314.76,321.88,346.44,,,,,,,,,,,,,,,,,250.21,259.87,276.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29 21:54:20.978000,L9,271.33,268.18,263.00,255.45,252.32,242.51,236.25,222.24,216.68,209.42,206.35,211.21,207.74,205.29,310.00,308.89,307.86,298.37,296.15,291.99,281.52,284.06,,281.69,306.94,311.09,316.79,327.13,327.34,352.97,333.08,334.06,343.62,348.60,340.18,335.44,348.78,358.23,366.24,380.73,390.22,417.91,425.61,391.44,410.55,385.27,433.39,,,,,336.49,417.45,411.91,394.97,388.77,221.05,228.14,279.34,291.15,299.21,283.36,289.86,399.71,293.00,298.38,308.91,311.36,316.66,334.15,338.71,341.93,335.17,333.75,330.76,331.37,332.82,,328.58,,,,,,,,248.64,254.91,276.70,331.72,333.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07 21:54:20.022000,L8,272.02,270.33,267.65,254.11,254.23,242.34,236.38,222.58,216.20,208.73,206.46,210.06,205.28,202.54,305.11,308.34,306.75,297.22,294.88,290.71,279.68,281.62,296.38,295.03,310.00,312.11,321.59,327.64,332.01,356.29,335.50,335.09,343.28,347.50,338.57,333.98,349.14,358.84,364.86,380.14,390.15,420.16,425.24,399.06,409.96,425.31,431.19,446.26,435.41,,,339.34,415.26,412.40,392.43,391.05,217.45,225.23,277.43,288.53,294.75,281.24,287.76,399.43,290.66,295.26,305.18,309.82,314.84,335.29,338.01,338.55,332.00,330.45,329.48,327.91,329.45,,328.15,,,400.39,437.07,437.56,,,244.88,252.54,273.48,329.10,331.26,335.85,,,,,,,,,,,,,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-08 21:54:21.556000,L8,267.57,272.59,276.81,247.43,250.34,239.86,232.04,219.61,206.95,204.16,202.15,203.94,194.92,191.92,299.30,301.85,305.27,292.44,291.03,285.95,275.83,277.22,318.34,311.09,324.27,332.49,331.74,342.88,345.84,366.76,340.92,,,,360.36,355.13,361.08,367.66,384.35,396.72,402.63,433.33,438.22,412.64,423.55,,,,,,,350.52,426.76,429.30,420.75,405.74,207.81,218.68,268.45,280.33,288.43,276.13,282.66,416.40,279.48,288.89,298.04,306.01,311.80,,,337.07,329.16,330.83,326.18,326.02,324.80,,325.84,,,,,,,,235.70,245.71,264.89,327.89,331.18,330.94,,,,,,,,,,,,,,39.56,101.63,,,,,,,,,,,,,291.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-16 21:54:25.566000,L9,278.18,258.91,255.08,251.82,290.89,278.68,242.88,230.54,260.66,272.12,272.00,285.76,253.36,256.67,310.71,314.90,316.10,303.89,303.50,297.86,287.57,287.99,,271.75,284.75,297.53,301.06,312.46,308.89,329.33,313.70,320.44,332.99,336.39,332.92,324.00,337.72,342.97,360.80,378.54,387.62,413.93,423.95,390.93,403.12,381.39,402.61,391.17,388.62,390.09,377.42,318.71,399.32,410.18,388.43,382.83,215.22,230.62,285.02,292.30,307.37,287.89,291.68,387.58,298.47,302.65,313.07,315.87,319.25,,344.59,347.85,339.36,334.44,337.11,335.59,333.71,,335.31,,,398.76,372.03,325.72,375.26,,255.18,261.89,278.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
