dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2024-06-04 22:06:11.845000,L9,375.46,382.75,365.11,338.37,338.38,389.34,390.69,387.75,387.05,369.23,284.73,261.90,274.74,304.03,369.39,369.17,381.91,374.93,367.97,375.98,371.14,366.78,369.60,334.73,352.62,373.58,366.82,386.46,394.48,396.94,389.21,383.12,385.94,379.48,375.74,377.10,371.35,374.09,379.65,378.19,377.56,382.79,383.19,385.69,390.46,377.72,371.96,279.39,280.16,287.94,279.62,275.83,272.67,276.17,274.08,265.89,254.45,369.02,358.56,369.46,247.31,248.67,257.18,262.55,279.92,385.77,391.87,323.51,283.10,402.92,395.69,398.01,291.82,300.67,305.63,317.26,323.85,329.47
2024-06-05 21:59:44.505000,L8,,,,248.47,285.76,299.36,331.78,312.91,274.45,261.88,247.53,194.49,,249.97,306.24,305.69,318.54,314.49,308.70,314.04,284.30,316.13,323.91,304.48,320.15,184.56,321.66,310.75,333.30,337.94,285.04,,,,,,,,,,168.34,250.04,243.57,254.76,262.30,264.20,257.04,257.73,258.56,253.72,258.45,256.04,234.08,250.23,247.98,238.59,229.17,230.90,222.53,225.39,224.99,223.86,235.79,249.72,259.60,263.98,266.94,257.68,266.23,259.94,221.05,261.05,,,,,,
2024-06-12 22:05:54.419000,L8,,,,,172.84,250.84,324.15,337.57,295.25,285.81,273.74,236.19,220.46,229.57,208.65,173.82,190.55,283.15,267.77,276.58,309.61,348.69,365.69,292.72,348.12,352.41,364.43,385.37,383.88,382.89,372.29,378.30,371.33,369.04,363.01,354.36,360.21,360.97,369.23,366.57,367.96,371.86,364.50,375.51,360.33,355.09,347.02,364.68,375.44,403.10,488.39,471.93,373.16,339.15,376.06,363.17,390.46,411.21,429.71,509.94,511.30,466.55,519.55,,,,,470.80,438.23,470.96,452.64,461.74,467.50,412.37,396.86,392.49,401.18,388.54
2024-06-20 22:05:54.886000,L9,382.49,400.75,400.49,374.56,367.49,390.84,390.07,387.69,386.23,375.93,285.10,263.95,274.50,308.30,371.06,372.33,384.57,374.48,366.64,379.05,372.23,366.62,370.31,360.46,364.96,372.50,369.39,392.58,392.66,392.63,388.42,383.08,382.84,377.37,375.28,373.13,372.20,375.07,379.28,379.53,379.39,381.20,381.29,384.96,386.71,377.72,290.93,283.92,279.22,286.69,278.09,273.19,269.85,282.10,277.09,279.13,254.06,267.58,246.74,246.64,248.58,247.67,255.75,261.30,278.61,279.51,293.41,289.69,281.87,283.49,263.82,290.37,292.66,301.52,311.72,328.43,325.24,327.86
2024-06-21 21:59:53.176000,L8,386.59,399.40,399.14,399.05,395.61,387.41,389.08,385.79,384.68,378.95,283.39,255.15,276.17,320.90,372.63,370.02,377.37,374.13,372.42,373.04,369.63,367.08,369.04,363.57,364.87,370.75,370.95,389.79,395.70,394.81,386.75,381.37,382.23,375.02,374.36,371.95,370.75,376.35,381.05,377.29,380.46,381.87,380.88,315.91,315.45,301.30,284.48,277.85,282.30,286.85,281.40,276.00,274.60,277.10,276.11,269.82,256.34,255.03,254.62,246.32,247.99,254.49,255.55,272.42,280.03,283.18,288.24,282.19,284.54,290.90,267.31,292.36,297.20,303.04,309.11,319.04,325.23,333.10
2024-06-28 22:06:07.395000,L8,387.06,402.74,401.35,350.19,375.43,390.13,389.88,386.45,386.14,379.01,288.28,261.92,277.90,340.87,374.08,372.39,373.33,374.41,369.28,371.16,368.85,367.65,372.53,354.88,370.11,372.92,370.50,390.49,397.50,391.73,389.64,386.26,385.17,377.81,375.75,370.79,373.04,375.87,379.61,380.80,380.06,382.06,383.76,386.44,385.23,379.71,295.24,282.53,281.19,288.36,282.60,274.04,274.31,282.84,280.96,265.28,254.49,255.75,265.96,246.29,245.66,247.77,271.71,262.75,280.16,288.63,303.64,287.56,285.16,402.51,396.42,295.00,299.35,305.24,311.22,320.83,330.93,335.96
2024-07-06 22:06:08.955000,L9,367.75,402.95,398.35,342.03,336.52,369.69,379.47,377.73,384.84,348.54,283.66,259.67,278.56,321.64,386.08,369.33,378.18,388.92,383.89,361.04,325.39,355.81,380.04,387.56,377.87,381.88,378.27,367.10,385.97,380.73,384.92,362.81,279.51,357.34,353.91,360.51,274.46,346.88,347.79,289.69,363.12,303.30,320.26,298.00,360.58,354.63,280.60,308.09,318.20,319.97,314.19,309.77,303.01,295.04,284.35,292.82,311.43,319.88,319.67,330.76,334.86,356.04,368.72,365.47,368.48,380.00,384.61,382.82,394.72,402.48,396.31,396.25,393.94,389.69,401.66,534.57,514.30,
2024-07-07 22:00:01.183000,L8,,191.61,212.06,246.00,278.35,298.92,328.48,309.36,264.30,255.37,249.56,,,,219.01,303.63,314.74,309.94,299.79,304.86,283.60,315.42,321.45,301.05,317.20,319.94,314.86,304.18,330.62,336.96,310.15,,,,,,,,,,,179.22,230.45,248.61,259.23,255.69,249.68,251.86,251.22,252.43,254.21,250.99,224.12,248.26,242.14,238.82,,228.67,218.47,223.11,220.19,219.22,233.33,241.92,258.03,262.56,262.81,255.53,261.14,255.64,232.06,265.19,268.88,278.35,278.71,283.46,270.03,297.48
2024-07-22 22:06:16.344000,L9,,,,,,,,,,,,,,,,200.54,288.57,289.44,295.72,306.51,279.74,317.79,320.34,284.37,309.99,311.51,301.35,,,,,,,,216.63,267.05,337.96,337.34,340.60,346.19,348.02,315.41,350.69,265.91,269.19,268.43,269.20,265.10,268.82,270.13,268.18,261.57,258.74,242.59,228.78,207.56,,,,,,,223.05,253.27,257.95,,,,,,,,,,,,,
2024-07-23 22:00:15.799000,L8,375.72,410.42,405.78,344.49,413.38,396.40,397.02,382.10,380.11,365.78,283.67,257.70,277.22,317.45,371.06,365.35,369.81,371.69,368.35,369.74,370.07,361.58,367.76,339.30,359.63,367.41,370.41,398.23,395.25,391.78,394.29,385.93,386.39,374.56,372.54,372.51,370.72,375.71,388.68,378.70,381.82,394.44,384.78,388.41,389.28,380.87,364.96,375.61,364.46,286.33,283.45,273.19,274.41,280.08,274.72,272.03,259.01,256.93,249.39,257.15,250.06,252.94,261.86,264.58,282.64,288.65,289.02,286.92,290.36,409.65,304.83,409.97,401.38,311.68,306.18,323.42,328.39,333.46
2024-08-24 22:00:24.748000,L8,259.92,288.99,320.74,282.56,326.71,343.17,347.76,333.97,315.94,281.54,271.64,226.28,268.05,280.55,330.28,322.64,336.63,338.09,332.19,341.72,308.71,337.28,346.46,322.71,338.35,344.13,350.35,362.11,384.96,388.80,377.36,372.63,373.65,368.02,363.09,355.49,361.77,358.95,363.07,369.75,363.51,366.33,365.77,373.12,366.09,354.76,278.62,275.92,278.37,279.57,278.80,270.74,269.35,277.50,272.93,266.91,254.36,249.20,250.61,242.80,248.42,252.31,255.82,266.35,275.86,376.83,381.37,378.36,377.23,393.97,386.66,385.13,395.60,365.84,310.06,317.22,325.08,330.67
2024-08-31 22:06:39.323000,L8,492.33,489.43,498.31,486.08,471.75,470.35,396.19,399.00,414.83,412.24,358.65,352.52,348.58,393.35,391.70,398.11,394.63,391.92,403.47,404.01,392.50,393.45,397.37,396.89,397.85,391.65,403.42,409.37,422.16,420.29,430.91,417.78,407.40,403.52,409.30,401.82,399.67,395.67,399.20,406.55,402.60,400.89,409.08,409.87,406.81,406.37,397.88,396.87,386.33,398.20,386.65,378.87,376.05,382.97,382.42,380.33,375.12,376.92,383.13,392.09,390.50,385.43,391.11,404.69,396.21,403.55,405.14,403.00,414.99,420.77,418.09,417.47,415.53,416.65,416.56,416.79,415.84,420.60
2024-09-01 22:00:24.297000,L9,413.52,411.04,416.90,389.30,380.66,465.99,468.51,467.44,402.91,386.43,297.39,291.07,295.33,343.52,398.18,390.29,387.07,382.65,394.94,390.19,393.09,390.05,380.90,377.08,385.43,388.49,400.98,407.54,408.58,418.30,412.15,409.05,394.09,393.07,395.15,392.97,399.53,387.30,393.08,398.42,394.42,399.15,394.75,394.63,392.69,394.78,386.20,385.05,383.06,382.21,387.85,386.16,370.67,391.76,370.35,365.41,374.73,378.86,374.02,384.82,379.58,380.55,390.92,394.61,402.10,405.74,410.00,417.98,420.02,411.79,406.14,408.04,411.35,408.97,408.67,402.54,402.63,407.54
2024-09-09 22:00:32.753000,L8,283.32,333.59,341.63,293.02,329.23,333.36,345.45,340.42,337.30,301.57,282.61,243.70,270.16,283.82,339.19,331.68,341.11,343.99,352.80,357.65,321.52,350.79,364.48,332.92,346.70,357.41,371.53,382.59,392.40,379.97,363.11,358.03,359.39,351.09,348.52,342.81,343.81,339.37,341.93,349.71,347.84,351.76,358.14,366.12,387.06,374.96,365.74,371.99,362.11,367.28,356.83,358.48,350.41,341.85,342.33,352.27,336.20,483.92,453.94,522.83,239.61,,,,,,,,,,,,,,,389.63,263.92,362.36
2024-09-17 22:00:28.727000,L9,279.45,327.54,341.97,300.68,343.19,394.45,400.06,401.89,392.60,391.61,298.43,297.74,306.83,394.36,395.99,397.01,385.53,383.12,383.50,381.00,374.12,373.85,380.88,379.28,385.38,383.66,388.85,392.20,409.37,407.19,400.91,403.93,397.37,404.51,398.19,394.56,386.55,375.79,385.69,401.40,400.49,400.74,393.14,395.41,393.58,389.91,384.59,377.33,368.02,367.93,365.44,370.64,368.98,366.96,370.42,368.17,380.31,385.69,386.28,372.71,380.68,381.32,388.30,392.07,393.37,395.57,403.42,404.46,406.77,405.64,400.70,403.24,401.12,403.62,407.18,409.73,408.71,402.57
2024-09-24 22:06:37.396000,L9,372.49,349.72,403.41,330.79,337.98,384.95,396.06,395.67,362.48,326.17,298.15,267.05,292.36,332.00,371.38,374.26,378.61,377.53,380.89,379.09,368.26,373.58,380.75,345.25,370.89,378.43,385.24,394.75,401.97,405.31,396.40,393.21,392.03,390.63,387.27,386.02,382.53,386.01,391.24,390.93,391.11,396.26,396.33,395.30,390.52,386.19,379.52,382.32,380.16,378.13,374.04,376.89,366.67,365.59,363.38,365.13,376.27,368.89,370.87,372.51,378.28,386.86,391.99,391.26,393.37,407.36,409.65,409.32,412.50,414.22,414.36,420.07,417.55,416.37,417.68,413.05,413.83,412.82
2024-10-10 22:06:46.295000,L9,358.80,303.56,309.77,275.60,261.10,330.44,349.96,336.04,324.79,278.00,280.31,240.05,287.98,332.10,379.69,379.21,380.12,383.49,387.23,383.79,377.18,400.75,418.13,402.79,470.83,379.49,369.48,394.46,396.10,398.82,392.07,381.18,379.72,390.26,372.41,367.44,371.45,374.35,376.67,379.27,377.06,384.54,383.08,393.30,392.44,394.24,382.85,378.58,383.28,378.37,375.89,363.69,366.11,363.47,367.31,369.72,363.85,352.30,372.01,369.63,374.35,380.38,389.45,389.33,394.02,408.36,410.37,412.07,411.41,417.30,416.06,420.23,421.94,415.32,418.64,413.59,418.77,419.42
2024-10-11 22:00:38.921000,L8,235.88,275.16,240.29,259.98,306.01,302.14,341.37,318.32,277.01,266.20,265.55,214.90,266.29,273.48,324.29,311.49,328.06,329.95,317.09,330.88,293.18,328.31,334.87,303.97,328.64,331.39,337.18,343.30,363.71,366.19,363.08,357.88,361.86,355.87,352.95,347.06,350.32,352.59,351.63,352.14,358.17,352.22,358.74,355.54,267.29,,,,278.43,277.45,245.65,,269.85,277.95,266.67,256.10,225.37,239.89,235.72,245.25,255.38,243.43,343.21,345.97,331.32,368.79,373.25,375.35,375.05,386.20,381.21,382.48,385.15,380.80,384.91,379.59,376.16,327.07
2024-10-19 22:00:46.639000,L9,387.79,375.49,403.24,344.84,343.35,387.59,391.54,394.95,384.78,344.76,297.27,271.20,297.52,342.28,379.52,380.37,379.32,378.71,379.57,380.45,372.67,373.60,378.05,345.45,357.65,383.79,382.07,399.71,403.88,410.78,400.43,391.39,394.38,391.79,387.58,384.96,390.23,384.29,390.97,398.47,387.00,397.48,398.29,402.92,395.18,390.37,381.77,378.41,380.63,378.98,372.18,372.31,365.01,362.57,361.08,362.22,364.76,365.17,367.30,368.39,376.36,388.26,399.08,400.89,416.98,415.20,418.67,418.96,414.83,418.22,414.89,423.35,426.60,424.81,423.87,416.09,411.36,413.59
2024-11-11 22:06:51.601000,L9,363.64,359.40,355.29,303.95,339.71,372.63,376.76,356.79,353.77,326.54,293.35,256.38,289.17,324.34,362.55,349.97,361.64,372.88,368.39,379.17,337.86,359.98,374.68,336.78,361.34,374.23,380.97,403.57,401.61,410.96,399.96,393.16,394.97,393.31,390.53,381.15,381.35,385.55,391.19,392.52,389.88,396.78,393.71,392.65,393.24,386.31,374.24,384.84,375.24,371.19,367.19,360.41,366.69,355.30,338.13,337.82,347.90,355.53,368.22,360.75,379.37,378.85,392.29,454.79,483.18,407.62,415.78,324.71,433.06,453.37,373.09,397.20,415.02,427.52,420.47,442.30,405.68,408.84
2024-12-05 22:06:57.280000,L8,516.38,530.21,498.98,499.83,505.56,486.90,482.91,441.26,464.18,466.53,469.82,509.27,504.86,505.41,471.87,514.27,471.45,483.61,515.36,509.06,509.82,472.01,489.33,490.85,456.61,492.27,504.02,504.56,516.80,509.70,513.16,510.99,455.48,516.62,518.10,499.25,501.94,495.27,497.84,489.78,481.59,416.42,445.01,440.66,430.26,536.48,516.23,491.46,499.94,497.31,481.59,452.25,502.69,500.11,504.40,515.23,516.59,499.27,520.11,488.58,518.26,434.29,437.02,446.40,446.56,437.25,436.90,428.86,432.38,468.39,481.90,481.41,477.66,471.14,526.56,534.93,495.82,470.68
2024-12-14 22:00:39.564000,L8,,534.51,517.07,522.12,520.61,509.18,474.58,468.36,491.14,486.80,465.84,475.61,463.43,464.59,466.33,465.15,472.14,476.84,464.78,466.69,477.51,472.97,470.38,463.89,478.41,479.97,486.58,438.45,456.60,464.05,451.23,496.96,484.48,457.87,453.59,486.49,485.83,499.96,496.04,480.64,485.14,504.31,440.03,490.10,470.58,417.58,422.15,426.52,410.11,432.66,522.89,502.48,493.42,474.55,463.02,456.71,440.54,437.05,462.55,464.83,407.22,457.30,493.15,479.10,491.45,473.92,459.21,467.33,,543.64,534.93,517.32,513.96,520.18,501.79,491.47,484.37,487.85
2025-01-06 22:06:54.484000,L8,405.00,421.85,424.83,420.33,418.78,420.86,417.49,416.96,391.56,379.89,301.14,285.42,302.37,354.81,391.68,384.91,392.03,386.31,386.37,384.57,384.94,385.29,385.94,389.96,388.87,399.42,386.42,410.75,404.86,410.86,403.19,405.52,398.78,398.99,395.98,391.30,395.98,392.08,396.58,397.86,394.77,399.13,397.68,398.71,398.57,395.16,388.99,386.85,381.85,375.72,376.05,372.58,370.50,371.38,372.72,380.21,382.91,381.55,378.69,384.50,392.31,395.61,406.17,397.53,406.05,408.50,413.20,422.23,423.04,429.19,416.68,417.35,417.64,411.14,415.78,415.53,417.94,417.43
2025-01-15 22:00:44.256000,L8,480.33,480.54,514.50,527.52,474.79,473.01,472.67,458.30,458.40,454.54,458.05,460.22,456.54,455.40,450.67,461.12,463.71,462.30,464.13,456.27,452.85,461.48,452.51,452.58,459.62,477.38,475.46,491.40,511.56,521.41,523.69,501.08,498.40,490.58,478.65,480.73,482.62,433.57,492.73,492.65,491.24,496.49,517.78,513.94,502.88,500.85,502.63,509.65,510.27,521.68,518.18,450.42,453.49,419.08,427.49,441.33,423.26,461.86,466.03,457.99,463.82,473.08,475.42,486.41,480.43,485.04,439.91,483.99,486.16,504.18,505.36,517.25,536.78,452.75,474.24,484.16,477.46,481.65
2025-01-22 22:06:49.510000,L8,367.32,351.93,355.32,340.28,341.07,375.07,390.89,390.09,382.02,346.53,293.38,257.70,289.65,320.76,379.11,377.82,384.54,379.66,378.99,380.73,340.78,369.07,377.35,342.56,370.40,358.94,369.91,394.93,397.39,394.71,385.40,382.84,392.59,385.89,383.51,382.31,378.87,380.51,388.18,386.48,388.57,389.97,390.84,391.73,389.38,379.77,375.73,373.75,373.51,372.73,371.85,368.24,358.34,361.22,363.58,360.21,372.06,372.79,371.45,370.56,372.17,377.79,391.03,382.94,387.26,480.05,452.51,464.23,499.88,510.68,443.18,460.39,312.59,373.29,436.23,442.50,494.52,528.08
2025-02-07 22:06:53.169000,L8,374.34,399.59,404.29,344.14,342.09,385.17,392.36,388.80,383.11,374.33,289.80,251.62,286.46,340.52,379.32,379.00,378.68,377.48,376.39,377.83,370.85,371.14,376.38,346.01,370.05,375.22,378.48,405.71,399.24,402.80,397.30,394.21,389.39,390.68,386.49,382.09,386.65,381.85,384.44,387.87,384.89,389.63,388.83,390.56,389.33,379.48,370.02,371.87,373.17,369.97,371.17,364.22,360.59,359.03,360.36,367.01,370.08,368.26,363.24,370.65,372.34,379.71,385.16,389.86,390.14,393.51,397.21,394.70,397.30,404.58,405.41,407.40,407.09,404.29,402.94,395.43,405.83,397.74
2025-02-08 22:00:47.535000,L9,388.69,416.44,420.64,345.93,345.47,390.23,393.17,388.39,382.70,376.14,291.01,253.61,286.78,345.51,380.12,379.47,379.55,378.09,377.52,376.37,371.63,374.25,377.04,352.72,372.73,375.73,382.66,404.42,400.12,405.87,398.26,394.67,392.16,391.16,386.95,383.67,386.12,383.63,385.52,388.67,385.74,390.16,390.83,392.47,389.62,381.20,372.43,372.76,375.38,371.19,374.44,368.36,362.88,361.11,361.62,369.64,375.08,368.66,365.63,370.73,375.62,382.59,385.57,393.57,392.06,396.82,403.62,395.98,400.00,408.03,409.51,410.16,408.59,406.55,406.95,401.32,406.52,401.46
2025-02-23 22:06:43.406000,L8,398.13,419.87,422.51,391.16,387.42,412.15,418.42,413.52,415.31,374.16,289.44,256.10,284.64,343.65,382.27,382.49,381.57,381.16,380.83,379.89,373.54,376.30,384.00,377.53,396.65,398.03,383.28,413.91,403.34,406.31,401.07,398.45,389.82,386.97,384.93,382.00,387.04,383.42,387.40,389.19,390.75,393.66,393.43,395.35,388.83,387.30,379.18,379.02,374.40,370.35,374.29,364.64,365.89,367.02,367.29,374.75,370.08,371.93,377.55,388.15,389.44,396.74,402.29,406.17,405.27,405.99,401.58,403.44,406.97,416.94,415.86,419.57,418.19,422.25,423.04,414.78,415.22,416.62
2025-03-28 22:00:30.767000,L9,277.30,335.17,339.64,298.64,331.78,353.04,356.03,342.40,331.20,298.66,277.75,217.65,271.42,278.07,337.86,327.71,344.61,342.59,332.59,342.97,311.73,338.34,344.62,322.27,343.01,345.60,349.45,379.64,389.99,392.42,387.94,361.72,389.43,377.95,374.21,355.77,358.22,373.75,384.83,379.28,377.51,385.84,373.71,387.43,379.32,361.53,339.09,350.00,341.29,344.76,341.15,340.95,301.44,278.54,276.45,273.21,326.36,326.98,333.01,333.34,342.50,378.41,301.10,391.08,387.16,391.29,389.91,392.28,394.46,400.38,400.78,401.46,405.23,408.28,407.91,392.41,401.67,342.08
2025-04-04 22:06:39.840000,L9,289.90,334.20,343.66,298.08,326.26,356.45,359.17,349.72,342.80,324.69,280.65,250.38,278.24,319.27,374.60,357.31,377.30,362.23,364.83,371.06,367.86,372.11,379.26,340.94,377.89,384.13,383.85,393.46,397.66,402.09,398.94,392.54,392.92,389.90,390.07,377.52,437.99,235.32,300.78,329.89,383.20,385.84,385.82,392.90,390.52,380.19,376.65,376.26,373.70,371.29,365.51,360.65,362.50,361.53,358.75,345.52,361.55,357.56,351.60,363.45,370.47,378.60,388.85,378.80,379.12,412.87,460.35,378.60,330.14,315.79,,,,332.57,330.98,,,
2025-04-12 22:06:24.345000,L8,283.65,340.81,344.94,301.22,332.60,356.05,363.47,350.75,339.14,311.34,279.34,238.98,271.21,286.28,344.75,329.08,348.47,345.67,337.43,348.18,316.85,341.65,349.87,327.42,345.18,347.89,354.83,381.92,388.41,381.72,383.86,382.76,382.58,377.67,373.90,363.60,363.55,371.59,380.55,379.02,382.65,386.47,375.93,386.10,378.82,369.72,347.61,356.79,352.57,352.48,353.20,348.17,342.31,277.85,279.78,304.92,258.38,300.85,297.13,301.41,294.43,307.72,303.32,316.69,320.92,295.41,297.51,392.97,392.55,400.44,398.92,317.17,344.54,400.90,405.37,318.73,324.89,332.74
2025-04-13 22:00:31.638000,L9,281.12,337.33,342.53,298.32,332.05,355.16,359.38,348.14,336.99,303.22,278.20,232.24,271.47,284.75,342.04,328.32,346.24,342.71,336.09,343.18,312.43,340.17,346.99,324.90,343.94,346.42,353.28,379.05,384.24,381.73,378.74,380.32,380.07,370.96,370.88,371.92,358.97,369.80,384.84,383.56,379.50,386.76,376.85,383.86,374.84,369.74,340.82,353.10,350.53,352.54,344.19,348.81,274.43,280.69,280.63,274.60,349.34,337.00,340.01,337.45,352.47,306.87,381.92,315.88,378.52,389.70,391.80,392.13,391.37,399.90,395.73,398.67,401.16,398.64,352.97,324.73,331.17,337.58
2025-05-07 22:00:01.777000,L8,406.17,411.42,408.89,410.04,408.14,409.81,397.46,399.78,397.72,385.24,289.89,268.68,278.54,310.05,381.77,381.43,389.03,382.96,380.21,382.09,382.19,380.19,383.36,377.80,380.63,383.01,383.77,397.70,397.80,400.83,397.42,393.75,391.82,388.39,382.74,382.63,381.88,384.20,389.42,387.02,388.28,392.56,395.08,394.21,390.47,382.52,379.96,378.46,377.24,377.77,375.42,368.32,367.23,365.73,366.18,369.16,374.75,372.78,374.35,375.89,381.15,386.51,398.04,394.44,398.21,402.35,401.68,400.52,400.04,407.13,406.27,408.57,408.13,363.94,404.21,336.41,338.28,352.06
2025-05-22 22:06:19.775000,L9,390.75,424.55,359.26,378.91,373.07,396.58,393.49,396.08,391.10,375.52,288.19,269.63,277.81,302.37,374.94,375.60,380.46,376.08,373.71,375.51,374.26,371.92,375.90,369.80,372.95,377.25,372.66,392.91,394.56,395.30,393.44,387.78,388.31,384.73,380.29,378.90,379.14,378.90,385.07,386.24,384.82,388.78,388.70,390.17,387.67,382.79,373.34,376.52,372.11,371.19,370.14,361.87,363.89,359.75,358.90,363.34,295.92,326.68,314.82,300.14,323.47,308.26,310.28,314.46,325.90,319.56,319.81,396.39,390.27,404.99,404.84,403.40,407.75,309.74,315.85,323.00,333.11,337.49
2025-05-23 22:00:06.968000,L8,395.96,411.97,359.79,373.24,372.84,395.23,392.30,394.80,388.82,378.55,284.30,255.93,275.72,299.89,373.09,373.13,388.49,378.02,374.63,374.35,372.17,371.89,374.07,368.60,371.34,374.00,372.17,388.29,394.24,395.27,389.98,385.75,387.18,379.78,376.34,376.91,372.96,376.25,386.00,383.94,381.58,387.89,386.24,387.97,384.01,380.08,369.43,371.36,370.79,367.99,362.17,362.79,356.30,356.79,358.13,357.43,363.55,364.54,363.79,365.87,336.03,378.34,387.12,387.34,383.76,395.36,392.16,393.19,296.69,298.49,399.53,365.03,375.58,310.05,311.03,320.71,326.34,331.03
2025-06-07 22:06:17.000000,L9,,,,,210.43,209.40,337.38,322.73,,,,,,,304.65,308.77,328.87,323.41,309.43,321.85,285.62,321.88,333.57,316.24,332.53,335.93,338.74,350.87,364.32,361.60,186.57,244.99,299.92,308.79,340.15,339.70,339.39,344.53,349.87,347.66,352.34,256.38,263.84,262.84,266.38,269.69,268.12,262.77,261.89,265.07,270.26,252.72,,256.30,251.35,254.35,237.70,241.89,233.19,233.59,229.39,232.53,233.16,241.69,251.59,253.04,251.92,242.39,242.40,236.50,177.68,,,,,,,
2025-06-08 22:00:11.379000,L8,,,,,,299.92,336.53,323.55,228.11,282.45,272.13,183.04,,,165.56,230.75,242.88,251.72,296.27,324.35,301.24,330.75,339.88,326.20,344.76,373.10,355.24,381.07,380.49,329.86,364.11,357.96,369.54,387.92,362.42,357.24,368.02,376.38,179.71,270.45,343.89,,,182.10,247.21,361.99,366.57,370.96,351.59,358.22,369.44,365.11,353.00,350.68,354.45,439.78,251.87,231.08,282.47,272.65,293.48,370.10,367.13,384.74,388.84,371.62,404.18,422.91,394.20,411.34,405.07,430.99,444.92,390.20,410.84,403.48,383.83,367.54
2025-06-15 22:06:28.606000,L8,208.20,239.66,245.90,259.95,321.56,312.49,340.63,323.40,274.78,271.41,256.49,200.03,260.86,258.21,313.71,309.10,326.36,322.87,314.69,324.49,291.21,319.77,328.70,307.64,326.06,328.76,326.53,327.28,345.94,351.41,326.62,338.04,351.34,345.31,338.53,263.95,225.56,254.82,184.13,201.85,230.16,250.40,244.74,251.20,261.65,257.23,258.15,254.78,252.49,258.82,252.53,255.87,215.26,252.93,250.92,241.52,232.01,231.60,223.17,225.80,225.39,223.13,236.87,244.82,260.36,264.03,269.78,260.81,263.51,258.81,239.98,271.85,277.64,287.55,286.37,295.64,295.15,305.94
2025-06-16 22:00:15.085000,L9,387.36,404.58,401.67,369.70,369.94,392.97,391.90,389.96,386.85,372.08,283.25,260.32,272.62,298.69,368.27,372.82,379.23,371.83,369.05,370.54,370.06,367.93,373.57,360.80,367.28,370.87,367.01,388.32,393.97,391.71,389.84,386.19,386.60,378.26,375.71,374.70,372.25,374.68,381.15,283.05,285.29,295.51,384.94,386.45,382.22,377.42,279.03,276.82,278.47,280.33,278.48,273.27,267.11,276.24,270.94,263.62,255.24,253.27,248.41,246.02,246.45,245.85,253.48,266.45,276.44,286.66,290.12,275.98,284.56,282.74,263.55,293.37,293.88,305.59,307.62,317.05,325.43,328.78
2025-07-25 22:06:42.335000,L9,390.13,407.50,404.52,375.70,374.21,393.42,393.08,395.52,391.87,372.95,288.94,266.76,280.66,312.45,378.53,379.71,385.23,378.31,376.60,377.28,373.54,373.38,375.87,337.20,376.26,380.53,385.13,389.69,397.23,400.90,395.76,386.87,388.37,385.38,381.19,380.71,375.09,377.00,383.56,382.20,383.35,388.45,387.63,391.19,386.98,381.38,335.67,303.41,309.41,293.84,301.13,321.30,271.56,329.60,327.18,305.81,325.40,339.14,303.37,329.23,311.92,309.02,309.84,324.34,280.17,325.48,341.74,312.50,360.27,307.98,403.09,364.45,357.01,305.73,306.14,320.18,323.49,333.24
2025-07-26 22:00:32.392000,L8,398.63,405.59,404.38,405.09,404.70,397.06,393.39,394.61,392.90,380.09,288.19,270.20,278.11,315.94,377.46,378.05,381.51,378.51,376.30,374.23,373.89,371.80,376.51,343.57,375.29,378.22,381.19,391.50,396.54,399.76,394.93,387.45,388.84,383.04,382.08,378.57,375.16,380.53,382.73,383.70,383.06,386.07,387.50,392.29,389.65,380.42,374.12,381.61,372.66,371.50,366.82,274.64,275.46,279.78,278.05,273.55,258.14,364.44,364.92,366.89,371.91,379.70,387.41,388.23,388.34,396.71,401.33,399.89,286.25,404.57,301.48,402.30,402.14,305.72,310.46,321.24,326.46,337.55
