dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0023,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0042,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0138,nzd0310-0139,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0171,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0079,nzd0310-0080,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0134,nzd0310-0135,nzd0310-0137,nzd0310-0005,nzd0310-0006,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0071,nzd0310-0072,nzd0310-0085,nzd0310-0089,nzd0310-0090,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0065,nzd0310-0066,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0049,nzd0310-0058,nzd0310-0059,nzd0310-0136,nzd0310-0014,nzd0310-0015
2021-01-13 21:54:39.552000,L8,317.61,291.46,261.84,231.58,209.35,336.10,288.57,288.40,288.64,271.42,316.30,303.63,246.72,227.83,221.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.02,338.15,316.71,324.08,390.62,,,,,,321.58,318.83,336.71,261.88,257.58,307.38,,,,,,287.31,,,,,,,,,,,,,,376.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19,253.57,266.57,266.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.90,,,,,,,,,
2021-02-21 22:00:41.462000,L8,319.89,293.57,265.92,234.12,213.94,292.01,296.35,297.79,300.30,282.14,262.97,253.30,237.45,225.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.29,310.82,322.09,308.99,279.59,268.29,263.61,290.65,277.48,270.76,271.22,271.42,293.06,305.07,303.70,,,,,,289.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.20,259.29,277.21,276.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02 21:54:26.603000,L8,319.22,296.38,267.21,234.84,219.21,287.14,290.62,283.43,298.05,255.00,260.52,252.54,230.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.32,309.56,313.02,301.89,274.05,261.76,259.80,292.13,298.81,305.58,291.78,273.25,288.70,279.80,278.91,,,,,,280.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.05,254.75,272.78,264.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25 22:00:27.214000,L8,318.47,296.27,265.22,236.27,222.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.95,312.16,320.76,309.31,278.75,304.26,264.39,278.71,285.28,291.12,291.41,281.95,276.83,279.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.23,297.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 21:54:14.042000,L8,319.26,296.41,264.79,236.23,219.05,294.99,293.30,295.25,302.98,285.76,271.68,257.96,245.42,230.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.91,312.45,323.47,312.35,282.93,267.66,285.80,292.38,284.83,281.30,281.83,282.27,270.37,310.28,308.16,,,,,,289.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.40,248.20,277.95,277.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05 21:53:57.658000,L8,320.04,296.96,264.96,235.38,215.93,284.64,292.43,293.63,297.77,254.68,263.57,252.44,232.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.60,305.78,316.64,301.84,269.82,261.42,258.36,263.50,264.64,261.90,262.06,240.88,253.87,255.08,254.87,,,,,,287.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.24,274.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12 22:00:12.785000,L8,323.93,300.09,276.87,238.02,218.60,276.73,296.48,299.48,258.33,246.15,244.75,217.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.86,250.38,,,,,,,,,,,,,280.55,278.55,280.20,283.86,273.85,270.80,279.13,277.89,,,,,,290.78,,,,,,,,,,,,226.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.94,242.76,278.54,280.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08 21:54:22.850000,L8,322.78,298.66,269.32,242.11,220.45,271.98,293.20,282.26,301.97,251.79,250.12,253.44,237.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.66,316.27,325.62,313.69,289.97,273.11,265.13,270.64,274.70,272.37,274.21,257.08,264.21,271.35,272.07,,,,,,293.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.23,281.11,283.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24 21:54:28.322000,L8,,,,,,266.59,264.73,270.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.28,318.06,328.57,310.67,285.04,271.82,265.56,267.59,266.63,269.76,286.16,269.46,255.37,255.86,293.22,,,,,,275.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.52,241.93,248.10,272.59,273.66,,,,,,,,,,,,,,,,,,,,,,,,342.12,,,,,,,,,,,,,,,,,,,,,,,309.88,260.99,294.34,284.52,308.13,298.07,,,,,,,,,,,,
2021-08-09 21:54:35.453000,L8,324.97,295.47,268.12,237.45,216.95,285.10,291.58,284.37,257.52,245.06,265.53,226.38,236.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.99,315.58,321.16,302.18,283.35,272.39,273.28,269.56,275.97,274.05,274.10,261.68,267.27,272.50,272.01,,,,,,282.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.41,274.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25 21:54:39.970000,L8,317.15,294.82,261.91,235.24,218.16,290.38,292.40,283.91,302.64,280.66,265.03,253.64,240.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.67,312.92,322.15,307.65,281.64,270.64,263.00,263.93,270.26,265.38,260.21,257.03,254.99,294.26,279.87,,,,,,288.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.25,278.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01 22:00:53.143000,L8,314.98,289.21,255.71,231.70,210.35,263.44,267.83,274.44,244.41,235.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.09,305.40,317.91,301.09,276.37,265.52,259.22,256.90,262.68,259.80,257.60,242.28,249.28,253.06,255.10,,,,,,256.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10 21:54:44.730000,L8,315.49,290.92,260.53,235.12,215.54,284.86,286.45,284.16,254.95,246.72,253.24,233.91,233.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.14,311.23,321.42,304.25,282.87,271.60,261.85,263.90,265.39,264.79,260.42,290.50,290.84,289.36,277.04,,,,,,283.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.95,273.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17 22:00:56.658000,L8,333.67,319.45,286.78,312.45,297.91,282.61,291.81,279.58,251.97,237.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.22,317.44,324.91,305.34,281.62,264.79,273.93,267.98,270.52,272.33,273.23,255.44,264.07,266.70,276.02,,,,,,288.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.90,249.98,274.44,272.18,271.86,,,,,,,,,,,,,,,,,,,,,,,275.37,248.48,,,,,,,,,,,,,,,,,,,,,,,240.02,263.51,249.34,217.82,,,,,,,,,,,,,,
2021-11-08 21:55:15.392000,L9,312.46,290.47,263.36,235.48,208.42,289.47,290.73,290.57,296.06,278.49,259.82,254.17,240.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.08,318.11,323.35,307.52,283.23,269.47,262.68,259.54,266.17,295.51,296.01,287.33,277.73,277.81,267.99,,,,,,283.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.47,258.43,268.48,268.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13 21:54:49.948000,L8,,,,,,289.47,292.91,376.64,321.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.29,311.26,321.44,301.37,277.79,264.49,257.28,257.45,262.46,260.79,258.35,285.61,249.26,253.84,257.42,,,,,,276.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.78,426.12,413.63,432.70,,,,,,,,,,,,,,,,238.83,235.64,,,,,,357.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:00:10.866000,L9,317.59,296.22,265.41,235.97,212.06,287.10,289.97,290.36,292.52,267.43,255.80,248.77,227.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.12,278.65,318.40,328.97,312.18,288.01,274.15,264.29,266.45,266.86,271.26,272.34,278.52,289.09,290.50,291.38,,,,,,281.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.71,257.95,268.06,268.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22 22:00:57.791000,L8,313.33,292.10,261.85,234.22,208.85,289.21,291.94,296.40,294.50,269.34,259.65,251.01,230.99,214.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.13,315.32,325.63,309.77,284.37,282.48,324.73,322.12,318.24,305.45,305.50,291.92,291.01,293.50,289.77,,,,,,284.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.91,258.60,271.29,270.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23 21:54:45.761000,L9,315.15,295.37,264.44,235.61,211.79,284.83,287.53,285.34,288.24,245.40,254.29,245.12,220.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.10,332.81,364.87,347.58,386.83,398.46,390.66,310.62,281.22,276.99,263.99,267.94,319.50,347.22,349.77,335.86,305.42,303.64,294.13,,,,,,281.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.99,,,,,,,,,,,,,229.74,,,265.90,239.27,254.07,265.22,267.49,,,378.45,379.44,387.06,427.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30 22:00:56.398000,L9,316.63,291.69,264.79,234.82,210.21,286.42,291.06,293.85,293.23,271.80,255.85,250.01,230.41,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.98,352.79,262.84,266.65,,271.39,305.49,320.24,298.58,329.32,273.72,322.00,331.13,308.78,259.16,255.80,241.99,247.41,249.03,253.34,,,,,,281.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.57,,,,239.22,256.01,267.75,269.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31 21:54:43.208000,L8,317.19,292.94,269.16,235.57,214.77,292.22,294.73,302.13,299.80,279.79,265.48,253.98,243.15,225.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.16,317.52,322.96,306.68,275.33,273.40,264.01,311.21,306.08,293.16,318.36,270.82,301.79,301.84,308.15,,,,,,287.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.51,240.14,261.61,272.04,273.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07 22:00:53.698000,L8,318.08,291.31,264.85,235.57,214.48,287.93,290.74,295.55,294.54,275.03,263.05,253.15,238.48,219.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.40,273.36,,,,,,284.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.04,256.74,266.92,268.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08 21:54:43.715000,L9,310.54,290.10,260.93,232.75,207.69,281.93,286.73,289.05,291.49,269.80,259.52,249.84,231.08,216.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.00,314.81,319.98,302.89,275.62,273.10,265.14,262.90,266.24,266.01,271.71,291.64,255.81,290.33,277.29,,,,,,278.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.31,253.68,263.44,264.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 21:54:36.603000,L8,307.86,286.88,257.49,227.95,203.77,278.40,286.00,280.60,252.61,245.02,248.78,232.50,215.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.75,311.74,321.64,302.37,276.10,267.26,261.62,262.37,265.99,267.16,267.00,241.03,253.24,256.81,257.81,,,,,,272.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.83,246.25,257.26,260.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16 22:00:50.156000,L9,315.76,292.12,263.53,232.25,208.16,285.42,287.51,284.88,291.94,254.53,255.94,250.35,230.92,214.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.48,251.23,267.18,268.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17 21:54:31.374000,L8,314.86,292.99,264.32,233.77,212.80,291.03,293.94,297.06,301.31,278.88,265.75,254.35,242.10,225.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.56,307.42,321.13,302.94,269.80,265.31,257.78,272.82,265.33,272.95,271.63,260.48,261.54,289.29,293.39,,,,,,288.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.41,238.32,260.43,272.65,272.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25 21:54:32.765000,L9,320.45,301.60,270.18,237.67,220.15,290.38,293.26,295.04,295.32,269.99,264.06,251.44,241.03,217.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.80,316.85,328.58,311.55,289.69,278.28,263.57,269.91,271.50,271.97,272.87,274.65,261.79,273.79,270.93,,,,,,289.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.38,260.08,273.12,275.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 21:54:28.568000,L8,314.08,290.08,260.29,232.60,209.51,266.22,274.43,282.59,249.25,237.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.42,306.50,316.17,303.33,274.43,266.04,259.10,259.85,263.50,261.92,259.29,244.80,250.80,254.90,257.15,,,,,,279.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.28,263.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14 21:54:19.342000,L9,,327.44,321.96,237.65,219.54,285.73,292.99,282.31,257.52,252.27,259.79,246.80,235.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.44,268.56,312.49,325.57,308.08,306.17,279.29,266.10,272.61,297.13,286.36,289.01,274.27,280.00,281.46,284.37,,,,,,291.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.43,330.51,,236.48,245.96,280.78,282.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.24,,,,,,,,,,280.12,261.93
2022-04-22 21:54:16.752000,L8,334.55,298.39,265.83,236.37,217.48,286.96,292.37,287.46,259.61,246.09,259.58,250.58,235.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.21,308.75,317.62,301.60,274.29,265.42,260.18,263.56,264.40,264.60,258.57,253.87,268.07,288.94,291.16,,,,,,285.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.66,247.87,273.47,273.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 22:00:25.301000,L8,319.33,294.81,261.01,234.79,217.43,265.51,290.32,282.28,253.17,242.80,242.46,226.17,212.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.95,313.59,323.28,307.35,282.64,272.19,262.78,263.47,265.68,269.77,269.87,262.14,258.17,259.20,265.87,,,,,,263.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.86,274.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 21:54:12.820000,L9,317.84,295.64,264.00,235.37,215.35,266.17,288.32,277.05,252.69,241.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.88,305.78,321.62,304.50,284.28,274.67,263.99,267.14,266.37,266.89,268.32,255.50,255.27,256.56,261.97,,,,,,259.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.38,243.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 22:00:20.204000,L9,318.96,297.58,265.85,235.52,217.75,288.96,295.61,284.55,255.70,244.46,247.40,231.68,222.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.43,318.69,324.89,309.37,283.40,274.92,265.76,268.57,270.98,271.07,274.81,258.62,260.27,264.36,275.02,,,,,,287.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.35,277.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 22:00:09.789000,L9,317.89,297.31,265.65,237.30,218.56,266.20,291.37,275.55,252.50,242.87,243.06,224.91,211.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.72,314.07,321.61,305.18,279.91,270.55,262.33,261.94,264.60,269.52,267.85,254.46,258.45,260.45,267.43,,,,,,258.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.08,275.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:54:24.469000,L8,328.26,300.37,273.44,317.21,315.47,303.10,300.42,290.55,258.58,243.95,243.86,245.60,238.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.78,317.25,324.56,311.94,295.23,274.21,266.08,271.85,272.93,272.14,278.22,264.46,273.89,279.35,278.04,,,,,,259.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.48,284.19,,,,,,,,,,,,,,,,,,,,,,,306.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31 22:00:38.643000,L8,315.49,295.45,265.26,237.42,218.42,264.01,290.29,278.52,253.92,240.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.32,312.55,323.50,309.71,278.02,269.46,261.32,262.49,264.81,266.91,264.56,246.49,255.94,257.56,262.00,,,,,,258.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17 21:54:07.692000,L9,320.44,298.76,270.03,242.35,220.43,290.42,295.08,297.66,296.42,252.89,263.56,252.97,238.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.79,251.54,271.46,364.69,,,,,,,,,,,,,,,,,,,,,289.68,,,,,,,,,241.00,239.39,313.53,312.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.59,,,,,,274.32,274.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25 21:54:42.519000,L8,320.86,301.03,268.54,240.24,220.96,292.78,297.04,289.98,258.42,281.77,270.77,258.26,243.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.23,316.05,325.95,311.78,290.84,271.96,263.39,264.78,272.36,272.13,275.03,259.60,263.64,275.20,275.87,,,,,,292.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.70,280.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 22:00:53.961000,L8,320.20,298.59,271.35,243.96,220.64,270.89,293.43,281.30,257.77,287.88,266.13,225.31,241.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.56,319.46,328.02,315.67,289.29,279.09,265.70,270.54,269.55,272.23,268.89,253.51,255.49,294.39,298.38,,,,,,291.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.75,280.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 21:54:20.288000,L9,341.95,301.43,270.20,242.86,220.53,266.47,292.35,281.07,257.23,248.18,252.75,252.33,239.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.66,315.82,324.82,310.13,282.03,271.85,261.84,265.81,265.04,268.37,265.95,250.70,256.06,276.69,292.02,,,,,,289.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.00,281.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
