dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0124,nzd0353-0153,nzd0353-0162,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2018-08-31 22:06:47.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.13,504.65,347.29,314.53,343.34,362.47,322.11,,,,,,,468.39,454.41,462.49,475.20,494.37,500.02,494.41,467.47,457.41,438.06,534.17,503.72,,,,,,,,,,,,,,,,459.99,464.42,464.37,447.59,446.24,432.74,275.29,281.41,273.54,278.75,257.43,279.26,423.62,427.05,442.78,445.78,451.79,516.85,537.47,,,372.33,194.00,496.34,493.96,,513.37,519.23,513.77,520.68,,,,,,155.73,231.43,389.43,218.44,441.59,447.84,436.91,420.50,397.02,440.87,415.14,538.43,469.11,192.14,298.56,213.94,,176.36,192.43,210.74,193.78,185.50,212.35,342.71,270.32,295.29,290.43,,,,,,515.27,527.84,221.95,215.62,232.61,229.04,232.66,229.59,215.35,254.97,253.66,260.35,,291.51,,,
2018-10-18 22:07:05.594000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.81,463.97,,,,,,537.86,464.75,443.75,463.34,477.88,487.58,491.24,494.27,460.91,443.20,427.04,541.30,508.26,,,,,,,,,,,,,,,,455.78,378.84,466.65,452.64,452.25,437.52,417.96,419.52,422.73,406.17,416.37,429.10,430.63,436.86,470.26,463.94,463.76,489.60,513.34,519.75,525.16,531.14,521.78,514.11,508.75,523.98,519.14,523.11,526.42,528.47,497.09,490.92,488.55,396.00,458.70,494.26,496.32,480.42,466.74,470.87,477.21,460.38,416.11,401.47,408.64,389.85,392.48,380.74,399.65,372.10,228.46,202.60,191.61,264.63,244.69,279.22,281.67,325.34,323.64,279.77,316.72,305.05,251.23,239.54,,,,524.76,515.79,231.69,225.56,241.07,519.35,243.08,235.42,253.64,273.17,263.33,277.81,513.99,299.90,,,
2018-10-27 22:00:57.222000,L8,506.49,505.26,500.50,508.66,505.48,503.13,495.36,503.69,497.41,497.96,505.44,526.66,533.13,537.80,523.75,532.62,528.68,530.95,528.35,533.49,527.34,530.38,528.60,524.86,517.72,513.78,504.55,507.81,523.27,519.11,521.03,516.47,512.46,507.26,508.60,489.71,458.78,451.50,435.99,435.97,436.27,438.53,433.23,419.14,383.51,316.37,239.98,202.47,,,,,275.32,289.88,410.62,252.40,437.63,441.87,487.33,485.57,446.36,417.55,349.04,351.51,393.50,368.47,347.96,,,,,,,,,,,,,,,,395.51,393.68,387.17,387.72,387.19,368.71,378.23,384.24,373.15,399.34,468.89,502.84,508.47,523.27,520.66,532.27,540.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.38,420.27,390.38,467.13,461.85,527.04,535.32,,,,,,,,,,,490.80,508.50,500.69,,515.21,,498.84,516.82,524.27,,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.58,287.88,221.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.80,465.54,456.73,449.38,437.38,423.89,420.78,416.82,402.98,420.38,420.88,421.97,431.06,496.44,461.25,469.53,489.32,506.78,509.89,508.44,512.16,513.05,511.54,508.65,515.74,509.81,518.12,515.67,524.38,497.20,503.97,483.04,453.86,448.17,482.90,520.34,521.89,478.48,436.78,435.35,478.05,430.05,451.39,424.27,416.80,369.29,383.07,383.79,419.17,397.30,345.78,362.92,334.53,237.75,223.47,281.15,353.40,356.18,462.74,383.62,381.84,437.46,383.80,381.31,275.50,226.02,524.38,521.49,473.23,398.07,359.33,490.87,430.19,485.30,542.09,467.44,451.38,453.83,511.61,468.07,,,391.09
2018-11-12 22:00:59.324000,L8,505.29,498.89,496.18,504.50,501.66,499.14,494.34,499.00,499.29,494.47,503.98,519.82,532.01,533.10,527.18,524.89,528.11,526.05,528.61,529.55,523.99,525.92,533.98,520.59,515.80,511.19,507.49,504.30,519.72,517.83,518.20,516.82,508.00,509.21,500.91,491.86,461.21,451.22,439.07,433.53,437.71,436.49,433.29,415.96,395.91,313.74,233.94,211.67,,,,,266.43,285.98,410.35,456.79,254.70,437.21,479.15,455.06,429.77,413.65,333.63,348.60,386.34,362.94,336.78,,,,,,,,,,,,,,,370.23,389.14,390.11,384.69,383.13,380.81,363.43,370.37,379.11,365.39,383.77,397.91,405.83,411.65,438.15,456.29,453.28,494.56,518.22,528.58,534.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.56,444.78,452.03,444.00,506.28,525.65,534.94,520.10,,,,,,,,483.83,506.08,489.67,,502.50,,497.07,519.27,,,,,159.69,,
2018-12-21 22:07:06.566000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.90,456.84,451.19,459.29,472.85,485.60,490.56,492.51,468.29,453.27,436.83,539.88,498.82,,,,,,,,,,,,,,,,452.09,467.66,462.21,449.50,447.39,433.16,414.21,417.18,421.83,400.66,418.09,425.11,427.00,427.76,516.60,481.84,510.70,503.09,506.56,513.70,520.54,518.29,512.29,506.81,506.45,508.33,509.70,514.40,517.03,523.68,488.26,489.17,482.37,387.98,420.57,487.48,485.96,474.43,455.71,465.29,471.40,447.08,405.38,389.09,401.90,380.27,383.06,371.74,359.08,345.65,232.66,207.19,198.24,270.35,234.83,284.40,285.16,311.10,308.65,279.78,300.35,298.97,241.94,222.37,,,,524.31,519.18,419.07,521.61,208.66,494.34,422.09,241.10,207.43,246.45,261.88,260.86,509.17,301.55,,,
2019-01-22 22:07:02.132000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.72,460.65,450.51,457.11,474.32,486.22,488.13,490.97,468.59,454.52,437.67,439.24,510.06,,,,,,,,,,,,,,,,460.11,470.71,465.97,453.88,449.86,432.51,418.73,424.42,423.17,407.59,417.07,428.15,429.58,429.03,447.67,452.70,458.33,502.12,505.10,510.84,512.43,511.93,508.98,505.42,503.63,506.45,528.95,,,,526.02,476.75,483.50,389.74,421.12,485.66,481.46,472.94,454.68,478.10,469.57,458.52,407.33,396.69,398.28,381.65,384.80,373.62,361.17,329.43,220.44,210.30,190.56,276.91,258.67,247.29,236.30,290.16,294.51,274.84,298.64,294.96,246.08,219.60,,,,,,230.95,224.86,241.53,494.70,239.06,244.25,258.45,263.45,263.03,281.04,,296.51,,,
2019-02-07 22:06:59.544000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.58,460.27,,,,,,534.54,455.81,453.41,465.45,479.98,485.84,490.72,492.71,468.26,452.21,438.83,444.00,515.18,,,,,,,,,,,,,,,,478.90,476.74,471.42,458.96,458.18,445.95,310.85,288.26,271.70,277.83,256.94,279.74,511.52,520.83,529.77,525.40,515.34,522.67,518.71,522.96,,,,,,,,,,,491.65,488.92,487.28,393.06,437.85,497.66,505.02,481.92,462.18,471.04,480.85,482.72,416.23,402.96,417.18,389.83,392.63,385.53,373.51,379.95,224.86,218.41,194.29,303.45,303.85,299.08,295.15,313.41,311.43,285.23,307.88,314.40,249.89,227.56,,,,,524.59,237.42,229.19,245.38,504.53,244.09,246.20,263.79,269.44,270.16,288.71,514.79,305.59,,,
2019-02-16 22:00:47.319000,L8,524.08,508.02,508.39,512.29,507.32,503.64,495.05,506.29,498.14,503.86,516.30,524.64,533.96,538.88,,,,,,,,,,534.02,518.09,514.89,519.66,516.11,525.39,526.82,528.27,531.00,516.38,522.01,513.13,499.71,464.81,455.13,442.54,437.43,438.83,438.99,433.07,423.32,404.36,351.41,233.93,213.43,322.11,303.66,275.54,270.29,275.27,289.30,429.05,482.13,454.12,452.66,491.09,502.27,460.60,294.21,352.27,277.97,397.40,367.40,349.16,,,,,,,,,,,,,,,387.34,394.68,393.88,387.98,390.42,385.49,367.82,376.87,479.09,528.08,526.43,481.58,444.10,465.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.92,271.50,371.23,452.32,522.09,448.24,449.19,,,,,,,,,,,475.96,508.01,497.11,,507.63,,498.47,529.73,,,,,158.93,,
2019-03-04 22:00:42.823000,L8,520.52,507.78,508.67,510.83,506.94,505.15,496.06,506.48,497.66,506.74,513.29,494.81,532.22,538.49,,,,,,,,,,530.52,517.05,514.00,516.70,511.39,521.15,524.12,523.21,530.81,515.08,517.93,506.57,494.17,465.03,474.69,442.65,438.77,439.92,440.13,432.54,423.32,402.01,277.70,237.53,210.11,,,,,279.78,352.53,431.90,481.92,463.04,277.34,490.15,489.55,464.21,426.37,366.69,388.19,404.60,296.30,348.46,,,,,,,,,,,,,,,390.53,396.79,305.31,389.78,394.67,386.88,368.15,377.07,499.95,530.69,523.75,527.75,517.95,462.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.03,254.88,147.25,151.37,452.08,449.73,446.96,,,,,,,,,,,477.68,504.70,496.43,,503.71,,499.75,528.32,,,,,155.62,,
2019-03-27 22:06:47.460000,L8,,,435.90,439.57,,,,337.65,455.19,,,,289.22,205.51,210.00,,,,,485.08,401.78,262.52,245.08,492.46,474.09,408.45,435.73,436.22,454.00,244.50,399.60,509.33,497.98,464.21,496.38,,302.99,302.08,,,,,,512.88,429.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.18,408.92,406.81,212.14,231.84,245.31,157.61,392.32,356.63,181.05,225.97,331.73,387.54,326.16,358.34,356.04,385.09,400.18,471.20,455.99,473.13,475.35,462.41,461.49,472.93,478.91,495.34,499.56,498.74,456.49,439.40,447.64,366.79,386.53,389.70,395.74,393.74,423.07,433.55,445.62,405.32,295.03,284.99,361.29,357.65,356.50,346.76,335.83,313.67,,,,,,,186.17,198.18,250.52,240.69,258.86,218.29,185.07,162.78,,,,503.87,498.77,177.77,182.06,198.64,395.70,206.23,218.34,207.32,224.64,234.46,234.42,471.96,280.74,,,
2019-05-07 22:00:32.643000,L8,491.39,495.87,507.77,501.25,506.98,495.26,488.99,490.18,486.20,480.40,479.03,476.84,492.30,491.30,496.44,490.61,500.06,472.89,461.36,480.16,468.84,480.24,490.64,480.68,474.96,453.36,390.27,460.54,473.90,473.92,462.70,443.62,464.70,450.24,444.38,436.09,416.29,403.39,389.30,393.54,392.93,396.25,397.15,372.86,297.24,271.94,210.34,169.88,,,,,,,,401.00,393.91,377.23,,,,,,,,,,,,,,,,,,,,,,,,,365.40,370.05,361.57,347.74,348.88,273.35,243.75,235.45,241.61,235.92,257.07,376.83,393.31,398.13,419.30,421.88,446.79,497.26,523.89,531.53,536.56,,,,,,,,,,,,494.62,,,,,,,,,,,,,,,512.25,499.86,401.62,234.53,372.96,490.00,401.16,386.76,414.70,490.62,493.82,477.78,499.46,502.38,,,,,,423.69,478.73,443.99,445.56,434.93,,466.14,496.34,495.48,541.17,,,,,
2019-05-14 22:06:48.150000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.95,469.82,449.28,,,,,,536.61,470.21,462.36,471.42,481.60,491.71,497.32,493.28,467.38,457.01,442.02,446.21,499.37,,,,,,,,,,,,,,,,466.92,469.91,466.06,449.21,448.90,432.53,415.55,421.31,419.67,400.91,418.00,430.93,292.97,438.09,459.37,465.24,472.87,502.08,512.53,514.63,515.42,514.02,510.07,506.04,503.70,511.07,510.42,516.79,519.02,522.21,407.68,393.46,394.23,390.48,434.08,491.90,478.95,470.56,453.21,458.34,459.99,443.46,396.18,296.49,272.85,260.57,246.86,242.20,224.67,,,,,,,,,,,,,,,,,,,521.13,399.13,216.83,210.52,235.90,486.55,,230.77,237.46,262.15,,264.47,402.69,301.32,,,
2019-05-23 22:00:42.651000,L8,432.73,473.54,475.83,477.33,456.35,462.08,480.55,460.68,467.90,440.63,465.56,442.43,438.31,435.30,428.30,441.94,451.71,431.73,424.47,429.20,394.09,437.30,450.64,445.79,451.14,451.87,475.88,429.29,422.92,424.81,419.11,412.86,419.87,380.72,429.62,386.31,379.97,368.40,323.85,295.89,201.25,260.39,268.91,308.05,303.50,271.97,201.31,159.49,,,,,,,,399.10,387.52,377.21,,,,,,,,,,,,,,,,,,,,,,,,,358.36,352.29,371.42,366.77,364.01,349.49,325.76,316.94,301.85,338.43,,,,,,243.63,442.25,516.45,526.38,528.59,533.78,534.45,518.20,454.61,498.29,,,,,505.76,488.29,493.60,443.40,490.75,496.66,496.85,459.23,519.16,516.53,479.39,449.87,477.88,465.52,363.62,319.27,239.32,343.50,398.45,428.28,390.58,233.87,355.18,370.64,396.15,228.31,,,,,,,,,,,,,,,414.51,,380.97,331.54,314.67,313.79,367.96,,381.59,,,
2019-06-08 22:00:50.322000,L8,437.21,474.29,485.56,485.72,495.73,496.85,493.16,498.48,493.06,493.64,492.08,481.83,456.63,460.55,451.91,470.25,478.04,465.14,454.25,467.02,457.34,465.70,464.07,456.72,452.37,466.58,498.01,457.29,455.07,435.90,450.02,441.27,447.84,440.27,453.65,449.32,406.10,386.75,426.45,430.34,432.47,431.44,425.89,409.20,306.22,282.09,241.72,179.27,,,,,,,403.80,418.39,407.25,408.06,,,354.53,342.75,287.97,355.78,389.86,297.88,340.76,338.08,,,,,,,,,,,,,,376.61,391.14,297.31,383.44,385.62,380.40,259.35,242.87,205.36,156.25,202.48,224.61,266.56,442.24,467.88,514.57,520.21,531.87,523.70,526.50,,,472.53,493.63,477.48,521.68,528.87,,,,,,527.72,490.51,,,,,,,466.22,430.27,431.10,451.99,478.69,501.89,508.10,502.52,495.93,466.17,397.84,256.67,366.84,419.76,409.02,400.24,409.41,450.32,477.60,471.15,500.11,438.18,,,,,,354.64,445.17,426.38,402.21,365.81,372.97,455.92,459.94,421.29,315.19,,376.02,,,
2019-06-15 22:07:03.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.27,453.13,446.66,,,,,475.02,528.80,454.06,445.91,451.34,467.19,478.24,481.28,477.11,454.94,445.50,428.32,540.03,508.94,482.62,,,,,,,,,,,,,,,467.87,466.78,467.20,449.00,447.97,433.64,294.02,266.74,263.98,255.60,244.94,266.08,250.78,492.92,515.93,490.97,498.82,503.72,510.66,510.56,512.71,511.10,513.34,391.68,382.61,505.98,514.72,515.53,519.64,520.61,387.74,388.43,390.61,394.37,447.53,473.52,485.92,472.63,336.28,453.63,459.26,440.57,291.16,288.79,265.74,253.53,240.63,231.44,214.28,,,,,,,,,,,,,,,,,,,521.53,519.80,,,,478.16,,,,,,,510.49,,,,
2019-07-10 22:00:59.262000,L8,433.25,475.77,480.98,486.16,497.23,498.00,494.09,499.92,489.80,494.75,489.65,480.09,450.54,448.76,451.80,458.76,472.65,451.48,445.65,443.59,456.32,452.18,457.12,445.58,454.33,453.88,491.14,449.01,431.39,435.72,432.50,432.93,437.93,421.64,441.32,407.12,391.79,384.47,440.12,436.51,434.28,437.30,429.99,417.63,302.13,274.57,212.88,176.54,,,,,,390.59,433.76,471.51,446.12,454.64,482.03,481.95,458.51,426.53,351.09,352.35,396.62,368.69,347.53,,,,,,,,,,,,,,,389.98,398.95,393.65,388.68,388.96,261.15,366.78,281.28,380.96,369.12,413.44,484.37,460.43,498.16,518.51,516.27,506.75,523.37,526.51,527.30,,,,494.34,425.27,536.61,481.17,484.65,496.64,463.02,475.03,479.31,483.69,494.57,,,,526.33,453.15,459.70,504.16,478.23,542.99,432.37,416.47,412.11,383.50,397.06,385.43,370.35,274.58,174.05,363.14,347.96,348.82,349.35,329.67,337.06,340.93,348.13,325.23,326.10,,,,,,450.09,400.16,207.29,504.33,368.99,166.48,,,,,,,,,
2019-07-17 22:07:10.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.31,464.44,445.14,,,,,495.22,525.77,459.01,451.01,454.75,470.33,484.42,487.80,484.63,459.43,452.20,434.98,437.74,507.41,484.26,,,,,,,,,,,,,,,473.01,469.91,469.80,453.74,453.05,438.51,313.35,276.08,277.54,267.98,254.94,274.10,435.53,439.37,520.22,493.73,499.68,508.50,515.89,512.79,518.06,516.38,410.98,505.75,382.57,514.03,515.08,517.83,521.34,523.48,390.19,392.30,395.80,395.67,436.83,492.28,484.54,471.93,342.31,457.13,462.32,439.78,297.71,297.75,271.61,258.20,244.85,242.70,219.92,,,,,,,,,,,,,,,,,,,521.58,516.57,,,,492.12,,,,,,,507.41,,,,
2019-07-26 22:01:04.108000,L8,447.65,473.87,471.24,460.92,445.43,442.65,455.61,465.51,461.86,452.22,431.98,419.71,342.24,505.16,,503.28,511.92,493.88,491.04,496.61,488.21,487.54,491.27,488.06,479.96,475.53,475.36,474.37,476.03,471.18,472.65,464.78,451.60,422.78,457.83,418.13,425.27,404.62,390.33,378.98,378.35,383.48,371.00,389.95,316.64,311.17,271.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.38,318.34,379.61,378.65,383.82,369.33,315.46,336.38,383.08,385.71,406.67,432.80,426.24,397.98,424.68,423.59,431.95,435.00,442.35,419.02,368.00,333.74,401.62,487.51,383.42,453.27,446.08,441.43,438.65,481.54,432.58,432.18,421.13,409.84,383.69,395.12,388.44,367.48,268.00,167.13,361.01,348.52,349.22,342.31,329.35,341.96,340.76,343.95,336.34,321.64,,,,429.05,433.93,423.53,477.59,185.82,414.78,366.04,272.73,166.29,498.56,486.75,,302.78,,,,
2019-08-02 22:07:17.867000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.15,467.92,428.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.71,425.08,400.42,412.96,383.20,382.44,389.49,393.50,375.10,377.69,378.46,378.18,389.55,379.82,397.57,401.69,407.90,393.90,347.91,384.31,370.04,388.35,387.41,376.70,370.23,384.52,365.90,375.00,374.46,385.73,384.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.47,370.48,,,,,,,,,,,374.06,,,,
2019-08-11 22:01:10.247000,L8,430.30,466.87,466.31,466.05,464.22,482.34,479.96,477.51,468.82,499.27,497.58,475.62,481.87,504.59,497.06,469.24,485.11,499.23,495.43,497.91,499.74,494.20,504.85,479.27,473.93,470.53,470.83,471.98,474.92,472.14,483.22,471.88,451.73,457.50,460.99,438.60,423.03,417.98,431.61,442.12,427.12,432.38,419.00,400.80,399.76,309.85,179.67,180.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.55,353.27,363.44,344.16,284.10,257.42,,,,,322.04,344.09,344.18,176.34,192.60,288.49,273.89,,,,191.69,260.09,,,,,,,,,,143.66,283.47,344.54,417.47,434.04,421.66,451.55,448.38,479.88,448.93,475.15,264.06,319.01,,,,,,,,,,,,,,,,270.96,283.75,,,,,,216.24,,,,,,192.61,,,
2019-08-18 22:07:23.116000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.41,444.82,,,,,,536.04,460.79,451.40,458.83,472.10,484.12,489.02,488.89,463.97,452.22,433.64,535.79,497.91,481.32,,,,,,,,,,,,,,,463.84,469.36,467.32,450.89,451.75,437.49,307.46,272.36,277.60,266.28,249.99,272.11,432.33,435.85,459.27,460.66,474.55,492.52,511.17,517.79,521.53,520.19,512.62,517.16,514.12,518.79,516.32,519.51,520.55,523.05,483.93,391.78,460.75,394.62,426.65,491.60,485.25,474.74,458.80,462.86,464.54,444.84,405.00,352.28,363.24,295.15,384.45,282.08,369.90,307.65,,,,,,,,279.73,314.75,179.22,305.65,303.02,242.55,207.23,,,,523.11,516.77,217.73,212.17,235.84,497.69,240.79,232.66,213.98,262.85,252.52,261.23,509.56,296.77,,,
2019-08-27 22:01:14.407000,L8,480.32,486.75,482.95,483.53,489.52,492.54,491.78,493.61,488.12,489.16,493.05,489.05,483.12,456.06,451.99,491.80,480.89,461.83,487.06,497.36,495.76,482.17,481.41,488.01,452.51,469.89,481.19,457.91,507.40,503.71,512.81,477.57,443.56,453.05,445.01,488.82,415.81,407.88,435.47,429.70,430.69,429.74,424.49,412.93,395.13,280.45,231.28,190.88,,,,,,286.75,416.48,451.83,431.23,434.60,455.32,446.46,424.92,405.82,331.75,351.64,380.23,357.75,336.94,,,,,,,,,,,,,,,368.10,389.22,391.68,277.29,383.89,378.98,253.02,238.60,225.88,232.42,219.65,242.26,409.07,414.32,447.72,456.77,488.90,522.76,525.76,533.41,,,,,,,,,,,,,,492.66,529.15,,,,,,,,,,489.96,435.69,,,419.60,520.10,402.46,178.06,364.22,353.05,354.88,347.60,496.20,505.73,522.28,509.53,339.73,383.16,,,,,,455.10,496.18,480.53,500.41,483.04,,481.16,508.62,519.03,350.08,,218.07,,,
2019-10-05 22:07:36.198000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.14,529.62,463.37,455.10,458.42,473.19,486.73,490.34,487.18,462.16,459.05,437.32,531.41,496.52,,,,,,,,,,,,,,,,464.20,468.41,466.82,449.08,452.79,437.04,313.16,276.45,270.43,265.94,249.68,272.33,435.75,440.98,462.58,469.67,473.94,513.48,509.01,524.83,519.61,520.00,512.80,510.20,508.55,518.44,516.57,519.13,525.07,525.06,492.68,474.59,486.05,391.89,424.24,503.24,486.49,474.23,456.27,465.10,480.18,441.16,404.25,391.05,403.77,384.03,386.92,387.63,367.48,339.36,224.12,209.88,191.04,269.10,235.38,220.61,273.12,279.75,293.43,276.53,298.30,293.72,244.73,215.58,,,,,521.05,224.11,214.45,235.14,497.71,245.29,237.48,217.81,258.21,256.60,266.93,533.65,297.56,,,
2019-10-21 22:07:37.761000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.28,468.75,459.03,448.51,455.21,469.55,483.08,485.11,486.14,464.00,453.26,432.63,533.40,502.50,,,,,,,,,,,,,,,,426.64,468.54,467.38,451.48,450.22,437.22,315.34,276.16,270.77,268.20,247.04,266.62,433.99,440.49,492.71,472.62,470.67,499.37,511.20,514.12,513.30,511.98,510.25,507.49,505.94,509.55,511.46,514.90,520.19,519.81,484.49,477.00,483.06,394.88,442.13,483.71,476.22,468.57,453.08,459.88,476.23,439.76,407.64,392.89,401.85,385.38,385.51,379.66,365.80,334.56,221.70,204.55,193.43,270.86,271.83,222.79,280.23,287.02,296.21,280.26,297.80,295.21,248.22,218.08,,,,522.10,515.16,226.70,218.27,237.48,491.59,239.69,239.45,246.80,265.65,257.51,268.57,501.99,299.13,,,
2019-10-30 22:01:26.665000,L8,501.93,500.05,496.58,501.72,497.80,496.15,494.55,496.14,496.36,494.42,504.48,523.37,529.75,529.19,524.75,522.08,528.94,525.89,528.46,529.23,524.69,521.96,528.96,517.97,522.45,515.55,507.83,507.94,516.58,520.05,518.91,518.03,512.06,517.66,507.12,495.76,463.53,451.64,443.54,432.66,435.69,434.30,430.60,414.67,394.79,288.18,236.33,197.86,,,,,,290.10,415.18,452.44,428.25,434.16,456.91,448.05,425.30,406.69,334.70,348.29,382.27,360.56,334.15,,,,,,,,,,,,,,,,390.25,391.32,383.57,385.50,380.79,259.23,248.53,229.03,233.66,219.82,406.79,415.04,421.36,501.45,461.90,500.30,514.94,521.90,532.26,538.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.99,442.32,479.82,509.72,513.10,524.40,,,,,,,,,,471.75,503.04,495.48,,501.54,,490.75,519.02,521.62,536.10,,,,,
2019-12-08 22:07:32.611000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.45,456.10,454.80,444.26,451.03,467.32,477.41,475.72,479.91,458.93,447.85,427.05,430.76,505.61,475.27,,,,,,,,,,,,,,,461.74,468.31,465.78,333.72,450.35,437.29,301.16,266.63,258.86,253.57,237.72,430.05,506.52,486.44,516.13,480.13,512.07,510.76,508.86,514.33,514.80,514.73,511.58,509.36,506.11,510.55,510.48,515.37,513.70,517.10,482.41,481.34,485.17,395.01,427.36,482.87,476.69,467.46,452.85,454.25,448.37,417.37,391.38,371.86,379.94,382.04,384.09,379.55,364.71,345.83,223.76,206.46,194.28,267.28,277.22,273.04,279.47,293.11,296.65,279.61,297.94,295.13,242.43,216.86,,,,519.06,514.18,231.09,191.69,214.71,488.33,238.80,240.09,244.01,270.18,260.39,270.48,503.57,305.19,,,
