dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2023-08-13 22:07:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71999999999997,233.57333333333335,187.61666666666665,,,,,,,,305.3,,,,,,295.72,,,,280.225,229.87,261.17,256.335,245.375,226.57600000000002,234.24499999999995,207.68999999999997,235.82500000000002,,,,,,,,,,,,323.7033333333333,216.51999999999998,199.62333333333333,177.08,203.90142857142857,238.23499999999996,225.15,286.24,311.2675,319.448,283.8066666666667,313.8325,298.8633333333333,247.30999999999997,213.79999999999998,237.99333333333334,225.15333333333334,210.24,222.988,236.17333333333337,259.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,266.635,248.53333333333333,275.395,,336.50666666666666,,,
2023-08-14 22:00:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,275.3625,226.735,184.15249999999997,,250.48,,,,,,305.3,,,,,,295.72,,,,280.225,229.87,261.17,256.335,245.375,223.11,234.24499999999995,208.93,230.9433333333333,,,,,,,,,,,,323.7033333333333,216.51999999999998,199.62333333333333,177.08,203.065,238.23499999999996,225.15,286.24,311.2675,319.448,283.8066666666667,313.8325,298.8633333333333,247.30999999999997,213.79999999999998,237.99333333333334,225.15333333333334,210.24,222.988,236.17333333333337,259.8333333333333,,,,,332.86,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,266.635,248.53333333333333,275.395,,336.50666666666666,,,
2023-08-29 22:07:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,272.49,223.9266666666667,182.23999999999998,,250.48,,,,,,305.3,,,,,,295.72,,,,278.7,229.87,261.17,256.2233333333333,252.5075,228.02666666666667,242.65249999999995,209.13333333333335,230.9433333333333,,,,,,,,,,,,323.7033333333333,217.57666666666668,199.62333333333333,177.08,203.065,238.23499999999996,219.28333333333333,288.57500000000005,314.38,318.8983333333333,286.21500000000003,312.302,299.3825,248.7575,214.16750000000002,239.82999999999998,226.2125,214.21,226.72333333333336,239.37250000000003,264.195,,,,,332.86,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,267.16,252.01500000000001,275.395,,334.22249999999997,,,
2023-08-30 22:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,272.49,228.32500000000002,185.795,,250.48,,,,,,305.3,,,,,,295.72,,,,278.7,229.87,261.17,256.2233333333333,252.5075,225.61142857142858,239.65599999999995,209.28,229.5375,,,,,,,,,,,,323.7033333333333,217.57666666666668,199.62333333333333,177.08,201.9711111111111,238.23499999999996,219.28333333333333,288.57500000000005,314.38,318.8983333333333,286.21500000000003,312.302,299.3825,248.7575,214.16750000000002,239.82999999999998,226.2125,214.21,226.72333333333336,239.37250000000003,264.195,,,,,332.86,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,267.16,252.01500000000001,275.395,,334.22249999999997,,,
2023-09-06 22:07:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,272.49,228.32500000000002,185.795,,250.48,,,,,,305.3,,,,,,295.72,,,,278.7,229.87,,255.54999999999998,253.57666666666663,223.54333333333332,239.65599999999995,209.28,229.5375,,,,,,,,,,,,314.94999999999993,217.58666666666667,195.65333333333334,175.48333333333335,194.95625,235.21999999999997,232.33666666666667,288.9325,315.552,319.65333333333336,288.31500000000005,312.982,299.4425,248.6125,214.255,240.67000000000002,226.0525,213.0525,227.08,239.17250000000004,262.575,,,,,332.86,,322.8,,,,,,,,,,,,,,,,,,,,,390.51,,,,,,,,,,,,258.76,244.82,,,,,,,,,266.31333333333333,254.45500000000004,276.155,,332.6725,,,
2023-09-07 22:01:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,272.49,230.81599999999997,189.882,,250.48,,,,271.54,,305.3,,,,,276.92,295.72,,,,278.7,229.87,,255.54999999999998,253.57666666666663,223.54333333333332,239.65599999999995,209.28,229.5375,,,,,,,,,,,,314.94999999999993,217.58666666666667,195.65333333333334,175.48333333333335,193.6088888888889,235.21999999999997,232.33666666666667,288.9325,315.552,319.65333333333336,288.31500000000005,312.982,299.4425,248.6125,214.255,240.67000000000002,226.0525,213.0525,227.08,239.17250000000004,262.575,,,,,332.86,,322.8,,,,,,,,,,,,,,,,,,,,,390.51,,,,,,,,,,,,258.76,244.82,,,,,,,,,266.31333333333333,254.45500000000004,276.155,,332.6725,157.36,,
2023-10-08 22:07:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.22,281.35,272.49,230.81599999999997,189.882,,250.48,,,,271.54,,305.3,,,,,276.92,295.72,,,,278.7,229.87,235.8,256.1766666666667,257.6225,226.0557142857143,239.65599999999995,209.28,229.5375,,,,,,,,,,,,285.51,216.14666666666668,191.1533333333333,177.76333333333332,193.31666666666672,237.04499999999996,252.75333333333333,290.6775,316.842,319.8233333333333,289.96500000000003,313.268,299.6825,248.5075,214.10000000000002,241.26,224.87,212.78500000000003,227.13833333333332,240.32000000000005,264.5775,,,,,332.86,,322.8,,,,,,,,,,,,,,,,,,,,,388.02,,,,,,,,,,,,258.76,244.82,,,,,,,,,265.46333333333337,255.37,279.355,,333.14,157.36,,
2023-10-09 22:01:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,268.66499999999996,230.81599999999997,189.882,,250.48,,,,271.54,,305.3,,,,,276.92,295.72,,,,278.7,229.87,235.8,256.1766666666667,257.6225,226.0557142857143,239.65599999999995,209.28,229.5375,,,,,,,,,331.9,,314.69,285.51,216.14666666666668,191.1533333333333,177.76333333333332,193.31666666666672,237.04499999999996,252.75333333333333,296.982,317.48833333333334,318.2471428571429,295.74,315.245,304.766,248.5075,214.10000000000002,241.26,224.87,212.78500000000003,227.13833333333332,240.32000000000005,264.5775,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,258.76,244.82,,,,,,,,,265.46333333333337,255.37,279.355,362.91,333.14,157.36,,
2023-10-17 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,264.2733333333333,231.38400000000001,191.252,,250.48,,,,271.54,,,,,,,276.92,295.72,,,,,229.87,235.8,255.125,254.474,226.21714285714285,241.76799999999997,213.86,231.3075,,,,,,,,,331.9,,314.69,285.51,216.14666666666668,191.1533333333333,177.76333333333332,202.6177777777778,237.04499999999996,252.75333333333333,296.982,317.48833333333334,318.2471428571429,295.74,315.245,304.766,248.5075,214.10000000000002,241.26,224.87,212.78500000000003,227.13833333333332,240.32000000000005,264.5775,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,258.76,244.82,,,,,,,,,265.46333333333337,255.37,279.355,362.91,333.14,157.36,,
2023-10-24 22:07:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,256.73999999999995,231.8325,193.825,,250.48,,,,271.54,,,,,,,276.92,,,,,,,235.8,255.125,259.5225,227.22333333333333,245.15249999999997,215.3466666666667,229.26,,,,,,,,,331.9,,314.69,285.51,216.4925,193.915,181.075,211.30555555555554,247.27999999999997,257.055,294.2966666666667,315.73999999999995,316.4225,294.02500000000003,313.2085714285714,303.25,248.18800000000002,214.038,240.754,225.33200000000002,213.512,228.49857142857144,239.58600000000007,264.912,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,258.76,244.82,,,,,,,,,265.855,256.308,278.09666666666664,362.91,322.31,157.36,,
2023-11-10 22:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,274.91333333333336,232.452,194.13799999999998,,250.48,,,,271.54,,,,,,,276.92,,,,,,,235.8,254.58199999999997,257.47799999999995,226.59999999999997,243.39799999999997,215.3466666666667,233.5525,,,,,,,,,331.9,,314.69,285.51,216.4925,193.915,181.075,214.96800000000002,247.27999999999997,257.055,294.2966666666667,315.73999999999995,316.4225,294.02500000000003,313.2085714285714,303.25,248.18800000000002,214.038,240.754,225.33200000000002,213.512,228.49857142857144,239.58600000000007,264.912,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,258.76,244.82,,,,,,,,,265.855,256.308,278.09666666666664,362.91,322.31,157.36,,
2023-11-26 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,284.1825,233.62333333333333,195.52999999999997,,250.48,,,,271.54,,,,296.27,,,276.92,,,,,,,235.8,254.58199999999997,257.47799999999995,224.98749999999998,241.08833333333328,213.91500000000002,233.5525,,,,,,,,,331.9,,314.69,285.51,216.4925,193.915,181.075,218.47,247.27999999999997,257.055,294.2966666666667,315.73999999999995,316.4225,294.02500000000003,313.2085714285714,303.25,248.18800000000002,214.038,240.754,225.33200000000002,213.512,228.49857142857144,239.58600000000007,264.912,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,258.76,244.82,,,,,,,,,265.855,256.308,278.09666666666664,362.91,322.31,157.36,,
2023-12-19 22:07:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,284.1825,233.62333333333333,195.52999999999997,,250.48,,,,271.54,,,,296.27,,,276.92,,,,,,,235.73000000000002,255.08666666666667,259.75,227.04,241.08833333333328,213.91500000000002,233.5525,,,,,,,,,331.9,,314.69,285.51,216.8,199.31799999999998,183.648,229.3709090909091,247.27999999999997,267.818,295.00714285714287,310.8457142857143,313.30375000000004,293.89428571428573,307.27714285714285,302.71000000000004,249.49333333333334,214.28333333333333,240.75666666666666,226.23166666666665,214.91666666666666,236.56714285714287,242.37833333333336,266.0083333333333,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,267.502,257.65500000000003,281.0675,362.91,323.804,157.36,,
2023-12-20 22:01:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,284.1825,234.75,199.79142857142855,,251.445,,,,271.54,,,,296.27,,,277.755,,,,,,,235.73000000000002,255.08666666666667,259.75,227.04,241.08833333333328,213.91500000000002,233.5525,,,,,,,,,331.9,,314.69,285.51,216.8,199.31799999999998,183.648,229.3709090909091,247.27999999999997,267.818,295.00714285714287,310.8457142857143,313.30375000000004,293.89428571428573,307.27714285714285,302.71000000000004,249.49333333333334,214.28333333333333,240.75666666666666,226.23166666666665,214.91666666666666,236.56714285714287,242.37833333333336,266.0083333333333,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,267.502,257.65500000000003,281.0675,362.91,323.804,164.31,,
2024-01-12 22:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,284.1825,234.75,199.79142857142855,,251.445,,,,271.54,,,,296.27,,,277.755,,,,,,,235.73000000000002,254.68,259.75,228.368,241.08833333333328,213.91500000000002,233.5525,,,,,,,,,331.9,,314.69,285.51,216.8,200.915,183.648,241.14000000000004,247.27999999999997,274.97666666666663,295.25,310.4875,310.46875,293.17625,306.515,302.1275,250.52857142857144,213.75857142857143,240.76285714285714,226.53142857142856,218.38000000000002,240.6314285714286,245.2971428571429,266.50857142857143,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,267.12833333333333,263.97333333333336,283.37,362.91,324.65166666666664,164.31,,
2024-02-05 22:07:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,297.95500000000004,281.26,284.1825,234.75,199.79142857142855,,251.445,,,,271.54,,,,296.27,,,277.755,,,,,,,235.73000000000002,254.68,259.75,228.368,241.08833333333328,213.91500000000002,233.5525,,,,,,,,,331.9,,314.69,285.51,217.50833333333333,204.22142857142856,183.648,247.1016666666667,247.27999999999997,280.8357142857143,296.5444444444445,311.59,311.5888888888889,293.6644444444444,307.1,302.96000000000004,251.86125,214.085,241.84,228.215,221.63125,242.0725,247.55125000000004,268.08625,,,,,332.86,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,268.3457142857143,264.8385714285714,285.86,362.91,326.4971428571429,164.31,,
2024-02-13 22:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,239.505,204.13,,252.41,,,,271.54,,,,296.27,,,277.755,,,,,,,243.44000000000003,254.7671428571429,261.6766666666667,230.83888888888885,237.34999999999997,214.33666666666667,237.67666666666665,,,,,,,,,331.9,,314.69,,218.21857142857144,209.21428571428572,185.1175,261.5936363636364,247.27999999999997,284.93125,297.2077777777778,311.4377777777778,309.30888888888893,291.8155555555556,303.9,300.68222222222226,252.37857142857143,213.90285714285713,237.70625,228.59125,222.46,242.80875,250.7971428571429,266.9175,,,,,,,322.8,,,,,,,,,,,,,,,190.34,,,,,,388.02,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,271.51625,265.5525,289.12714285714287,362.91,325.78999999999996,164.31,,
2024-02-21 22:07:17+00:00,,,,,,,,,,,289.21,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,239.505,204.13,,252.41,,,,271.54,,,,296.27,,,277.755,,,,,,,243.44000000000003,254.7671428571429,261.6766666666667,230.83888888888885,237.34999999999997,214.33666666666667,237.67666666666665,,,,,,,,,331.9,,314.69,323.97,218.21857142857144,209.21428571428572,182.862,261.5936363636364,241.89249999999998,284.93125,297.2077777777778,307.644,306.512,289.09900000000005,301.782,298.861,252.37857142857143,212.03875,236.26222222222225,227.26999999999998,220.57111111111112,240.03333333333336,250.7971428571429,264.8777777777778,,,,,,,322.8,,,,,,,,,,,,,,,190.34,,,,,,384.55499999999995,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,270.54,263.34444444444443,289.12714285714287,362.91,324.44888888888886,164.31,,
2024-02-29 22:07:23+00:00,,,,,,,,,,,289.21,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,239.102,205.664,,252.41,,,,271.54,,,,296.27,,,277.755,,,,,,,243.44000000000003,254.56166666666664,260.596,232.56875,232.7766666666666,216.64500000000004,243.85500000000002,,,,,,,,,331.9,,314.69,323.97,218.86285714285714,210.7825,182.862,272.63090909090914,241.89249999999998,295.9857142857142,299.0411111111111,305.51222222222225,305.44111111111107,288.6166666666667,304.15,301.592,253.7057142857143,212.89999999999998,236.6911111111111,228.71444444444447,222.45888888888888,241.2311111111111,253.74857142857144,265.42555555555555,,,,,,,322.8,,,,,,,,,,,,,,,190.34,,,,,,384.55499999999995,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,272.7422222222222,264.43888888888887,291.07625,362.91,326.53555555555556,164.31,,
2024-03-08 22:07:05+00:00,,,,,,,,,,,289.21,,,,,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,238.6825,205.5225,,252.41,,,,,,,,296.27,,,278.59,,,,,,,243.44000000000003,254.56166666666664,260.596,231.7288888888889,232.7766666666666,216.64500000000004,243.85500000000002,,,,,,,,,331.9,,314.69,323.97,220.09428571428572,214.49124999999998,185.15249999999997,284.47272727272724,247.20999999999998,300.98999999999995,302.8544444444444,306.04,304.91249999999997,288.7675,305.134,302.4,255.93714285714285,214.10375000000002,237.2555555555556,229.69999999999996,225.42666666666665,242.4022222222222,256.7685714285714,266.91999999999996,,,,,,,,,,,,,,,,,,,,,,190.34,,,,,,384.55499999999995,365.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,274.81333333333333,264.66888888888894,294.97625,362.91,330.75666666666666,171.26,,
2024-03-16 22:07:23+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,238.6825,205.5225,,252.41,,,,,,,,296.27,,,278.59,,,,,,,243.44000000000003,254.56166666666664,260.596,235.256,232.7766666666666,216.64500000000004,243.85500000000002,,,,,,,,,331.9,,314.69,323.97,220.09428571428572,214.49124999999998,180.99599999999998,280.3075,242.53799999999995,300.98999999999995,302.8544444444444,302.03666666666663,302.0022222222222,286.10999999999996,303.24636363636364,300.74545454545455,250.27125,212.49333333333334,235.904,228.087,223.529,239.94700000000003,251.13750000000002,265.169,,,,,,,,,,,,,,,,,,,,,,190.34,,,,,,382.64000000000004,371.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,273.673,262.607,291.05333333333334,362.91,329.15,171.26,,
2024-04-02 22:00:39+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,303.62,288.54,,,,,,,,,238.82,240.58,215.61,245.28,,240.08,255.79,289.76,294.69,281.17,293.48,238.67799999999997,202.334,,252.41,,,,,,309.39,,296.27,,,278.59,,,,,,,243.44000000000003,254.56166666666664,260.596,235.256,232.7766666666666,216.64500000000004,243.85500000000002,,,,,,,,,331.9,,314.69,323.97,220.09428571428572,214.49124999999998,180.99599999999998,280.3075,242.53799999999995,300.98999999999995,302.8544444444444,302.03666666666663,302.0022222222222,286.10999999999996,303.24636363636364,300.74545454545455,250.27125,212.49333333333334,235.904,228.087,223.529,239.94700000000003,251.13750000000002,265.169,,,,,,,,,,,,,,,,,,,,,,190.34,,,,,,382.64000000000004,371.32,227.69,167.93,,372.32,,,,,,,,,,,,,,,,,273.673,262.607,291.05333333333334,362.91,329.15,171.26,,
2024-04-17 22:07:03+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.625,238.64499999999998,203.205,,252.41,,,,,,309.39,,296.27,,,278.59,,,,,,,247.26000000000002,254.4925,263.78000000000003,237.04625,232.9599999999999,209.62,246.43,,,,,,,,,,,,323.97,220.32999999999998,217.38714285714283,180.79,282.29,242.85749999999996,303.3516666666667,300.93375000000003,300.33375,301.87874999999997,281.78625,301.21,298.105,250.35125000000002,212.64777777777778,235.30700000000002,228.199,223.656,239.882,250.16375,265.14399999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,,,,,,,292.18,,263.64,,,,,,,,274.459,262.052,291.4088888888889,,330.12,171.26,,
2024-04-26 22:00:40+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4266666666667,236.5,200.49,,252.41,,,,,,309.39,,296.27,,,278.59,311.49,,,,,,247.26000000000002,255.512,259.84000000000003,236.34666666666666,234.10666666666665,219.07,246.885,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,205.9875,276.646,234.55999999999995,310.03000000000003,303.80000000000007,299.63142857142856,301.6257142857143,281.2628571428571,301.2344444444445,298.3755555555556,250.84285714285716,212.505,234.92666666666668,228.3122222222222,224.46,242.87600000000003,252.09428571428572,265.02111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,,,,,,,292.18,,263.64,,,,,,,,275.28444444444443,262.27333333333337,293.38750000000005,,330.87666666666667,171.26,,
2024-05-03 22:06:49+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4266666666667,236.5,200.49,,252.41,,,,,,309.39,,296.27,,,278.59,311.49,,,,,,247.26000000000002,255.512,259.84000000000003,236.34666666666666,234.10666666666665,219.07,246.885,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,205.9875,276.646,234.55999999999995,310.03000000000003,303.25250000000005,303.375,304.81750000000005,283.3775,305.142,299.021,249.2925,212.7877777777778,235.392,228.16299999999995,223.465,242.87600000000003,252.09428571428572,265.02111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,,,356.01,,,,292.18,250.51,253.825,225.15,,,,,,,275.371,262.27333333333337,293.38750000000005,,332.08900000000006,171.26,,
2024-05-04 22:00:22+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,323.13,,,298.25,,293.7,292.245,234.655,198.67999999999998,,252.41,,,269.47,,302.0,309.39,,302.125,,292.28,278.59,311.49,,,,,,247.26000000000002,255.512,259.84000000000003,236.34666666666666,240.22249999999997,219.07,246.885,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,222.17600000000002,269.47818181818184,234.55999999999995,310.03000000000003,303.25250000000005,303.375,304.81750000000005,283.3775,305.142,299.021,249.2925,212.7877777777778,235.392,228.16299999999995,223.465,242.87600000000003,252.09428571428572,265.02111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,,,356.01,,,,292.18,250.51,253.825,225.15,,,,,,,275.371,262.27333333333337,293.38750000000005,,332.08900000000006,171.26,,
2024-05-19 22:06:42+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,323.13,,,298.25,,293.7,285.9066666666667,234.6,199.338,,252.41,,,269.47,,302.0,309.39,,302.125,,292.28,278.59,311.49,,,,,,247.26000000000002,256.28749999999997,263.35333333333335,238.03249999999997,241.5033333333333,219.07,247.34,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,222.17600000000002,271.63300000000004,234.55999999999995,310.03000000000003,303.25250000000005,303.375,304.81750000000005,283.3775,305.142,299.021,249.2925,212.7877777777778,235.392,228.16299999999995,223.465,242.87600000000003,252.09428571428572,265.02111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,340.6,,356.01,297.02,294.73,271.65,280.73,249.95999999999998,249.30666666666664,223.88,,,,,,,274.9045454545454,262.27333333333337,290.66111111111115,,331.95909090909095,171.26,,
2024-05-28 22:00:24+00:00,,,,,,,,,,,293.66999999999996,,,,227.28,,,,,,,,,,,,,,,,,,,,,,,,,323.13,,,298.25,,295.58500000000004,272.5466666666667,230.546,196.09,,252.41,,,269.47,,302.0,309.39,,307.98,,292.28,278.59,311.49,,,,,,247.26000000000002,256.28749999999997,263.35333333333335,241.50857142857143,247.48499999999996,228.52,247.34,,,,,,,,,,,,323.97,220.79666666666665,219.91833333333332,222.17600000000002,268.377,234.55999999999995,310.03000000000003,303.25250000000005,303.375,304.81750000000005,283.3775,305.142,299.021,249.2925,212.7877777777778,235.392,228.16299999999995,223.465,243.21727272727276,247.60500000000002,267.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.95000000000005,377.32,,,,,340.6,,356.01,297.02,294.73,271.65,280.73,249.95999999999998,249.30666666666664,223.88,,,,,,,271.47166666666664,262.27333333333337,290.66111111111115,,332.93916666666667,171.26,,
