dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2019-08-18 22:05:47.276000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.21,242.57,246.87,257.35,264.79,262.84,262.99,258.33,259.75,262.88,260.09,258.65,259.50,254.71,255.54,257.14,254.08,253.14,260.71,255.44,254.25,254.74,253.04,251.62,250.06,249.19,248.44,245.49,246.13,248.53,249.35,244.26,240.43,232.73,228.53,225.97,192.24,225.26,228.68,236.26,240.53,245.11,245.61,253.77,253.17,207.57,,,,,184.85,201.28,231.92,233.64,231.59,235.87,231.11,224.97,218.68,,,,,,,,,,
2019-09-19 22:05:56.310000,L8,,,515.25,464.29,348.12,,,,,480.72,459.61,,,,,,,,,,,,,,,,,,,457.65,425.65,504.07,,,,,,,,,,,,,,,,380.57,516.95,544.28,234.41,242.34,247.05,254.07,264.83,261.92,261.79,258.89,261.16,262.51,258.03,258.66,260.37,256.13,256.86,254.20,255.04,257.48,222.45,179.03,463.73,444.50,481.13,,,,,394.26,476.28,503.02,466.99,510.92,,,,,,,,,,,,,,,,229.18,241.36,309.71,325.85,272.65,266.05,235.92,258.73,221.96,235.37,230.62,230.10,230.12,227.89,233.79,232.40,230.26,226.03,227.92,230.79,202.61,394.83
2019-10-21 22:06:01.934000,L8,,,,,,,,,461.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.49,223.13,246.44,253.61,261.98,260.88,258.90,258.26,256.88,258.97,256.34,256.08,260.28,254.17,255.37,255.57,252.91,251.62,257.50,254.06,252.11,254.80,251.02,249.97,250.30,247.76,247.54,247.81,244.82,247.65,249.33,244.03,239.39,233.58,224.78,224.24,191.63,226.27,228.25,234.77,238.80,243.78,245.98,251.12,249.30,209.85,,,,,171.23,192.97,222.15,229.49,231.92,232.49,229.26,439.18,349.81,258.28,210.27,,,,,,,,
2019-11-22 22:05:57.141000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.40,245.68,252.23,259.59,267.81,266.91,266.81,262.96,266.85,264.27,261.19,261.41,263.25,257.61,260.08,258.89,256.44,254.53,263.54,258.46,256.59,257.81,254.94,254.57,253.85,251.76,251.02,250.22,248.85,252.28,251.63,248.53,243.29,237.75,232.79,227.93,193.47,231.22,232.81,239.48,243.22,247.89,249.68,257.37,253.73,214.03,,,,,179.70,200.11,229.57,237.08,238.64,240.21,238.35,237.12,232.09,230.63,230.50,235.23,232.58,234.13,231.83,230.47,230.98,218.37,212.37
2019-12-08 22:05:56.780000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.74,253.49,255.12,262.75,274.59,270.86,268.88,268.02,269.46,266.36,264.91,264.01,264.73,261.09,262.77,261.33,258.06,257.22,263.06,259.71,259.49,259.29,256.43,257.63,255.81,252.76,253.67,253.89,251.70,256.04,254.32,251.00,246.13,242.79,236.04,230.16,195.55,234.17,235.93,243.01,245.46,250.77,253.22,260.53,255.18,212.10,,,,,183.12,201.28,241.87,245.26,247.25,244.94,244.00,241.46,236.69,235.32,236.18,239.52,238.16,239.21,238.51,235.37,236.52,224.57,218.38
2020-01-09 22:05:49.761000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.43,455.73,503.61,,,,,,,,,,431.52,280.85,273.75,247.57,279.29,291.57,316.61,285.66,328.79,464.06,445.89,459.16,287.40,227.88,300.28,373.47,259.29,236.41,258.46,,,,,,,,,,,,,546.57,510.55,527.73,268.48,323.21,223.90,239.98,246.23,253.20,258.57,,,,,,214.27,218.05,198.86,208.30,240.82,245.39,244.37,245.18,244.64,240.75,237.37,236.90,236.40,239.44,237.27,238.77,236.57,233.98,233.41,218.08,214.89
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.58,242.44,247.17,258.76,263.59,272.67,270.93,267.89,266.26,269.62,266.32,263.70,264.86,263.21,258.52,261.66,261.33,256.90,256.55,263.41,258.81,260.64,260.91,256.36,258.87,257.26,253.91,252.58,252.16,250.91,255.88,252.76,251.04,244.77,238.69,236.70,229.56,204.32,232.38,235.13,242.00,242.98,249.91,253.06,259.88,258.10,205.89,,,,,193.38,208.36,242.01,243.24,242.32,244.03,242.39,239.14,235.96,234.92,234.18,236.38,234.90,233.82,233.55,232.62,231.95,221.90,212.64
2020-01-25 22:05:45.614000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.77,,,,,,,,258.12,290.83,256.47,515.49,504.86,,,,,,365.61,458.73,249.05,257.00,251.00,248.90,252.79,252.75,247.03,242.29,233.33,221.64,220.23,190.95,222.19,223.84,231.39,229.36,240.53,199.78,249.76,201.80,473.20,487.19,450.85,415.05,,,201.40,175.01,194.09,204.07,215.23,205.79,230.73,419.52,230.14,342.99,434.97,443.44,463.73,483.12,261.14,255.49,208.42,522.45
2020-02-01 22:11:53.781000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.77,246.08,251.33,261.52,264.43,276.29,272.05,271.05,270.33,274.70,268.69,266.99,266.55,265.12,262.33,264.82,264.03,257.25,256.59,266.11,261.57,263.67,262.13,258.65,263.15,257.15,255.86,255.78,252.33,253.08,258.17,255.02,251.51,247.17,243.92,237.52,231.16,196.62,233.76,236.17,243.93,245.78,252.00,255.67,261.91,259.88,205.38,,,,,188.86,207.76,243.75,250.48,248.89,248.94,245.43,242.89,240.15,240.75,239.79,242.34,236.42,238.93,238.69,236.77,238.96,223.98,214.45
2020-02-10 22:05:40.938000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.25,245.32,244.16,249.95,257.90,244.75,247.48,,182.18,222.32,239.23,235.45,,,,433.17,484.08,489.96,,,,,,,239.20,199.72,193.13,224.81,216.08,160.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.74,198.62,215.86,216.87,206.33,
2020-03-13 22:05:30.251000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.90,233.95,223.95,216.51,221.16,190.98,211.30,217.68,227.74,201.16,208.45,239.80,232.75,219.65,243.94,208.37,198.37,223.81,210.14,191.42,,207.44,192.87,210.69,185.70,223.44,206.26,228.19,183.98,188.94,,,,,,,,,,,,,,,172.47,213.70,188.92,216.52,209.28,216.44,216.82,202.40,
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.73,244.46,249.80,257.95,262.25,274.72,269.70,267.15,269.37,271.89,267.10,265.69,271.53,312.15,315.06,265.24,262.47,258.53,260.49,263.75,261.75,261.27,258.67,257.97,259.05,255.55,253.20,254.19,252.52,252.36,256.92,255.39,250.49,244.99,240.79,234.93,229.46,190.88,234.32,230.83,231.01,245.36,250.75,252.17,260.01,254.45,204.33,,,,,183.85,203.41,239.51,244.17,244.92,246.94,243.13,241.07,237.97,236.40,236.58,239.32,238.40,237.38,237.57,232.07,232.72,218.54,213.71
2020-05-07 22:11:12.613000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.73,225.12,241.75,250.21,258.00,261.70,272.83,271.21,267.84,267.15,271.78,268.92,267.01,265.71,264.57,262.58,264.85,260.98,259.27,261.73,264.78,262.59,264.07,260.89,258.77,260.73,257.64,255.36,256.23,251.66,252.83,258.09,255.51,250.83,246.32,243.24,236.64,232.04,192.81,233.84,237.85,245.11,245.98,251.73,255.21,261.50,257.37,211.11,,,,,183.79,203.26,240.70,247.39,246.01,248.68,246.19,243.70,240.16,239.63,242.36,253.00,306.41,279.35,236.14,236.85,236.42,220.51,216.23
2020-06-01 22:05:08.645000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.57,245.80,254.92,260.41,269.30,268.93,266.95,263.30,265.69,265.26,262.42,262.74,261.59,257.77,257.94,257.68,252.30,251.81,254.64,257.73,257.33,257.53,254.56,253.49,253.91,250.53,250.65,250.74,246.01,255.32,278.17,443.63,462.97,413.02,340.58,304.90,192.68,231.21,233.03,241.33,243.09,247.39,248.61,254.98,249.56,198.97,490.96,503.27,,,232.11,221.64,237.17,240.47,241.35,242.42,241.20,237.87,233.85,230.65,237.12,237.12,237.83,236.09,234.61,230.33,229.66,214.98,208.40
2020-06-08 22:11:24.028000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.06,227.32,307.43,251.38,,,301.76,377.18,491.59,297.53,291.32,308.25,535.68,249.60,193.93,212.68,231.64,357.59,423.68,491.42,528.17,532.38,528.50,507.78,474.03,426.93,345.13,316.58,319.41,264.56,265.71,262.26,262.89,261.17,262.90,266.54,265.07,383.87,374.80,364.18,401.46,375.10,507.71,384.03,354.24,,275.56,257.30,249.85,442.99,528.34,235.06,228.49,197.04,232.39,234.44,240.96,243.21,253.20,253.03,259.19,258.31,204.27,,,,,186.66,208.02,238.01,242.94,245.36,245.04,245.33,242.02,238.57,237.73,240.50,241.28,236.71,236.13,236.55,233.22,230.59,216.80,211.84
2020-07-10 22:11:39.723000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.22,250.17,258.73,263.19,274.50,272.41,267.89,267.40,271.83,267.96,265.56,266.66,265.04,261.06,262.93,258.39,259.00,262.29,264.66,261.61,261.91,259.23,257.56,259.81,256.29,253.53,254.85,255.11,251.58,256.51,255.51,250.80,244.41,241.27,237.89,231.30,196.02,233.47,237.05,242.64,244.94,252.71,253.65,260.43,257.51,207.50,,,,,179.39,199.73,239.16,244.70,245.07,245.73,243.06,240.20,236.30,234.40,235.19,237.28,235.71,234.54,228.74,228.39,232.50,218.26,211.95
2020-08-27 22:11:56.368000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.33,245.81,253.94,260.24,269.29,268.07,263.62,262.13,266.30,263.50,263.14,263.02,262.52,256.74,258.26,260.26,256.49,258.01,262.91,259.23,257.23,256.96,254.95,255.71,253.33,251.93,252.13,251.03,248.28,252.49,254.02,246.00,242.56,237.59,232.97,228.19,188.94,230.27,233.39,238.77,243.27,249.17,251.16,257.02,253.06,189.87,,,,,,191.21,233.17,241.01,241.00,240.87,240.39,236.18,233.22,231.93,231.56,233.24,233.08,232.75,230.16,228.92,229.09,213.33,209.14
2020-09-21 22:05:54.893000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.91,242.79,249.72,257.37,266.04,265.18,264.37,262.25,263.90,263.44,260.73,258.94,260.63,255.49,257.60,257.17,255.90,256.95,262.87,256.88,255.95,254.56,253.17,253.12,251.68,250.69,250.77,248.47,246.31,249.65,250.39,246.74,240.78,234.44,232.16,226.02,192.20,229.42,229.42,234.29,241.32,247.09,248.04,254.71,249.94,201.75,,,,,,190.34,229.95,236.81,237.40,238.53,237.96,232.34,231.06,230.30,230.20,230.42,230.66,230.13,227.33,225.78,225.79,212.00,206.85
2020-10-23 22:05:58.112000,L8,,190.92,197.35,202.23,224.80,218.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.28,245.57,252.41,260.46,269.45,272.28,266.94,267.63,269.61,266.68,264.73,263.73,263.40,258.80,259.35,259.98,257.77,259.90,264.88,259.47,258.61,259.34,255.41,257.28,253.67,252.68,252.45,251.82,250.36,266.19,255.71,250.66,243.91,236.82,233.96,229.20,192.61,232.38,233.97,238.93,243.40,248.43,250.71,257.67,253.99,200.61,,,,,170.30,200.26,235.84,242.18,241.50,241.60,240.82,237.78,233.90,232.77,232.50,234.44,233.30,231.90,231.32,230.01,231.09,216.40,211.70
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.10,243.39,248.53,257.20,263.18,272.46,272.22,269.12,269.60,269.12,268.61,266.91,265.56,263.06,260.72,261.85,261.70,258.26,261.03,264.80,260.38,261.46,260.84,257.40,257.83,256.22,253.70,253.97,253.22,251.58,257.05,253.14,250.54,245.74,240.97,235.98,231.19,193.01,232.96,236.08,241.48,244.61,249.10,252.36,258.37,252.51,196.90,,,,,183.74,214.87,239.35,244.64,242.02,244.49,243.73,240.55,235.81,236.83,233.39,237.09,235.08,233.73,231.38,231.81,231.08,219.42,212.03
2020-12-26 22:05:56.607000,L8,392.53,280.33,194.59,210.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.72,241.56,548.64,257.93,348.92,270.31,273.05,268.14,245.64,242.60,287.06,315.10,219.54,,,,,,,,251.87,269.84,262.13,347.34,318.92,261.73,258.79,250.17,251.78,251.01,255.19,254.17,248.36,244.32,240.29,234.18,233.73,177.60,231.58,410.31,372.96,339.37,243.50,171.03,217.15,209.58,186.88,227.32,324.56,,,,,,,494.36,486.98,398.95,493.02,546.00,,206.59,228.25,232.16,227.11,462.77,527.48,536.41,538.41,532.91
2021-01-11 22:05:50.293000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.07,341.98,311.11,309.59,285.83,293.84,311.03,308.81,302.03,268.64,270.84,269.01,267.91,265.91,264.30,263.07,265.01,261.76,259.26,260.41,266.80,261.39,265.88,261.08,258.85,259.19,256.78,254.70,255.14,530.23,530.85,549.66,254.49,249.65,245.74,240.13,236.19,231.24,195.97,233.39,235.54,241.34,245.97,250.78,254.33,261.77,253.81,247.72,190.18,182.42,176.42,,192.12,215.43,241.87,243.96,242.98,246.02,243.84,238.71,237.01,236.19,234.55,237.75,236.13,235.67,234.03,234.57,233.67,220.61,214.39
2021-02-03 22:11:56.237000,L8,,191.16,225.85,201.30,215.72,219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.15,228.11,244.26,248.56,257.09,264.73,272.30,272.98,270.11,272.68,272.88,270.78,268.39,266.95,266.60,263.36,265.68,263.56,259.30,264.27,266.26,263.75,265.28,263.66,260.64,263.82,257.59,257.26,254.38,254.88,254.32,259.19,257.63,253.48,248.76,243.10,239.34,233.51,197.54,237.35,240.41,246.30,248.09,256.30,259.21,258.55,252.46,193.98,,,,,195.73,215.78,246.06,250.89,250.58,252.32,249.27,243.25,243.05,239.59,241.32,244.57,243.03,239.12,237.89,235.26,233.74,220.56,215.56
2021-02-12 22:05:43.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.20,242.27,247.60,254.24,260.42,269.39,267.35,266.16,264.55,268.22,268.76,263.99,266.02,264.38,258.69,262.31,261.22,257.52,260.84,264.94,262.17,260.52,259.46,256.32,259.56,254.31,254.86,252.37,254.12,250.49,255.59,253.59,248.22,244.62,238.32,236.22,228.77,193.67,234.49,234.35,243.93,244.73,248.82,255.54,256.35,255.09,185.64,,,,,190.68,211.01,242.24,244.86,243.72,243.85,243.81,237.65,236.46,233.84,235.55,236.07,236.32,236.57,232.65,229.51,230.62,216.41,210.55
2021-02-19 22:11:51.945000,L8,,190.08,204.90,203.37,218.59,221.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.51,227.76,245.49,250.94,258.85,263.18,275.14,272.31,269.67,270.87,270.04,269.12,267.47,267.09,264.55,262.45,264.71,263.61,258.71,264.00,268.24,263.89,264.10,263.34,260.96,261.66,255.96,257.58,255.89,253.43,253.10,259.86,256.27,250.27,247.66,243.60,237.66,231.49,193.10,235.78,237.77,244.78,247.73,253.03,257.28,260.84,251.74,278.28,,,,,188.64,217.82,245.73,248.05,249.57,248.73,247.45,241.74,241.62,239.17,238.70,240.48,240.22,238.35,237.16,234.41,234.35,220.72,216.68
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,,,,,,,,,459.26,453.23,446.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.64,244.64,248.14,257.41,262.21,274.34,271.78,321.30,321.10,301.43,372.51,300.37,267.12,211.65,223.88,225.68,314.89,273.26,260.12,263.78,261.81,261.77,259.83,257.87,260.46,253.79,254.83,253.75,252.96,250.96,257.53,254.89,248.62,245.92,240.62,235.39,229.45,191.16,234.90,236.09,242.33,245.94,251.77,255.06,260.91,252.73,274.74,272.65,,,,,,,,232.40,238.00,238.10,240.86,221.30,,208.53,241.24,227.00,488.54,408.53,337.78,350.48,350.08,349.35
2021-04-01 22:05:24.398000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.79,240.96,246.25,252.87,259.82,266.75,267.49,266.49,262.66,266.62,266.84,264.02,264.36,263.15,260.31,260.60,259.35,256.63,258.27,263.41,262.54,260.55,258.13,257.77,258.63,251.58,252.43,251.98,253.05,249.33,251.89,252.75,247.88,244.62,235.17,234.43,225.35,194.25,233.32,232.65,239.51,244.66,249.08,251.65,254.28,255.09,185.80,,,,,187.01,212.67,246.40,248.51,245.72,245.07,244.62,239.92,236.87,232.94,236.94,234.82,235.62,234.51,229.26,228.04,227.70,216.99,210.62
2021-04-17 22:05:18.296000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.33,232.56,246.54,249.96,257.83,238.40,251.69,247.77,259.22,258.47,254.14,256.51,255.05,252.89,247.66,250.97,247.72,238.48,253.88,250.90,254.28,249.96,245.26,244.99,243.07,210.30,244.25,240.81,217.43,242.67,204.41,194.63,215.23,201.89,187.72,178.90,217.76,216.50,206.41,215.84,197.40,212.98,191.99,232.58,188.71,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 22:11:25.382000,L8,,180.61,196.92,197.36,211.35,218.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.68,243.34,246.64,257.37,262.77,266.47,548.96,495.82,436.25,461.49,447.54,434.76,485.99,459.09,431.90,440.44,471.52,522.59,260.39,265.39,261.70,261.92,261.78,259.47,263.02,258.29,259.75,255.08,252.78,249.74,250.94,247.04,241.53,243.98,240.51,234.48,229.56,187.92,234.85,236.03,242.86,246.56,251.25,252.58,259.96,252.74,186.84,,,,,,,239.84,246.75,244.75,248.35,248.76,245.39,237.96,,,,,,,,,,
2021-05-03 22:05:08.805000,L8,,187.00,201.03,244.04,231.05,267.90,242.35,,,,,,,,,,,,,,,,,,,,,,,,,,,248.04,244.39,251.37,239.74,165.76,,,206.28,237.54,227.87,202.60,,,193.32,218.20,222.20,244.61,257.54,259.87,311.62,316.97,336.34,487.24,326.03,281.68,278.52,272.39,466.64,454.08,397.09,434.23,506.35,266.09,264.47,266.78,273.79,272.19,272.32,266.22,268.47,268.74,263.81,261.29,268.86,260.99,307.37,310.87,312.58,301.39,258.07,251.37,241.05,242.14,240.21,243.37,247.80,246.24,348.04,416.43,432.67,263.87,273.42,288.42,285.29,269.15,179.24,,200.61,219.96,247.88,248.01,250.81,252.27,245.11,244.26,241.53,238.66,237.50,240.38,239.21,237.54,236.26,234.94,235.18,230.69,222.42
2021-05-19 22:05:16.285000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.62,220.26,232.32,246.45,252.55,262.12,265.28,277.99,274.02,272.59,273.92,273.98,270.97,270.83,270.44,267.64,264.48,266.38,265.48,260.45,265.30,268.80,264.54,265.54,263.86,263.02,265.99,257.66,257.17,257.50,258.88,258.90,259.82,261.38,254.44,248.21,244.55,238.26,233.25,190.00,238.90,241.09,245.58,249.69,257.35,260.74,262.69,253.79,199.23,,,,,187.71,214.27,248.35,249.91,253.93,251.74,254.25,243.90,243.75,239.78,239.95,242.97,242.06,238.33,238.45,234.82,235.38,224.46,219.22
2021-05-26 22:11:31.065000,L8,,216.63,211.39,258.56,244.77,235.51,214.35,170.79,,,,,,185.53,216.33,219.17,212.83,208.24,216.45,204.12,210.43,,,212.47,191.65,204.41,245.98,244.86,237.93,204.61,223.38,,,246.44,256.80,245.62,221.08,197.29,,205.48,237.70,241.46,216.92,195.30,,,180.59,256.65,255.77,261.50,268.15,278.66,287.00,288.92,289.69,292.26,294.36,276.12,281.16,276.38,273.46,284.03,267.29,263.75,272.45,279.52,262.11,264.88,268.73,301.82,266.78,279.21,271.95,274.53,269.68,259.06,283.75,286.65,283.35,285.42,287.85,283.90,251.73,249.13,291.84,232.15,264.39,263.19,265.96,270.75,269.07,274.29,276.94,266.40,255.03,247.97,200.86,197.15,224.50,226.69,216.11,270.75,272.89,250.09,246.85,248.92,247.18,240.56,238.79,237.40,282.72,292.19,273.42,267.14,239.96,232.85,232.70,222.35,218.22
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.49,196.66,225.81,241.04,248.93,257.98,262.20,270.65,268.53,268.01,265.65,269.89,269.78,267.20,263.77,263.43,261.58,261.80,260.34,258.61,260.05,265.15,259.09,258.79,258.08,252.15,254.27,252.61,254.51,253.44,253.35,250.87,254.25,253.67,250.48,246.92,242.16,236.46,229.82,194.59,233.07,236.94,242.35,243.07,247.76,250.91,253.58,251.79,199.53,,,,,189.24,200.57,242.17,238.13,237.28,243.11,237.87,232.35,448.86,471.26,447.24,484.28,233.36,230.78,224.75,229.39,227.79,218.02,212.43
2021-06-20 22:05:29.888000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.81,225.78,240.61,246.65,253.65,259.89,268.20,268.15,266.13,266.27,268.77,266.92,266.19,265.34,262.24,260.50,260.98,260.84,258.25,260.01,264.85,259.31,260.39,257.88,254.99,254.40,251.88,251.66,251.45,249.47,250.41,253.62,252.04,248.06,242.14,238.67,234.37,228.94,192.93,232.50,236.90,241.69,243.43,249.13,252.07,256.80,253.66,184.92,,,,,,,241.47,244.97,241.01,238.37,235.90,,,228.25,231.61,232.72,232.32,232.30,227.53,217.97,,,
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.11,238.37,244.43,251.34,260.13,266.20,267.42,265.03,261.19,264.64,268.77,263.71,263.82,262.26,258.78,259.43,255.81,257.93,257.15,264.36,257.89,257.46,255.86,254.77,252.49,250.55,250.89,252.31,249.61,250.74,254.85,253.69,250.37,242.46,237.95,232.50,229.13,195.97,232.49,231.93,237.61,239.46,247.25,248.78,252.50,249.45,192.84,,,,,179.77,204.68,240.58,238.76,244.21,244.15,240.51,235.21,234.81,229.79,231.35,230.72,232.89,229.16,224.26,228.13,228.12,219.59,211.26
2021-09-24 22:05:56.897000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.79,240.88,247.43,255.14,262.91,262.54,264.12,261.06,263.03,262.48,261.40,259.30,260.74,255.14,256.53,255.51,254.90,255.76,260.15,256.23,253.97,254.37,251.47,248.77,249.56,249.49,248.96,246.72,246.66,249.97,248.90,246.08,241.75,234.80,227.29,225.91,190.24,227.40,229.17,234.40,244.12,245.93,245.83,248.04,250.52,180.66,,,,,,194.59,233.92,235.67,235.87,239.40,238.35,234.49,230.52,226.88,226.30,231.05,229.42,228.99,224.36,227.23,224.09,215.67,211.35
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.29,239.28,312.86,302.53,323.22,450.29,245.76,372.56,371.03,403.50,447.14,556.11,,,,195.02,262.38,261.51,260.15,261.68,257.86,261.67,259.40,261.79,262.18,263.74,258.58,259.98,260.62,257.66,257.95,263.19,260.34,257.80,257.98,254.95,470.03,495.37,508.21,521.24,541.98,248.81,253.33,476.69,453.89,482.01,462.96,232.58,230.12,212.74,231.49,232.46,236.66,243.37,248.48,247.26,254.50,253.99,208.65,,,,,,197.69,235.01,240.71,239.27,242.17,240.76,236.25,234.15,231.81,233.26,233.89,233.09,231.68,228.45,233.94,254.15,,
2021-10-26 22:06:04.141000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.37,240.88,248.45,254.72,263.29,270.29,272.02,269.56,271.13,269.99,269.79,269.37,268.54,266.13,262.63,262.47,262.61,260.97,262.00,266.57,262.58,262.44,262.60,258.79,257.18,257.02,255.04,255.16,254.50,253.36,257.29,253.65,252.76,246.67,241.83,235.00,231.11,198.19,233.07,235.72,241.27,243.87,251.10,251.32,256.18,254.44,209.88,,,,,171.99,203.98,238.60,243.49,242.25,245.18,241.19,238.07,234.48,232.48,231.76,235.14,234.42,232.19,228.49,231.94,231.32,221.65,215.87
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.84,244.78,249.86,258.98,266.07,268.37,266.17,264.74,266.38,269.29,268.74,262.99,264.05,260.68,257.88,260.72,257.72,258.88,263.17,258.97,257.31,258.85,254.22,254.17,253.61,252.14,251.18,250.25,248.81,254.31,252.10,247.73,244.80,239.20,231.63,227.56,194.64,229.45,230.66,237.61,242.59,247.40,248.81,253.55,249.29,183.64,,,,,173.10,203.05,235.53,239.03,239.44,241.64,238.58,234.67,233.01,231.04,227.38,232.18,232.84,230.31,226.69,228.51,226.92,219.00,212.33
