dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0067,nzd0367-0068,nzd0367-0072,nzd0367-0073,nzd0367-0066,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,satname
2006-10-08 22:07:29+00:00,369.49,348.23,371.24666666666667,373.9775,377.22,382.64000000000004,369.9666666666667,345.00666666666666,330.15000000000003,316.9866666666667,305.71666666666664,285.76666666666665,277.86,268.5433333333333,240.07666666666668,223.82333333333335,213.15666666666667,190.17999999999998,205.78,217.59666666666666,232.6,236.6225,230.04000000000002,236.695,238.9325,252.69,242.3475,247.3025,252.8775,239.7425,229.3075,223.9325,214.76333333333332,180.99,163.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-10-24 22:07:38+00:00,369.175,349.77,370.605,375.304,378.404,382.02250000000004,368.2125,343.71,327.33,313.5775,301.4375,281.69,272.2875,264.025,236.9975,221.2875,209.69,186.1475,203.715,214.41,225.76666666666665,236.11599999999999,232.95666666666668,236.86399999999998,239.05,252.294,242.68400000000003,246.63400000000001,250.07,238.92200000000003,229.296,223.62399999999997,213.16,178.3275,163.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-02-04 22:14:33+00:00,366.788,356.126,369.462,380.488,382.77,380.01800000000003,365.258,340.598,325.102,310.92600000000004,298.366,278.25,267.63,259.4,236.22600000000003,218.642,207.98600000000002,183.752,200.93200000000002,211.452,221.755,243.468,241.84666666666666,243.82,245.53400000000002,258.29200000000003,248.68200000000002,252.724,255.11599999999999,244.546,234.37399999999997,230.362,210.69400000000002,176.462,163.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-02-13 22:08:23+00:00,367.1133333333334,355.11833333333334,369.9316666666667,380.5116666666667,383.65000000000003,380.83666666666664,365.50500000000005,340.51166666666666,325.7266666666667,311.185,297.7733333333333,277.17333333333335,266.185,257.3433333333333,236.87833333333333,218.04166666666666,207.79666666666665,183.54833333333332,201.07500000000002,210.98000000000002,221.862,241.86333333333334,242.51749999999998,243.11,245.38666666666666,257.92333333333335,250.415,252.08333333333334,254.0533333333333,244.14833333333334,234.13833333333332,229.76999999999998,210.46,177.44333333333336,163.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-09-09 22:06:33+00:00,374.71,361.29,377.64,389.31,387.45,391.95,374.45,353.4,335.71,325.59,314.91,289.31,273.44,264.16,245.05,227.36,217.82,190.38,211.24,216.04,235.45,251.41,255.9,262.37,251.12,267.93,260.57,260.96,259.13,253.63,243.62,233.24,218.79,188.42,163.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-10-02 22:12:30+00:00,375.185,358.59000000000003,376.08,385.55,386.66499999999996,387.775,371.41999999999996,350.485,332.9,324.15,309.64,282.07,272.26,264.21500000000003,252.54,225.51,215.365,188.20499999999998,214.015,215.20499999999998,234.675,250.8,252.7,259.99,250.015,265.045,253.97,256.57,253.16,248.41,238.435,231.595,216.18,183.16,163.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2009-01-24 22:04:54+00:00,353.56,,,346.45,361.4,368.39,356.58,340.85,324.52,319.32,305.05,288.47,271.81,267.24,243.57,215.75,200.71,172.03,193.36,201.81,207.27,221.74,223.7,229.58,238.69,244.05,238.43,237.36,231.58,236.98,225.39,222.69,202.17,173.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-12-29 22:09:29+00:00,376.87,355.47,370.93,378.13,349.46,355.38,357.04,351.49,347.66,332.61,319.92,308.9,293.76,294.43,299.72,293.53,273.94,235.31,215.62,224.15,221.96,241.56,244.24,252.58,251.31,255.27,251.46,248.84,243.62,250.02,248.2,250.85,274.74,248.16,223.26,202.93,166.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2011-01-07 22:03:20+00:00,370.39,355.47,347.73,361.36,349.57,356.98,354.68,350.14,345.54,336.45500000000004,322.94,309.16999999999996,294.885,295.65999999999997,299.58000000000004,291.095,278.28999999999996,242.135,219.47500000000002,227.065,226.13,245.24,249.435,254.085,254.54,255.84000000000003,253.89499999999998,251.13,246.765,250.805,250.265,250.68,274.32,244.695,225.43,204.235,168.73000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2011-01-23 22:03:20+00:00,367.1333333333334,355.47,339.81666666666666,355.0333333333333,348.2033333333334,356.08,352.8666666666666,348.5333333333333,344.12000000000006,338.28333333333336,323.3966666666667,307.79333333333335,295.8066666666667,294.9533333333333,298.2766666666667,285.6166666666667,270.83,245.67333333333332,216.92666666666665,224.41333333333333,225.81333333333336,245.17,249.51999999999998,253.44333333333336,254.22666666666666,257.45666666666665,254.05000000000004,250.84,246.65333333333334,252.64666666666668,250.66666666666666,251.35333333333332,264.25666666666666,230.75666666666666,221.49333333333334,202.58,168.73000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2011-03-12 22:03:19+00:00,369.1625,334.03,337.97749999999996,352.21999999999997,348.935,355.9925,353.7575,350.05,344.7925,340.195,325.955,310.0525,297.4,295.1425,297.72,287.3375,269.595,248.0325,217.53500000000003,225.4275,226.85500000000002,246.51749999999998,250.735,255.175,255.785,259.12,255.75,252.4975,247.74,254.0475,252.42000000000002,252.7125,269.53,234.20749999999998,224.26,203.5525,169.88666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.62,198.38,193.49,185.71,,179.46,,,,,,,,,,,,,L5
2013-05-11 22:21:31+00:00,369.61,323.71,342.87,346.35,351.88,353.45,350.97,335.96,337.55,341.83,345.05,334.04,327.23,321.84,303.29,304.0,282.86,284.84,279.15,263.43,253.77,264.94,265.59,270.57,277.4,282.76,280.71,282.65,268.35,274.26,296.38,303.37,312.97,286.41,277.31,258.67,251.88,263.07,187.43,202.41,203.25,217.16,,,,,,167.24,177.13,,,187.62,188.06,,,,,,,,,275.75,245.0,242.95,222.44,183.25,172.91,,,195.82,250.58,,194.64,205.61,,,,,,,,,L8
2013-05-27 22:21:38+00:00,381.865,329.855,350.01,347.1,352.775,354.15999999999997,356.78,334.875,335.25,346.49,357.20000000000005,339.87,332.915,325.825,312.355,307.15999999999997,288.735,286.98,286.99,281.025,267.17,274.19,265.59,270.57,277.4,284.91499999999996,283.505,294.145,281.44,274.26,301.65,307.71000000000004,328.345,300.55,287.385,266.42,258.005,269.22,189.70499999999998,203.475,202.44,219.57,,,,,167.58,169.835,178.76999999999998,,,190.015,190.9,,,,,,,,,282.27,243.685,240.865,204.85500000000002,183.25,172.91,,,195.82,250.58,,194.64,205.61,,,,,,,,,L8
2013-06-05 22:15:27+00:00,383.46000000000004,330.23333333333335,353.94,349.90000000000003,354.18333333333334,357.0233333333333,356.1666666666667,335.76,332.8233333333333,344.37999999999994,354.66333333333336,341.37000000000006,336.57,327.1333333333333,316.15333333333336,308.71999999999997,290.7,284.9766666666667,285.86999999999995,283.83,272.6033333333333,274.19,265.59,270.57,277.4,285.8633333333333,287.43,292.43,285.65000000000003,291.61,305.2166666666667,309.90000000000003,332.61,308.65333333333336,293.50666666666666,271.24,266.19,270.9533333333333,192.41333333333333,205.17333333333332,211.17666666666665,222.62333333333333,230.63,,,,167.89,171.42999999999998,179.04666666666665,,,190.79666666666665,193.16333333333333,,,,,,,,,283.37666666666667,245.18666666666664,244.76666666666665,196.60333333333332,183.25,172.91,,,195.82,250.58,,194.64,205.61,,,,,,,,,L8
2013-06-28 22:21:33+00:00,381.65999999999997,335.9975,355.1725,351.03000000000003,354.28499999999997,356.9125,352.4525,332.635,330.0775,340.765,351.2,343.31,339.7475,329.365,319.7125,310.7175,294.3475,287.455,287.86,289.42,282.32,276.01,265.59,270.57,277.4,285.86,288.8175,297.4025,285.65000000000003,291.61,316.385,309.90000000000003,339.46000000000004,321.355,292.775,271.11,264.325,271.0475,192.0475,204.97,209.76,222.62333333333333,230.63,,,,166.82666666666668,171.42999999999998,178.97,,,190.49,192.9275,,,,,,,,,283.2325,244.78,245.4075,201.9625,181.04500000000002,171.36,,,183.01999999999998,253.995,279.16,202.75,218.35500000000002,215.05,,,,,,,,L8
2013-07-14 22:21:34+00:00,376.96,336.274,355.37399999999997,350.666,353.462,356.476,349.938,331.384,328.378,338.7,348.02799999999996,341.886,339.024,329.656,320.962,311.808,293.73400000000004,285.152,286.57599999999996,291.02200000000005,280.194,274.9975,267.135,271.27,279.66499999999996,285.596,287.524,297.4025,285.65000000000003,291.61,316.385,309.4275,335.786,321.355,292.775,271.11,263.698,271.0475,191.602,204.11599999999999,208.048,221.64749999999998,230.63,,,,166.82666666666668,171.42999999999998,178.496,,,190.172,192.9275,,,,,,,,,282.902,244.956,245.128,205.998,201.61,190.31000000000003,182.78,243.75,194.6933333333333,253.04333333333338,275.145,201.7266666666667,216.72,204.51,,,,,,,,L8
2013-09-16 22:21:33+00:00,375.39166666666665,333.69166666666666,352.4983333333333,348.645,351.27666666666664,353.77666666666664,346.575,328.52166666666665,325.66333333333336,333.3016666666667,340.84166666666664,336.26666666666665,336.6116666666667,329.16333333333336,322.32166666666666,311.3983333333333,293.425,287.15166666666664,287.09,291.84499999999997,282.28833333333336,272.594,263.49,267.43666666666667,276.2833333333333,283.6066666666667,291.335,293.446,280.9,282.22666666666663,310.492,306.78000000000003,331.5833333333333,312.62399999999997,289.876,268.822,261.9766666666667,266.118,189.115,201.78833333333333,205.49833333333333,219.348,230.63,,,,166.82666666666668,171.42999999999998,178.496,,,187.69333333333336,190.41199999999998,,,,,,,,,281.3933333333334,243.73666666666668,243.66833333333332,208.495,212.1175,200.32999999999998,207.075,244.54000000000002,199.9875,251.28750000000002,273.32,203.395,216.7925,202.83666666666667,,,,,,,,L8
2013-09-25 22:15:17+00:00,374.25714285714287,334.5042857142857,351.57,347.19,348.8671428571429,350.9757142857143,343.46571428571434,326.7285714285714,323.7642857142857,329.6842857142857,335.4942857142857,332.0385714285714,333.87,326.86285714285714,321.7957142857143,310.9557142857143,294.15142857142854,289.68142857142857,288.93857142857144,293.2957142857143,286.62857142857143,272.12833333333333,268.2575,267.43666666666667,276.2833333333333,283.6066666666667,294.06142857142856,291.79333333333335,278.152,277.77,306.63,304.96,328.38714285714286,307.0516666666667,287.82,268.1016666666667,260.89714285714285,264.83,187.44,200.13285714285715,203.4742857142857,217.375,230.63,,,,166.82666666666668,171.42999999999998,178.496,,,186.02285714285716,188.68166666666664,,,,,,,,,280.5242857142857,242.83142857142857,243.91428571428574,208.28428571428572,212.1175,200.32999999999998,207.075,244.54000000000002,199.9875,251.28750000000002,273.32,203.395,216.7925,202.83666666666667,,,,,,,,L8
2013-10-18 22:21:25+00:00,374.25714285714287,334.5042857142857,351.57,347.19,348.8671428571429,350.9757142857143,343.46571428571434,325.7775,322.31875,326.6375,333.08625,330.99,331.70375,324.60875,318.28125,309.62,294.7125,292.31,290.795,296.6275,291.5375,272.12833333333333,265.674,264.7125,274.01,281.8071428571429,291.48375,289.0485714285714,276.6933333333333,275.676,303.59999999999997,303.3157142857143,325.70875,303.9428571428571,287.10285714285715,267.57714285714286,260.385,263.1257142857143,184.96875,198.085,201.1875,214.65571428571428,230.63,,,,166.82666666666668,171.42999999999998,178.496,,,184.5975,187.04714285714286,,,,,,,,,273.8525,241.6475,242.09375,204.31375,212.1175,200.32999999999998,207.075,244.54000000000002,199.9875,251.28750000000002,273.32,203.395,216.7925,202.83666666666667,,,,,,,,L8
2013-11-12 22:15:08+00:00,373.75,333.50857142857143,350.32428571428574,345.07428571428574,346.4242857142857,349.07142857142856,342.215,322.7625,318.16375,321.425,327.3725,326.9775,329.08625,322.24375,316.7025,307.75,293.8975,290.3175,288.1475,300.84625,290.26625,269.705,262.934,260.39250000000004,270.65999999999997,279.57,289.68875,285.93,274.18,273.062,301.90714285714284,301.0785714285715,324.85499999999996,301.7314285714286,286.1385714285714,266.8642857142857,259.42875,259.95,182.17374999999998,195.41375,198.36,211.19714285714284,230.63,,,,166.82666666666668,173.52499999999998,178.8375,,,182.40875,184.48428571428573,,,,,,,,,271.525,239.6275,239.55874999999997,202.45624999999998,223.07,212.1825,211.48000000000002,238.84666666666666,202.7525,248.0675,251.06,201.47500000000002,212.71249999999998,202.83666666666667,,,,,,,,L8
2013-12-14 22:14:57+00:00,365.16166666666663,330.1116666666667,343.8,340.2183333333333,341.83666666666664,342.6233333333334,331.642,317.4814285714286,312.7142857142857,311.1571428571429,313.83,318.22714285714284,322.18,317.1457142857143,311.0357142857143,304.17428571428576,291.1842857142857,287.38142857142856,283.48285714285714,303.1183333333333,285.81,264.17,261.075,259.20799999999997,269.11199999999997,274.89500000000004,286.15000000000003,278.3483333333333,261.98999999999995,263.858,296.4633333333333,294.91166666666663,316.8885714285715,290.355,278.015,260.6716666666667,252.88857142857142,252.14333333333335,177.92999999999998,191.70000000000002,192.76666666666668,205.53400000000002,,,,,164.7,,177.67000000000002,,,179.08333333333334,179.99200000000002,,,,,,,,,262.19714285714286,236.40000000000003,235.41,208.21428571428572,221.696,211.888,212.625,233.435,203.186,245.436,237.55599999999998,197.606,208.968,202.83666666666667,,,,,,,,L8
2013-12-21 22:21:03+00:00,363.93571428571425,329.03999999999996,342.36857142857144,339.2785714285714,340.88714285714286,340.96000000000004,329.1933333333333,316.31875,310.86125,309.65125,312.3275,316.7075,320.8325,316.50874999999996,309.825,303.14,289.41625,286.01875,281.26125,305.57142857142856,281.11125,262.8014285714286,260.2914285714286,258.9266666666667,268.81,274.89500000000004,284.785,277.60857142857145,264.07166666666666,266.35166666666663,295.64,294.4985714285714,315.71125,287.9057142857143,277.7157142857143,264.4214285714286,252.88857142857142,252.78285714285715,176.92428571428573,190.72,191.86285714285714,205.115,,,,,164.7,,177.67000000000002,,,178.4185714285714,179.51333333333332,,,,,,,,,258.82124999999996,235.35125,233.97875,208.22875000000002,219.96166666666667,209.40833333333333,210.994,231.76999999999998,203.97333333333336,243.19333333333336,228.92499999999998,193.62833333333333,208.968,202.83666666666667,,,,,,,,L8
2014-02-07 22:20:33+00:00,362.626,321.7583333333333,335.81333333333333,334.26399999999995,336.29,335.08200000000005,323.49249999999995,311.2914285714286,305.07142857142856,300.63,302.34857142857146,306.1442857142857,311.39428571428573,309.7442857142857,303.29857142857145,298.61571428571426,287.64285714285717,284.49142857142857,276.89285714285717,304.8816666666667,277.6216666666666,258.1116666666667,258.15999999999997,256.6666666666667,266.32166666666666,269.908,283.82500000000005,271.8233333333333,264.07166666666666,266.35166666666663,286.59833333333336,292.75857142857143,307.60714285714283,276.2914285714286,275.57166666666666,263.37166666666667,248.20833333333334,250.00285714285715,171.40166666666664,186.02333333333334,187.15333333333334,202.33333333333334,,,,,,,,,,174.17166666666665,176.90833333333333,,,,,,,,,250.0257142857143,231.51142857142855,229.28285714285713,204.44142857142856,220.494,212.13400000000001,213.206,224.692,208.542,236.12800000000001,202.00400000000002,185.556,196.8925,178.065,,,,,,,,L8
2014-03-20 22:13:49+00:00,361.395,321.2133333333333,335.25166666666667,334.142,335.93,333.898,320.74249999999995,309.21857142857147,303.09285714285716,297.8228571428572,299.5371428571429,302.3085714285714,306.6714285714285,305.60714285714283,298.90714285714284,297.31428571428575,286.63714285714286,280.85714285714283,278.81857142857143,299.2516666666667,270.3333333333333,257.7033333333333,258.11571428571426,256.9166666666667,266.63166666666666,269.88199999999995,278.43333333333334,271.565,264.41833333333335,266.83500000000004,287.2083333333333,292.82428571428574,307.2957142857143,276.1228571428572,274.61833333333334,263.68666666666667,247.0066666666667,251.27714285714288,171.45166666666663,186.15666666666667,186.715,202.44833333333335,,,,,,,,,,174.285,176.73666666666668,,,,,,,,,249.09999999999997,230.91714285714284,228.31,203.3957142857143,217.36599999999999,207.44400000000002,208.286,218.67,207.558,234.96400000000003,185.73600000000002,180.51399999999998,190.8025,155.845,,,,,,,,L8
2014-04-05 22:13:34+00:00,359.3766666666666,318.4683333333333,333.87666666666667,334.866,337.35,335.092,320.28,307.7885714285714,301.06142857142856,295.4771428571429,297.17,299.1171428571429,303.49571428571426,304.31,296.90142857142854,296.9028571428571,286.09857142857146,282.65142857142854,280.7842857142857,300.84333333333336,272.9066666666667,256.8,255.71428571428572,262.8257142857143,268.8,271.7633333333333,274.26,272.38666666666666,267.75166666666667,270.5683333333333,288.78333333333336,293.4085714285714,307.6914285714286,277.01000000000005,275.49500000000006,263.81166666666667,246.27333333333334,252.66857142857143,172.22833333333335,187.09166666666667,187.17500000000004,203.58,,,,,,,169.08,,,174.56500000000003,177.38333333333333,,,,,,,,,249.1342857142857,231.1357142857143,226.7971428571429,204.78,219.65666666666667,208.9333333333333,208.286,220.615,208.8283333333333,236.3216666666667,187.775,182.58333333333334,192.57,159.33666666666667,,,,,,,,L8
2014-05-14 22:19:08+00:00,363.48,318.1166666666667,334.945,337.554,337.676,333.446,320.022,305.75166666666667,297.76500000000004,290.785,289.50333333333333,290.1383333333333,297.76666666666665,302.74,298.24333333333334,299.9483333333333,290.82,280.18333333333334,285.10333333333335,299.756,271.65999999999997,262.155,259.00666666666666,268.08,272.27666666666664,275.096,277.73400000000004,278.746,272.754,289.146,305.634,307.97499999999997,308.148,276.57000000000005,274.90250000000003,266.19,244.1525,254.988,178.11200000000002,191.738,190.666,210.402,,,,,,163.92,172.89,,,178.45800000000003,181.3,,,,,,,,,251.93200000000002,231.15,227.112,209.872,218.17600000000002,206.656,205.28500000000003,219.246,209.218,236.046,188.47400000000002,181.708,193.39,159.33666666666667,,,,,,,,L8
2014-05-30 22:19:10+00:00,353.96500000000003,320.5157142857143,336.84000000000003,340.16,339.015,334.2683333333333,319.4483333333333,306.03000000000003,297.48,289.30285714285714,287.5185714285714,288.6142857142857,295.9557142857143,301.4171428571429,297.0885714285714,301.07571428571424,295.9957142857143,285.50714285714287,289.6657142857143,303.53333333333336,275.84666666666664,266.6557142857143,269.0728571428571,277.96142857142854,285.46999999999997,287.84,293.285,284.2766666666667,278.37666666666667,299.97499999999997,316.0466666666667,318.0628571428571,316.4266666666667,283.56666666666666,279.132,269.054,251.63199999999998,258.52833333333336,180.6916666666667,193.58333333333334,192.21833333333333,212.23666666666668,,,,,,166.055,174.48000000000002,,,180.62,183.45166666666668,,,,,,,,,257.7266666666667,234.34666666666666,227.112,209.872,218.17600000000002,206.656,205.28500000000003,219.246,209.218,236.046,188.47400000000002,181.708,198.578,161.21,,,187.86,163.47,,,,L8
2014-07-26 22:13:18+00:00,325.0866666666667,321.345,339.575,345.01599999999996,341.51800000000003,336.97200000000004,320.49799999999993,305.1583333333333,295.8283333333333,285.2316666666666,282.0566666666667,280.78000000000003,287.36833333333334,294.97499999999997,294.05833333333334,301.3383333333333,301.3883333333333,294.23833333333334,302.295,302.4816666666667,294.796,278.57166666666666,282.7916666666667,295.205,303.615,304.15166666666664,311.148,292.3175,285.5775,326.916,343.22200000000004,338.53000000000003,330.478,293.88,286.6225,272.3175,259.83000000000004,265.986,183.72833333333335,196.33,187.31666666666663,214.915,,,,,,166.59,175.39,,,183.13,185.78166666666667,,,,,,,,,273.162,239.712,234.2975,217.0625,227.2575,201.945,190.51,206.7675,215.1925,239.7725,195.16,194.21500000000003,199.72500000000002,161.21,,,190.115,176.76,188.66,,,L8
2014-09-03 22:19:42+00:00,325.0866666666667,320.4116666666667,340.09499999999997,344.09666666666664,340.87,335.8433333333333,319.54166666666663,305.15666666666664,296.588,282.80833333333334,277.6116666666666,278.002,285.14,293.366,292.702,301.992,302.71799999999996,298.262,310.06800000000004,304.196,294.796,282.15199999999993,288.598,308.53333333333336,317.4116666666667,315.80833333333334,311.148,292.3175,285.5775,334.01666666666665,343.22200000000004,347.07,335.9325,297.81,286.6225,272.3175,265.05000000000007,269.515,186.33200000000002,198.36399999999998,187.462,217.49200000000002,,,,,,166.59,175.39,,,184.842,187.62000000000003,,,,,,,,,290.712,242.872,239.1125,225.59,239.5175,201.84666666666666,188.845,206.23666666666668,217.88,243.02,198.38,204.79250000000002,206.01,163.3975,,,190.115,176.76,188.66,,,L8
2014-09-28 22:13:32+00:00,321.14750000000004,319.1433333333333,339.6566666666667,343.58833333333337,339.44,334.05833333333334,318.20166666666665,303.9533333333333,293.56800000000004,280.1116666666667,273.785,273.064,278.002,284.77,283.66,294.636,300.454,297.61199999999997,301.57800000000003,303.56600000000003,300.756,287.932,297.8,318.0,328.80833333333334,324.93666666666667,320.678,301.3325,291.1933333333333,348.56666666666666,359.65999999999997,361.776,346.63750000000005,301.64,290.505,277.02,272.32500000000005,271.385,185.722,197.816,187.25799999999998,217.23000000000002,,,,,,166.59,175.39,,,184.566,187.416,,,,,,,,,290.584,245.148,243.79500000000002,216.48250000000002,243.35666666666668,199.3,170.92,201.745,221.345,244.43000000000004,201.73000000000002,211.99333333333334,210.46333333333334,166.18,,,190.115,176.76,188.66,,,L8
2014-11-22 22:19:45+00:00,304.28,316.8,338.20799999999997,342.686,339.42400000000004,332.28999999999996,316.77200000000005,301.024,289.7325,276.406,270.63,266.7575,266.34250000000003,269.7125,268.7675,280.25249999999994,292.5875,293.4375,286.14,288.145,286.7775,294.5,313.2025,328.294,340.316,331.61,327.42499999999995,305.1466666666667,293.57,363.44750000000005,378.7033333333334,358.50750000000005,346.39750000000004,304.395,290.7075,279.505,279.26750000000004,270.145,185.54333333333332,197.4466666666667,182.03666666666663,216.6766666666667,,,,,,167.925,177.89,,,185.17333333333332,187.87,,,,,,,,,285.472,244.288,241.4375,206.345,249.48000000000002,182.22,170.92,173.15,227.51,245.75,203.61,221.52500000000003,215.875,166.11,,,190.115,176.76,188.66,,,L8
