dates,satname,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193
2021-08-30 22:14:02.021000,L8,,,,,175.80,211.01,231.25,215.65,211.87,271.30,228.75,237.27,237.76,242.24,248.23,247.42,246.69,245.60,242.56,243.37,242.77,242.39,243.92,245.13,250.75,249.65,248.64,248.27,238.35,,,,,218.01,227.08,232.64,230.45,224.77,224.88,,,268.24,270.01,268.72,269.67,270.26,301.19,318.59,321.55,316.87,312.98,308.36,302.85,301.92,293.02,251.70,233.53,233.74,234.57,239.19,267.13,255.78,256.36,243.78,215.85,250.60,231.90,227.91,,,,,,,,182.32,181.14,189.91,210.22,216.71,216.40,218.01,219.23,224.63,236.98,233.90,231.40,228.91,229.71,228.03,242.41,270.06,275.01,274.92,280.15,280.27,278.85,280.91,281.27,280.31,277.75,275.21,272.37,268.21,259.76,266.15,266.79,266.21,264.06,254.42,267.66,274.29,275.76,280.05,278.24,285.27,287.64,291.72,295.29,300.10,304.01,304.23,306.92,300.15,312.59,299.09,299.94,297.06,299.57,306.31,311.08,311.80,304.01,308.91,305.49,214.97,239.87,239.00,313.21,316.10,313.99,320.47,322.76,326.88,327.74,325.30,326.41,319.17,323.00,321.80,316.03,314.03,301.98,301.54,304.08,295.35,298.39,300.83,300.79,301.04,301.37,299.67,300.27,295.52,299.65,301.44,305.25,307.27,313.63,318.32,316.97,313.13,319.17,311.83,308.41,307.17,300.56,236.68,,255.47,291.48,305.02,305.19,300.63,313.44,307.15,313.05,314.61,316.28,323.16,330.22,331.97,328.25,326.47
2021-10-08 22:20:23.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.91,180.14,193.51,207.26,216.45,220.19,215.19,217.95,227.04,235.04,230.83,231.82,229.12,227.38,229.46,242.75,268.66,270.37,266.30,276.08,276.73,279.72,278.60,281.28,279.35,296.33,272.17,268.02,265.78,257.85,261.48,253.19,260.56,254.69,171.87,258.34,258.96,259.87,256.66,245.90,264.75,268.85,274.68,277.23,283.73,,,283.33,292.98,304.85,,,,,,299.33,302.86,300.29,308.50,325.58,307.70,310.51,304.60,309.05,313.38,311.30,316.54,324.09,323.28,318.45,315.98,321.89,319.73,319.48,315.48,312.15,308.48,298.34,296.91,295.32,293.02,292.42,296.86,300.42,296.94,298.66,291.08,294.45,288.33,290.82,311.32,304.53,308.31,326.78,324.48,315.18,310.94,310.82,305.47,305.28,304.33,230.29,245.05,,243.17,296.51,305.72,306.47,300.54,321.73,311.24,316.04,317.06,319.74,330.35,326.52,327.67,321.92,327.62
2021-11-16 22:19:19.756000,L9,,,,,196.46,232.56,251.18,275.36,273.84,283.39,232.31,243.71,252.54,250.33,264.94,259.66,258.44,252.95,247.53,282.43,269.55,267.54,267.58,263.29,268.13,267.81,274.28,273.12,277.73,251.70,,,286.80,215.61,250.80,252.99,239.67,238.96,237.04,,259.98,235.07,239.20,236.65,255.20,283.90,304.70,321.12,320.99,208.07,212.89,195.02,200.85,329.25,328.22,318.39,312.59,323.25,289.46,266.01,316.83,276.49,306.35,299.93,301.05,292.13,247.69,242.08,,,,,,161.66,191.02,188.87,269.53,286.10,211.07,238.14,233.10,235.56,239.45,252.80,242.16,238.45,246.37,236.48,248.97,244.68,264.09,282.09,280.43,293.15,280.16,296.27,286.00,283.88,296.35,295.54,308.81,298.96,288.78,280.16,301.77,303.24,278.30,270.26,275.93,259.69,273.69,285.41,313.93,288.71,321.23,300.37,289.40,290.93,322.16,305.55,311.58,316.17,309.32,297.44,310.74,309.54,300.96,301.46,310.68,329.13,325.85,320.37,324.73,327.07,326.72,310.86,346.01,319.90,317.03,342.92,316.55,324.52,328.59,334.40,355.96,324.99,349.24,319.53,324.23,322.41,317.94,312.84,319.13,302.55,305.67,341.79,307.78,307.62,304.67,326.08,309.95,324.02,328.45,324.16,326.58,337.60,309.23,333.05,324.83,333.44,331.43,320.60,320.53,314.30,320.47,322.35,325.16,300.36,200.78,308.45,314.19,316.59,316.39,325.45,325.44,323.92,327.06,327.46,334.20,339.73,342.45,340.87,339.35,351.54
2021-11-18 22:14:08.574000,L8,,,,,184.43,224.58,240.02,215.46,217.26,213.22,224.80,233.92,236.86,243.64,251.35,253.44,254.85,250.38,254.79,245.14,256.59,244.36,267.43,249.74,252.32,264.94,256.52,258.17,234.20,,,,,218.97,234.34,235.45,232.89,227.37,219.89,,260.85,266.02,269.54,263.76,264.14,282.74,306.04,316.05,318.10,318.45,315.17,342.58,310.38,307.82,310.84,250.96,239.96,243.19,245.84,240.01,259.04,255.71,262.20,246.16,221.92,253.38,241.55,236.00,,,,,,,,185.94,185.47,199.02,212.79,223.88,223.62,227.76,224.12,231.46,240.07,236.85,235.06,230.59,236.25,233.05,248.15,279.16,282.08,293.35,306.54,292.63,284.67,289.14,287.33,294.06,282.22,279.22,274.77,271.38,266.14,268.83,272.67,272.43,267.15,258.99,273.92,278.25,283.12,284.12,279.21,288.31,289.72,291.39,296.50,301.84,307.50,305.34,307.61,299.76,314.89,304.47,301.87,299.19,302.93,313.10,316.59,315.56,311.71,314.55,312.49,316.31,322.45,315.53,314.57,318.08,317.42,323.85,327.97,329.46,332.47,327.86,336.40,321.68,324.24,322.35,318.24,315.30,305.21,305.95,305.17,299.42,301.66,301.61,301.18,303.23,301.59,338.40,315.20,294.43,299.75,305.98,316.32,314.85,342.58,330.62,326.61,317.77,321.44,316.47,315.15,317.25,307.08,296.07,195.34,264.44,303.30,317.72,314.47,321.31,314.94,318.67,319.77,327.46,323.77,333.04,336.84,349.99,335.81,335.14
2021-11-21 22:22:10.853000,L9,,,,,,,,281.66,283.78,252.30,234.17,262.90,276.66,271.48,253.40,254.77,252.67,252.05,244.96,261.58,258.45,259.50,259.04,271.39,278.90,280.04,,,,,,,,215.93,233.67,239.11,233.96,229.10,225.16,,260.80,267.69,270.89,266.84,261.91,283.89,306.88,315.99,321.23,316.35,310.74,336.27,346.06,305.04,335.96,243.62,231.36,231.75,233.02,225.87,290.43,211.34,246.15,250.37,246.05,241.73,222.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 22:14:08.024000,L8,,,,,180.27,202.84,210.79,209.83,210.27,209.87,219.89,226.13,230.63,239.96,244.32,247.40,249.13,246.00,241.06,239.84,242.11,241.32,243.36,244.16,253.06,253.08,253.45,259.68,,,,,,211.71,226.53,231.19,228.19,224.03,216.52,,188.92,251.78,259.06,253.26,256.79,273.33,302.33,309.62,313.49,318.30,310.79,327.74,304.05,311.29,288.45,223.98,233.48,233.31,234.66,228.93,247.20,236.50,247.53,224.61,207.36,237.06,218.31,,,,,,,,,180.95,181.87,192.38,209.83,215.58,220.72,220.45,217.24,226.15,236.43,233.76,231.07,227.37,230.12,227.08,240.37,277.73,276.71,275.13,284.00,284.33,286.17,284.25,285.15,292.00,279.34,274.62,271.98,268.97,260.82,264.59,265.87,266.16,264.26,252.21,266.41,274.48,277.36,281.15,276.69,284.22,286.63,289.15,290.45,298.32,301.34,301.29,300.33,297.38,310.46,298.13,292.19,295.71,298.04,307.79,313.62,308.56,302.57,309.71,308.12,310.31,309.86,305.86,311.07,310.65,314.60,320.21,323.16,326.10,324.06,323.30,329.62,319.46,314.55,315.76,310.84,308.53,300.39,298.85,300.38,296.85,298.17,293.22,290.33,286.20,294.23,293.41,293.97,234.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04 22:19:51.928000,L9,,,,,174.57,201.58,203.94,203.78,201.68,207.45,213.35,220.00,225.05,234.82,241.63,241.91,242.38,241.26,234.90,239.89,236.59,236.68,240.32,245.78,248.27,251.43,249.37,250.95,,,,,,205.03,222.67,227.31,223.43,217.60,212.01,,240.56,248.24,258.46,252.27,255.14,271.95,298.92,307.59,308.14,309.83,305.25,304.65,296.86,296.71,274.15,215.13,226.96,231.60,230.22,223.69,248.58,229.01,248.21,224.18,197.81,234.19,216.87,,,,,,,,,181.27,182.36,192.14,207.60,216.03,212.64,214.07,220.45,223.75,234.32,229.43,226.81,224.96,224.16,221.44,242.22,267.09,276.30,295.56,272.92,292.07,239.67,270.38,287.55,286.31,279.83,276.29,266.05,267.66,258.58,263.82,264.40,268.59,259.42,213.13,259.68,247.33,188.86,199.36,237.04,267.70,197.01,271.68,285.59,296.57,294.12,267.95,292.44,289.19,290.72,298.38,291.33,291.56,303.96,,,,,,,,,,,,,,,,,,,321.14,282.94,297.82,281.45,302.21,262.19,292.67,284.91,292.82,290.10,285.89,290.96,293.87,293.05,293.56,295.63,299.83,271.75,297.46,243.76,304.20,305.11,309.50,315.68,307.91,306.30,304.23,297.66,300.16,267.70,269.72,,215.82,293.98,286.29,238.45,290.54,291.41,296.45,304.00,318.73,299.59,310.34,317.24,329.82,306.61,315.85
2022-01-12 22:19:49.339000,L8,,,,,182.80,205.94,220.10,245.82,226.25,252.17,225.13,231.54,234.02,242.08,251.24,249.17,249.23,245.82,241.41,273.47,242.48,281.06,274.04,249.06,253.11,255.03,256.84,255.72,,,,,,210.47,229.51,233.46,230.17,226.26,219.60,,257.97,239.22,266.00,258.99,258.73,281.67,305.62,313.93,315.55,317.30,311.67,310.28,304.44,302.22,287.53,247.63,243.42,244.08,241.90,238.38,259.16,251.56,258.71,243.89,220.50,247.74,238.14,223.58,,,,177.18,183.68,185.69,168.85,184.04,186.95,200.97,213.34,223.20,221.90,226.40,222.74,231.15,238.73,236.04,232.29,228.49,229.39,231.00,249.17,274.30,277.78,280.31,282.18,284.78,281.51,283.44,285.15,286.70,281.74,277.39,275.57,270.15,264.95,267.92,270.40,268.55,267.48,255.48,270.85,276.80,277.38,282.11,280.66,285.75,287.50,291.41,295.13,300.43,307.37,307.17,305.55,297.99,311.39,303.96,293.74,300.09,303.01,309.98,313.66,309.86,303.04,311.01,312.96,310.20,319.00,311.32,313.78,316.19,316.91,322.57,325.96,328.09,329.56,324.31,326.79,322.29,323.29,320.59,317.17,312.07,306.33,304.14,303.95,302.49,298.41,296.89,295.90,298.16,301.33,301.93,303.20,296.97,300.19,303.65,307.34,312.19,317.62,321.80,319.69,318.08,316.19,316.10,318.13,313.99,299.55,297.61,199.22,263.81,314.86,323.47,312.97,340.60,338.15,314.83,313.98,324.89,329.35,329.43,334.80,346.13,337.41,328.62
2022-01-12 22:20:13.302000,L8,,,,,184.07,206.87,224.17,253.10,231.60,255.20,227.01,233.28,235.95,243.17,253.68,250.36,250.79,246.31,242.29,274.27,243.48,281.84,275.79,249.62,253.99,255.77,257.70,256.70,,,,,,211.38,231.51,234.60,231.18,227.45,221.18,,259.46,263.41,266.98,262.19,259.65,284.01,306.79,315.04,316.77,317.96,312.92,311.11,305.48,303.47,288.88,251.27,246.79,248.74,244.74,239.61,261.08,254.74,260.56,245.48,223.10,249.76,241.54,226.34,,,,178.51,184.78,187.53,170.29,185.08,187.92,202.16,214.42,224.99,223.22,227.55,224.30,233.07,239.47,236.86,232.94,229.30,231.56,233.28,250.92,275.10,278.52,281.34,283.46,285.76,282.24,284.70,285.91,287.48,282.45,278.13,276.15,270.95,266.08,269.13,271.82,269.85,268.86,256.63,272.51,277.73,278.12,283.23,282.13,286.90,288.39,292.03,296.18,301.13,309.52,308.28,307.02,298.56,311.75,305.36,295.00,301.27,304.40,311.02,314.42,311.23,304.13,311.70,314.51,311.07,320.24,312.77,315.22,317.36,317.74,323.46,327.10,328.96,330.97,325.05,328.56,324.07,324.17,321.82,318.19,313.29,307.81,305.78,304.72,303.82,299.53,298.53,297.74,299.67,302.27,303.15,304.28,298.42,301.88,304.97,308.83,313.40,318.73,323.03,321.37,319.84,317.95,317.80,319.48,315.06,301.90,299.27,200.70,239.50,317.25,324.76,323.52,341.17,339.41,334.60,315.16,327.25,331.72,331.12,340.26,348.05,338.73,358.28
2022-01-13 22:14:02.543000,L9,,,,,176.58,205.86,208.45,212.87,211.27,214.20,222.59,227.67,232.02,242.05,244.33,247.55,247.73,247.31,241.08,241.80,241.53,249.48,244.78,247.66,252.15,254.83,255.58,254.40,,,,,,211.77,228.55,231.42,229.60,224.64,218.30,,257.61,262.21,245.45,256.87,257.12,278.23,304.87,313.70,314.60,317.51,310.78,308.83,302.68,302.08,285.43,224.82,233.95,239.13,233.17,240.01,255.58,247.33,258.16,239.46,211.87,244.79,231.63,,,,,,,,,182.67,184.40,199.28,211.48,216.86,224.52,218.79,221.77,228.21,237.67,235.77,229.92,227.36,227.73,230.16,247.16,274.25,276.63,284.13,282.72,303.88,285.47,285.35,284.12,283.68,282.67,276.64,273.07,270.54,263.24,267.32,268.30,268.22,266.22,254.68,269.46,276.93,277.23,279.53,277.19,286.35,288.09,290.71,296.62,301.13,302.91,305.61,304.94,297.60,310.09,301.50,292.80,298.29,302.21,309.34,313.42,310.00,304.05,310.34,311.23,309.14,317.71,311.02,311.16,314.36,314.99,320.46,326.25,328.05,331.05,323.44,326.73,322.89,321.71,319.07,316.11,312.43,303.09,302.43,302.58,301.12,298.63,296.78,297.66,301.10,301.29,304.76,302.53,292.84,298.58,301.11,310.31,317.99,331.26,323.07,322.57,316.43,314.44,314.07,314.16,309.11,298.76,301.35,,259.22,307.11,310.24,314.43,314.19,314.53,318.99,315.20,319.78,324.90,326.94,330.78,338.62,338.62,327.59
2022-01-21 22:13:59.698000,L8,,,,,176.85,209.26,216.86,244.45,213.23,218.26,224.93,230.37,232.82,242.88,249.00,249.73,245.00,246.90,243.89,249.58,249.81,267.35,246.09,247.06,252.74,256.29,258.06,257.57,,,,,,215.02,231.33,232.38,228.94,224.70,219.00,,257.76,262.32,265.91,262.89,259.55,278.69,305.30,313.35,316.22,317.15,312.46,311.22,306.19,303.59,285.16,238.81,237.90,241.01,234.47,247.56,257.52,251.15,258.53,242.83,217.47,247.40,233.50,221.35,,,,,,,,183.45,184.61,201.43,212.94,220.01,225.62,219.50,223.88,230.90,238.73,236.42,229.53,227.39,227.85,225.03,246.50,275.38,278.35,286.23,283.70,284.83,284.21,284.61,283.37,286.31,282.57,276.37,274.01,270.84,264.06,268.77,267.60,268.53,266.56,256.30,271.69,276.77,276.34,280.25,279.52,285.79,287.48,290.44,296.16,301.70,303.81,303.21,304.50,301.43,314.41,301.10,297.00,299.11,303.55,310.35,313.46,311.52,303.73,311.20,310.91,309.38,319.09,310.53,310.88,313.93,315.44,321.43,325.69,328.16,331.54,323.54,328.62,322.57,321.05,317.22,315.79,311.97,305.07,303.64,303.09,300.11,297.90,296.85,296.48,299.33,301.93,304.11,302.71,295.26,299.05,302.56,315.46,310.74,318.55,322.79,317.71,319.15,315.21,316.64,313.32,309.65,298.37,294.52,,261.59,301.72,309.55,314.25,304.53,317.21,315.09,313.14,342.87,334.28,326.08,348.60,339.87,337.32,330.50
2022-01-28 22:19:43.811000,L8,,,,,177.88,207.20,222.49,249.35,213.98,251.67,225.35,234.10,234.55,242.20,248.77,247.77,250.17,245.32,243.91,241.82,251.65,239.61,244.12,246.43,251.93,254.95,257.01,254.52,,,,,,210.69,230.36,231.98,228.94,225.16,219.47,,170.42,261.41,263.10,260.34,257.10,275.35,304.62,314.29,315.56,317.06,312.56,309.81,306.48,302.27,286.39,245.89,236.37,238.44,239.38,252.13,258.37,248.11,258.56,241.22,216.05,246.50,237.30,227.51,,,,,,,,183.61,185.32,196.70,212.28,216.74,221.77,219.16,221.24,228.89,237.49,235.51,228.04,225.85,226.47,225.00,246.86,274.07,277.70,275.62,283.01,283.78,279.93,286.48,285.27,284.99,280.47,276.05,272.62,269.32,262.90,267.66,267.17,268.30,265.97,254.05,271.09,274.05,275.65,279.52,276.05,284.54,287.32,291.56,293.72,298.35,303.21,302.78,305.08,297.82,312.59,300.43,292.62,296.96,302.30,307.16,312.43,311.85,303.21,310.75,307.53,307.32,313.31,308.81,312.61,314.87,315.28,318.03,321.34,326.47,328.12,323.18,327.77,323.62,320.66,317.11,315.37,312.13,303.74,302.64,302.44,297.14,296.83,296.12,296.23,297.89,299.72,302.24,299.59,294.53,299.46,300.99,310.30,309.42,314.25,320.17,318.26,318.81,315.92,314.04,309.81,307.77,300.31,241.78,226.69,331.82,308.57,307.57,307.21,305.26,314.18,309.93,335.05,324.83,330.83,327.23,330.57,347.37,333.63,326.56
2022-01-28 22:20:07.765000,L8,,,,,177.89,207.24,220.69,219.35,213.08,249.99,224.35,233.65,233.93,241.88,248.13,247.50,249.93,245.36,243.79,241.79,249.29,239.71,244.24,246.48,252.02,254.91,256.96,254.48,,,,,,210.70,230.09,231.91,228.81,225.06,219.37,,170.41,261.46,263.05,260.20,257.08,275.41,304.53,314.14,315.43,316.94,312.47,309.81,306.23,302.18,285.61,237.52,235.65,237.91,237.80,249.64,257.55,247.00,258.34,240.46,214.69,245.88,235.84,224.39,,,,,,,,183.64,185.28,196.92,212.40,216.88,222.06,219.04,221.24,228.66,237.60,235.59,228.20,225.93,226.40,225.06,246.81,274.38,278.04,275.82,283.20,283.61,280.09,286.14,285.54,285.18,280.67,276.28,272.90,269.48,262.88,267.84,267.21,268.60,265.91,254.01,271.48,274.20,275.90,279.75,276.02,284.71,287.64,291.79,294.18,298.68,303.38,302.85,305.20,298.02,312.99,300.63,292.87,297.09,302.51,307.49,312.60,312.04,303.55,311.01,308.11,307.73,313.67,309.13,312.58,315.25,315.58,318.47,321.81,326.72,328.50,323.38,328.31,323.78,320.79,317.29,315.48,312.43,303.77,302.99,302.74,297.68,297.21,296.17,296.41,298.21,299.77,302.73,299.94,294.57,299.47,301.04,310.70,309.95,314.89,320.24,318.66,319.22,316.52,314.97,310.29,308.22,300.47,292.46,225.43,262.78,306.50,307.45,307.10,305.37,314.10,310.27,335.32,324.32,326.06,326.23,330.56,347.17,333.84,326.68
2022-01-29 22:14:05.337000,L9,208.98,271.11,,,187.49,218.79,274.62,301.64,349.16,361.28,325.40,306.03,332.05,327.47,303.67,293.18,278.81,270.83,263.06,269.19,256.97,260.07,266.91,265.13,265.37,274.68,278.65,274.99,254.86,,224.90,289.93,298.71,297.63,306.34,302.86,306.46,307.14,269.83,242.91,265.66,270.60,277.67,270.12,275.96,311.08,316.31,329.46,325.34,329.01,323.17,321.38,319.21,316.35,306.91,297.37,294.00,297.19,293.54,293.29,295.50,282.77,275.40,263.67,256.17,261.90,258.83,249.27,,,,232.08,190.59,203.05,187.55,198.14,218.49,218.57,234.74,239.96,239.45,238.63,238.65,241.83,252.21,248.46,244.77,245.26,254.43,260.59,261.28,281.69,287.06,287.63,287.07,293.35,292.72,295.08,290.23,294.47,292.97,286.86,285.10,277.65,275.35,279.55,279.52,280.76,278.02,272.09,284.06,285.39,289.20,289.22,290.34,293.16,293.43,299.38,302.71,305.95,310.96,312.28,315.51,310.56,323.24,312.50,302.23,310.02,311.14,316.44,316.71,317.55,311.27,315.30,315.91,315.65,321.43,315.36,318.75,320.83,322.07,325.43,330.96,333.11,334.89,329.94,339.07,330.36,328.54,326.53,321.99,320.25,313.11,311.35,311.20,306.46,307.81,305.31,304.04,305.83,311.40,307.30,307.16,305.73,304.07,307.75,322.46,317.04,323.10,327.33,326.33,324.50,322.96,321.53,318.86,317.60,314.27,305.90,245.21,293.15,311.74,315.86,320.89,319.20,318.91,324.26,331.89,331.25,330.80,332.32,351.38,354.70,346.06,336.23
2022-02-13 22:19:40.610000,L8,,,,,175.53,204.75,213.03,253.63,220.18,409.83,399.27,351.73,335.48,320.12,323.17,277.42,309.29,288.94,277.37,266.94,268.18,250.21,255.78,262.31,268.93,279.61,290.09,284.56,287.47,,,,309.79,214.18,232.57,234.69,311.80,343.95,344.47,337.81,260.34,265.75,268.65,265.16,260.84,278.62,308.45,332.25,316.40,317.51,344.79,340.10,322.05,304.47,292.57,261.04,248.49,264.19,258.66,269.06,290.31,307.40,295.29,245.38,220.37,251.28,242.61,236.07,,,,,,,,185.47,185.14,195.90,210.93,216.47,220.84,220.64,221.25,228.89,236.92,233.73,229.09,228.22,227.38,230.10,293.37,278.70,305.77,302.03,306.72,304.09,294.17,292.55,289.60,283.80,280.50,275.06,272.04,267.96,260.96,265.39,265.97,268.94,264.03,253.98,269.39,273.50,274.90,279.06,280.90,282.98,285.98,290.81,293.11,329.58,303.73,305.47,339.08,349.84,341.61,299.72,299.92,295.92,300.83,319.25,315.63,325.28,327.48,333.94,327.45,342.43,317.75,308.95,312.14,315.19,313.45,324.02,331.80,326.23,328.25,323.14,321.49,319.57,319.96,316.97,313.24,310.61,303.61,300.90,300.14,294.59,298.40,298.79,296.99,305.60,302.13,328.13,321.08,318.54,321.08,308.33,325.23,320.76,315.55,329.56,320.98,331.08,332.50,329.60,324.14,321.72,304.35,291.24,202.81,286.55,316.00,326.87,319.23,317.33,311.80,322.70,322.07,335.73,326.12,324.80,348.50,354.81,346.62,344.38
2022-02-13 22:20:04.573000,L8,,,,,175.34,204.90,211.75,250.41,261.41,410.41,400.12,316.00,336.20,291.58,322.97,278.66,309.34,289.79,277.97,266.38,268.34,250.43,256.16,262.90,268.82,279.43,290.24,284.56,287.72,,,,309.24,213.85,232.36,234.61,231.27,344.08,344.14,338.03,259.87,265.81,268.90,264.99,260.85,277.63,308.11,331.47,316.38,317.42,344.51,340.14,321.58,304.36,292.48,258.46,242.41,262.72,253.65,267.70,265.85,306.31,260.27,245.05,218.70,251.01,242.00,235.65,,,,,,,,185.46,184.97,195.83,210.80,216.41,220.89,220.53,221.16,228.56,236.88,233.83,229.13,228.18,227.36,229.95,244.43,278.42,305.45,302.32,307.36,304.38,291.81,292.14,288.93,283.85,280.48,275.09,272.12,268.07,260.97,265.45,265.87,268.63,264.07,253.83,269.39,273.59,274.95,278.97,280.16,282.99,286.04,291.06,293.13,298.73,303.55,305.21,339.09,350.37,340.90,299.53,299.91,295.73,300.68,316.93,315.01,325.09,326.81,333.76,310.31,343.10,317.05,308.83,312.15,315.12,313.32,323.40,331.86,326.15,327.86,323.26,321.21,319.48,319.87,316.91,313.28,310.62,303.42,300.92,300.25,294.60,298.20,298.38,296.78,304.81,301.69,328.02,321.03,312.07,320.80,308.05,324.78,320.12,315.46,329.14,320.53,330.49,332.05,329.35,324.41,321.63,303.57,290.77,198.57,268.14,315.64,327.14,319.35,317.14,311.75,322.31,321.34,335.80,326.04,324.49,347.92,354.69,346.30,343.97
2022-03-01 22:19:36.627000,L8,,,,,173.15,199.24,206.88,221.02,212.99,212.80,224.78,231.42,234.70,241.12,244.83,246.72,246.03,245.33,242.21,241.06,239.85,242.75,241.44,245.38,251.79,256.03,254.86,255.04,,,,,,211.31,225.50,231.76,226.63,223.65,218.29,,,232.54,264.00,255.69,258.50,271.42,303.14,311.93,313.39,314.72,310.94,308.68,302.82,298.61,286.26,247.48,238.22,238.93,236.83,236.06,260.28,251.87,257.24,243.17,217.20,247.74,236.16,225.38,,,,,,,,182.20,183.40,194.39,209.53,216.90,219.13,220.14,219.08,226.55,235.71,233.70,229.95,226.79,227.04,227.67,241.44,275.56,276.56,287.35,281.25,286.84,280.48,278.03,284.29,284.14,278.75,274.79,272.75,268.13,261.87,265.07,266.78,265.59,264.86,251.41,268.44,273.97,274.26,279.37,276.95,282.01,285.83,289.52,293.70,298.30,302.71,304.61,306.27,299.73,324.74,299.10,293.44,296.40,299.57,308.26,311.86,311.58,301.08,307.40,307.57,310.26,314.65,307.81,311.23,313.41,314.55,319.37,322.52,326.11,327.05,322.54,349.93,320.46,321.94,319.79,314.39,310.57,302.29,301.09,301.74,297.52,295.89,295.91,297.56,299.90,300.59,298.93,302.25,293.83,300.72,304.76,312.76,311.71,320.55,324.02,321.53,319.08,313.38,310.38,317.94,316.66,304.52,292.00,,258.09,299.24,311.19,306.86,308.29,308.68,314.86,315.99,323.67,333.19,331.41,330.98,338.24,354.93,332.02
