dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0160,nzd0546-0161,nzd0546-0162,nzd0546-0114,nzd0546-0115,nzd0546-0186,nzd0546-0187,nzd0546-0113
2022-02-13 22:20:52.491000,L8,291.17,432.93,469.97,471.76,474.41,457.83,448.38,442.55,446.82,449.37,445.29,418.29,395.26,391.81,392.96,406.21,424.41,444.70,472.26,477.61,511.34,497.83,278.40,246.24,217.95,193.20,184.82,190.75,202.09,210.08,225.91,218.78,196.54,174.68,170.79,168.81,175.87,185.56,205.11,227.46,253.23,273.17,291.61,326.57,360.75,392.21,421.17,460.67,483.57,501.08,496.48,494.71,484.56,482.55,349.38,,,,,,,,,,,,,,,,,,,,,,,,,491.11,499.15,453.30,471.58,484.38,506.81,504.09,499.89,491.43,485.81,488.23,236.46,227.10,179.47,484.78,442.59,396.22,342.14,357.74,364.46,337.52,333.82,317.39,307.79,312.99,329.33,319.81,248.61,209.52,170.38,152.31,,,,445.84,410.32,360.12,,,245.91,279.15,291.60,398.24,282.38,278.23,289.37,299.92,243.11,201.03,215.01,223.69,244.94,252.43,259.41,279.36,299.42,324.70,359.00,392.60,411.82,419.54,173.85,196.53,217.17,210.33,233.08,244.11,251.37,243.64,263.66,272.05,298.52,311.19,305.93,425.19,,,,,,,,,,,,,,,485.34,448.24,378.64,420.86,352.57,341.86,335.71,324.38,244.77,512.71,,,,,,,,,,,240.13,247.03,216.25,,,,448.97,
2022-02-13 22:21:16.458000,L8,291.87,433.61,470.11,471.79,474.43,457.70,448.40,442.59,446.94,449.39,445.26,418.15,395.31,391.86,393.11,406.45,424.51,444.95,472.52,477.72,510.86,497.98,278.14,246.71,217.31,193.36,185.02,191.33,202.18,210.13,226.05,218.70,196.44,174.29,170.98,169.21,176.12,186.05,205.34,228.27,253.52,273.79,292.45,327.16,361.83,392.85,422.07,460.93,484.49,501.49,496.61,494.77,484.47,482.60,349.02,,,,,,,,,,,,,,,,,,,,,,,,,491.25,499.66,453.34,471.74,484.80,507.90,504.80,501.14,491.38,486.14,488.07,237.04,226.10,179.97,485.10,442.92,396.86,342.41,358.08,365.19,337.62,334.07,318.44,308.15,313.56,329.83,319.73,248.68,209.58,171.27,152.86,,,,446.29,410.07,360.30,,,255.98,279.37,292.03,396.99,281.82,278.18,289.23,299.64,242.43,201.25,215.24,223.86,245.00,252.45,259.47,279.37,299.57,324.85,359.25,392.81,411.90,419.66,174.05,196.83,217.43,210.67,233.55,244.43,251.76,243.81,263.82,272.44,298.80,310.64,305.61,424.71,,,,,,,,,,,,,,,485.65,448.33,378.59,386.55,352.76,352.31,336.18,324.94,244.66,512.89,,,,,,,,,,,240.62,247.43,216.92,,,,450.24,
2022-02-20 22:26:59.945000,L8,303.63,162.51,180.84,192.19,193.44,214.25,173.80,230.62,235.60,246.15,265.03,249.00,278.85,291.76,305.37,319.64,356.62,396.21,445.99,471.51,490.28,519.21,515.96,502.62,492.26,497.78,501.95,503.32,506.52,493.31,464.77,438.64,431.95,427.70,426.82,431.36,444.37,466.09,481.65,500.22,159.86,280.17,338.09,383.07,430.64,472.31,499.35,499.70,461.25,387.91,312.13,251.71,236.77,244.16,,,,,,,,,,,,,,,,,,,,,,,,509.92,413.69,415.91,386.56,376.40,387.07,401.17,391.73,380.22,361.78,352.41,343.60,338.56,470.42,464.62,253.33,458.54,455.14,450.47,448.21,444.58,442.31,429.67,425.70,422.13,418.68,406.10,405.38,399.52,393.64,380.26,369.60,369.13,364.78,357.74,349.72,336.94,333.12,331.66,323.48,320.70,315.91,311.05,301.79,,,,,,376.72,345.44,300.88,235.36,,,,,,,509.97,477.75,514.92,152.66,,,,,,,,,,,,,,389.15,,,,,,,,,,,,,,,311.08,269.06,266.68,187.30,198.63,175.28,507.15,500.66,492.65,,,,,,,,,,,,483.28,476.16,474.43,,,279.77,340.25,
2022-03-01 22:20:48.516000,L8,289.61,438.81,469.11,470.81,469.71,452.09,442.79,442.17,446.69,443.64,443.74,408.62,393.49,391.17,394.07,403.02,422.81,441.66,465.41,472.83,503.78,495.69,284.68,257.46,221.58,201.98,187.47,196.11,204.53,214.88,225.62,220.41,196.35,178.56,161.37,163.86,173.58,190.24,202.11,229.80,251.63,271.71,293.02,324.83,363.15,391.22,423.95,456.49,485.49,497.71,499.28,490.28,481.90,454.46,249.42,,,,,,,,,,,,,,,,,,,,,,,,,493.92,500.83,453.81,475.03,478.08,504.74,502.12,504.63,483.70,480.79,499.13,244.32,230.99,177.65,482.39,438.79,393.22,338.72,356.31,364.70,316.88,333.70,314.18,304.44,308.43,325.83,312.12,240.21,203.98,163.78,147.63,,177.89,240.98,345.14,245.91,145.00,,,177.88,274.97,290.76,380.79,279.24,277.81,288.52,297.06,237.52,201.53,215.60,223.01,242.73,248.09,258.24,274.80,293.58,321.60,355.68,391.98,411.36,420.08,182.91,207.47,225.19,224.75,247.48,255.06,260.10,251.74,267.57,278.26,306.61,315.27,316.87,404.72,,,,,,,,,,,,,,,487.76,461.02,458.42,425.77,402.31,357.86,343.06,333.81,247.28,503.59,519.86,140.34,,,,,,,,,242.24,253.49,248.88,,,489.04,471.06,
2022-03-01 22:21:12.479000,L8,289.84,438.92,469.51,471.12,470.14,452.30,443.15,442.43,446.84,444.05,444.27,409.04,394.00,392.48,394.65,403.29,423.00,441.89,465.77,473.38,504.12,496.05,285.32,257.70,223.11,202.33,187.85,196.27,204.89,213.98,225.78,220.79,196.86,178.77,162.39,164.16,173.64,190.40,202.35,229.65,251.65,272.08,293.06,324.63,363.06,391.30,423.94,456.29,485.61,498.00,500.25,490.55,482.16,455.02,249.93,,,,,,,,,,,,,,,,,,,,,,,,,494.38,500.94,454.24,475.02,477.98,504.80,502.45,504.76,483.07,480.85,499.75,244.32,231.65,178.80,483.19,438.86,393.80,338.83,356.92,364.95,316.96,333.72,314.17,304.74,308.41,325.53,312.31,240.94,204.92,163.70,147.60,,156.66,240.31,346.53,247.32,146.01,,,177.21,276.15,291.00,384.10,280.09,278.26,289.47,297.85,238.31,202.06,216.06,223.33,243.02,248.52,258.71,275.67,294.36,321.95,355.77,392.13,411.93,420.31,183.03,207.63,225.49,225.00,247.77,255.43,260.45,252.39,267.73,278.29,306.57,315.59,317.21,405.64,,,,,,,,,,,,,,,487.78,461.25,416.14,426.60,402.58,356.79,342.62,334.01,248.08,505.37,520.06,139.81,,,,,,,,,242.24,253.50,249.13,,,488.36,470.08,
2022-03-09 22:20:49.257000,L9,,390.59,380.22,371.11,370.63,379.99,379.75,371.16,346.29,321.88,316.43,322.22,332.24,358.69,384.75,397.37,416.71,434.37,455.62,466.11,480.03,487.32,281.43,256.81,236.08,206.35,198.57,198.61,212.81,216.01,235.20,229.45,212.14,181.95,180.45,176.33,188.96,196.31,212.68,238.46,259.90,285.12,301.68,336.57,367.08,401.61,427.82,467.91,491.20,505.47,506.10,501.96,489.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.93,262.29,218.89,170.90,416.36,383.98,319.71,306.24,313.82,298.50,293.65,287.27,280.57,291.42,310.11,292.22,227.56,186.76,150.05,133.85,,130.02,223.65,319.16,225.82,138.08,,,,,,354.36,271.37,271.36,278.06,290.19,227.57,170.60,192.26,214.66,203.69,224.90,248.23,259.47,274.65,307.27,314.92,375.87,384.27,387.52,180.40,204.33,234.02,232.22,249.33,259.98,258.91,250.80,267.07,281.44,311.03,328.21,320.92,,,,,,,,,,,,,,,,519.19,478.81,492.49,472.55,419.85,401.07,372.03,358.42,303.92,492.94,514.16,,,,,,,,,,255.47,268.86,267.46,,,315.24,305.58,
2022-03-17 22:20:41.710000,L8,296.44,431.25,469.61,468.96,471.14,453.03,444.16,438.75,440.36,439.87,440.11,408.99,391.99,388.54,390.78,403.94,422.86,442.67,467.99,474.89,503.10,494.50,277.67,485.77,463.38,413.50,398.63,404.49,386.94,376.47,362.43,348.81,337.90,322.13,303.97,301.70,299.48,308.04,318.19,337.37,372.90,423.68,455.03,492.23,191.45,177.90,229.37,280.25,305.82,302.90,266.89,202.32,207.08,452.87,245.71,,,,,,,,,,,,,,,,,,,,,,,,,493.26,488.38,455.59,468.70,475.79,502.08,505.57,490.80,483.97,469.67,473.36,239.26,227.77,182.80,483.18,442.00,394.13,341.46,355.41,358.45,334.09,329.92,313.88,306.38,307.02,326.41,308.64,243.57,204.86,165.12,146.79,,,,336.21,241.88,146.96,,,,290.29,297.76,380.30,281.08,276.35,289.48,297.27,236.37,200.99,212.47,223.51,244.32,250.42,258.39,276.29,296.61,320.86,356.13,389.61,405.90,418.35,183.81,206.61,224.46,223.57,246.15,254.63,262.28,250.29,268.28,278.37,307.79,318.65,311.75,397.62,,,,,,,,,,,,,,,478.27,455.74,454.37,423.10,397.61,341.77,325.22,316.88,249.46,506.17,520.20,,,,,,,,,,241.87,252.63,238.49,,,,450.22,
2022-03-24 22:26:46.974000,L8,302.16,162.15,177.81,189.66,189.47,213.72,180.63,232.47,236.04,243.22,261.92,240.83,278.98,285.58,296.07,301.31,338.00,383.24,441.79,463.45,477.79,509.50,511.78,499.99,485.99,492.14,497.66,499.14,508.27,494.94,465.46,439.20,432.81,426.21,427.48,433.71,444.44,469.35,483.16,499.69,520.56,285.86,344.46,384.63,436.57,475.46,504.22,501.60,462.74,388.47,314.98,258.30,240.62,250.88,,,,,,,,,,,,,,,,,,,,,,,,442.94,404.23,408.90,379.62,370.03,385.59,400.99,392.92,375.98,359.08,347.32,346.27,336.80,470.33,463.94,462.69,457.77,453.89,449.69,448.63,444.21,441.97,431.03,427.96,421.77,417.33,404.28,403.78,395.51,389.15,379.60,368.11,369.54,364.18,357.79,350.89,335.81,331.69,328.92,321.73,319.00,315.58,308.74,300.86,,,,,,,,,,,,,,,,,,,151.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.21,276.22,269.04,230.42,192.73,180.73,507.55,501.62,493.25,,,,,,,,,,,,480.52,481.06,474.21,,,277.24,339.34,
2022-04-10 22:20:41.030000,L9,307.73,458.13,517.43,,488.27,506.62,497.68,461.16,465.72,473.87,,481.27,507.77,407.11,406.43,425.90,442.50,500.69,,,,,247.32,232.24,501.85,499.87,457.47,470.41,409.86,407.86,387.41,372.26,374.71,356.96,339.27,334.61,327.43,333.76,348.94,369.68,395.19,443.18,475.21,170.51,222.79,160.50,211.31,257.87,288.72,289.43,240.07,175.10,238.37,161.27,,,,,,,,454.16,436.29,433.10,430.66,369.15,385.68,316.86,,,,,,,,,,492.11,459.46,435.72,421.53,411.20,444.60,412.68,443.94,454.40,443.58,442.44,413.92,398.69,205.35,205.13,165.14,503.27,470.48,435.43,377.08,365.34,374.25,348.51,343.17,332.32,316.15,324.28,339.11,358.96,296.29,235.83,484.49,519.00,413.82,438.27,262.27,501.70,454.22,402.08,,,270.55,318.79,307.05,432.16,295.89,293.29,304.85,342.93,352.23,348.66,421.08,450.19,440.34,271.17,332.18,291.50,310.46,344.62,373.00,411.68,423.64,435.40,153.72,174.84,205.15,197.19,204.59,222.50,228.14,199.33,243.59,257.59,272.67,277.21,276.43,379.20,,,,,,,508.73,,,,,,,,374.44,250.35,272.22,366.05,337.39,301.30,297.96,288.81,230.83,,,,,,508.74,,,,,,203.76,208.16,208.54,394.48,194.13,,,194.81
2022-04-10 22:21:04.997000,L9,307.33,459.80,537.97,,490.08,506.97,498.12,461.82,466.71,474.32,,481.50,508.27,407.49,406.74,426.33,442.62,501.08,,,,,247.42,232.01,185.29,179.46,173.13,165.33,181.81,187.17,207.75,195.51,174.33,153.68,147.17,149.26,153.64,162.76,181.82,204.78,234.89,254.32,275.91,307.33,339.46,372.03,399.48,437.13,466.92,474.82,474.34,476.01,463.12,429.39,,,,,,,,453.87,436.52,432.96,430.30,369.30,417.36,229.36,,,,,,,,,,473.40,459.35,435.85,421.49,410.89,413.28,412.48,422.10,454.37,443.16,442.17,413.74,398.59,204.82,204.81,165.24,503.35,470.48,435.43,377.16,365.25,373.67,348.38,342.91,332.11,316.12,323.60,338.44,358.87,296.53,235.76,483.75,518.04,413.31,436.87,,501.98,453.48,402.49,,,269.88,318.37,306.63,433.13,297.24,294.25,305.38,343.20,352.63,349.76,462.04,402.21,440.02,429.27,461.35,291.71,310.80,345.20,374.61,413.26,424.11,436.84,153.16,174.52,204.95,197.35,204.49,222.31,228.09,200.17,243.30,257.45,271.71,277.68,276.62,379.63,,,,,,,508.87,,,,,,503.44,491.90,374.25,250.24,271.60,365.33,262.39,301.02,297.78,288.75,231.05,,,,,,506.33,,,,,,203.37,207.75,208.13,185.27,194.43,,,194.79
2022-04-17 22:26:46.754000,L9,303.39,166.53,182.28,195.34,202.89,215.94,195.97,238.69,245.43,261.22,275.12,256.94,294.20,302.40,311.85,318.50,361.68,415.69,461.39,480.72,499.76,,518.08,503.56,492.10,500.48,508.14,506.22,510.10,497.37,465.47,441.62,434.91,429.60,429.23,436.55,452.51,471.26,485.13,502.76,276.91,368.88,419.13,466.61,509.65,477.67,505.97,503.76,500.44,457.31,400.90,320.53,268.52,458.78,,,,,,,,,,,,,,,,,,,,,,,,446.98,409.96,408.33,364.39,367.49,382.69,400.53,391.91,361.49,345.16,338.09,340.63,335.39,472.41,467.30,464.79,460.12,456.20,453.11,451.88,447.56,444.61,434.45,430.31,425.69,421.62,412.64,407.33,401.51,396.34,381.67,369.79,369.92,366.84,164.89,353.02,337.89,335.51,331.39,323.54,320.36,317.25,314.02,301.00,,,,,,,,,,,,,,,,,,,163.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.69,255.57,260.74,193.94,181.01,162.42,511.39,504.17,497.40,,,,,,,,,,,,489.51,482.66,479.09,,,276.73,341.84,
2022-04-26 22:20:56.649000,L9,321.96,511.61,,,,,,,,,,,,,,,,,,,,,239.36,231.86,177.81,179.64,159.72,165.67,171.64,181.99,188.87,183.95,157.13,144.31,142.09,145.41,143.82,160.06,179.63,207.82,235.74,256.55,277.59,310.18,341.33,374.05,402.97,437.35,464.01,472.24,466.85,472.92,457.55,400.71,500.25,182.11,,,,,,285.85,282.17,273.29,375.61,372.04,369.68,320.43,,,,,,,,,,491.95,473.63,447.63,432.88,429.28,439.11,437.34,444.32,455.33,453.93,448.25,421.25,398.81,,,,,502.46,446.76,386.93,370.52,384.48,360.79,359.16,347.10,325.49,335.72,361.17,368.46,296.20,336.08,324.18,420.13,414.95,382.24,284.90,,467.36,416.62,359.98,357.57,367.37,333.01,318.97,511.41,495.68,498.59,501.08,522.02,501.65,501.94,493.69,470.79,466.67,484.88,522.35,,,,511.80,510.17,482.52,512.46,154.19,174.94,206.50,198.60,206.73,199.49,229.72,199.85,228.56,256.51,263.45,273.56,272.67,495.22,,,,,,,416.94,,,,,,,500.10,380.04,330.25,278.89,362.27,332.91,,,,,,,,,,505.51,,,,,,,,,264.42,212.08,,,286.90
2022-05-03 22:26:41.464000,L9,307.09,167.31,180.57,197.58,199.73,215.46,191.37,236.47,243.60,252.94,273.30,257.80,292.71,301.46,309.95,317.70,358.49,406.90,452.21,479.16,495.14,523.65,514.62,498.55,489.58,498.89,501.61,500.08,510.14,495.58,464.91,441.40,433.82,428.83,430.29,439.14,451.86,471.96,486.31,501.83,520.33,290.46,344.42,387.91,436.70,475.62,504.87,500.68,460.30,385.46,317.28,260.31,237.61,242.61,,,,,,,,,,,,,,,,,,,,,,,,444.43,407.63,385.37,362.15,367.38,376.71,395.13,368.00,353.20,341.85,334.78,337.27,295.61,474.50,468.06,466.08,463.46,458.58,456.02,453.80,449.20,449.70,436.71,432.84,429.35,424.95,418.18,411.96,405.99,400.14,385.09,372.98,371.69,366.35,363.13,357.61,339.61,335.91,332.76,324.87,321.34,318.04,315.38,305.32,,,,,,,,,,,,,,,,,,,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.70,251.25,252.64,190.16,175.30,153.10,514.78,506.18,499.38,,,,,,,,,,,,493.85,488.97,480.51,,,278.01,343.66,
2022-05-04 22:20:37.713000,L8,,418.45,469.14,468.08,469.91,454.02,441.42,442.26,445.62,433.23,441.20,400.98,390.84,388.93,389.90,404.40,423.06,441.16,465.19,475.34,493.72,495.71,271.89,247.04,210.10,193.21,184.55,190.91,201.55,210.56,223.85,219.02,194.43,175.78,165.34,168.07,171.05,186.80,204.37,227.17,250.36,270.21,290.60,324.83,356.78,390.31,419.44,454.80,482.50,499.09,490.40,489.82,479.10,452.23,249.51,,,,,,,,,,,,,,,,,,,,,,,,518.60,481.74,462.89,445.65,448.81,447.09,451.22,458.72,454.17,449.01,429.05,416.45,208.24,201.97,164.89,525.22,475.86,445.30,384.98,369.74,383.16,361.87,372.28,350.54,383.34,404.21,422.80,379.66,311.21,301.58,327.43,394.08,,,,,,,,349.52,338.48,,,373.79,283.89,277.66,293.56,294.74,232.58,196.09,213.99,226.07,243.81,246.87,255.79,273.11,294.49,322.64,358.43,391.80,390.99,417.54,179.32,198.22,223.88,218.58,240.91,249.61,257.35,253.51,268.69,280.97,305.06,315.02,311.48,399.18,,,,,,,,,,,,,,,392.18,341.88,222.24,240.98,260.56,209.91,297.68,285.50,231.78,511.55,,,,,,,,,,,201.86,218.37,211.07,,,,,
2022-05-04 22:21:01.681000,L8,,439.84,475.11,472.92,474.26,457.49,444.06,445.67,448.83,451.35,454.98,408.61,395.82,394.02,396.18,407.52,425.85,444.81,469.16,478.36,498.07,500.17,271.20,247.68,209.43,194.51,185.04,191.27,201.19,210.70,224.24,219.90,194.74,176.16,165.38,170.71,171.67,188.34,205.20,230.12,250.37,271.19,290.14,325.47,357.82,391.08,419.62,455.29,483.59,499.70,492.29,489.96,480.30,452.63,248.00,,,,,,,,,,,,,,,,,,,,,,,,513.90,482.34,461.97,445.84,449.29,445.99,452.11,458.84,454.41,449.87,427.21,412.66,204.57,201.46,165.46,,483.85,453.32,390.63,375.95,393.87,428.47,411.26,410.93,399.56,411.99,428.85,388.46,322.89,417.06,406.91,418.90,,,,,,,,,,,,380.44,286.70,280.98,296.02,301.39,238.28,207.18,217.54,232.70,246.59,257.95,260.28,279.15,299.57,327.32,361.44,394.60,413.77,420.52,179.10,198.22,224.71,218.89,241.31,250.73,257.39,253.06,268.68,281.09,305.13,313.45,312.66,399.94,,,,,,,,,,,,,,,391.40,224.91,229.89,247.11,269.17,224.13,190.14,152.88,194.54,515.74,,,,,,,,,,,198.83,216.06,209.96,,,,,
2022-05-28 22:20:18.438000,L9,338.08,461.71,520.31,,,,,481.65,485.73,490.61,480.79,,484.25,512.21,509.80,515.22,520.59,500.77,,,,,246.29,219.19,168.03,169.60,160.86,162.71,167.13,169.75,199.04,184.12,169.28,147.81,139.83,333.10,328.72,155.85,172.78,200.76,229.44,248.91,273.42,162.67,217.04,150.61,204.50,254.65,283.48,281.76,234.60,161.80,236.59,166.36,,,,,,,,418.00,418.91,413.40,277.91,337.48,326.84,,,,,,,,,,,494.64,477.20,449.42,437.66,425.30,437.03,434.55,442.18,445.59,448.43,442.50,417.32,401.22,,,,509.75,482.57,439.50,390.91,375.35,385.47,361.80,368.03,346.67,331.52,335.40,361.78,379.55,285.31,264.32,313.80,431.87,,,,523.63,469.65,415.41,380.16,,306.41,338.36,332.54,514.49,300.73,297.65,360.40,362.71,478.47,480.42,485.72,454.03,453.15,430.36,465.30,452.47,445.40,338.15,380.50,407.67,426.41,438.96,148.87,170.15,203.73,198.17,206.39,219.83,233.90,200.97,244.64,257.94,282.13,280.29,276.15,345.85,,,,,,,422.24,,,,,,,,379.10,323.73,,,,,,,,,,,,,444.59,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,336.23,510.27,,,,,,,,,,,,,432.56,510.82,476.32,,,,,,231.55,206.57,164.36,162.85,,526.77,463.39,421.25,420.06,389.41,383.37,364.14,346.08,339.85,340.25,349.13,359.89,383.41,403.73,505.91,497.32,164.37,220.10,145.48,205.05,255.03,285.65,277.28,227.32,145.94,234.04,165.34,,,,,,,,419.97,417.97,412.15,410.08,404.65,357.90,198.87,,,,,,,,,,495.35,476.71,448.53,439.21,432.90,447.12,432.13,260.71,238.25,241.92,450.74,422.09,404.81,,,,502.75,473.96,432.85,388.54,371.97,384.00,360.94,357.07,344.49,323.72,333.01,362.44,378.21,273.83,254.85,228.01,234.09,416.46,372.27,366.98,517.32,456.20,400.30,374.75,,136.93,335.62,329.41,480.62,499.99,448.17,450.15,482.06,,,489.36,476.09,466.92,487.27,477.63,505.86,417.02,489.30,518.61,506.93,470.32,516.16,138.16,159.52,201.28,196.23,207.20,193.37,220.89,194.25,210.18,254.43,259.78,268.72,268.81,332.08,,,,,,,420.01,,,,,,,,144.18,328.37,275.20,349.65,325.15,,,,,,,,,501.03,418.40,,,,,,,,,250.03,208.32,,,352.67
2022-06-05 22:21:15.307000,L8,335.15,511.76,,,,,,,,,,,,,492.73,514.93,514.40,500.72,,,,,236.06,214.05,513.83,502.81,499.50,161.73,161.66,160.82,175.38,181.67,167.25,155.22,348.15,341.32,340.58,348.71,171.71,203.82,231.96,253.60,276.53,308.50,339.91,371.78,401.82,434.12,454.89,466.94,463.77,463.00,440.68,397.16,,,,,,,,422.61,419.97,414.43,411.41,408.55,352.75,196.48,,,,,,,,,,494.92,494.48,468.25,457.43,443.05,448.44,432.86,446.83,455.98,452.13,452.00,426.26,409.53,,,,503.71,474.76,434.08,389.43,372.49,385.87,361.32,358.86,344.72,324.60,334.26,360.85,378.77,277.02,253.06,230.96,236.29,198.57,381.10,382.99,518.50,460.03,400.92,373.25,,301.84,336.77,330.32,481.08,500.89,489.04,461.72,484.46,436.08,516.32,489.36,474.05,467.55,484.14,478.46,478.41,508.43,438.03,517.98,422.37,425.78,518.18,141.64,164.00,203.68,199.47,209.42,196.74,223.32,197.14,220.93,255.87,263.03,271.85,273.02,343.48,,,,,,,422.16,,,,,,,,384.09,331.66,275.80,355.11,328.45,294.30,274.85,271.81,,,,,,,423.83,,,,,,,,,251.86,179.30,,,353.58
2022-07-23 22:21:07.605000,L8,,482.39,,,,,,,,,,,,,,,,,,,,,226.72,175.67,166.38,163.00,,456.66,457.05,487.71,504.10,516.53,435.87,388.18,346.67,342.57,344.67,388.57,359.26,386.17,416.01,518.53,506.64,164.94,220.99,279.86,323.88,361.08,375.52,368.03,331.99,292.40,241.66,173.93,,,,,,,,421.41,482.91,461.32,455.57,500.04,325.53,,,,,,,,,,,461.46,445.97,424.84,414.20,412.75,228.56,,,410.26,262.18,429.93,409.47,381.84,,,,,489.54,478.08,388.67,425.60,,,414.72,406.27,432.95,417.08,429.64,453.11,462.59,452.06,,,,,,,,,,,,,,504.45,515.24,,,,,,,,482.86,509.89,517.78,,,482.22,494.55,416.35,518.90,480.18,,,,,,,144.71,191.22,203.87,215.62,253.24,266.62,237.64,294.96,,,,,,,422.62,,,,,,,485.48,,,,,,,,,,,,,,,482.44,,,,,,,,,,,,,
2022-07-23 22:21:31.572000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.84,515.39,488.41,437.97,400.84,352.42,433.93,475.62,447.25,416.16,490.09,524.47,272.02,168.19,225.17,284.12,328.37,366.62,381.69,373.04,338.59,297.19,247.94,180.17,476.61,474.02,364.34,,,,,238.22,278.31,261.27,409.59,404.88,518.83,292.11,,,,,,,,,,417.80,407.58,405.58,389.03,407.70,,,,,420.48,425.48,406.11,373.74,,,,,,,,,,,422.37,421.00,445.38,433.38,499.40,472.53,482.68,468.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66,197.45,209.69,179.44,,,248.56,471.93,488.59,,,,424.73,420.55,,,,,,,450.87,,,,,,,,,,,,,,,428.19,,,,,,,,,284.44,248.54,,,355.83
