dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0003,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0179,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0084,nzd0303-0089,nzd0303-0090,nzd0303-0107,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0180,nzd0303-0181,nzd0303-0013,nzd0303-0014,nzd0303-0040,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0150,nzd0303-0004,nzd0303-0012,nzd0303-0015,nzd0303-0016,nzd0303-0168,nzd0303-0011,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0091,nzd0303-0009,nzd0303-0010,nzd0303-0122,nzd0303-0123,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0005,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0158,nzd0303-0159,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0008,nzd0303-0017,nzd0303-0083,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0007,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0006,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0099,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0121,nzd0303-0124,nzd0303-0082,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0132,nzd0303-0133,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0098,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0097,nzd0303-0081,nzd0303-0048,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0130,nzd0303-0131,nzd0303-0052,nzd0303-0053,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0096,nzd0303-0066,nzd0303-0067,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0050,nzd0303-0051,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0095,nzd0303-0049,nzd0303-0076,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0068,nzd0303-0128,nzd0303-0129,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0111,nzd0303-0125,nzd0303-0126,nzd0303-0127
2023-07-20 22:06:25.971000,L9,,,,335.06,373.57,383.07,350.10,310.27,327.66,351.48,,,299.64,310.47,302.94,303.89,299.22,297.67,259.76,,,,,,359.35,369.78,346.97,,,,,,,,,,,,,,,,,,,,,,,,,,299.99,,,,,,,,322.05,320.93,276.35,,347.08,344.50,337.89,359.42,352.15,340.84,364.98,,336.60,365.89,,,336.03,329.22,364.80,374.78,,,263.36,,,,,,,,,,358.48,344.32,,,,,,370.05,,,,,352.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:06:38.888000,L8,,,,,,,,,,,,,310.13,319.10,314.54,314.44,306.04,305.08,263.13,375.73,330.42,366.60,375.81,316.53,372.98,381.83,395.84,,377.12,383.62,,,,,,,,,,326.40,336.55,,,387.96,,,,,,,,,,,,,,,,317.28,,,,247.11,,324.26,283.00,301.35,310.61,301.13,310.93,,320.78,324.08,,,302.27,313.17,351.94,361.93,,,,,,,,,,,,,332.25,,385.76,247.71,279.50,274.53,255.58,333.92,272.00,282.51,289.82,263.40,342.56,,,,347.01,362.61,358.92,356.79,,,303.62,,,,,372.00,271.51,,,,,,,,,,,,,,,,,,,305.82,,377.94,,,,,353.62,331.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29 22:00:19.281000,L9,,,,,,,,,,,,,,,,,,,348.89,,,,,305.15,294.71,290.66,297.17,368.34,294.51,300.84,,,,,,,,,,,,,,,,327.88,,,,,,,,,,,,,,278.30,,,,343.38,,335.92,321.50,349.85,342.84,331.92,337.27,,309.93,309.50,,,313.80,314.69,354.07,363.02,334.25,304.35,311.37,,,,,,,,,,342.70,,,,,,,329.83,,,,,326.95,,,,308.57,360.44,353.49,358.71,,,,,,,,,,,,,,,,,385.04,,,323.19,329.52,356.56,351.09,,,,329.65,,,376.44,,,,,,,273.11,356.05,332.67,338.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14 22:00:25.488000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.65,,,,,,,,,,,,,,,,,320.24,344.82,353.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:06:40.051000,L9,,,307.65,324.63,370.69,375.50,341.56,303.48,322.24,336.84,359.50,303.51,298.21,303.83,299.53,296.24,297.43,294.54,256.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.11,260.80,277.79,,,,,,,,,,,362.37,,,,,349.38,,,,,,,,367.86,374.28,,,,,,,,,,291.69,291.16,,,,,,,,374.06,,,,,,,381.10,,,,,367.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22 22:00:38.529000,L8,,,,,,,,,,,,,308.65,316.41,314.74,311.41,307.32,304.53,263.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.26,301.05,,,,,,,348.16,310.50,315.43,279.19,247.83,312.59,343.23,340.51,361.86,346.29,343.24,349.36,,331.88,339.68,,,328.64,326.34,360.78,373.56,,,,,,,,,,,,,357.92,289.96,,,,,,357.09,,,,,352.39,,,,,374.21,373.68,367.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:06:50.051000,L8,,,,336.34,384.76,385.24,349.96,312.83,331.30,352.43,,,305.43,315.25,307.93,307.96,305.63,302.83,262.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.72,304.57,,,,,,,,313.78,324.99,331.50,245.84,350.70,349.02,342.67,364.27,355.44,347.28,365.69,,340.46,364.35,,,335.00,332.07,368.37,380.85,,,263.66,,,,,,,,,,365.50,349.10,,,,,,370.96,,,,,359.65,,,,,383.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30 22:00:35.499000,L9,,,,317.34,357.63,363.22,320.32,294.15,316.30,329.75,,,292.75,292.97,290.73,284.84,299.65,285.10,247.07,,,,,,,,,,,,388.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:06:50.650000,L9,,,,,,,,,,,,,306.89,313.79,315.40,311.68,306.02,302.16,263.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.96,304.96,,,,,,,350.22,308.32,329.89,282.94,245.17,299.53,347.53,339.89,361.41,348.26,344.39,353.77,,336.18,341.25,,,331.69,332.87,366.93,376.54,,,,,,,,,,,,,362.10,337.82,,,,,,364.79,,,,,357.05,,,,,378.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07 22:00:37.835000,L8,,,,330.69,373.96,382.06,345.68,308.44,327.47,344.65,,307.84,301.19,308.91,304.15,303.56,301.15,297.13,257.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.92,286.38,,,284.96,315.75,,,,,,,,335.12,337.46,341.69,,357.43,,,,,,,,368.86,374.90,,,350.24,351.64,,,,,,294.92,292.15,,,,,,,,375.88,358.92,,,,,,381.96,,,,,365.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15 22:00:44.069000,L9,,,,331.26,379.96,380.82,347.30,311.77,325.49,347.47,,327.24,302.95,313.93,303.90,306.36,300.57,299.61,259.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.35,311.83,,,,,,,,322.43,334.02,338.22,,355.06,352.14,354.96,367.37,358.00,354.70,375.82,,358.69,369.70,,,345.05,345.91,375.05,383.48,,,,,,,,,,,,,371.67,349.17,,,,,,376.23,,,,,364.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:06:58.230000,L9,,,,333.42,375.32,383.80,347.49,311.69,328.25,351.03,,,302.36,316.62,306.26,307.46,303.06,302.83,262.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.12,307.31,,,,,,,,329.42,333.07,337.14,,359.31,353.50,356.07,368.28,356.20,348.72,369.58,,352.68,369.36,,,343.92,337.70,371.99,380.97,,,264.42,,,,,,,,,,373.66,356.57,,,,,,371.86,,,,,361.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:04.010000,L9,,,,328.99,370.96,379.16,342.71,308.74,324.27,344.94,,314.57,298.84,312.92,302.24,304.20,298.28,297.74,259.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.54,288.82,,,296.90,319.81,,,,,,,,360.37,340.24,345.29,,371.43,360.62,359.73,369.27,354.42,355.69,372.92,,376.89,377.79,,,343.79,351.68,,381.79,,,,296.82,294.87,,,,,,,,377.86,363.04,,,,,,379.51,,,,,364.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 22:07:00.758000,L9,,,,312.56,360.38,367.70,329.79,296.92,318.62,328.54,,295.20,294.80,292.99,292.33,292.43,288.79,289.99,257.58,,,,,,,,,,,,377.74,,,,,,,,,,,,,,,,218.84,253.40,270.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.99,287.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10 22:00:47.296000,L8,,,,330.62,378.16,381.52,345.85,312.27,327.73,347.22,,,304.22,316.26,307.60,308.73,303.17,301.74,263.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.79,318.07,,,,,,,,367.80,343.00,353.88,244.82,368.48,,,,,,,,380.28,383.75,,,371.24,344.44,,,,,264.20,,,,,,,,,,382.60,368.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:03.114000,L8,,,,326.64,374.26,377.85,346.89,308.76,323.08,342.03,,313.51,300.23,310.92,303.63,306.40,298.81,294.08,259.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.89,269.20,287.77,,,293.02,320.23,,,,,198.10,,,364.06,344.95,350.54,,367.72,,,,,,,,377.53,381.89,,,,,,,,,,297.39,296.06,,,,,,,,377.91,367.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-20 22:00:59.619000,L9,,,,329.92,376.09,380.56,350.26,309.34,325.11,343.49,,312.35,300.85,310.08,303.43,306.72,299.45,296.37,259.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.98,268.60,290.38,,,290.26,318.18,,,,,199.10,,,367.75,345.15,349.78,,363.86,,,,,,,,376.26,377.59,,,,,,,,,,298.89,296.51,,,,,,,,376.58,367.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-13 22:00:46.963000,L8,,,,327.68,375.38,376.47,347.96,311.34,324.92,345.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.58,269.35,291.62,,,,,,,,,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,298.18,297.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:06:55.945000,L8,,,,331.25,373.74,377.49,352.15,311.73,325.39,345.93,,311.55,301.79,308.35,306.79,307.55,302.75,297.84,258.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.47,268.68,291.34,,,286.05,326.93,,,,,197.13,,,368.53,342.82,347.88,,364.00,,,,,,,,377.44,382.39,,,363.02,349.50,,,,,,297.67,297.07,,,,,,,,377.73,367.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14 22:00:43.269000,L8,,,,321.38,369.49,365.03,345.51,307.51,317.96,338.18,,299.81,296.71,299.18,299.92,299.70,295.10,289.51,251.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.25,261.55,284.36,,,345.01,330.29,,,,,,,,374.82,350.95,354.78,,,,,,,,,,,,,,,,,,,,,292.27,291.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:06:53.378000,L8,,,,326.46,373.81,377.01,349.58,307.92,323.36,341.60,,305.09,298.92,304.02,303.07,301.93,300.84,295.01,254.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.39,266.47,288.85,,,288.15,322.86,,,,,,,,369.17,336.65,345.83,,364.35,,,,,,,,377.00,379.14,,,,,,,,,,295.16,295.32,,,,,,,,374.49,366.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:06:59.389000,L9,,,,335.50,375.90,382.67,352.66,312.33,327.36,345.83,,310.44,300.60,312.68,304.54,307.20,302.81,299.90,258.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.88,267.61,291.33,,,287.74,315.00,,,,,198.13,,,367.22,341.35,337.98,,357.09,,,,,,,,377.59,378.98,,,,,,,,,,298.62,299.25,,,,,,,,372.82,363.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 22:00:50.044000,L9,,,,332.29,379.48,380.60,351.23,312.33,325.86,347.89,,309.83,301.96,307.45,306.08,306.19,302.99,298.50,256.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.23,267.91,288.44,,,288.21,325.48,,,,,197.05,,,368.39,347.03,340.92,,356.92,,,,,,,,379.82,380.50,,,,,,,,,,296.45,294.36,,,,,,,,373.04,362.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:06:59.445000,L9,,,,320.28,368.71,373.76,327.78,303.47,312.52,333.29,,,,295.41,281.19,297.15,290.17,295.73,264.13,,,,,,,,,,,,382.26,377.00,385.72,373.00,380.98,,,,,,,,341.09,,,,,,,,,278.30,312.15,371.03,,,,,,,,330.37,309.30,,,351.03,359.50,374.18,358.30,330.41,348.78,,,,,,317.16,325.41,370.25,,,,,,,,,,337.05,,,,,353.35,340.30,,,,,,,,,,,318.05,335.40,343.50,,369.38,344.74,370.29,,,356.76,,,,,,316.90,286.05,275.83,307.81,357.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-17 22:00:26.902000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.32,278.16,363.86,354.19,,,,,,,,,,,,,,,,,,,,,284.21,342.13,331.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02 22:00:15.929000,L8,,,,333.25,380.16,381.77,350.38,311.46,321.68,346.54,,307.40,301.13,306.84,304.28,303.40,302.02,297.81,252.24,,,,274.20,,,,,,,,,,,,,,,,,,,,,297.97,277.41,,284.94,269.75,289.40,,,,,,,,,200.64,,,,,,,,,,,,,,340.71,,,,,,,,,,,,295.92,294.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.82,,,,,,,372.84,376.98,,,,,,,,,,,,,,,343.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09 22:06:25.320000,L8,,,,,,,,,,,,303.95,298.63,303.96,299.39,303.66,297.22,293.71,241.42,,,,,,,,,,,,,,,,,,,,307.71,320.05,331.24,,289.36,,,,216.70,265.19,283.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.12,294.26,,,,,355.46,,,,,336.21,,,,,,,,,,,,,,,,,,,,333.65,,,,307.21,336.51,,,,,,,,,,,365.69,,,,343.75,,,,,,,,,,300.15,355.23,,,,,,,,,,,,,,,,,,,,,,,371.44,,,,,,,,,,355.77,,,
2024-04-25 22:06:16.213000,L8,,,,327.29,367.71,380.17,346.44,305.26,320.15,342.18,,303.86,298.33,327.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.22,264.48,283.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.59,291.29,,,,,,,,,,,,,,,,288.86,,,,,,,,,,,,,,,,,,310.51,291.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26 22:00:16.792000,L9,,,,334.45,379.09,382.52,350.37,311.02,327.70,342.13,,305.52,298.72,303.80,306.64,305.19,302.16,298.28,254.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.50,264.95,286.35,,,280.37,318.64,,,,,,,,362.73,330.82,339.28,,385.75,,,,,,,,376.85,373.83,,,,,,,,,,295.58,295.80,,,,,,,,368.16,381.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:06:25.913000,L9,,,,,,385.45,352.89,327.51,331.17,352.72,,307.57,306.56,311.30,323.30,310.66,307.31,302.14,259.65,,,,,,,,,,,,,328.59,381.08,325.69,373.09,,,,,,,,,,,,,,,,,273.55,302.60,,310.76,,,,335.84,,305.31,328.59,313.17,244.59,268.81,339.61,354.90,362.37,348.44,335.94,345.09,,332.44,343.43,,,320.02,327.98,360.07,365.73,,,,,,,,,333.72,,,,357.37,348.14,,,,,,371.68,,,,,356.19,332.14,334.33,,,369.31,367.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04 21:59:58.130000,L8,,,,,,385.12,354.44,317.77,329.88,353.22,,310.10,302.40,311.60,316.71,308.73,305.33,301.20,258.40,,,,,,,,,,,,,320.59,380.11,316.83,375.83,,,,,,,,,,,,,,,,,270.43,299.77,,314.26,,,,337.69,343.16,317.91,325.43,280.83,,343.52,337.04,350.56,363.63,347.23,330.18,345.32,,331.40,347.15,,,319.70,327.86,362.60,369.00,,,,300.69,304.02,,,,337.66,,,,353.85,348.03,,,,,,372.90,,,,,355.81,332.93,322.97,,,368.56,373.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19 22:06:18.091000,L9,,300.59,306.14,,,,,,,,,,,311.38,326.69,307.06,307.31,305.37,265.17,,,,,,,,,,,,,,379.97,322.59,372.29,386.95,381.96,370.04,,,,,,,,,,,,,,269.90,298.91,,317.16,,,,307.76,,305.64,322.92,327.20,245.25,267.38,338.84,356.44,361.46,348.87,336.32,349.48,,332.39,367.26,,,317.76,327.48,360.99,368.24,,,,,,,,,326.95,,,,357.30,343.01,,,,,,373.61,,,,,351.49,323.10,323.92,323.17,,369.10,374.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:11.845000,L9,,,,,,385.43,351.21,312.42,325.52,356.52,,300.64,299.58,303.14,312.38,303.71,301.50,297.86,253.98,,,,,373.13,370.76,370.04,335.47,,,,,,,,,,,,,,,,,,,,,,,,,,293.82,,,,,,,347.77,,322.87,275.54,,,331.49,340.22,359.84,347.13,331.34,339.57,,328.37,363.09,,,316.58,323.27,356.83,364.67,,,,,,,,,,,,,342.19,342.81,,,,,,367.87,,,,,342.43,,,,,362.86,373.62,368.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 21:59:44.505000,L8,,,,,,379.57,346.07,310.78,323.10,348.17,,303.91,298.83,299.08,307.33,298.56,299.66,297.23,251.76,,,,284.10,363.03,366.69,369.14,340.06,,,,,,,272.93,281.85,335.31,360.33,363.97,,,,,,315.25,384.61,,,,,,,269.35,296.89,,304.92,,,,314.94,349.18,,322.28,326.40,,,327.97,337.40,357.68,344.84,328.02,345.79,353.87,331.60,363.38,,,315.99,329.13,356.47,366.26,,,,291.44,296.93,,,,304.62,,,,345.75,341.23,,,,,,371.65,,,,,351.36,311.22,252.24,,,365.39,370.22,366.99,,,,,,,,,,,,,,,,,,,,,,,,387.82,,,,,381.51,378.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:05:54.886000,L9,,,,334.10,387.09,385.28,350.98,310.73,326.93,347.69,,317.48,299.60,304.87,303.82,307.12,302.03,299.84,255.83,,,,,380.61,372.91,368.76,350.12,,,,,317.59,298.21,282.80,284.17,334.60,378.45,368.95,,,,,,,,,244.64,265.59,283.76,,,269.27,298.43,,308.27,,,,335.95,344.07,,323.23,326.34,,,325.73,356.40,358.50,348.07,336.07,368.65,,328.20,364.18,,,317.92,330.40,358.46,375.35,,,264.31,294.53,293.44,,,,323.75,,,,355.87,341.59,,,,,,372.23,,,,,347.78,321.02,324.82,,,364.28,374.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21 21:59:53.176000,L8,,,,,,,,,,,,300.07,297.28,298.52,301.48,297.98,298.88,296.50,249.25,,,,,,,,,,,,,328.23,380.76,368.57,379.01,,,,,,,,,,,,246.04,262.75,281.65,,,275.50,307.99,339.27,,,,,352.69,,319.55,325.38,337.36,,340.68,341.72,348.15,362.01,370.76,336.17,370.73,,365.70,365.95,,,340.65,347.84,362.65,,,,,289.19,293.20,,,,,,,,362.54,344.78,,,,,310.11,381.16,,,,,357.98,,,317.54,,370.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:07.395000,L8,,,,320.73,365.39,373.16,342.36,301.48,315.24,334.89,,296.70,291.89,294.63,293.89,295.88,288.64,284.09,244.89,,,,,,,,,,,,383.95,,,,,,,,,,,,,,,,210.85,259.25,275.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.97,283.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:08.955000,L9,,,,,,,,,,,,,,,,,,,,,,,,297.04,291.44,295.70,306.89,,,,,365.79,377.25,367.70,319.44,337.65,382.04,370.16,,,,,,282.75,269.97,,,,,,,271.04,301.26,369.74,,,,,,348.11,303.18,324.69,330.67,,339.69,335.85,343.04,360.65,364.20,335.90,368.55,323.84,330.77,362.70,245.57,222.62,319.18,336.61,359.83,374.94,,,,,,,,,330.67,,,,354.43,343.09,,,,,,371.58,,,,,351.47,325.47,328.67,342.58,306.25,365.32,374.70,,296.56,180.14,,,,,,,,,359.71,322.77,278.06,306.40,326.83,309.02,,,,307.92,,,,358.41,370.07,381.64,317.66,,,,,,,,,,,,,,385.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07 22:00:01.183000,L8,,,,,,382.69,351.73,312.61,328.00,348.39,,309.54,299.27,307.50,312.79,303.66,301.13,297.87,259.01,358.79,,,,377.28,373.13,377.32,372.03,,,,,,,278.77,284.09,332.25,366.01,363.09,,311.88,286.00,,361.86,,,,,,,,,267.97,290.39,,312.21,,,,343.71,336.44,,322.36,276.09,,,316.75,339.23,355.39,347.21,331.41,345.96,,314.91,359.72,,,317.94,329.10,354.39,363.96,,,,295.69,303.03,,,,,,,,327.14,340.56,382.70,307.95,289.09,272.75,,365.63,,,,,287.72,,,,343.23,360.40,367.79,361.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.41,375.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23 22:00:15.799000,L8,,,,,,384.00,349.56,321.71,330.24,360.51,,318.54,303.52,309.68,308.82,308.19,302.23,299.19,258.96,366.63,376.58,,,383.46,315.39,389.58,395.82,,,,,,,,,,,,,,,281.33,354.50,,,,,,,,,,297.00,,305.87,,,,346.41,,,325.09,321.66,,,308.84,332.36,360.56,345.31,309.12,367.53,,317.15,287.67,,,320.24,326.40,352.90,,,,,,,,,,,,,,337.92,332.70,388.43,314.51,293.87,274.64,,364.13,,,,,289.77,,,,326.09,362.17,372.21,366.45,,,304.75,,,,,,,,,,,,,,,,,,,,,,,,,302.40,,378.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
