dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0092,nzd0282-0085,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2021-12-07 21:54:26.664000,L9,418.96,370.60,366.44,365.34,363.69,361.81,354.37,348.51,422.51,417.73,422.80,415.28,410.04,411.11,421.46,420.77,402.07,408.56,411.82,411.34,424.53,431.93,411.16,407.79,391.71,397.62,388.60,392.08,389.68,404.80,387.71,399.35,403.29,396.08,398.54,390.68,401.39,399.90,390.06,388.75,392.46,391.81,392.50,398.56,410.35,394.79,390.17,400.01,393.30,400.62,398.55,407.24,398.41,395.33,395.56,389.35,396.03,392.82,387.37,395.17,387.58,396.39,391.48,399.23,392.55,397.93,401.06,411.90,401.66,391.98,388.65,393.48,402.97,398.79,409.95,398.71,406.49,395.77,394.53,178.14,189.06,390.13,390.83,255.36,268.20,383.83,372.80,373.57,356.27,372.57,345.05,367.31,333.58,,441.01,410.96,391.15,384.27,393.81,393.19,380.14,387.44,379.57,362.70,332.26,330.55,373.54,377.00,378.86,368.81,376.82,384.33,385.24,381.67,335.92,386.49,393.37,394.92,396.56,385.50,400.25,401.31,352.30,379.93,381.51,364.06,362.49,365.90,329.28,362.47,372.86,380.92,338.00,364.20,369.07,335.93,353.77,360.53,350.30,338.12,354.64,339.85,345.45,359.57,326.69,329.03,340.66,337.49,336.15,344.27,341.57,334.85,342.79,344.33,344.93,344.27,347.88,351.45,360.33,384.70,378.76,381.68,362.46,389.99,349.86,399.43,387.79,395.14
2021-12-22 22:00:33.837000,L8,396.81,390.11,385.25,403.87,404.42,417.35,408.76,399.32,409.43,404.99,397.68,397.21,388.43,395.29,417.16,420.23,424.44,412.97,389.45,410.03,421.14,401.90,398.96,386.26,401.02,393.23,376.58,383.13,387.93,385.52,397.24,401.54,392.69,385.00,388.44,389.91,388.91,386.45,381.48,376.40,374.31,389.15,395.28,389.14,387.61,383.28,380.59,387.34,156.97,181.94,198.39,202.39,204.42,348.43,350.32,352.35,344.09,352.34,180.93,158.96,357.71,367.82,378.55,359.31,347.17,349.86,365.89,362.98,344.04,348.20,345.46,198.66,348.38,345.65,343.46,270.54,353.07,351.19,351.55,342.67,339.59,336.38,249.25,330.65,336.20,333.31,335.18,334.38,331.80,328.12,339.18,360.39,362.71,330.00,372.16,403.10,388.71,392.35,384.84,393.56,346.01,342.42,342.04,340.60,337.82,340.42,339.62,334.57,334.43,329.93,336.66,339.86,344.48,349.12,352.30,363.32,356.01,361.86,369.12,367.97,364.40,363.05,348.03,347.45,338.87,342.69,340.81,344.88,350.80,335.72,337.38,341.54,335.72,334.81,333.85,333.69,331.86,332.29,328.44,327.53,329.88,330.75,326.06,330.81,334.05,331.58,333.46,337.31,345.46,348.56,340.98,340.77,347.06,340.38,343.90,346.95,349.79,350.00,353.90,350.04,351.63,345.11,275.03,328.89,331.52,222.37,340.64,336.11
2021-12-23 21:54:21.811000,L9,406.85,395.75,403.24,406.57,402.69,398.80,396.99,403.60,387.00,382.53,392.81,383.89,389.34,393.88,392.46,400.20,387.19,384.84,387.47,395.72,394.56,398.88,389.76,377.34,389.48,385.20,380.56,377.95,377.63,380.97,376.96,389.73,388.11,398.84,390.14,378.20,380.98,383.99,370.10,368.79,368.16,381.80,384.14,376.81,374.12,375.22,383.28,384.65,391.38,340.30,357.89,360.71,361.29,355.72,344.26,347.92,378.30,378.95,382.45,369.07,359.62,365.83,385.02,373.37,376.82,383.43,359.67,366.80,382.91,361.56,176.94,386.75,362.85,345.57,371.10,364.65,353.67,383.51,371.84,357.33,353.58,351.29,351.94,268.05,341.10,342.23,352.10,364.52,355.10,348.62,370.29,379.13,382.64,360.68,399.51,408.54,361.64,349.61,359.04,353.72,346.66,348.88,344.50,336.09,359.95,352.30,362.45,354.15,377.23,357.67,353.88,373.53,372.25,375.97,381.77,387.91,387.11,392.88,401.61,402.57,392.55,383.35,358.38,365.79,359.44,353.25,342.73,364.21,368.93,365.03,371.20,379.40,359.14,369.03,347.41,346.51,360.49,362.74,355.78,335.95,321.36,333.97,326.14,331.36,336.30,343.42,330.25,340.16,374.44,343.48,339.34,336.21,332.24,333.55,332.80,338.63,339.62,343.60,345.18,349.68,335.42,341.86,349.03,357.62,346.48,328.26,331.41,347.36
2021-12-30 22:00:32.439000,L9,,,,,,,,,,,,,,,,,,,,,330.69,354.33,343.06,336.58,333.17,397.42,344.22,334.23,333.16,330.76,337.93,327.16,336.21,332.77,335.30,331.95,336.28,337.25,334.00,380.81,393.94,402.52,403.08,330.20,314.83,335.09,325.19,337.36,336.88,341.45,343.47,322.24,331.64,334.44,335.94,324.33,338.75,330.69,327.01,335.15,330.53,336.90,329.64,331.70,329.07,341.89,339.01,210.35,231.27,187.28,274.62,,,,,,,,,270.01,271.53,282.35,,,,,,,,,,,,,214.54,362.94,345.23,345.56,339.88,340.39,340.82,336.44,337.90,333.28,329.99,329.14,301.20,325.03,293.20,290.53,332.57,306.62,308.59,342.45,343.25,343.71,351.90,354.56,352.93,352.15,346.82,350.52,342.16,342.55,328.24,327.44,323.58,328.81,326.86,330.30,328.46,329.77,325.51,328.21,325.74,327.84,324.45,319.93,321.64,323.74,323.92,320.63,320.82,323.79,324.03,325.70,330.01,335.56,340.44,328.51,337.08,337.88,337.89,336.12,344.51,342.05,346.17,353.45,349.62,344.59,345.80,335.58,,,,278.49,264.83,
2021-12-31 21:54:19.245000,L8,425.63,422.51,432.21,433.44,427.36,423.32,420.31,419.35,415.23,422.16,435.21,426.16,420.74,417.65,421.80,433.38,422.37,421.79,418.29,426.34,426.04,420.34,426.06,417.54,413.57,413.09,420.83,407.93,410.47,413.02,409.70,410.34,415.37,406.19,407.64,406.69,417.56,421.24,415.59,417.33,420.49,412.73,407.06,419.99,417.37,404.20,416.06,411.00,414.42,410.16,417.97,413.16,411.50,415.27,405.51,399.74,391.67,396.50,395.94,379.31,390.55,390.32,364.00,367.21,401.96,407.18,411.05,411.96,417.10,404.80,400.22,416.42,404.51,407.65,403.28,392.75,379.45,354.94,371.08,407.70,403.19,397.83,389.88,393.99,260.51,393.43,390.99,380.16,224.74,344.92,342.11,389.32,517.47,534.14,472.81,403.96,397.41,410.33,410.42,402.08,385.55,391.65,397.76,390.66,391.70,392.52,389.96,388.27,389.88,390.85,383.77,352.44,360.73,396.17,401.44,395.72,367.79,376.12,378.19,407.84,406.96,397.95,389.68,379.59,378.49,368.01,356.19,344.91,378.81,386.80,343.66,378.08,379.64,356.99,349.11,371.62,376.51,368.21,361.50,355.64,342.16,344.24,363.29,361.34,373.31,379.21,380.84,384.34,376.38,381.21,389.52,363.31,357.58,381.72,369.18,360.70,365.30,363.46,383.84,389.25,394.63,380.44,379.05,356.76,346.76,368.74,403.01,389.26
2022-01-07 22:00:29.744000,L8,324.61,334.37,338.05,342.36,339.10,334.95,362.25,411.63,391.33,384.38,398.66,394.24,360.42,403.14,414.93,425.54,418.70,414.11,403.47,411.91,404.46,409.18,405.92,396.44,396.96,391.52,383.99,377.13,329.53,383.04,353.29,397.95,401.90,399.50,398.32,385.43,329.46,323.43,320.85,328.71,331.12,330.63,328.88,332.10,333.22,328.01,327.27,329.40,328.76,328.04,330.64,316.26,319.64,321.80,311.64,321.58,320.52,327.35,321.04,321.94,383.10,395.15,398.44,396.81,387.47,389.79,395.10,338.45,332.07,330.16,327.28,331.08,328.96,322.79,323.03,337.67,320.12,333.95,324.92,321.29,233.08,320.45,313.22,310.50,260.15,303.65,298.01,319.91,324.36,316.23,316.44,341.27,335.68,481.15,361.75,412.61,407.05,400.99,390.58,393.31,381.98,329.42,327.81,329.17,331.22,326.34,324.24,328.29,328.57,325.41,361.83,372.33,380.36,319.43,323.17,332.78,350.23,351.21,349.70,346.21,355.43,343.38,338.97,338.08,325.45,320.69,320.13,362.64,364.48,362.85,361.44,373.96,326.78,335.79,362.32,346.99,355.58,322.08,319.77,323.95,321.16,321.72,312.38,316.00,323.76,324.13,315.42,333.89,333.17,340.76,350.52,362.83,372.38,374.51,333.50,340.86,345.18,342.90,353.01,345.65,345.66,347.52,318.55,318.01,310.76,322.02,314.41,328.48
2022-01-08 21:54:19.756000,L9,412.42,417.52,421.58,442.80,431.88,423.05,421.35,417.17,413.25,415.92,414.26,423.77,427.09,421.81,433.48,424.55,421.75,414.42,413.67,412.84,421.98,414.08,410.72,412.01,407.40,403.81,393.62,394.93,401.95,410.22,400.38,400.90,400.72,402.88,398.96,405.88,396.85,393.24,406.07,399.71,394.74,402.13,402.13,412.22,399.45,402.18,413.47,408.01,413.68,404.99,395.83,409.04,400.80,386.91,399.31,400.35,406.29,397.62,385.33,387.04,383.70,385.69,391.46,398.87,397.62,404.58,400.41,413.12,404.27,406.39,402.04,394.01,406.48,407.58,240.75,242.29,243.70,229.37,220.22,178.88,187.52,207.70,216.96,233.89,247.47,261.26,261.64,253.98,205.91,219.31,235.68,252.16,276.37,250.90,420.17,406.86,403.14,404.35,397.48,402.44,390.46,395.40,388.60,381.69,381.55,387.52,387.74,388.08,391.10,386.93,385.97,383.79,381.79,373.97,383.13,390.66,400.23,403.84,409.86,415.79,412.68,406.25,393.49,386.08,366.94,359.65,370.61,373.18,372.90,360.63,364.78,366.92,379.71,373.29,373.94,356.59,335.40,331.38,345.12,358.32,363.43,362.73,356.10,363.43,370.24,378.90,369.46,367.28,377.01,389.59,396.77,390.94,391.99,399.25,402.06,372.41,382.57,380.76,383.06,392.37,379.09,374.48,242.24,213.62,224.97,202.27,191.45,212.99
2022-01-31 22:00:31.750000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.24,400.94,409.59,410.24,402.36,410.18,404.33,407.06,411.10,403.63,400.31,402.77,397.55,406.30,406.65,403.57,388.01,408.25,396.50,381.60,387.10,393.30,364.00,375.90,374.91,366.07,390.35,385.31,352.96,372.13,351.93,379.88,389.77,375.01,394.46,404.80,367.14,354.23,366.58,369.10,374.11,359.05,360.71,361.74,394.11,388.09,390.53,364.77,359.09,365.93,396.98,392.20,396.05,390.81,388.33,346.75,341.49,345.55,348.78,349.77,349.25,353.21,369.74,375.03,444.87,438.52,488.94,465.43,398.58,388.08,392.96,397.88,388.58,362.40,356.62,355.47,352.15,353.51,353.21,352.52,349.73,382.08,387.15,355.24,355.20,353.98,354.88,363.37,365.15,397.87,410.17,394.21,400.58,371.98,365.66,357.38,370.52,370.99,371.21,351.23,345.36,347.68,348.81,351.70,349.84,346.41,349.12,350.62,357.70,343.11,340.28,335.16,333.91,337.78,339.90,338.32,342.42,358.40,368.89,347.83,357.93,354.03,371.08,365.21,357.81,366.04,355.22,358.96,360.01,364.13,364.26,369.37,368.03,363.15,379.98,379.21,349.75,358.02,384.58,376.82,375.11
2022-02-01 21:54:12.645000,L8,349.22,346.01,348.36,353.75,347.22,346.37,337.69,345.24,348.59,342.76,340.20,346.90,351.01,357.13,352.83,361.77,346.54,357.65,358.84,340.62,339.87,325.48,348.51,352.08,330.56,336.52,335.41,338.13,333.09,348.89,340.22,338.33,344.45,330.74,334.57,338.57,342.08,337.48,332.21,335.22,298.73,325.43,315.64,340.72,320.18,330.69,310.05,335.64,152.62,175.31,190.95,193.92,197.90,200.52,202.27,196.84,188.85,185.34,172.42,151.70,320.63,332.99,325.86,325.61,329.96,329.63,332.51,344.79,242.34,261.99,256.95,,,,,,,,,256.21,,,,,,,,,,,,,,,228.94,320.59,344.29,331.24,299.70,339.41,338.87,338.58,337.20,330.74,332.69,324.91,331.11,336.29,325.81,332.97,336.48,331.05,331.00,331.44,329.10,338.10,352.19,353.24,356.56,356.50,351.43,347.13,342.65,342.27,340.48,335.27,336.15,329.25,333.73,330.81,333.88,331.54,333.73,330.93,333.11,328.05,327.97,327.54,320.12,320.16,316.28,316.09,319.80,322.05,325.09,319.57,325.45,327.41,331.08,331.59,336.96,339.98,336.83,337.01,343.01,349.40,347.52,353.29,351.75,353.84,345.87,349.51,,,,270.41,258.72,
2022-02-17 21:54:07.419000,L8,402.50,410.99,409.46,400.66,407.03,407.68,414.27,412.89,402.98,392.03,405.96,404.04,394.82,385.85,410.58,436.60,411.56,416.56,404.43,418.78,420.43,415.59,409.34,411.51,410.82,404.23,391.88,401.61,357.04,387.65,364.26,389.16,395.21,398.12,380.42,381.98,383.96,388.12,379.98,390.86,395.27,384.92,401.55,406.86,411.99,401.59,389.21,390.03,384.83,386.52,389.10,370.43,377.84,383.65,401.05,393.21,404.92,390.54,383.05,376.31,387.72,388.27,369.30,402.34,407.35,409.01,411.87,410.99,400.20,387.09,393.40,380.50,386.60,371.78,367.26,377.24,395.66,393.60,398.46,348.61,383.95,388.93,381.90,384.22,382.90,358.49,386.37,378.98,361.52,366.45,398.16,398.74,457.27,450.10,296.01,379.03,370.39,396.63,387.84,367.36,383.00,386.18,379.06,385.01,385.11,385.66,379.25,367.13,372.20,377.13,380.02,367.67,378.06,371.65,367.53,391.09,403.77,390.67,396.19,374.89,369.90,381.13,381.98,371.46,362.53,350.26,362.01,360.66,355.95,347.48,358.23,363.73,380.50,371.84,371.98,353.21,337.32,339.67,339.86,350.40,357.57,353.86,343.63,356.93,362.87,345.22,350.55,357.14,361.87,383.35,378.38,364.98,346.28,349.09,354.83,375.88,387.47,389.97,386.54,381.42,364.05,372.94,373.88,388.48,370.55,202.56,386.01,387.36
2022-02-25 21:54:08.810000,L9,336.22,329.78,338.60,341.46,334.50,334.12,332.92,324.58,333.65,339.17,336.85,335.95,343.66,340.68,349.21,349.64,352.22,342.79,345.52,346.42,354.26,344.74,334.50,330.35,329.22,332.18,325.62,325.78,313.60,325.47,324.60,323.18,326.66,334.91,332.60,334.29,324.18,328.88,320.66,321.53,325.92,306.69,311.21,298.23,303.14,302.09,307.29,306.58,325.37,324.00,332.24,321.19,332.19,331.20,318.97,331.31,325.16,325.59,329.90,332.83,322.23,318.21,324.31,337.19,327.52,326.97,335.22,329.74,333.77,268.59,265.31,,,,,,,,,,,,,,,,,,,,,,,,207.06,229.76,289.11,305.22,331.77,307.76,290.69,323.40,327.39,332.80,333.51,328.62,346.32,327.34,305.26,285.93,332.23,335.00,330.78,339.27,340.01,341.26,352.82,356.79,348.28,350.89,352.19,344.00,338.36,328.03,324.87,319.15,321.94,320.62,329.66,327.33,322.91,332.26,323.02,324.45,325.22,316.66,323.02,314.43,326.06,309.74,307.97,318.52,321.54,320.64,319.87,322.48,330.69,334.67,335.15,336.39,336.62,334.88,325.80,333.70,332.78,328.99,341.90,341.16,354.36,343.74,340.15,335.06,,,,,,
2022-03-05 21:54:04.613000,L8,421.64,419.28,410.05,417.95,410.70,425.47,418.90,408.87,420.70,422.39,420.11,419.11,401.72,419.83,422.94,421.98,423.86,421.32,410.95,425.93,423.21,418.22,411.06,414.22,402.73,420.18,405.94,404.39,400.43,396.02,400.61,398.37,391.20,405.85,400.44,400.15,405.21,400.70,414.83,405.69,404.16,412.99,400.69,412.53,410.09,401.98,411.39,403.68,401.15,168.85,181.51,183.16,193.75,189.67,197.18,187.25,175.01,394.39,394.27,397.29,387.09,398.59,392.80,401.40,394.65,403.35,398.57,405.28,400.32,411.44,404.41,415.57,404.84,368.12,359.26,394.99,408.32,402.36,410.76,398.89,390.91,390.45,396.23,402.10,398.42,399.28,389.53,376.79,395.52,399.77,390.49,404.75,413.72,423.72,447.21,462.68,455.23,385.17,389.94,389.85,393.24,390.13,395.13,390.20,378.07,391.55,390.66,388.09,381.33,387.41,387.60,376.65,376.61,375.14,375.74,357.54,400.19,401.29,401.72,402.17,411.70,396.93,391.76,380.22,379.93,380.52,369.31,370.76,354.49,355.61,353.62,368.55,375.12,368.19,370.68,367.72,360.27,367.02,372.19,353.80,353.87,367.38,366.73,365.69,368.22,365.68,358.35,368.59,372.43,374.41,377.59,377.40,381.21,378.10,367.30,360.26,363.82,375.97,392.58,386.35,362.61,354.49,392.83,399.17,402.46,393.79,386.69,387.51
2022-04-13 22:00:05.446000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.68,292.10,283.61,282.09,300.01,279.03,313.76,292.03,290.96,297.03,283.40,308.75,299.52,293.78,303.58,313.96,304.40,324.13,312.41,311.65,316.41,168.70,317.74,302.39,272.42,273.01,,,,,,,,,,,,,,,,,,,,,,,,170.46,217.78,329.06,360.87,356.84,335.48,324.16,323.26,330.70,325.30,312.40,325.36,327.18,313.69,323.03,319.09,310.07,320.46,324.18,309.59,326.77,343.27,340.83,334.37,334.24,332.59,345.52,336.25,324.42,324.42,320.00,317.12,311.02,313.36,324.15,306.55,319.07,325.23,318.28,320.01,307.91,282.77,310.19,317.61,302.07,295.29,299.21,311.82,307.57,314.08,319.92,304.70,305.56,327.34,330.05,335.42,334.15,349.73,345.73,342.33,336.42,335.21,333.01,334.49,342.68,351.98,343.68,325.59,,,,,,
2022-04-14 21:53:55.388000,L9,343.10,346.82,347.48,338.22,338.44,341.44,300.57,299.41,332.41,320.80,312.26,321.93,329.03,332.60,338.09,350.63,355.49,339.32,348.62,361.87,347.65,345.84,341.11,334.82,335.17,311.04,324.12,316.01,332.02,331.44,331.46,331.59,326.92,339.06,314.42,319.32,323.45,330.08,324.74,341.53,344.08,324.57,329.20,329.79,344.67,345.86,341.38,342.83,345.57,345.96,333.32,339.64,396.14,387.84,389.05,382.87,333.46,334.39,335.65,338.21,327.37,336.83,332.14,343.51,332.37,331.05,335.58,350.69,342.79,341.01,339.60,339.41,345.65,342.64,346.84,349.48,336.82,340.65,340.63,407.30,320.24,,222.79,251.92,259.46,250.34,253.99,271.02,217.46,199.19,195.64,192.89,201.96,260.20,277.90,270.29,457.99,476.59,452.88,338.46,340.66,337.55,344.24,339.88,340.63,339.64,335.88,337.84,337.42,333.11,336.72,344.09,349.62,344.16,387.68,367.34,481.42,377.41,399.83,357.13,364.95,399.86,348.96,414.38,385.97,375.75,399.10,364.98,392.39,474.07,428.18,416.36,396.78,343.26,330.12,332.58,330.85,321.90,326.75,309.89,341.12,323.81,330.75,330.36,331.40,336.24,381.27,385.88,347.53,343.08,342.41,376.56,365.57,413.69,393.53,432.26,412.40,401.06,356.92,351.89,354.74,354.08,268.89,234.50,245.25,389.40,410.93,
2022-04-29 22:00:01.342000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.25,328.55,317.69,316.93,326.05,318.56,300.97,305.52,305.67,299.54,298.27,334.74,324.41,317.09,321.39,323.12,328.60,320.45,326.47,313.42,333.44,339.70,336.01,344.06,333.07,320.75,330.44,325.06,324.04,328.22,316.90,316.49,316.80,313.36,327.15,338.86,329.31,318.88,329.06,207.69,230.22,191.66,167.03,322.28,308.89,,,,,,,,,,,,,,,,317.85,,,,,,188.32,339.80,332.30,347.23,349.08,337.72,320.95,324.56,325.53,331.27,325.00,317.72,325.55,322.57,323.09,310.52,322.08,320.47,323.05,321.85,329.60,342.94,344.04,341.52,335.60,334.17,346.75,337.76,331.48,325.62,320.45,312.39,312.54,310.52,316.76,318.35,310.76,315.14,320.79,316.45,319.99,317.67,314.14,305.78,313.30,303.22,311.25,324.04,316.38,308.97,306.95,319.51,325.96,321.85,321.73,328.55,310.70,328.63,326.42,329.64,328.14,341.02,347.56,347.82,349.70,347.04,343.84,346.14,,,303.59,,,
2022-04-30 21:53:48.861000,L9,430.20,440.77,438.53,431.98,402.29,446.35,475.80,466.34,519.86,410.55,417.12,486.93,429.82,429.30,435.06,454.56,450.63,430.44,418.71,415.79,413.78,417.14,420.74,423.08,468.98,433.26,420.39,426.03,485.07,473.61,410.75,412.16,416.47,426.82,423.90,416.32,408.42,407.28,389.59,474.41,520.30,412.03,413.16,423.20,416.24,426.16,416.45,407.03,415.35,411.57,429.26,474.03,485.35,414.87,405.07,404.46,406.89,405.12,406.94,404.30,410.51,404.90,405.81,403.19,396.16,384.66,398.76,402.49,402.01,407.91,406.16,413.22,454.46,457.84,414.28,397.83,385.25,385.73,395.45,403.54,410.78,366.89,194.49,229.56,231.96,216.94,390.30,223.59,202.78,184.22,190.23,186.74,213.74,231.68,214.79,396.35,387.85,427.15,420.84,395.34,393.10,397.83,401.87,402.34,399.32,406.80,395.04,389.80,386.90,385.92,387.17,376.00,381.59,393.65,397.69,399.20,405.80,415.96,404.37,414.22,406.99,409.38,402.21,391.64,387.86,382.83,385.04,381.28,383.13,368.39,371.45,379.18,381.89,380.16,370.70,374.60,413.78,422.53,378.23,374.10,370.57,371.32,371.40,377.51,371.98,379.19,384.05,373.58,375.01,376.68,386.58,372.85,372.86,376.62,371.77,361.44,378.21,384.78,389.29,389.42,388.21,382.95,240.84,278.02,216.53,397.60,390.61,233.49
2022-05-07 21:59:56.245000,L9,,,,,,,,,,,,,,,,,,,,,,,,189.39,324.11,311.72,301.18,308.67,318.38,327.31,325.46,323.73,324.49,320.72,320.52,317.10,307.34,305.34,300.65,316.84,293.51,295.76,260.05,273.03,284.43,278.48,267.53,274.86,152.97,179.79,197.39,197.76,201.75,196.10,200.83,197.10,193.05,190.95,181.15,167.22,153.16,293.20,301.85,309.14,297.11,303.27,307.94,281.02,264.70,259.65,250.33,,,,,,,,,,,,,,,,,,,,,,,,,187.24,222.22,232.00,257.75,252.20,253.61,255.05,251.25,250.25,251.16,251.45,237.27,249.59,252.74,253.03,264.20,272.82,279.53,271.87,288.55,298.64,306.81,320.58,325.01,289.18,251.63,244.11,272.15,252.17,238.78,259.91,254.01,248.40,278.24,260.41,230.65,265.73,273.55,251.67,243.43,215.40,,,,,,233.45,184.42,217.86,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 21:53:38.268000,L9,404.83,410.46,409.56,401.78,333.94,329.26,330.54,336.20,334.02,329.69,332.18,324.79,329.85,344.36,338.69,334.76,336.16,334.76,324.88,344.55,340.45,293.53,331.99,177.98,319.67,316.92,317.34,316.98,328.85,325.21,328.17,326.35,323.31,322.17,317.55,319.32,317.90,319.91,319.90,319.78,325.54,324.73,335.81,329.00,329.09,328.19,330.09,311.95,320.32,322.64,326.24,321.75,316.83,319.32,318.69,322.81,316.57,313.93,312.22,312.04,315.14,318.09,321.66,321.03,324.37,322.52,331.16,319.78,315.49,295.77,167.50,,,,,,,,,,,,,,,,,,,,,,,,187.82,235.88,304.79,270.89,337.53,336.58,299.97,336.33,325.26,329.19,314.48,314.22,310.98,325.03,318.76,321.65,318.96,313.51,328.19,324.88,328.36,336.43,343.21,339.94,344.55,348.25,343.02,338.51,335.84,329.42,320.48,325.39,319.03,322.77,326.32,325.67,319.72,321.09,323.06,326.72,317.95,318.24,319.04,307.20,310.67,303.57,311.52,313.98,318.03,311.48,314.23,315.64,328.87,330.20,339.51,330.66,335.06,325.48,325.11,333.30,327.68,334.46,335.52,340.56,344.58,339.53,344.42,333.14,,,,,,
2022-05-23 21:59:45.834000,L9,,,,,,,,,,,,,,,,,,327.30,326.64,331.77,327.69,303.69,320.32,328.80,319.58,298.00,276.80,285.53,308.37,317.51,319.32,319.45,321.71,532.10,530.62,505.09,497.86,491.89,484.40,468.44,486.14,454.48,305.80,323.44,315.37,314.86,284.15,310.14,305.99,173.00,189.10,185.65,194.14,185.73,189.62,187.95,183.27,184.45,174.66,159.70,312.60,313.62,313.05,314.41,310.62,314.77,328.38,315.08,302.18,267.53,257.73,,,,,,,,,,,,,,,,,,,,,,,,187.40,226.70,243.81,254.76,307.10,291.36,297.59,312.93,323.17,293.33,285.49,327.19,311.38,323.72,303.99,317.67,320.50,318.54,307.80,309.67,311.43,322.83,325.72,328.94,337.01,312.07,257.49,263.37,282.43,266.07,255.73,275.55,275.15,312.80,320.24,313.93,314.10,315.06,317.02,273.53,271.34,265.19,260.81,276.71,323.36,303.85,302.37,298.64,291.24,276.15,309.44,301.98,306.46,313.09,325.65,324.98,328.19,327.43,286.01,309.35,316.19,299.18,298.74,265.66,306.61,310.33,330.87,327.34,,,,,,
