dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2021-07-13 22:11:43+00:00,,183.65,360.37,257.59,200.616,219.6875,202.544,215.62399999999997,216.17999999999998,222.62333333333333,235.06166666666664,222.38857142857142,218.85714285714286,223.63857142857142,201.04999999999998,218.83285714285714,211.7242857142857,208.3742857142857,205.7242857142857,203.09857142857143,188.63857142857142,181.6175,220.22,200.115,209.75333333333333,201.2733333333333,210.41,208.67999999999998,195.264,185.99142857142857,201.6614285714286,204.97142857142856,197.23000000000002,201.4042857142857,188.66666666666666,208.16250000000002,195.16250000000002,192.30333333333337,197.3825,202.935,199.6325,203.0,204.42000000000002,208.45666666666668,209.305,220.90666666666667,200.9333333333333,203.485,204.34,211.23000000000002,213.24,195.79333333333332,198.28,202.32999999999998,208.925,216.78333333333333,210.37,202.53666666666666,197.6,207.655,214.54500000000002,205.83499999999998,211.29,217.525,206.47,198.235,204.68,213.22333333333336,201.85999999999999,207.08,200.43666666666664,197.41666666666666,192.38666666666666,189.70666666666668,193.31000000000003,209.63333333333333,192.57666666666668,196.57666666666668,198.87666666666667,195.345,188.91,193.2,185.66500000000002,206.275,199.845,184.965,212.565,191.19,201.29500000000002,197.42000000000002,201.45000000000002,195.73333333333335,197.88333333333333,194.35333333333332,195.59333333333333,196.845,204.255,197.84333333333333,198.12333333333333,195.8066666666667,194.25333333333333,190.2,198.42666666666665,195.4766666666667,187.26,200.63333333333333,192.515,192.405,212.635,215.86,194.56,208.06,215.0,195.65,196.015,198.905,191.98000000000002,,,,,,,,,,195.69,198.45,191.28666666666666,196.83,201.41333333333333,193.98666666666668,192.28666666666666,183.08,187.09,,,,,,,173.57,187.06,194.105,214.625,207.105,206.335,206.175,211.325,179.81,183.08,187.18,182.29,182.68,181.88,,,,,283.07,,,170.11,,,,,,,,,,
2021-09-24 22:05:56+00:00,,,,259.8925,215.48499999999999,232.84250000000003,213.0825,227.23250000000002,223.97799999999998,233.074,249.244,231.30499999999998,226.50333333333333,230.92833333333337,207.57,225.975,217.41666666666666,213.49666666666667,212.44499999999996,208.33166666666668,197.60999999999999,186.02,208.00666666666666,195.90333333333334,203.10500000000002,199.095,201.55666666666664,203.345,198.52,190.68500000000003,207.38333333333333,210.16,205.794,206.41666666666666,193.42600000000002,207.686,191.608,192.30333333333337,197.3825,200.16199999999998,197.36200000000002,199.244,201.038,203.5875,201.26999999999998,212.1775,196.35250000000002,198.4466666666667,204.34,211.23000000000002,213.24,195.79333333333332,191.90666666666667,200.01999999999998,199.92999999999998,216.78333333333333,205.92999999999998,201.35,195.3875,200.17666666666665,208.97333333333336,199.48666666666668,211.29,217.525,206.47,198.235,204.68,213.22333333333336,201.85999999999999,207.08,200.43666666666664,197.41666666666666,192.38666666666666,189.70666666666668,193.31000000000003,209.63333333333333,192.57666666666668,196.57666666666668,198.87666666666667,195.345,188.91,193.2,185.66500000000002,206.275,199.845,184.965,212.565,191.19,201.29500000000002,197.42000000000002,197.925,193.12,192.52249999999998,194.215,192.535,195.24,200.39333333333335,198.6175,196.5375,196.79250000000002,194.2075,191.39666666666668,198.42666666666665,195.4766666666667,187.26,200.63333333333333,192.515,192.405,212.635,215.86,194.56,208.06,215.0,195.65,196.015,198.905,191.98000000000002,,,,,,,,,,195.69,198.45,191.28666666666666,196.83,201.41333333333333,193.98666666666668,192.28666666666666,183.08,187.09,,,,,,,173.57,187.06,192.60666666666665,214.05666666666664,204.13333333333333,199.24666666666667,200.35333333333332,211.325,179.81,183.08,187.18,182.29,182.68,181.88,,,,,283.07,,,170.11,,,,,,,,,,
2022-01-21 22:11:59+00:00,,,,255.76,226.53,221.34,229.685,230.065,238.13,232.725,233.41000000000003,241.335,242.61,245.295,214.20499999999998,211.59,214.89,209.55,204.68,192.325,218.32,184.485,179.57,197.28,202.745,182.93,183.85,187.34,185.64499999999998,191.95,204.35500000000002,222.825,208.89,196.96,190.465,193.76,176.77999999999997,,,189.07,188.28,184.22,187.51,188.98,185.2,185.99,182.61,188.37,,,,,179.16,195.4,181.94,,197.05,197.79,188.75,185.22,197.83,186.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.35,185.28,176.44,193.8,183.36,192.03,192.67,200.94,191.78,199.75,194.07,193.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.61,212.92,198.19,185.07,188.71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:01+00:00,,,,246.29999999999998,226.53,221.34,229.685,218.63,227.51333333333332,222.85999999999999,223.82666666666668,229.96666666666667,242.61,245.295,208.92,206.3033333333333,208.5533333333333,203.85,199.51,188.84333333333333,218.32,184.485,179.57,197.28,202.745,182.93,183.85,187.34,185.64499999999998,191.95,204.35500000000002,222.825,208.89,196.96,190.465,193.76,176.77999999999997,,,189.07,188.28,184.22,187.51,188.98,185.2,185.99,182.61,188.37,,,,,179.16,195.4,181.94,,197.05,197.79,188.75,185.22,197.83,186.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.35,185.28,176.44,193.8,183.36,192.03,192.67,200.94,191.78,199.75,194.07,193.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.61,212.92,198.19,185.07,188.71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:05:44+00:00,,,,252.21,229.79666666666665,230.49666666666667,226.28333333333333,224.37,233.1275,230.26749999999998,231.7675,236.7925,244.94333333333336,248.3166666666667,218.505,215.6,215.735,212.98250000000002,210.7625,188.84333333333333,219.22333333333336,196.27333333333334,188.23000000000002,198.93666666666664,203.68666666666664,192.86666666666667,195.76,206.435,185.64499999999998,205.60666666666665,212.53333333333333,229.34,216.57333333333335,201.61,190.465,208.97333333333336,191.58666666666667,219.32,237.97,208.385,207.385,204.195,206.695,208.33499999999998,202.01,206.94,196.925,193.485,230.76,211.44,227.41,,210.18,195.4,192.655,244.0,205.48000000000002,212.935,210.4,205.82999999999998,213.135,197.58999999999997,198.49,,205.65,201.23,197.47,210.94,211.58,220.58,214.71,215.18,216.47,206.65,209.33,232.23,223.7,228.74,224.38,191.38,199.63,212.11,208.83,200.1,198.1,197.64,206.32,199.84,220.55,197.05,193.555,196.635,194.445,199.54500000000002,195.765,200.91500000000002,200.2,201.0,201.92000000000002,208.60500000000002,205.0,203.70499999999998,211.86,201.9,208.49,204.98,210.91,196.9,196.95,199.16,197.79,201.44,186.84,196.62,192.75,179.69,218.16,182.88,178.17,180.38,185.63,179.44,176.63,212.34,209.58,199.25,199.2,188.2,194.15,193.19,186.97,196.71,201.79,,,,,,,,,,185.42,205.02,212.62,204.69,194.56,193.0,195.83,189.01,191.02,194.54,185.55,188.03,,,,,,,,,,,,,,,,,,,
2022-04-03 22:11:45+00:00,,,,251.37,234.83,235.22333333333333,232.52,226.215,237.6025,230.54749999999999,232.40750000000003,234.46999999999997,249.60333333333335,262.68333333333334,225.4725,229.00500000000002,226.3025,214.535,215.385,186.045,221.90333333333334,204.75,195.02999999999997,203.55999999999997,211.23333333333335,200.42666666666665,213.14,221.265,196.635,210.37666666666667,212.19333333333336,233.49,209.25666666666666,208.83333333333334,202.11,213.74,204.27999999999997,213.575,222.23000000000002,218.665,223.10000000000002,218.35,220.64499999999998,227.57999999999998,230.51999999999998,219.70999999999998,213.89,205.535,219.18,207.05,219.265,211.77,223.505,202.76,206.62,222.935,211.225,222.675,216.64,217.64,223.075,207.6,188.91500000000002,,198.94,193.99,197.32999999999998,204.45999999999998,208.335,214.66500000000002,213.055,211.815,204.225,201.95499999999998,209.635,214.48,209.76999999999998,212.74,208.265,194.45999999999998,198.155,199.755,194.685,190.39999999999998,188.34,191.615,196.55,192.97,208.135,199.835,201.83999999999997,206.93,209.415,207.265,206.865,208.13,204.385,203.69,217.13,214.12,207.22500000000002,205.95,206.41000000000003,202.715,205.0,203.95999999999998,202.015,194.985,194.39499999999998,194.865,193.785,194.575,187.64,194.115,192.75,179.69,218.16,182.88,178.17,180.38,185.63,175.29500000000002,177.85500000000002,196.09,192.11,189.095,191.64,185.865,193.41500000000002,191.88,189.475,193.91000000000003,189.405,177.7,,,,,,,,,184.52999999999997,212.715,216.725,209.82999999999998,203.68,194.975,188.875,189.85,185.335,192.2,187.76,183.49,,,,176.64,,,,,199.24,,,,,,242.89,174.75,,298.61,
2022-05-21 22:11:19+00:00,,,,251.37,234.83,235.22333333333333,232.52,226.215,237.6025,230.54749999999999,232.40750000000003,234.46999999999997,249.60333333333335,262.68333333333334,225.4725,229.00500000000002,226.3025,214.535,215.385,186.045,221.90333333333334,204.75,195.02999999999997,203.55999999999997,211.23333333333335,200.42666666666665,213.14,221.265,196.635,202.2775,205.84,223.5375,204.32999999999998,202.8875,202.11,213.74,204.27999999999997,213.575,222.23000000000002,218.665,223.10000000000002,218.35,220.64499999999998,227.57999999999998,230.51999999999998,219.70999999999998,213.89,205.535,219.18,207.05,219.265,211.77,223.505,202.76,206.62,222.935,211.225,222.675,216.64,217.64,223.075,207.6,188.91500000000002,,198.94,193.99,197.32999999999998,204.45999999999998,208.335,214.66500000000002,213.055,211.815,204.225,201.95499999999998,209.635,214.48,209.76999999999998,212.74,208.265,194.45999999999998,198.155,199.755,194.685,190.39999999999998,188.34,191.615,196.55,192.97,208.135,199.835,201.83999999999997,206.93,209.415,207.265,206.865,208.13,204.385,203.69,217.13,214.12,207.22500000000002,205.95,206.41000000000003,202.715,205.0,203.95999999999998,202.015,194.985,194.39499999999998,194.865,193.785,194.575,187.64,194.115,192.75,179.69,218.16,182.88,178.17,180.38,185.63,175.29500000000002,177.85500000000002,196.09,192.11,189.095,191.64,185.865,193.41500000000002,191.88,189.475,193.91000000000003,189.405,177.7,,,,,,,,,184.52999999999997,212.715,216.725,209.82999999999998,203.68,194.975,188.875,189.85,185.335,192.2,187.76,183.49,,,,176.64,,,,,199.24,,,,,,242.89,174.75,,298.61,
2022-06-07 22:05:43+00:00,,,,257.838,242.68,241.08499999999998,238.7375,234.52399999999997,243.57399999999998,235.956,239.88600000000002,240.95999999999998,253.1475,262.4625,231.56199999999998,233.55,229.712,218.12599999999998,221.68400000000003,186.045,225.945,210.1325,201.73,208.195,214.42000000000002,207.5525,215.65333333333334,223.16333333333333,207.24666666666667,202.2775,205.84,223.5375,204.32999999999998,202.8875,214.10333333333332,219.71,208.57999999999998,215.5566666666667,223.45666666666668,220.65333333333334,225.79666666666665,228.60333333333332,221.42,228.54666666666665,231.39666666666668,223.32333333333335,216.9333333333333,209.62666666666667,219.96,215.54333333333332,224.24,210.525,219.42333333333332,207.265,210.65,219.89000000000001,215.17333333333332,223.82666666666668,219.76,220.03333333333333,222.03666666666666,211.95333333333335,188.91500000000002,223.62,207.80666666666664,202.98333333333335,205.93999999999997,210.79333333333332,217.81333333333336,216.50333333333333,217.33666666666667,212.07666666666668,208.57333333333335,209.32666666666668,211.57666666666668,213.23,213.80999999999997,210.99,211.8033333333333,197.93666666666664,198.42333333333332,196.52666666666667,194.99,195.11666666666667,190.92,193.45333333333335,197.9766666666667,197.38666666666666,210.90333333333334,204.95333333333335,205.99333333333334,210.1,209.51999999999998,209.67,209.76999999999998,210.38666666666668,207.55666666666664,206.97333333333333,214.43999999999997,214.87333333333333,207.34,204.65,206.09,204.08,208.12666666666667,204.40333333333334,206.92666666666665,196.71666666666667,198.83333333333334,200.75333333333333,196.26666666666665,198.22,192.47333333333333,194.96,197.135,191.79,208.005,188.68,187.08999999999997,185.8,188.14999999999998,176.62666666666667,183.42666666666665,194.21333333333334,190.99333333333334,191.92999999999998,192.61666666666667,189.41333333333333,193.41500000000002,191.88,189.475,193.91000000000003,189.405,177.7,,,,,,,,185.52,191.77666666666664,222.5533333333333,223.9333333333333,217.31333333333336,205.80333333333337,199.41,198.4333333333333,194.90666666666667,188.9466666666667,192.2,191.46333333333334,186.71666666666667,198.7,193.81,186.68,190.07,203.84,,195.05,210.85,197.89,193.92,189.39,189.39,191.18,,242.89,182.905,,298.61,
2022-06-14 22:11:59+00:00,,,,253.10166666666666,242.68,241.08499999999998,238.7375,234.52399999999997,238.27499999999998,235.956,234.92833333333337,240.95999999999998,253.1475,262.4625,226.5683333333333,233.55,229.712,218.12599999999998,221.68400000000003,185.09666666666666,225.945,210.1325,201.73,208.195,214.42000000000002,207.5525,215.65333333333334,223.16333333333333,207.24666666666667,197.064,201.374,216.69400000000002,200.634,198.916,214.10333333333332,219.71,208.57999999999998,215.5566666666667,223.45666666666668,220.65333333333334,225.79666666666665,228.60333333333332,221.42,228.54666666666665,231.39666666666668,223.32333333333335,216.9333333333333,209.62666666666667,219.96,215.54333333333332,224.24,210.525,219.42333333333332,207.265,210.65,219.89000000000001,215.17333333333332,223.82666666666668,219.76,220.03333333333333,222.03666666666666,211.95333333333335,188.91500000000002,223.62,207.80666666666664,202.98333333333335,205.93999999999997,210.79333333333332,217.81333333333336,216.50333333333333,217.33666666666667,212.07666666666668,208.57333333333335,209.32666666666668,211.57666666666668,213.23,213.80999999999997,210.99,211.8033333333333,197.93666666666664,198.42333333333332,196.52666666666667,194.99,195.11666666666667,190.92,193.45333333333335,197.9766666666667,197.38666666666666,210.90333333333334,204.95333333333335,205.99333333333334,210.1,209.51999999999998,209.67,209.76999999999998,210.38666666666668,207.55666666666664,206.97333333333333,214.43999999999997,214.87333333333333,207.34,204.65,206.09,204.08,208.12666666666667,204.40333333333334,206.92666666666665,196.71666666666667,198.83333333333334,200.75333333333333,196.26666666666665,198.22,192.47333333333333,194.96,197.135,191.79,208.005,188.68,187.08999999999997,185.8,188.14999999999998,176.62666666666667,183.42666666666665,194.21333333333334,190.99333333333334,191.92999999999998,192.61666666666667,189.41333333333333,193.41500000000002,191.88,189.475,193.91000000000003,189.405,177.7,,,,,,,,185.52,191.77666666666664,222.5533333333333,223.9333333333333,217.31333333333336,205.80333333333337,199.41,198.4333333333333,194.90666666666667,188.9466666666667,192.2,191.46333333333334,186.71666666666667,198.7,193.81,186.68,190.07,203.84,,195.05,210.85,197.89,193.92,189.39,189.39,191.18,,242.89,182.905,,298.61,
2022-06-30 22:12:03+00:00,,,,254.29,247.276,245.43,240.19400000000002,237.37,239.93142857142857,238.63166666666666,236.90714285714287,242.69500000000002,252.78400000000002,259.338,228.21428571428572,235.09833333333336,232.5533333333333,218.12599999999998,224.73000000000002,200.4525,226.164,211.02800000000002,203.08800000000002,209.8,213.33800000000002,207.598,216.7725,221.38,205.665,197.005,204.58,217.68166666666664,205.12333333333333,198.916,215.7725,220.81600000000003,209.42199999999997,216.975,222.305,219.26999999999998,224.695,224.115,221.775,223.7425,230.4175,225.5375,214.8625,209.94,221.01,214.875,219.26,212.78666666666666,214.1075,205.82666666666668,207.76500000000001,216.6425,213.27249999999998,220.3225,226.605,217.7575,216.92000000000002,208.0725,190.21666666666667,223.62,204.18,200.5425,206.73,211.6025,214.4075,214.19,214.83,207.51749999999998,208.7725,205.25,206.875,208.98499999999999,211.04,208.5275,210.175,195.855,195.145,192.125,191.45499999999998,197.635,194.655,198.075,194.5475,195.325,207.8175,202.8975,204.4375,207.44,208.2175,210.19,205.56,209.8425,205.5275,206.1175,210.13,210.175,204.1525,202.285,205.0,203.455,206.82999999999998,203.6075,206.6525,196.525,198.5775,200.8725,196.505,205.285,196.4125,194.6775,194.15,194.15,201.88,188.33333333333334,190.37,184.28,185.25333333333333,177.8075,182.1775,190.97,190.47,189.47,190.2375,188.32999999999998,192.71666666666667,192.88333333333333,191.72333333333333,190.97333333333336,190.17333333333332,184.75,178.07,,,,,,,185.52,194.76749999999998,222.70499999999998,227.4825,216.7175,203.8325,199.81,197.7,195.82999999999998,186.95,189.37666666666667,189.1275,185.73499999999999,198.7,193.81,186.68,190.07,203.84,,195.05,210.85,197.89,193.92,189.39,189.39,191.18,,242.89,182.905,,298.61,
2022-07-16 22:12:03+00:00,,,,254.62875,245.64666666666668,243.68666666666664,239.78,238.70428571428573,239.40375,238.50571428571428,237.71,241.91142857142856,249.98833333333334,255.29999999999998,228.38625,234.3714285714286,231.71714285714285,218.455,225.80857142857144,203.82,224.92666666666665,210.27666666666667,203.91333333333333,207.09666666666666,211.74333333333334,207.46833333333333,213.738,219.47600000000003,205.18,199.11714285714285,212.57857142857142,217.01,208.00142857142856,198.916,215.904,219.49,209.71666666666667,215.844,219.07600000000002,214.69400000000002,220.06599999999997,220.30599999999998,218.974,220.344,223.38000000000002,221.29000000000002,211.85999999999999,206.9,217.26799999999997,211.66799999999998,214.248,209.1575,210.01999999999998,203.265,205.798,212.054,211.12399999999997,217.91199999999998,220.666,216.52800000000002,212.41199999999998,204.844,188.1125,223.62,201.316,198.958,204.578,208.878,213.208,211.79000000000002,211.01399999999998,204.13600000000002,204.18800000000002,202.86399999999998,203.48600000000002,205.5,207.522,204.53400000000002,205.11399999999998,195.855,195.145,192.125,191.45499999999998,197.635,194.655,198.075,191.18,191.776,203.836,200.82,201.13600000000002,205.25799999999998,205.62199999999999,206.704,203.528,207.03400000000002,204.534,205.148,207.692,206.41199999999998,201.18800000000002,200.464,202.384,201.55,203.304,201.07,202.79000000000002,194.88600000000002,196.93800000000002,198.654,195.284,202.30599999999998,195.584,193.85399999999998,194.15,194.15,201.88,188.33333333333334,190.37,184.28,185.25333333333333,177.8075,182.1775,190.97,190.47,189.47,190.2375,186.982,190.9625,192.7925,198.44,189.17000000000002,186.7675,184.75,178.07,,,,,,,185.52,190.958,219.35,223.21599999999998,216.358,201.988,204.06199999999998,197.7,195.82999999999998,186.95,189.37666666666667,189.1275,185.73499999999999,198.7,193.81,186.68,190.07,203.84,,195.05,210.85,197.89,193.92,189.39,189.39,191.18,,242.89,182.905,,298.61,
2022-07-25 22:05:59+00:00,,,,255.805,242.07333333333335,248.57999999999998,233.40166666666667,235.76999999999998,235.7225,235.37857142857143,236.15625,238.00428571428571,242.01333333333335,245.03999999999996,227.42,233.32285714285715,228.5842857142857,214.58,225.06571428571428,202.492,215.96166666666667,216.56000000000003,209.584,207.1,209.62600000000003,214.302,213.738,219.47600000000003,203.904,197.07,209.36714285714288,212.5371428571429,206.87999999999997,197.192,215.102,227.04000000000002,216.426,215.844,219.07600000000002,214.69400000000002,220.06599999999997,220.30599999999998,218.974,220.344,223.38000000000002,221.29000000000002,211.85999999999999,206.9,217.26799999999997,211.66799999999998,214.248,209.1575,210.01999999999998,203.265,205.798,212.054,211.12399999999997,217.91199999999998,220.666,216.52800000000002,212.41199999999998,204.844,188.1125,223.62,201.316,198.958,204.578,208.878,213.208,211.79000000000002,211.01399999999998,204.13600000000002,204.18800000000002,202.86399999999998,203.48600000000002,205.5,207.522,204.53400000000002,205.11399999999998,195.855,195.145,192.125,191.45499999999998,197.635,194.655,198.075,191.18,191.776,203.836,200.82,201.13600000000002,205.25799999999998,205.62199999999999,206.704,203.528,207.03400000000002,204.534,205.148,207.692,206.41199999999998,201.18800000000002,200.464,202.384,201.55,203.304,201.07,202.79000000000002,194.88600000000002,196.93800000000002,198.654,195.284,202.30599999999998,195.584,193.85399999999998,194.15,194.15,201.88,188.33333333333334,190.37,184.28,185.25333333333333,177.8075,182.1775,190.97,190.47,189.47,190.2375,186.982,190.9625,192.7925,198.44,189.17000000000002,186.7675,184.75,178.07,,,,,,,185.52,190.958,219.35,223.21599999999998,216.358,201.988,204.06199999999998,197.7,195.82999999999998,186.95,189.37666666666667,189.1275,185.73499999999999,198.7,193.81,186.68,190.07,203.84,,195.05,210.85,197.89,193.92,189.39,189.39,191.18,,242.89,182.905,,298.61,
2022-10-21 22:06:05+00:00,,,,254.59,235.3,252.14999999999998,224.454,234.03400000000002,231.07666666666663,232.18,231.6833333333333,234.61200000000002,231.92399999999998,230.13400000000001,220.45166666666663,224.36399999999998,220.47199999999998,208.23,220.41800000000003,202.862,208.56,215.80333333333337,212.7966666666667,210.63333333333333,212.25333333333333,214.51,214.13666666666668,218.2833333333334,201.835,186.115,203.10333333333335,201.23166666666665,200.33666666666667,183.35000000000002,206.67600000000002,225.24,215.15333333333334,217.35666666666668,216.97333333333336,212.0466666666667,218.0433333333333,221.60999999999999,217.85999999999999,215.52,218.62000000000003,222.34333333333336,210.50666666666666,207.81000000000003,215.9933333333333,214.74666666666664,210.90333333333334,208.28666666666666,201.02999999999997,203.4333333333333,205.25,204.79999999999998,211.05666666666662,214.73666666666665,223.35,215.78666666666672,205.3033333333333,203.00666666666666,187.31,223.62,202.9,202.26999999999998,209.41,211.8233333333333,216.45666666666662,209.87333333333333,209.6533333333333,199.01666666666668,204.16333333333333,203.47,199.38666666666668,199.51333333333332,206.0233333333333,199.06333333333336,203.01333333333332,197.25,192.13500000000002,184.495,188.22499999999997,204.87,200.97,204.53499999999997,187.6,190.98000000000002,200.97000000000003,201.4766666666667,200.6666666666667,204.14333333333332,203.09333333333333,206.33,201.3033333333333,206.30333333333337,204.63333333333333,206.12,201.4,201.2733333333333,197.16333333333333,196.8066666666667,199.69999999999996,200.7733333333333,202.17333333333332,199.14333333333332,203.3066666666667,194.82000000000002,198.63333333333335,201.17999999999998,196.2833333333333,207.46,200.88,193.67999999999998,194.85000000000002,201.38000000000002,193.74,191.06,196.47000000000003,186.23000000000002,185.065,180.32,186.5,185.85,188.82999999999998,189.845,188.83500000000004,187.72666666666666,188.51,193.70499999999998,207.405,184.43,184.13000000000002,191.8,178.07,,,,,,,185.52,195.24333333333334,223.7733333333333,227.5433333333333,220.71,200.86,210.11999999999998,206.52499999999998,201.80999999999997,188.56499999999997,183.73,190.495,187.97999999999996,198.7,193.81,186.68,203.5,203.84,,195.05,210.85,196.54,193.92,189.39,189.39,191.18,,,191.06,,,
2023-02-09 22:12:09+00:00,,,,242.2,209.14,216.72,203.62,211.39,217.415,208.245,209.57999999999998,209.8,205.005,207.01,201.39499999999998,197.305,193.865,190.575,193.97000000000003,185.26,180.53,175.68,172.97,,,,,,,178.7,185.425,195.485,191.505,188.945,183.115,181.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.71,,,,,
2023-03-14 22:05:47+00:00,,,,241.15,214.50333333333333,216.72,205.67333333333332,212.99,217.79999999999998,207.9766666666667,209.38333333333333,208.85333333333332,204.49333333333334,205.46,200.01999999999998,195.8166666666667,193.3166666666667,190.03666666666666,192.2266666666667,184.83666666666667,179.3,175.68,172.97,,,,,,,177.75333333333333,183.85,194.64333333333335,190.11,187.31333333333336,181.9766666666667,181.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.71,,,,,
2023-03-21 22:11:55+00:00,,,,246.3125,219.7425,225.53,205.67333333333332,212.99,223.385,215.7375,218.2575,214.15,213.9325,213.14499999999998,206.31,199.01500000000001,202.3325,199.1575,199.1525,190.545,185.01999999999998,192.275,186.365,213.95,220.87,216.48,192.92,212.35,198.88,188.5775,186.81,204.5475,193.7475,192.6175,189.765,196.24,203.26,200.21,204.93,211.37,212.54,219.16,216.41,213.51,217.71,216.44,198.76,206.96,216.59,205.08,201.51,201.94,195.2,190.89,206.02,,,,,,,,,,,,209.15,205.1,198.16,208.09,190.85,191.49,195.9,190.3,202.75,202.73,188.14,,,225.14,,,,,,,,,193.7,198.82,194.37,194.92,192.98,194.59,202.26,197.31,200.92,202.09,196.9,187.59,202.45,201.09,195.19,194.29,195.88,192.51,190.87,192.57,182.83,192.85,195.12,199.24,195.18,179.93,190.26,195.13,,,,,,,180.94,180.97,181.98,185.94,185.08,186.43,187.96,192.61,181.09,,,,,,,,,,,,,199.26,196.75,198.04,194.24,189.38,179.24,,,,,,,,,,,,,,,,,,,342.71,,,,,
