dates,satname,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041
2022-02-22 22:14:38.338000,L8,369.13,359.72,352.50,351.91,351.44,351.01,347.62,349.13,347.57,338.53,334.13,329.43,336.65,337.97,336.97,330.69,333.65,335.79,339.99,346.06,340.42,339.95,343.36,342.41,347.84,348.11,343.83,340.83,332.05,339.63,347.47,351.53,358.33,357.48,355.01,356.52,361.43,365.80,363.47,363.17,361.39,358.39,354.73,353.12,353.25,347.86,350.13,348.53,348.45,345.95,349.54,351.20,357.90,355.97,342.51,353.40,347.95,344.27,349.30,339.21,359.06,364.14,363.38,341.60,333.33,320.09,286.92,338.56,354.79,363.79,360.04,361.68,363.88,367.49,359.11,358.04,356.16,334.81,285.36,316.48,332.81,338.20,339.21,337.65,339.25,342.49,343.18,357.32,357.44,361.36,362.70,357.94,355.75,,333.32,,,334.61,,
2022-03-02 22:14:37.725000,L9,376.00,355.19,352.95,351.74,352.91,349.93,346.44,347.88,346.41,339.44,333.81,334.08,338.91,340.97,338.61,332.46,338.24,337.16,340.62,347.20,340.26,340.40,341.19,342.94,348.13,349.81,345.41,341.95,335.11,343.38,347.45,352.34,356.67,357.48,356.48,356.29,363.71,366.36,367.30,362.85,358.43,356.76,354.74,358.55,355.98,353.35,349.83,348.29,346.31,344.80,351.41,352.83,360.35,362.26,362.42,356.51,353.29,357.05,358.34,359.18,363.90,368.87,370.20,349.72,337.52,327.93,291.98,339.22,356.32,365.55,361.94,363.78,366.44,366.00,359.81,357.36,358.54,335.69,290.59,315.08,334.70,338.56,340.00,337.23,338.30,342.03,343.68,359.81,358.74,362.81,363.16,361.44,357.53,,330.99,,,340.79,,
2022-03-09 22:20:49.257000,L9,373.51,352.89,351.19,350.97,348.69,348.01,345.84,343.40,343.95,338.39,333.31,333.63,338.20,340.82,337.00,332.20,337.07,334.95,341.09,345.52,340.14,337.76,338.85,343.63,347.96,349.31,343.52,340.83,335.64,345.12,349.15,351.85,357.38,357.81,355.77,356.49,362.79,365.77,365.68,360.31,360.35,357.74,354.22,354.80,356.31,351.61,347.28,347.68,345.99,345.89,348.53,349.85,357.38,358.93,360.74,355.88,351.15,354.60,355.40,358.62,363.37,367.14,367.21,345.54,338.50,324.83,295.40,338.67,352.27,362.84,361.22,360.77,364.44,364.94,359.06,354.47,355.49,334.52,287.84,276.44,334.03,337.55,338.43,336.30,338.17,340.25,342.68,359.29,359.08,363.23,362.85,358.99,357.61,,332.85,,,337.40,,
2022-04-02 22:20:31.499000,L8,376.01,360.36,352.53,351.88,356.49,350.87,346.30,350.33,346.40,339.72,334.42,338.49,344.40,342.68,344.85,343.10,343.25,348.44,342.70,389.29,,,379.31,364.02,362.11,353.78,346.65,345.84,342.30,351.79,366.02,360.25,366.02,362.91,361.81,362.77,367.33,369.43,368.17,367.03,364.44,363.74,358.29,361.87,358.73,354.23,352.84,349.89,347.67,346.91,350.81,354.24,361.10,362.28,362.42,359.65,355.39,358.91,359.15,362.15,365.99,373.32,372.38,349.27,343.57,330.28,298.66,342.95,358.36,364.77,365.55,365.93,368.37,367.53,363.16,360.69,358.76,337.50,292.00,318.96,337.67,343.45,344.24,339.02,342.47,345.14,346.18,380.39,375.13,377.81,355.13,359.25,378.45,,339.11,,,341.64,,
2022-04-10 22:20:41.030000,L9,372.73,354.69,353.05,351.20,353.03,350.67,346.80,350.34,346.71,338.96,335.08,338.46,341.66,341.97,341.06,335.85,339.98,339.97,342.39,350.35,343.38,342.26,345.10,347.61,353.10,350.45,346.45,345.38,341.05,349.24,352.64,356.95,363.63,362.46,362.02,363.53,367.51,369.15,369.32,366.78,365.21,364.17,358.07,361.45,358.30,353.92,350.98,348.44,347.61,346.07,349.72,352.73,361.08,362.41,362.06,356.62,352.82,357.58,358.88,360.71,365.59,371.64,370.96,349.66,340.40,330.92,299.24,342.79,355.13,362.46,362.32,364.32,367.30,366.20,360.65,358.95,357.87,337.40,290.48,319.66,337.09,342.14,341.77,337.92,341.47,343.21,344.72,364.60,365.46,368.44,369.85,367.51,362.46,,339.01,,,345.22,,
2022-05-04 22:20:37.713000,L8,290.98,314.08,327.49,324.53,326.32,326.87,327.87,305.77,257.25,,,303.92,321.42,329.39,323.84,323.83,329.18,329.04,334.26,340.84,333.08,331.76,332.48,332.49,336.81,340.12,333.09,328.05,319.49,299.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.92,338.10,339.98,350.07,349.22,354.85,351.33,347.49,342.45,340.58,304.23,275.18,242.28,314.90,317.31,270.28,,,,,,,,,,,,,,,,,
2022-05-05 22:14:18.830000,L9,359.27,355.68,352.86,350.33,352.69,349.17,346.31,351.88,347.11,340.90,340.74,339.45,344.64,340.87,340.03,334.54,338.68,341.36,342.45,349.81,344.90,343.00,347.07,348.78,352.63,350.22,347.93,343.90,341.45,350.53,353.87,356.89,363.99,363.16,359.46,360.07,365.58,368.71,369.42,366.59,364.06,365.21,356.61,361.76,359.52,355.10,347.89,345.85,345.19,340.99,349.73,352.38,360.93,362.10,360.15,355.41,353.40,357.71,357.14,361.00,366.16,370.51,371.01,342.86,340.54,332.15,302.24,342.71,355.61,358.74,359.50,363.50,366.38,367.91,361.41,360.65,359.32,338.57,293.86,272.68,336.66,342.05,343.73,340.29,342.21,344.60,347.00,366.07,364.81,369.13,368.90,367.46,362.34,,343.44,,,349.66,,
2022-05-28 22:20:18.438000,L9,356.20,348.31,355.90,355.43,340.80,339.36,353.48,354.25,344.77,338.63,341.23,347.24,345.64,346.83,341.96,342.44,339.42,342.22,345.16,352.42,350.33,347.88,347.93,351.54,355.62,350.44,349.26,346.05,346.08,351.65,357.24,359.95,364.95,364.02,366.34,368.77,367.38,371.46,370.56,368.44,371.23,364.93,360.92,363.02,364.38,354.58,346.66,345.73,347.06,335.61,351.76,345.35,359.23,364.76,361.63,358.42,354.99,356.79,356.33,357.81,367.79,376.22,371.60,348.69,342.21,334.25,304.93,345.71,354.04,351.85,366.64,363.65,367.64,367.56,365.49,362.21,363.09,346.17,292.43,319.18,338.17,341.82,344.53,338.13,342.05,345.37,350.04,366.52,368.26,370.44,374.73,371.01,363.10,,346.81,,,352.69,,
2022-06-05 22:20:51.340000,L8,,,,,,,,,,247.05,311.91,311.88,315.39,330.33,318.81,318.18,326.52,322.17,331.00,338.52,326.37,313.57,332.22,327.48,332.94,338.90,325.83,312.51,300.94,338.19,313.28,316.23,352.58,175.82,187.93,180.03,,,,,,,,,,293.41,301.81,318.76,317.40,304.31,317.02,317.76,321.27,338.50,326.62,336.81,337.79,325.77,333.40,326.27,332.83,339.53,348.92,329.02,296.97,294.59,,326.23,324.73,317.34,316.13,328.41,311.76,334.33,291.12,309.25,331.05,288.67,268.18,,303.93,309.57,324.64,321.11,325.70,327.54,337.55,313.53,322.20,314.05,349.64,,,78.25,225.80,,,,,
2022-06-14 22:14:46.889000,L8,325.41,327.76,336.06,329.32,320.04,312.80,286.35,298.55,,,,,,,,,,,,,,,,299.45,330.07,331.58,298.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:21:00.653000,L8,,,,,,,,,,,284.73,305.79,312.70,323.34,308.67,319.03,318.08,320.78,329.98,336.09,318.42,312.18,326.98,322.13,328.21,337.82,323.21,,,,,,,191.53,195.20,160.69,,,,,,,,,,295.94,300.21,300.04,313.41,302.05,318.34,,,,,325.20,333.93,325.11,323.90,323.15,,,,,,,,324.15,322.79,311.78,314.22,323.91,315.13,325.41,285.19,299.71,325.68,279.09,264.04,,298.62,305.46,308.65,319.70,324.40,322.33,337.93,,,,,,,75.58,227.79,,,,,
2022-07-15 22:20:36.379000,L9,356.25,346.28,362.72,354.55,337.60,338.33,355.98,354.52,338.68,333.97,345.22,348.11,347.42,349.89,342.22,342.35,339.52,342.31,347.66,355.04,352.50,353.45,348.71,353.94,357.38,353.50,349.58,345.87,347.95,351.61,356.66,360.04,364.51,362.61,362.35,365.51,367.98,370.62,368.92,367.54,368.78,364.24,360.26,361.67,365.97,354.88,342.44,346.19,343.06,331.37,344.74,340.09,361.80,368.57,365.98,362.97,350.15,355.71,346.44,356.41,367.62,377.07,371.77,345.30,340.91,331.40,322.93,344.80,353.52,350.20,370.99,361.40,366.54,365.21,364.43,360.04,365.04,345.28,302.23,322.25,334.04,339.71,342.88,337.64,342.08,344.99,353.71,370.54,368.54,370.31,374.43,371.69,367.48,,344.57,,,348.52,316.22,
2022-07-23 22:21:07.605000,L8,359.64,349.53,358.51,356.49,337.80,339.91,354.17,354.13,345.12,339.49,343.16,348.64,346.92,346.86,342.56,342.38,340.54,344.03,347.09,351.26,351.10,350.44,350.10,352.86,356.36,353.03,351.37,347.08,347.66,351.78,356.80,360.06,365.77,365.09,365.83,364.53,368.05,371.87,371.32,369.17,367.08,364.74,356.91,362.30,363.50,355.43,349.47,346.75,346.52,336.53,348.45,345.87,359.39,363.02,364.24,359.01,350.58,356.70,351.89,358.84,366.11,375.20,370.28,348.20,342.04,330.34,315.02,342.93,352.68,350.22,368.89,362.32,366.84,367.01,364.00,360.83,362.78,341.49,299.71,323.96,333.38,336.21,339.88,340.22,341.06,344.58,350.74,366.50,365.11,370.26,374.28,370.45,364.03,,349.27,,,352.10,,
2022-07-31 22:20:51.284000,L9,362.18,353.33,360.35,354.26,353.91,354.84,353.48,355.43,348.51,340.05,341.30,346.62,346.60,345.70,340.40,340.19,339.44,342.37,344.61,350.84,351.30,347.55,348.54,352.30,355.03,351.16,348.34,346.37,348.62,351.86,355.33,359.57,363.85,366.67,368.13,366.01,367.72,368.89,369.09,368.48,367.76,364.51,357.66,358.24,360.20,354.54,353.04,351.02,347.57,343.46,350.13,352.45,360.88,361.13,360.35,358.73,353.37,355.34,352.01,357.07,366.78,374.55,370.57,345.94,338.17,329.20,323.26,344.54,351.92,353.17,363.65,361.64,365.82,366.50,362.73,359.13,358.37,342.87,292.30,329.98,337.10,334.03,336.35,337.55,342.03,345.77,350.09,370.10,370.38,373.56,375.11,370.06,366.46,199.01,344.02,230.93,258.41,348.52,,
2022-08-09 22:14:46.212000,L9,369.79,354.64,361.98,352.55,354.21,351.79,349.70,351.80,346.14,341.06,340.61,340.23,345.69,344.89,341.65,338.90,340.79,339.71,343.46,350.39,349.60,344.58,348.76,350.39,352.21,349.97,347.37,345.37,345.45,351.29,350.51,356.76,363.43,364.81,363.55,363.64,368.00,367.85,368.91,363.97,364.21,362.53,356.73,360.47,358.49,355.44,352.99,348.19,346.64,342.57,350.04,352.09,361.17,360.95,360.87,356.74,353.58,355.21,353.15,357.85,365.50,371.52,370.64,348.06,339.10,328.54,319.15,342.21,352.84,355.49,360.00,362.38,366.04,366.31,361.24,359.84,357.92,335.57,287.65,327.81,336.05,334.57,337.96,339.92,342.73,346.95,351.45,365.42,366.21,368.48,372.30,368.07,363.23,,339.93,,,353.18,311.16,
2022-08-24 22:21:19.767000,L8,372.83,356.10,359.60,354.72,354.69,350.82,349.10,350.72,345.78,339.86,338.91,338.97,343.82,344.16,338.91,333.64,338.96,340.09,342.42,349.58,344.80,342.57,344.95,346.74,350.67,350.27,347.16,344.63,341.42,348.58,350.66,355.51,361.80,362.07,361.19,362.15,366.51,370.02,368.12,363.22,362.50,364.52,358.01,359.03,357.29,354.81,351.50,349.05,347.80,347.09,351.38,351.52,360.95,361.13,361.06,356.19,350.16,352.21,353.85,359.98,361.96,371.80,367.84,349.28,342.44,325.51,317.28,339.70,352.04,354.14,360.11,361.65,366.10,364.19,360.90,358.57,357.40,338.79,292.78,320.00,332.24,332.94,334.03,339.20,339.98,344.13,351.08,361.95,359.62,366.16,369.37,365.45,361.18,,342.22,,,347.93,,
2022-08-25 22:14:50.743000,L9,364.33,354.75,358.67,357.07,354.73,351.18,347.65,351.23,346.32,339.40,337.45,338.95,345.23,342.54,340.70,335.02,339.95,341.50,343.59,351.04,346.68,342.92,346.23,348.11,354.85,350.89,347.48,345.19,344.76,350.57,352.33,357.56,363.30,363.57,361.61,362.34,366.68,368.67,368.25,364.61,362.90,365.15,356.75,359.98,357.14,354.94,350.71,348.84,348.41,344.99,351.01,351.37,361.85,362.32,361.80,355.99,351.45,354.56,354.94,360.56,362.38,367.15,367.67,349.35,341.33,329.36,310.49,341.37,352.76,358.10,360.14,361.99,366.25,365.53,360.56,358.76,357.20,338.79,292.43,318.95,332.80,331.95,333.65,340.02,339.46,343.76,348.88,362.96,364.07,367.94,370.30,365.95,362.41,,342.66,,,346.09,323.08,
2022-09-09 22:21:23.307000,L8,373.84,353.43,367.81,357.02,354.26,351.01,347.94,350.18,345.70,339.96,335.34,338.11,341.84,342.26,340.02,334.78,339.15,340.07,342.44,349.54,343.83,341.99,345.00,347.09,350.40,350.51,347.17,346.17,342.40,348.73,351.34,355.75,362.80,362.39,360.85,359.72,365.75,368.09,367.08,362.51,361.92,360.37,357.47,357.65,357.45,353.93,349.45,347.23,347.33,345.67,349.79,353.52,360.55,360.94,360.23,355.36,350.80,351.91,352.46,358.37,360.59,364.33,366.10,346.04,339.44,326.95,303.62,338.11,350.82,356.09,360.45,360.58,364.06,363.96,359.98,358.21,356.78,337.70,293.19,315.67,329.99,331.28,333.68,333.71,336.49,341.89,347.85,362.75,361.47,366.05,368.74,366.28,360.94,,343.29,,,344.83,,
2022-09-10 22:14:51.402000,L9,366.52,352.42,363.01,353.46,354.13,350.30,347.88,349.37,345.58,339.07,332.65,336.88,341.41,341.67,338.30,332.49,338.05,338.06,341.06,349.54,343.32,341.32,344.44,343.63,348.22,349.03,345.59,344.82,340.54,347.36,348.87,352.88,362.94,360.80,358.25,358.30,365.13,366.26,365.58,361.62,360.04,358.83,355.55,358.40,357.04,353.45,349.25,345.30,347.36,344.16,350.67,353.32,361.03,360.84,360.35,353.88,348.79,349.43,352.14,358.94,360.41,363.77,364.82,345.29,338.73,325.99,283.56,336.72,349.65,356.26,359.25,361.42,362.82,363.79,359.32,356.87,355.78,337.31,293.90,313.64,327.74,330.84,332.80,331.81,337.54,340.73,346.11,362.04,359.76,364.43,367.28,365.47,360.14,,338.23,,,343.16,,
2022-09-17 22:21:06.325000,L9,333.51,336.27,336.16,337.44,338.03,333.30,335.73,324.88,312.25,304.15,304.69,290.71,314.43,322.16,317.76,318.87,316.91,321.75,322.38,326.75,314.47,310.93,321.11,309.22,322.23,327.84,319.69,319.92,,,,,,,,,,,,,,,,,,,,284.71,314.46,312.74,319.85,331.91,339.58,341.92,333.93,301.55,,,,,,,,,,,,317.81,326.47,327.40,328.39,316.76,312.37,309.94,287.57,293.12,324.31,286.59,267.05,,,,,311.49,316.41,321.57,327.99,,,,,,,,,,,,,
2022-10-19 22:21:14.754000,L9,334.08,339.89,338.46,339.50,338.11,331.42,332.65,328.73,323.27,314.63,,264.00,291.75,319.26,316.09,311.95,315.34,322.77,323.07,325.62,312.60,313.68,318.79,291.76,323.41,326.42,321.00,320.34,285.83,,,,,,,,,,,,,,,,,,,280.79,322.34,323.76,328.24,332.27,337.27,339.91,337.22,,,333.63,333.80,333.19,,,332.69,274.74,304.10,297.71,,275.73,325.11,332.19,334.76,334.36,331.98,328.46,294.95,300.01,323.03,288.14,268.24,,,,266.16,313.27,317.09,321.81,327.10,,,,,,,,,,,,,
2022-10-28 22:15:03.247000,L9,376.74,371.77,361.39,352.32,354.91,351.54,349.91,349.02,346.54,339.05,333.15,334.40,340.42,342.28,338.99,332.94,338.69,338.57,341.95,346.76,341.75,339.96,343.17,344.71,349.04,348.08,344.37,344.21,336.98,345.55,348.98,352.17,360.37,360.69,358.17,359.21,364.50,366.53,363.64,360.32,359.31,355.61,354.34,354.91,354.83,350.31,348.49,346.42,345.92,344.43,349.66,352.94,359.08,360.65,358.95,354.47,351.24,352.70,354.22,358.57,362.19,363.06,361.15,344.85,339.84,324.29,296.54,340.33,348.91,359.35,359.59,362.39,363.40,365.07,358.31,357.58,356.25,336.78,292.78,309.71,330.48,330.48,332.43,331.35,337.19,342.51,347.69,359.62,360.27,363.07,364.69,361.61,359.59,,338.38,,,341.34,,
2022-11-13 22:15:04.921000,L9,373.65,370.60,357.66,351.67,351.85,347.80,346.24,345.66,346.20,337.15,334.38,334.75,340.43,340.21,337.04,331.73,337.02,339.83,340.39,345.17,340.06,338.10,342.44,343.18,347.74,346.75,341.53,343.55,334.80,343.92,345.85,349.89,357.64,360.36,358.14,359.16,364.91,367.42,363.98,359.40,357.69,355.50,354.78,353.74,353.28,350.08,350.02,344.35,342.90,341.56,351.57,332.14,294.92,349.76,355.74,350.15,347.85,347.33,352.86,357.88,361.89,365.09,358.39,341.85,338.66,322.97,284.37,341.22,349.46,358.85,360.60,360.59,365.49,357.55,270.39,,,,,,,,,,,,,358.54,357.24,361.77,362.41,361.48,356.46,,332.91,,,338.59,,
2022-12-14 22:21:16.750000,L8,329.23,335.11,339.74,336.71,336.67,331.93,333.99,328.62,326.13,317.03,317.13,312.49,315.00,318.67,318.25,313.30,316.91,321.92,320.75,326.13,316.34,317.53,323.75,323.37,328.94,328.02,324.10,321.95,308.79,315.95,,,,336.78,327.61,332.63,334.84,342.17,342.43,333.58,277.66,291.70,299.59,314.88,300.90,299.28,330.03,326.50,325.47,325.62,330.29,331.84,336.96,341.11,338.82,336.86,336.39,334.48,335.01,336.50,327.16,335.22,343.65,328.28,320.47,303.12,,322.47,331.34,340.79,341.06,344.35,351.83,344.67,341.94,335.42,334.41,309.60,269.76,,311.95,318.18,314.87,315.23,320.37,323.24,326.04,,,,,,,,,,,,,
2022-12-30 22:21:12.462000,L8,369.06,369.16,359.78,351.87,355.35,350.09,348.13,344.83,345.45,336.10,333.26,332.89,337.67,339.71,336.30,331.56,336.18,337.43,339.09,344.39,337.92,336.53,340.52,343.94,348.06,348.68,342.65,340.84,334.82,341.25,347.33,350.78,356.88,359.26,357.62,358.28,363.21,365.51,363.84,361.83,358.30,356.37,352.62,356.29,353.26,348.26,348.77,347.78,346.13,345.63,346.60,351.00,355.83,360.22,358.73,353.43,350.14,350.05,348.66,359.01,358.00,361.74,363.28,342.77,336.66,320.34,294.47,337.28,351.25,361.18,358.39,362.63,371.46,368.21,357.71,355.22,352.58,333.97,289.11,313.35,329.22,331.70,330.87,329.39,335.76,339.14,342.58,358.79,359.30,361.95,361.77,360.63,357.33,,336.04,,,337.30,,
2023-01-07 22:21:14.460000,L9,368.29,361.75,357.34,352.03,349.76,350.44,347.57,341.97,345.34,338.16,334.10,333.70,337.97,340.53,336.73,331.56,337.14,337.01,340.28,342.39,338.95,336.88,339.82,342.50,347.92,348.30,342.59,341.73,333.30,340.56,349.19,350.65,356.59,359.47,357.21,357.60,364.58,367.23,367.30,360.98,359.32,355.06,355.15,355.82,354.50,349.22,347.42,347.20,347.05,345.68,349.08,351.29,356.12,360.01,358.42,353.26,350.07,348.78,350.12,354.97,358.46,362.58,360.78,343.03,336.75,320.89,284.72,337.41,351.42,360.50,358.21,361.39,365.50,362.18,357.94,354.82,352.52,333.41,288.53,310.97,328.10,331.53,331.34,329.41,333.78,338.88,342.05,358.64,359.18,361.42,361.60,358.67,357.31,,335.41,,,338.32,,
2023-01-08 22:15:00.142000,L8,367.32,363.83,358.14,353.15,351.43,351.56,348.38,345.77,346.77,338.92,335.17,331.83,339.34,341.01,338.43,333.35,338.34,339.06,340.54,344.64,339.52,339.02,341.99,344.63,348.82,349.77,343.86,342.79,334.34,343.75,349.50,351.83,358.01,359.99,357.94,357.85,365.34,368.63,366.27,363.63,360.22,358.57,354.13,355.12,355.11,349.17,349.96,348.79,348.13,348.23,350.25,352.34,356.50,361.54,359.10,354.92,350.31,352.88,352.56,359.05,358.67,364.07,363.22,344.68,339.28,321.14,290.21,339.57,352.64,361.52,359.76,362.32,368.36,364.71,359.36,356.37,354.29,335.31,290.45,310.84,329.84,332.46,332.43,331.57,336.05,341.05,343.83,360.36,359.44,362.71,362.42,359.35,357.04,,334.99,,,339.81,,
2023-01-15 22:21:05.646000,L8,364.85,361.98,357.21,352.08,352.16,348.59,347.26,343.70,345.00,338.23,333.68,332.49,339.25,340.95,335.87,332.48,337.42,337.41,340.13,343.25,340.06,338.18,340.94,342.66,348.44,349.95,343.49,342.13,333.64,343.98,348.95,351.28,357.32,359.73,357.61,359.62,365.97,368.38,367.70,362.97,361.42,359.72,356.15,358.32,356.05,352.34,349.24,349.11,348.13,346.46,348.25,351.58,359.51,361.32,359.90,353.56,350.22,350.29,350.98,358.76,359.91,364.03,362.27,344.75,338.69,321.47,296.72,338.43,352.65,361.02,359.19,362.83,366.14,362.85,359.31,356.84,354.87,336.23,289.97,314.58,332.02,333.66,334.49,332.39,337.91,342.77,344.78,359.98,359.90,363.90,362.42,358.78,357.01,,335.76,,,338.48,,
2023-02-01 22:15:05.201000,L9,367.97,368.57,364.68,363.59,361.93,354.54,348.60,349.18,346.51,339.67,334.90,336.36,341.80,340.08,339.76,334.13,337.77,339.13,340.40,346.77,341.51,340.21,344.02,347.97,352.35,349.00,343.72,342.68,335.26,345.39,348.82,352.40,359.31,371.67,370.75,364.30,367.07,371.25,378.91,374.47,364.59,365.24,367.71,384.60,378.42,361.05,361.59,370.65,357.80,353.25,357.46,361.38,364.85,367.88,365.60,363.81,358.91,361.85,361.04,369.85,368.22,371.56,369.95,352.26,348.74,333.21,326.05,348.98,363.66,369.40,371.18,370.13,376.99,370.28,368.08,364.01,359.71,348.50,298.42,320.20,339.51,345.96,342.92,352.95,349.47,351.36,358.83,362.01,360.83,364.05,363.25,361.18,360.61,,341.12,,,341.73,,
2023-02-17 22:15:01.258000,L9,370.91,365.10,361.41,355.29,361.30,352.41,347.90,345.74,346.82,340.70,334.47,338.96,343.96,349.27,344.54,339.79,339.82,341.64,342.52,347.90,340.42,339.28,343.55,346.12,349.35,350.72,348.76,343.72,343.11,347.85,353.05,352.11,362.59,362.03,366.64,365.06,368.63,374.74,374.41,363.85,362.83,363.24,358.54,362.47,357.09,353.64,355.22,350.10,350.41,350.82,353.42,359.20,363.21,365.53,362.72,357.50,354.51,353.23,356.84,361.52,361.91,364.84,367.55,353.32,346.46,329.79,305.22,344.37,363.15,367.64,371.30,366.02,375.68,369.99,366.30,363.78,369.69,,,358.60,333.07,335.95,336.89,336.25,340.83,345.89,360.41,359.97,363.38,366.66,367.43,366.09,360.53,,337.41,,,340.09,,
2023-02-24 22:21:03.459000,L9,373.23,362.92,355.40,351.82,350.09,349.94,346.03,343.64,344.62,338.48,333.68,333.77,338.78,340.22,338.31,332.41,338.36,337.77,340.86,345.56,341.11,339.29,341.31,343.69,349.18,349.86,343.50,341.55,335.11,344.59,349.93,352.96,358.51,359.78,359.87,359.87,365.50,367.99,369.25,364.41,362.55,362.21,356.06,357.21,356.49,351.89,350.67,348.82,347.34,345.14,348.14,351.06,356.77,360.05,359.88,354.22,350.67,349.34,350.36,356.23,357.65,364.03,363.43,344.73,336.48,320.00,294.52,336.90,351.22,359.54,363.58,361.34,364.76,360.83,359.46,356.16,353.25,334.69,288.45,309.84,328.89,330.47,329.93,327.42,334.82,337.65,340.03,359.71,360.23,364.18,363.33,361.77,360.18,,334.72,,,341.15,,
2023-02-25 22:14:39.957000,L8,369.87,362.99,356.82,352.38,351.52,352.10,347.53,345.57,346.86,340.58,334.84,337.00,341.56,341.52,341.24,333.09,340.16,337.99,342.00,345.01,341.02,340.74,342.67,347.42,350.45,351.46,343.82,342.70,334.55,345.25,349.53,352.63,359.74,362.80,359.31,359.57,365.40,368.30,369.46,362.72,363.67,362.31,360.32,361.02,358.14,352.32,348.40,349.33,348.07,347.80,349.98,354.44,356.90,361.76,360.36,354.85,351.05,349.41,353.89,358.59,360.64,364.43,364.40,345.78,337.27,322.24,292.81,338.62,352.19,361.20,360.47,363.71,366.06,362.38,360.66,356.88,355.45,335.20,290.48,311.91,329.38,331.62,331.88,329.77,335.90,340.79,342.34,360.89,362.79,365.22,364.17,362.97,362.75,,336.54,,,342.88,,
2023-03-05 22:14:49.135000,L9,,,,,,,362.54,348.91,348.39,340.23,337.29,339.59,342.63,378.47,363.78,338.93,341.05,342.19,342.57,348.81,345.01,342.31,346.10,348.49,353.12,351.05,347.08,347.16,340.28,349.13,353.79,356.60,362.95,363.61,363.60,361.70,368.06,372.18,370.72,369.89,366.87,367.01,360.32,364.44,362.27,355.70,354.51,351.92,349.68,349.15,352.28,357.03,361.12,363.60,361.22,375.64,344.06,351.57,348.55,340.64,326.19,347.98,355.00,336.50,345.85,326.09,292.21,341.69,352.02,360.60,358.25,360.65,366.18,363.17,361.25,360.87,358.37,339.62,294.38,316.54,333.12,334.39,334.71,330.31,337.87,341.40,345.59,364.48,364.60,368.24,369.14,368.96,364.94,,338.31,,,347.03,,
2023-03-12 22:20:56.415000,L9,380.44,365.60,364.22,353.07,355.77,351.47,348.30,349.99,349.16,343.13,350.79,367.15,,,356.13,333.73,343.48,345.99,343.37,351.72,355.47,373.14,351.26,352.11,357.27,354.42,346.63,344.88,337.94,346.48,349.16,349.99,356.72,363.17,361.36,361.92,366.24,368.18,366.62,367.63,363.55,363.25,356.60,360.43,356.33,350.33,347.56,345.93,345.11,340.73,339.01,359.00,349.64,358.18,355.64,351.18,347.87,348.26,351.78,355.54,357.99,363.58,364.81,348.56,342.57,327.22,305.76,341.58,365.34,,,,,,,,,,,,,,354.43,332.41,338.95,343.47,345.03,355.94,355.00,358.18,358.74,360.61,362.15,,336.42,,,346.76,,
