dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140
2024-06-29 21:58:59.377000,L9,301.97,299.05,311.36,319.17,319.05,323.46,320.78,319.75,321.91,318.43,326.73,324.91,324.10,327.83,321.68,323.64,321.31,321.80,319.01,312.20,314.69,317.27,311.96,312.62,311.85,311.92,307.00,310.87,310.28,311.23,303.70,309.83,313.45,309.03,310.95,306.52,308.42,311.10,313.80,309.90,312.90,312.18,311.45,313.75,306.21,311.70,314.79,318.72,322.01,313.04,321.59,318.72,308.31,310.86,316.85,321.88,327.35,337.22,336.45,334.54,332.57,328.97,323.47,318.03,315.20,317.89,321.97,322.20,313.58,314.75,318.11,317.86,320.60,320.49,320.16,321.94,312.07,311.87,315.69,315.15,312.36,311.58,314.06,314.23,315.19,313.41,302.71,307.10,333.21,330.12,333.09,333.22,327.66,328.50,326.35,326.40,321.69,332.92,340.93,312.92,314.66,318.37,323.18,329.30,325.75,326.25,328.46,329.03,333.77,335.83,337.55,333.24,329.59,326.77,331.43,328.34,330.09,333.00,332.03,329.23,333.62,331.92,332.99,330.68,333.47,324.59,315.27,297.74,53.05,309.72,305.87,306.08,312.90,322.21,317.68,324.82,329.59,335.61,327.48,330.66,335.89,335.25,318.18,311.25,314.67,324.08,320.08,312.00,329.64,331.09
2024-07-07 21:59:13.270000,L8,300.73,299.87,309.15,319.59,316.54,316.95,320.20,315.08,322.25,320.33,319.40,323.48,318.84,322.61,320.17,321.45,318.80,323.42,314.13,313.21,314.61,310.01,312.14,311.75,309.51,310.96,306.48,309.26,307.72,305.11,303.93,307.22,307.04,308.06,306.14,303.00,306.76,312.41,312.04,308.90,309.22,310.43,307.79,303.59,303.40,309.91,314.90,318.44,324.83,316.29,318.51,314.58,312.05,310.11,314.03,321.48,325.84,336.85,336.68,332.49,332.04,326.05,320.25,317.30,315.80,317.40,320.86,318.58,310.96,312.79,314.79,316.23,317.22,319.25,312.96,315.70,307.65,310.32,316.91,312.10,306.27,307.11,310.17,310.97,313.04,311.21,306.01,307.83,330.30,329.21,330.64,330.95,327.41,327.21,324.44,324.05,319.10,330.12,337.28,312.72,313.01,314.71,322.03,326.13,323.02,325.16,325.11,327.97,333.20,335.13,336.24,334.93,327.55,324.28,327.82,327.00,329.89,331.93,330.17,327.38,334.82,331.02,329.19,330.07,331.49,323.17,313.96,,51.80,308.42,304.51,307.84,322.27,320.76,317.98,322.05,325.64,333.73,325.60,329.69,334.74,334.28,314.91,306.68,314.90,319.86,318.37,312.43,327.05,180.93
2024-07-23 21:59:27.877000,L8,290.46,304.46,309.94,320.09,315.42,323.35,320.10,312.46,320.75,318.92,319.29,321.86,315.68,323.61,319.00,322.26,320.11,316.40,314.68,311.23,313.74,311.67,311.78,312.00,309.24,307.63,304.30,309.22,304.10,307.74,304.19,306.96,309.08,307.06,301.33,302.58,303.89,309.75,311.83,304.86,305.22,306.22,305.58,309.35,305.45,305.85,311.42,315.33,320.58,318.70,322.61,316.97,314.75,312.87,317.35,321.92,328.69,339.00,335.42,331.50,329.22,322.10,320.20,316.50,315.24,313.20,318.90,316.29,313.22,311.42,316.32,316.27,320.46,319.88,312.81,316.85,309.12,309.08,311.40,310.97,307.65,308.57,314.29,313.04,314.32,309.53,300.97,305.81,327.67,324.54,330.34,331.03,330.25,327.49,325.28,323.81,319.03,330.02,336.00,310.53,313.51,315.38,324.10,328.70,323.10,326.31,326.55,329.78,332.10,338.63,335.80,337.14,324.90,324.10,331.74,326.34,328.18,330.79,334.14,327.30,334.23,364.87,327.89,327.50,330.96,322.59,314.73,295.60,54.00,305.02,300.74,303.02,310.82,321.26,317.75,321.84,327.97,334.07,327.71,327.31,339.15,335.25,311.19,306.64,314.79,324.77,318.51,320.97,327.22,330.48
2024-08-08 21:59:24.800000,L8,290.61,293.02,301.12,307.11,310.85,314.39,314.12,309.74,311.27,311.19,317.03,316.45,311.05,316.89,318.66,317.64,321.98,303.71,317.59,316.45,314.45,307.64,298.98,304.31,332.41,303.12,289.70,304.81,301.35,306.72,303.58,302.40,336.50,306.39,287.61,296.60,298.49,305.29,295.01,306.85,351.75,,,,,,,,,,,,,,,,,323.20,323.98,316.79,319.47,324.36,338.84,312.83,310.80,312.90,327.09,329.27,336.84,316.91,338.17,322.84,318.59,313.92,311.88,310.35,304.43,307.05,313.64,312.39,312.35,317.46,314.32,317.02,314.72,306.07,300.25,304.02,336.26,327.85,326.29,326.75,324.59,323.14,339.24,309.32,299.04,330.77,337.31,318.37,318.24,317.12,327.45,332.78,319.98,326.51,327.47,326.61,330.62,334.36,334.95,329.49,324.44,335.62,328.75,330.74,330.85,327.89,325.75,323.66,332.08,327.92,326.52,325.10,328.31,317.71,310.98,299.47,,,,,,319.76,330.93,329.74,341.68,333.17,328.86,336.74,337.80,333.39,305.62,,326.06,328.97,314.45,309.96,329.30,326.75
2024-08-24 21:59:36.826000,L8,288.68,296.55,302.55,309.82,309.78,320.87,314.38,314.62,316.55,315.45,321.29,322.13,312.07,316.58,318.22,318.21,315.56,311.76,311.30,326.50,311.14,304.98,301.23,302.60,303.55,304.47,298.46,300.62,300.03,302.49,300.79,298.92,306.98,298.74,294.88,299.27,299.99,303.00,303.75,300.14,304.90,301.64,304.03,306.12,304.81,307.82,305.96,308.20,314.94,305.74,311.27,308.12,300.96,302.08,300.45,308.75,313.94,323.35,326.24,324.40,324.26,322.30,314.86,310.07,309.19,309.90,315.86,318.69,318.21,317.68,320.74,320.70,316.26,316.15,313.03,311.43,300.85,302.16,312.99,311.66,315.57,306.40,313.08,309.58,310.52,308.65,300.10,304.62,325.16,323.46,324.16,325.89,326.64,321.44,324.50,318.04,316.77,323.85,334.47,302.69,307.96,319.21,324.39,329.35,317.95,319.53,322.75,327.86,331.10,344.74,329.84,329.07,319.77,323.46,327.72,325.60,326.08,325.11,325.30,323.52,334.51,332.20,322.54,325.36,321.09,311.71,336.44,315.75,42.65,303.86,305.78,302.74,309.51,321.20,317.61,321.87,320.79,338.50,321.41,325.88,339.14,328.02,307.87,301.30,310.17,324.38,315.24,301.23,323.56,325.27
2024-09-01 21:59:36.380000,L9,290.62,293.95,303.48,305.46,309.86,311.19,314.72,308.47,309.53,313.87,313.52,318.97,311.40,313.28,313.75,317.78,309.21,309.26,306.38,305.44,307.57,301.28,304.06,302.68,301.70,300.12,300.98,302.62,301.42,302.46,299.40,298.62,298.66,299.69,293.73,294.42,299.40,303.53,306.37,299.36,302.08,297.20,301.76,297.54,298.63,301.52,302.32,307.41,311.43,307.82,312.77,303.64,300.71,299.87,292.78,308.26,313.91,322.52,326.55,320.68,320.78,313.16,309.64,304.95,307.96,306.91,312.11,311.33,304.68,302.79,307.39,307.36,309.72,310.30,306.58,307.86,298.10,298.53,305.45,306.13,301.98,302.91,308.03,307.04,305.98,303.17,298.60,301.15,322.01,318.74,322.22,323.93,324.21,319.81,318.56,316.75,309.42,322.74,323.97,299.48,305.75,309.35,319.96,320.15,316.61,317.47,319.20,325.57,335.59,331.19,327.28,328.25,320.59,320.95,320.75,322.18,323.83,325.63,328.19,319.75,332.48,218.37,324.40,324.12,215.64,320.52,310.28,,71.74,298.63,294.98,296.37,301.77,314.42,309.97,310.63,317.96,327.78,319.61,318.46,330.80,322.69,304.67,296.96,305.39,310.13,311.18,299.79,324.62,327.21
2024-09-17 21:59:40.801000,L9,288.96,288.29,296.82,299.47,304.80,310.29,313.07,304.52,305.91,308.45,310.50,312.51,309.38,312.51,312.16,318.25,313.22,307.55,307.10,305.63,305.71,304.03,302.94,307.21,297.94,297.25,293.70,299.95,300.02,302.00,299.75,298.68,299.36,297.07,295.23,292.03,295.70,301.12,303.15,297.96,300.26,292.67,301.64,299.20,299.98,304.21,304.35,304.96,316.84,303.86,306.86,302.14,297.82,298.35,292.38,304.45,308.23,317.15,320.68,317.26,318.88,311.52,309.68,304.48,306.22,307.80,312.19,312.84,302.69,303.28,306.25,307.97,312.94,309.50,308.18,308.29,297.34,297.42,303.23,304.80,300.13,301.18,305.95,308.41,308.59,301.83,300.61,299.52,321.78,318.85,322.67,323.95,323.99,319.51,319.16,316.96,309.06,325.20,329.00,301.72,305.33,310.35,319.13,321.74,316.93,318.52,321.22,326.95,330.00,331.50,328.63,329.36,317.98,318.38,319.51,321.84,322.86,363.03,352.81,350.84,330.17,326.56,323.30,319.60,323.00,312.18,310.70,,79.86,300.44,297.26,299.12,302.26,312.43,310.70,310.09,316.93,330.53,316.73,317.02,328.01,324.57,305.67,297.28,303.71,310.61,311.12,300.30,319.36,322.89
2024-09-25 21:59:43.418000,L8,288.28,290.14,295.50,297.31,303.79,308.78,310.21,305.13,308.10,310.23,309.88,311.67,308.66,312.82,311.48,315.30,312.41,307.39,305.13,302.10,306.54,299.18,299.41,299.73,301.06,302.94,294.57,297.99,298.52,301.37,298.12,297.56,300.30,295.62,293.11,296.43,297.14,301.16,302.85,298.00,301.17,299.87,300.09,304.54,299.51,294.78,306.00,307.36,313.96,303.97,307.59,304.29,305.17,315.08,299.28,337.07,317.73,322.15,323.06,320.54,317.82,313.16,308.32,303.85,305.75,307.18,310.82,312.71,304.45,302.80,317.95,316.74,,,,,,,306.37,302.72,299.50,297.89,304.86,303.12,303.99,299.08,295.65,298.13,318.05,316.66,318.59,318.83,321.84,314.72,316.32,312.51,307.95,320.06,320.99,298.05,299.52,307.76,313.24,318.86,313.60,315.72,318.90,324.23,325.49,325.63,325.87,324.16,315.80,316.94,317.43,319.37,319.72,321.12,321.35,315.67,327.58,323.96,317.85,318.16,319.86,310.66,305.86,296.80,59.94,295.43,293.88,295.65,300.81,310.83,307.24,308.18,315.24,322.62,315.78,315.74,327.24,315.36,304.27,297.48,299.96,307.15,307.57,297.35,313.22,318.81
2024-10-11 21:59:51.003000,L8,292.92,295.84,300.33,296.80,310.44,311.02,309.82,307.44,309.24,310.97,311.83,315.85,310.12,313.89,312.96,317.23,309.62,306.46,307.92,301.78,307.76,299.19,300.24,304.14,300.54,303.15,295.90,299.83,297.62,304.09,299.51,301.89,299.69,295.24,292.76,297.29,298.70,303.26,304.62,299.03,300.44,296.61,299.96,301.08,298.87,306.34,305.19,305.61,318.75,306.64,309.17,303.75,300.59,300.36,295.94,306.69,313.08,321.33,324.65,321.07,320.03,314.85,309.41,305.11,307.22,308.50,311.90,312.83,303.90,304.37,306.38,307.90,308.97,308.84,306.36,307.78,297.04,297.65,302.57,302.95,298.95,300.43,305.62,304.09,306.12,300.15,298.30,301.30,318.69,317.86,320.17,321.81,322.47,318.30,319.78,314.94,309.10,321.95,325.45,299.39,303.72,307.78,313.89,320.10,314.78,316.19,319.70,326.03,326.58,329.74,329.06,330.37,318.68,318.89,317.60,321.87,323.40,324.01,322.94,317.39,331.31,324.75,324.54,324.85,322.81,312.42,310.09,300.50,69.91,298.77,294.11,296.86,301.03,312.58,308.10,311.68,316.28,325.14,317.26,313.87,326.71,318.53,306.11,297.44,303.27,309.01,310.59,300.95,315.88,322.81
2024-11-04 21:59:57.264000,L9,291.93,291.46,298.66,300.75,307.00,307.87,307.09,305.16,305.00,307.53,309.08,313.82,311.25,314.88,311.00,311.86,308.75,304.16,304.04,301.55,302.54,298.56,299.22,297.93,297.26,295.59,295.38,293.47,293.51,300.02,296.98,297.47,297.10,296.34,293.60,296.08,297.07,302.94,304.44,296.32,295.88,293.61,298.11,297.72,297.32,301.00,305.33,306.23,317.42,308.63,311.07,305.79,305.00,304.67,302.89,311.80,315.41,326.25,325.06,321.25,320.56,314.13,308.54,303.04,306.69,307.45,310.36,311.02,304.04,302.50,303.35,305.51,306.40,308.42,306.30,307.04,297.19,299.44,301.11,302.95,298.94,299.40,304.89,302.87,303.14,299.36,295.58,298.39,320.61,317.32,320.67,321.67,322.34,318.76,317.91,316.04,308.31,320.81,321.29,300.60,305.02,308.74,313.83,318.38,316.88,316.19,323.72,347.05,369.10,329.61,327.69,353.81,318.35,326.97,325.20,359.45,337.79,356.82,346.58,347.19,357.28,359.26,353.57,357.24,359.02,349.61,245.21,321.20,81.54,296.99,294.78,295.55,299.43,309.60,308.35,308.99,315.17,323.80,316.83,316.98,324.80,316.32,304.57,295.50,300.35,307.18,309.90,302.65,342.54,353.88
2024-11-12 21:59:50.557000,L8,286.33,290.21,284.13,289.10,299.12,301.91,299.69,299.54,297.53,299.72,304.06,305.76,300.74,314.23,311.96,314.36,314.00,309.30,302.71,299.73,303.13,299.43,299.61,300.38,300.52,299.82,292.92,293.84,288.34,291.37,289.57,293.41,297.59,293.71,293.19,293.10,294.55,298.44,301.52,296.60,296.76,299.67,301.58,302.10,298.57,301.46,303.55,304.34,311.72,303.36,306.41,300.69,296.91,297.68,297.36,307.14,310.17,321.32,321.66,319.76,319.09,310.41,307.59,301.08,304.14,304.81,306.86,308.05,308.68,305.98,305.70,305.83,304.87,307.10,305.63,305.07,291.87,293.14,299.99,301.16,296.50,296.44,302.90,301.23,300.38,298.54,294.74,297.36,315.91,314.07,315.71,318.27,317.54,312.23,311.98,308.17,300.77,318.76,321.01,292.28,296.61,304.67,313.21,319.87,315.90,316.03,323.72,338.18,329.97,326.97,326.65,327.31,316.09,317.32,318.88,322.48,324.25,323.71,320.26,324.71,334.03,325.41,323.26,319.43,321.23,310.79,259.05,301.58,75.92,296.79,292.20,292.31,298.28,310.17,307.51,307.38,311.73,320.87,313.20,311.19,323.44,318.78,303.26,295.90,299.55,304.90,309.36,299.24,317.82,321.25
2024-12-06 21:59:59.962000,L9,310.83,324.38,323.09,330.04,328.46,348.12,337.46,346.69,344.41,344.38,353.97,355.09,342.76,351.84,350.56,343.97,342.37,342.00,337.20,330.95,326.32,331.67,338.35,335.20,332.84,324.62,342.04,329.61,330.14,336.29,341.09,334.02,330.44,331.80,339.59,337.79,345.16,351.00,344.75,336.66,339.38,325.97,332.07,330.91,335.18,327.99,338.31,348.42,344.30,359.37,359.58,366.24,356.20,361.11,360.77,373.08,387.35,379.13,388.53,373.92,366.40,,,350.17,,,,372.75,342.66,341.77,341.61,343.68,339.13,342.58,352.02,354.66,347.98,352.86,355.54,343.01,329.91,334.33,361.24,339.74,344.00,340.78,370.40,371.92,374.97,386.14,376.53,367.37,,,,,,,,,,,,380.06,375.40,362.24,378.33,379.11,390.24,388.63,395.08,378.98,363.64,364.62,389.33,374.62,374.13,368.63,366.84,363.59,367.21,369.20,177.09,181.20,188.54,204.30,236.96,18.40,92.83,339.68,334.62,347.11,356.28,,,,,,,,365.99,,,333.84,,,,,368.92,376.90
2024-12-14 21:59:51.646000,L8,286.44,289.65,289.24,298.26,302.66,305.31,302.88,298.87,303.91,304.62,303.39,307.24,304.22,308.33,308.43,308.06,302.50,302.80,297.22,297.17,300.98,295.47,299.14,298.04,294.91,294.69,291.58,290.11,290.81,290.85,289.24,290.73,291.77,291.02,288.33,290.46,290.56,299.35,300.38,295.18,293.81,293.15,295.98,291.71,294.96,295.50,300.49,301.03,308.70,299.34,306.05,297.44,296.80,296.72,295.76,307.36,311.72,321.52,319.86,318.47,317.32,308.31,303.79,298.54,300.57,299.40,306.90,304.79,300.59,297.03,300.43,300.69,300.60,302.30,298.32,298.64,290.46,291.00,297.83,297.10,294.29,290.52,295.17,294.14,295.50,292.69,287.90,292.84,315.19,312.33,313.21,315.39,314.68,309.79,308.85,309.58,301.76,312.24,309.85,293.22,298.37,302.17,307.71,310.66,307.31,312.15,313.78,317.57,317.47,323.00,321.35,320.36,314.50,317.30,309.38,310.36,329.29,315.10,324.42,319.36,321.90,316.77,313.35,313.96,319.54,307.59,302.95,300.38,73.98,289.91,289.15,292.64,296.00,305.93,301.72,304.36,309.23,315.53,309.52,310.38,318.09,304.86,296.24,290.83,295.24,299.93,301.57,294.95,310.40,317.04
2024-12-22 22:00:02.208000,L9,291.09,291.76,299.39,301.08,305.02,307.96,309.33,301.92,307.21,306.77,307.78,316.12,308.41,313.24,312.87,312.40,310.62,308.40,304.70,300.65,302.99,300.49,303.36,301.14,300.15,298.87,297.31,296.06,297.78,299.79,297.17,298.31,298.74,299.22,292.84,295.87,299.06,303.88,308.75,298.61,301.77,300.71,299.11,299.22,299.14,299.88,304.34,306.90,316.01,307.99,311.77,304.35,302.54,300.38,300.72,311.37,314.49,325.10,324.75,324.28,322.43,314.78,308.03,301.92,305.50,304.40,310.20,311.01,304.59,302.37,303.99,304.45,305.90,307.36,304.90,305.90,291.69,296.50,301.83,304.48,299.90,301.99,305.36,303.57,301.86,298.39,293.83,298.82,320.78,316.42,319.52,319.99,320.80,316.77,316.92,313.82,307.09,317.93,318.59,296.93,303.24,307.80,313.93,317.56,311.66,314.62,324.77,327.27,325.00,327.10,329.42,336.91,317.43,333.40,319.24,328.46,331.11,330.85,319.09,319.27,212.14,324.18,321.26,317.24,319.10,310.44,303.11,302.41,75.39,295.81,294.34,295.16,299.57,309.40,306.41,309.31,312.54,322.28,315.98,315.49,329.06,311.12,302.48,296.51,301.46,305.12,306.50,297.35,316.17,326.45
2025-01-07 21:59:57.997000,L9,283.51,282.14,292.16,297.98,305.87,308.22,307.37,307.01,309.90,307.93,310.52,313.67,310.76,313.54,312.06,314.43,310.76,305.68,309.50,300.75,302.96,301.27,303.05,302.35,302.46,297.56,297.41,297.28,296.36,301.00,297.71,297.79,297.43,296.31,296.89,294.55,294.63,299.81,305.68,295.70,297.96,299.94,300.23,302.54,297.91,300.22,305.27,308.78,317.99,309.06,312.08,303.05,303.52,303.08,303.09,311.22,314.27,326.40,324.43,321.22,323.82,315.04,309.96,301.03,304.59,303.82,310.46,312.50,303.91,300.13,302.85,303.93,308.75,308.76,312.22,306.17,296.48,297.78,302.51,306.47,299.04,301.60,302.48,300.66,302.49,296.86,294.22,296.40,318.58,316.10,316.48,319.11,318.81,315.82,312.46,311.58,305.88,314.44,315.25,297.38,300.77,304.43,310.51,313.00,309.29,312.04,317.78,321.31,324.16,327.64,322.30,322.40,311.39,314.25,314.75,318.31,319.63,317.00,313.34,314.96,318.33,321.09,179.11,313.30,317.30,306.21,300.67,300.56,80.90,299.93,300.87,294.89,298.87,307.91,304.49,307.88,313.05,321.20,313.37,313.97,320.71,311.00,306.78,299.87,300.59,303.41,305.33,298.71,312.73,315.37
2025-01-23 22:00:02.662000,L9,289.23,290.72,298.40,303.29,308.41,306.37,308.76,301.97,304.53,307.85,304.93,310.39,309.39,308.47,309.52,308.70,308.90,307.40,303.10,299.07,301.63,298.05,301.05,296.72,298.11,300.49,293.39,290.43,293.44,294.02,293.39,294.04,294.11,298.04,291.75,291.47,294.76,299.15,301.89,294.43,295.33,295.51,297.52,296.99,297.18,296.80,301.26,302.26,310.67,301.32,308.83,298.52,298.40,297.76,298.39,308.44,312.88,325.00,323.01,320.17,318.05,310.99,306.38,300.28,302.34,300.80,305.68,302.63,299.13,297.02,300.78,301.21,302.09,303.79,300.21,302.14,287.40,292.99,298.48,298.75,296.82,296.12,301.77,297.60,298.02,295.90,289.21,292.14,315.10,312.15,316.34,315.23,316.79,311.30,313.36,309.42,303.57,312.77,313.69,296.02,297.19,305.32,312.93,313.61,308.41,312.48,317.40,320.10,323.80,325.00,322.02,318.02,310.38,313.58,313.47,316.02,316.29,315.80,313.39,317.34,203.12,319.18,313.74,314.96,318.64,303.29,302.21,299.54,74.11,291.26,289.55,291.73,296.40,306.08,303.56,303.62,310.83,317.56,312.60,310.84,323.10,308.94,298.58,294.44,296.86,301.99,303.50,295.58,311.31,316.74
2025-02-24 21:59:57.705000,L9,294.03,296.41,301.44,309.98,315.35,323.40,316.46,307.38,315.74,313.70,315.87,320.00,318.59,319.20,317.92,322.16,316.19,316.89,313.03,309.28,312.43,304.92,306.73,309.52,303.92,302.96,299.91,301.72,303.27,304.62,299.18,299.67,302.27,299.68,297.29,297.27,297.44,301.64,307.86,300.76,302.79,304.10,302.98,300.15,300.65,300.56,307.88,310.18,317.80,308.15,314.22,306.71,304.03,306.93,308.52,317.09,320.48,332.34,328.52,325.57,325.35,318.64,311.93,300.97,304.44,305.74,311.06,311.04,299.90,290.50,300.68,303.57,305.47,309.19,305.01,305.71,294.46,298.18,304.02,275.51,318.02,307.56,309.53,304.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.00,296.55,298.47,300.70,297.36,294.05,,,,,,,,305.88,300.79,,289.47,363.02,,,
2025-03-04 21:59:42.932000,L8,287.15,288.23,310.85,347.30,,,,,,,277.92,317.92,310.86,310.90,310.72,317.41,308.32,310.68,307.30,302.81,305.55,297.68,299.98,300.21,299.57,295.83,295.00,293.06,295.47,299.51,296.19,298.15,297.51,293.88,291.30,291.59,291.17,299.51,304.55,300.17,299.39,300.42,299.36,296.66,296.41,300.91,304.64,311.46,315.04,306.79,311.89,305.43,306.05,307.68,308.69,315.80,319.57,330.45,329.15,326.13,323.23,317.84,311.16,304.08,308.69,305.88,310.13,309.62,302.44,301.75,301.81,304.84,306.10,310.60,308.98,308.36,293.44,299.75,303.27,303.66,302.17,306.51,306.60,305.01,304.63,303.11,300.99,301.88,321.87,319.56,320.71,322.86,320.26,319.49,318.81,315.85,310.18,322.35,321.81,300.45,302.60,309.72,316.44,320.18,314.52,315.95,319.22,324.35,325.64,328.23,328.17,324.62,316.44,318.00,318.37,321.04,320.33,320.00,317.93,319.55,322.06,320.95,317.79,203.68,319.97,222.12,305.13,301.00,75.52,300.26,295.41,297.64,302.75,316.57,314.51,310.23,314.93,324.84,316.06,317.21,329.07,313.34,307.20,298.82,304.35,315.32,323.47,308.07,317.46,319.60
2025-03-12 21:59:53.428000,L9,289.74,285.16,299.28,292.05,296.39,281.58,,,289.84,311.49,292.68,278.82,315.60,275.07,,,,,,255.75,297.30,319.11,302.81,296.41,,,,,,,,304.27,297.29,295.90,,278.24,293.99,298.31,309.31,295.79,313.50,313.30,248.72,310.74,342.76,311.82,335.32,309.14,317.87,297.12,313.09,303.16,,,281.65,336.47,313.88,323.85,,,346.71,295.88,312.43,294.40,304.73,288.74,302.41,314.18,301.17,294.06,300.79,299.94,305.22,304.44,302.69,302.20,291.64,294.16,303.48,302.77,297.85,302.94,305.55,306.62,305.59,300.90,295.10,295.48,318.76,315.91,318.08,318.98,318.64,314.84,314.38,313.23,308.49,322.37,311.37,294.92,301.99,305.94,312.00,315.18,310.96,313.09,317.63,322.67,321.29,322.49,324.73,320.45,316.17,314.08,314.45,315.15,320.25,314.98,314.83,317.96,323.49,320.71,178.94,204.30,320.25,310.56,303.87,300.23,41.16,294.96,295.08,293.06,296.76,308.86,308.27,307.30,312.76,321.93,314.61,314.53,324.78,306.08,296.82,313.49,296.04,301.15,304.79,296.71,314.35,319.47
2025-03-28 21:59:42.853000,L9,294.08,301.39,306.70,312.81,317.35,320.86,322.62,319.14,319.14,319.93,318.69,322.86,319.35,322.86,320.30,322.38,318.83,319.64,313.53,313.10,312.84,307.53,311.20,311.84,309.62,308.38,303.92,304.43,303.99,305.02,305.52,306.48,307.68,307.99,306.67,304.52,301.48,306.56,311.27,303.75,307.54,309.47,307.91,309.36,304.83,307.54,314.75,317.05,321.29,310.17,316.23,312.18,310.61,309.00,311.50,316.58,323.94,334.58,329.19,327.34,322.72,318.35,310.41,304.54,306.84,307.35,310.78,310.40,305.25,301.90,304.17,305.10,306.81,308.56,305.68,306.03,293.75,301.48,308.05,306.15,303.81,302.89,306.87,304.77,304.41,298.85,294.28,298.17,319.92,319.05,322.21,322.55,322.16,317.19,318.36,313.47,314.40,320.54,317.84,300.45,301.49,307.78,312.30,318.41,315.32,316.21,321.10,322.48,325.41,325.79,326.82,324.16,314.94,317.09,318.76,321.12,321.75,320.95,317.93,319.99,326.73,323.17,321.14,321.41,322.99,315.01,309.38,306.16,81.09,300.10,297.53,296.77,300.23,313.17,309.64,311.86,316.64,323.37,317.53,317.90,328.04,309.95,307.12,301.81,298.82,306.54,309.27,300.66,320.01,321.52
2025-04-05 21:59:29.736000,L8,303.28,307.13,316.63,320.09,317.97,319.25,317.40,313.14,323.81,319.50,322.08,322.64,319.13,322.75,317.64,318.73,314.10,312.71,312.91,308.89,311.44,307.59,308.00,308.46,308.80,305.19,304.37,301.36,301.62,304.14,301.36,306.46,304.65,302.64,296.03,304.84,302.18,306.82,312.74,307.44,306.12,305.01,308.88,309.20,303.87,308.73,312.73,318.76,320.75,319.29,321.02,320.59,313.54,311.55,317.21,325.43,330.80,335.97,332.14,329.53,324.14,320.19,311.55,306.22,309.31,310.21,312.60,311.47,307.22,304.77,306.62,305.71,310.83,308.45,307.88,308.03,300.39,304.71,310.96,307.65,306.68,304.03,307.62,304.58,307.35,302.67,299.61,305.43,327.22,326.35,325.07,326.06,325.84,321.24,322.42,319.91,321.84,323.01,320.96,306.91,305.99,315.64,318.11,324.52,318.57,322.13,322.04,327.48,342.72,328.27,354.26,354.52,322.34,320.81,352.24,325.58,353.04,359.32,322.54,327.67,351.80,342.25,335.64,341.33,342.85,338.85,326.85,313.20,84.41,299.89,298.74,302.29,303.04,318.62,314.00,316.22,318.61,323.90,321.92,322.77,332.57,316.81,305.53,300.74,303.67,311.33,314.32,311.36,326.47,329.20
