dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2022-03-17 22:19:53.789000,L8,270.74,276.81,278.95,279.79,282.18,290.80,293.80,287.80,295.81,297.30,290.32,285.89,286.61,280.12,281.23,275.78,281.65,279.60,282.31,278.42,276.80,276.71,289.74,288.57,297.56,288.84,288.94,278.42,273.57,269.30,269.59,267.58,263.91,271.68,275.08,275.25,279.39,275.96,284.48,282.01,281.07,284.20,281.72,282.44,290.87,289.24,297.21,291.41,289.02,287.42,282.38,277.70,281.67,286.29,292.01,300.92,298.52,300.83,302.51,309.37,317.19,322.74,325.14,304.37,301.28,307.11,302.23,304.50,299.02,294.01,312.36,327.25,343.00,344.76,362.76,360.12,329.79,298.26,264.08,235.05,,375.13,366.51,329.44,280.40,260.05,247.82,240.09,248.97,275.45,294.52,289.58,271.62,257.63,253.59,242.14,246.55,249.10,255.59,255.83,264.32,273.04,296.57,338.40,359.89,217.20,275.02,315.30,315.38,319.88,331.79,340.73,340.55,338.12,344.59,346.33,347.37,343.28,341.45,335.90,335.25,326.71,329.73,313.99,302.36,306.25,304.79,298.53,298.52,303.47,300.89,297.20,295.90,295.53,297.36,309.19,326.34
2022-03-24 22:25:59.048000,L8,,,524.74,517.63,525.41,,327.68,197.82,210.52,227.79,207.27,213.79,225.69,241.26,247.36,292.08,300.66,302.84,252.79,253.19,252.38,251.22,257.56,259.16,255.15,253.26,256.21,255.74,257.41,258.33,253.70,251.49,253.75,256.23,262.46,301.72,301.74,332.37,308.98,354.40,361.21,365.59,301.77,271.83,279.44,277.85,273.87,271.02,270.86,271.88,268.37,269.72,268.90,269.08,265.32,274.43,279.63,286.29,280.75,290.35,291.60,297.94,296.10,309.25,343.50,269.36,265.33,269.53,265.87,260.34,287.01,296.04,265.85,268.62,279.84,280.12,274.09,257.54,191.95,,,,,,,,271.45,262.00,253.56,,,299.99,300.75,274.86,256.25,260.83,270.06,274.35,271.32,,274.10,297.01,314.17,370.67,369.39,,340.89,322.71,300.22,325.20,240.69,241.27,270.92,276.56,287.06,294.02,292.47,297.15,301.03,295.31,288.70,295.10,314.77,319.46,313.96,319.24,325.62,324.14,288.77,280.70,275.43,267.20,265.49,269.86,269.16,315.13,327.81
2022-03-25 22:19:56.534000,L9,,340.43,350.95,359.93,357.82,369.65,343.74,200.31,218.06,231.85,208.19,216.33,228.44,238.41,243.35,251.25,250.87,253.42,250.47,252.63,253.65,254.81,261.01,262.43,256.13,257.33,256.73,257.48,259.81,257.41,250.65,252.92,250.39,255.93,256.17,260.55,263.34,269.91,275.54,269.43,270.27,272.14,270.18,278.95,287.04,276.37,275.09,269.91,273.11,272.04,268.92,265.87,267.46,265.43,276.60,272.34,282.77,286.43,285.18,288.88,294.49,296.73,296.04,294.96,280.43,270.04,266.33,270.35,267.17,264.29,284.88,293.55,268.94,268.18,282.48,278.92,276.58,255.59,193.91,,,,,,,,,242.64,255.94,292.92,,,,,,261.84,260.94,264.85,269.49,263.72,289.18,303.06,333.35,,,361.87,351.93,341.57,305.25,237.06,244.65,247.58,272.13,280.57,288.91,295.35,293.82,303.37,306.59,293.94,297.00,326.90,323.82,315.32,301.41,306.20,319.49,322.43,281.43,281.31,276.57,267.74,267.81,274.22,276.44,306.63,326.73
2022-04-01 22:26:07.074000,L9,307.14,313.61,307.65,328.72,345.13,351.90,357.13,305.55,300.96,339.99,342.24,303.02,297.51,302.74,295.99,316.39,339.33,326.62,325.65,334.01,337.19,343.15,352.84,331.73,351.23,333.27,321.54,299.81,304.18,315.90,316.83,284.08,290.78,289.47,289.45,308.22,309.61,322.29,324.70,339.29,346.86,355.27,347.33,336.66,329.13,290.25,302.33,293.13,290.51,287.14,321.54,364.26,302.72,355.09,357.95,358.95,376.88,386.65,381.82,377.73,419.99,440.51,427.93,349.35,419.33,447.15,389.09,372.91,356.52,446.08,431.26,445.97,432.58,383.90,401.97,401.24,429.12,410.07,397.05,243.91,435.41,178.19,367.65,329.12,282.72,268.33,253.75,241.59,255.23,273.03,293.98,278.07,277.38,261.90,257.50,251.06,250.27,249.86,265.31,274.93,304.13,325.07,342.05,357.25,179.90,195.85,237.23,228.09,226.01,193.41,329.47,342.08,350.01,338.48,379.38,391.75,471.51,413.65,402.66,396.60,400.74,454.33,419.62,387.91,298.17,312.29,311.77,312.11,312.79,308.75,307.95,310.42,331.44,304.32,374.44,328.86,384.51
2022-04-02 22:19:43.573000,L8,326.09,336.75,340.61,342.61,362.19,346.89,347.44,306.58,309.68,306.57,352.55,364.00,302.34,336.63,330.04,350.23,359.04,305.81,295.56,302.28,326.34,292.43,302.42,297.20,311.69,346.75,318.55,328.01,326.93,344.01,337.39,397.80,425.52,394.15,345.56,361.93,349.50,373.61,360.60,348.31,354.75,358.09,364.10,371.83,334.01,365.12,367.02,367.51,358.47,353.55,345.37,344.53,354.00,296.36,295.73,376.94,322.62,368.52,362.58,383.44,406.86,412.46,415.19,390.14,344.67,367.17,406.60,365.02,387.52,347.64,378.15,444.76,357.67,371.96,389.02,446.73,527.67,432.21,412.99,504.00,384.98,386.66,371.14,339.59,294.24,280.45,262.90,248.81,249.49,277.54,294.31,290.30,280.17,265.52,257.01,253.66,253.66,254.03,288.59,270.39,297.94,313.53,322.62,346.18,177.39,191.33,229.98,221.89,223.36,188.78,342.02,344.42,347.43,346.60,384.06,354.89,356.59,353.77,351.25,349.77,337.74,349.63,330.90,329.42,310.44,331.07,322.38,398.75,346.50,383.25,345.80,310.15,363.05,355.99,366.48,384.76,391.27
2022-04-17 22:25:58.828000,L9,,,,,,,,,,,,171.82,180.47,194.12,198.98,215.45,214.86,206.22,214.25,206.09,213.11,199.09,220.44,,,,,,,,,203.70,212.89,225.27,196.03,221.51,218.27,219.05,228.14,220.10,216.27,228.74,219.77,231.55,224.18,232.46,221.81,223.23,222.55,220.76,224.13,220.31,217.35,228.67,230.34,232.51,246.55,245.74,243.93,243.28,249.49,247.37,240.53,244.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.79,237.08,236.89,241.73,195.84,,,,,,,241.52,239.06,229.82,220.67,223.93,243.01,,236.87,219.91,217.29,,,,,
2022-04-26 22:19:44.760000,L9,,,,,,,,,,,,172.87,173.02,184.20,193.09,210.93,209.81,204.75,209.36,207.87,212.28,207.38,221.68,210.91,213.44,,,,,,,,,,,,222.76,217.06,226.45,219.48,224.74,225.76,225.32,229.29,227.21,233.31,227.55,222.95,224.65,220.81,225.36,221.28,219.45,229.68,227.39,232.21,244.78,247.89,245.12,246.91,246.11,251.17,245.10,241.57,239.36,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.41,234.42,228.25,248.85,236.56,213.78,232.55,189.63,,,,245.54,246.55,234.74,222.51,236.51,243.60,216.20,241.42,228.09,220.35,206.24,,,,
2022-05-03 22:25:53.542000,L9,,,,,,,,,,,189.65,196.15,205.22,225.10,231.59,244.38,243.24,251.02,245.81,245.03,243.12,239.60,246.53,250.88,244.30,243.71,242.80,241.34,259.11,252.60,243.96,239.72,241.15,252.78,258.27,256.95,258.76,258.48,261.04,253.89,255.39,260.95,262.21,267.57,284.82,283.39,261.87,256.86,259.14,256.97,258.40,246.73,252.83,249.93,253.45,260.52,273.19,267.18,269.34,275.41,278.98,275.62,274.77,265.59,262.02,249.65,243.77,242.36,246.20,230.77,261.05,257.54,211.54,169.54,191.31,203.27,188.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.24,247.37,238.96,259.07,256.60,258.22,,,,,,,,,,,,,,,
2022-05-11 22:26:04.783000,L8,,,,,,,,,,,176.80,178.40,186.37,196.78,206.76,219.69,223.05,212.22,220.09,218.07,223.14,221.20,231.92,223.34,223.80,,,,,,189.41,211.32,218.97,226.37,220.89,221.02,223.85,223.59,232.05,227.36,226.66,239.02,215.96,232.35,226.41,238.26,233.41,234.97,223.09,166.53,,,215.04,222.72,234.55,229.58,238.86,222.37,245.12,255.01,241.94,242.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.52,244.90,252.68,186.70,,,,,,,244.55,255.51,243.79,224.36,228.54,256.79,236.33,254.81,237.23,229.94,231.79,231.50,,,
2022-05-20 22:19:56.241000,L8,,,,227.40,178.63,200.25,201.44,226.22,201.64,230.93,210.89,224.71,235.03,234.73,242.10,247.43,248.59,250.03,249.57,251.43,256.36,253.09,261.90,262.68,260.87,257.82,258.62,257.70,301.42,308.82,314.10,289.45,287.48,291.31,288.75,269.89,301.48,309.26,321.04,292.74,287.26,290.49,312.00,281.36,287.12,302.07,307.87,314.02,319.08,304.48,332.32,328.43,259.97,266.72,263.89,271.54,280.50,288.20,322.07,330.75,352.73,296.94,297.04,294.17,289.36,284.96,275.37,274.72,269.15,265.96,290.58,299.00,267.35,321.01,287.32,284.94,276.42,269.83,184.11,,,,,,,,,,,276.31,293.00,289.74,296.92,310.45,315.48,312.52,312.27,303.44,,,,,,,,,322.20,321.24,331.72,330.11,244.67,243.74,270.47,277.22,288.31,292.34,287.83,291.54,298.66,291.08,278.44,284.48,296.79,287.98,283.49,272.79,281.92,305.94,285.00,289.85,313.81,311.92,267.73,268.11,256.41,325.55,335.71
2022-05-28 22:19:30.499000,L9,,,,,,,,,,,,,,,,,,209.41,210.48,208.62,211.60,202.78,219.43,,,,,,,,,,,,,,219.47,215.80,224.23,218.35,222.12,228.02,218.26,235.20,227.46,232.10,234.52,224.40,231.25,217.69,,,224.21,228.20,233.40,229.30,248.28,245.81,248.60,244.33,253.59,249.26,237.24,241.18,176.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.32,243.03,232.96,221.53,213.27,,,,
2022-06-12 22:26:19.379000,L8,185.81,202.10,232.87,254.39,254.35,267.04,199.35,271.26,280.37,288.24,289.77,279.95,282.63,251.71,274.52,275.08,268.49,266.25,262.01,260.46,259.64,258.80,269.01,266.55,260.39,259.98,257.19,258.16,276.86,257.72,260.03,264.14,262.77,257.95,269.56,271.19,271.08,274.80,275.67,282.22,274.14,276.30,273.05,276.69,290.01,291.88,285.65,277.42,276.49,274.34,270.18,268.80,265.92,267.79,278.69,282.94,286.97,288.80,285.79,303.36,316.70,316.66,313.19,310.15,293.09,289.54,286.14,287.63,280.48,282.84,303.06,306.38,320.52,314.88,325.50,324.79,296.72,270.28,,,,331.74,295.93,257.42,232.39,222.23,222.27,223.29,239.75,233.07,246.39,244.39,250.81,259.50,255.97,249.60,259.36,250.05,250.69,257.67,269.88,,,,,294.52,257.84,284.56,273.18,279.69,293.65,287.31,290.93,289.01,300.97,298.86,307.35,308.51,303.29,303.88,308.22,315.29,316.53,307.76,295.53,304.12,296.40,302.00,301.85,295.96,281.26,279.77,286.33,280.15,296.72,306.88,326.92
2022-06-21 22:20:12.723000,L8,,,,,,,,,,,,,,,,,,205.91,216.13,209.16,213.87,204.34,224.19,197.53,,,,,,,,,,,,,217.88,215.46,229.87,226.66,227.48,226.09,226.12,230.96,222.07,235.24,227.52,226.49,226.75,218.37,,,217.01,231.21,229.24,236.73,246.26,250.24,242.10,251.15,245.96,251.56,245.84,246.17,231.45,186.31,206.29,209.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.86,235.16,247.04,221.78,213.85,,,,,,,,,219.09,239.06,251.43,236.67,256.19,239.79,227.30,220.85,,,,
2022-07-15 22:19:48.449000,L9,,,,,,,,,,,,,,,,,,207.38,215.39,167.10,215.03,204.87,222.72,,,,,,,,,,,,,,216.21,209.15,226.53,224.66,222.51,222.33,208.24,227.94,223.91,230.61,226.24,215.50,223.89,164.63,,,216.10,227.30,222.99,233.00,246.63,248.61,240.19,245.32,245.90,248.94,244.25,239.82,224.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.78,238.93,245.50,239.78,254.53,238.09,225.77,,,,,
2022-08-08 22:20:28.949000,L8,,,,,,,,,,,,183.70,182.99,203.31,220.93,233.96,235.44,233.26,232.96,229.70,233.05,230.91,242.32,236.31,234.13,222.67,230.03,227.56,233.08,228.31,220.78,218.73,232.09,210.39,204.38,222.75,241.69,234.91,250.88,242.18,238.41,240.93,234.99,240.02,238.91,238.66,232.12,244.98,227.26,197.94,230.51,236.28,227.12,243.58,229.13,246.64,254.51,260.18,259.04,259.86,263.75,255.37,262.79,251.21,253.18,247.53,240.95,237.70,234.06,185.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.81,248.41,250.65,254.88,234.43,227.17,251.14,254.43,246.47,218.29,243.04,250.79,259.81,254.10,230.67,241.14,260.45,251.55,260.58,245.53,228.73,,,,,
2022-09-08 22:26:23.531000,L9,,,,220.14,207.09,202.16,201.88,229.86,209.13,215.82,206.94,218.58,229.40,234.24,242.27,250.40,257.24,261.35,250.61,254.35,249.81,251.33,262.05,260.07,256.69,256.23,262.82,261.67,256.83,255.09,248.20,253.93,255.09,255.25,259.96,263.45,268.26,263.91,262.32,267.29,266.25,273.08,274.57,292.63,279.12,279.31,275.55,276.53,275.18,271.74,267.59,260.61,260.97,262.37,267.51,275.31,283.58,286.49,286.35,285.61,295.86,296.42,291.23,291.42,286.67,279.16,267.07,285.17,264.43,259.57,288.05,294.80,255.64,285.61,273.54,270.88,265.79,234.44,180.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.68,303.36,299.66,286.72,287.58,291.36,292.70,330.58,301.67,301.52,297.55,312.39,314.94,298.47,285.86,284.81,282.56,290.86,287.90,291.20,285.14,267.74,269.37,277.83,280.61,306.74,318.16
2022-09-09 22:20:35.372000,L8,263.52,274.19,279.61,277.65,289.86,293.81,290.27,292.53,286.15,288.89,292.65,284.54,285.13,277.45,278.35,277.06,280.23,284.55,290.26,302.79,297.22,300.13,295.05,299.88,292.01,285.46,281.02,275.17,266.81,259.57,257.99,255.23,255.30,265.79,263.06,262.51,266.32,270.45,274.97,274.47,277.36,282.89,283.03,281.64,284.28,291.44,288.78,287.88,288.77,278.48,275.76,276.15,277.11,274.36,277.86,287.63,295.02,304.53,320.43,311.07,311.94,314.16,309.48,305.69,296.96,297.00,331.60,309.15,312.05,338.59,370.78,350.69,354.85,352.49,343.40,333.95,379.12,398.17,415.31,420.26,402.47,392.84,381.12,318.66,280.32,262.83,259.60,256.75,264.03,274.26,273.62,266.56,258.38,252.40,255.09,258.05,260.55,262.90,261.17,281.12,292.05,305.42,307.51,320.66,174.10,204.90,194.27,186.51,213.84,205.61,310.70,317.60,323.86,322.09,327.78,338.91,334.62,340.73,331.58,324.35,320.15,318.19,321.61,306.74,300.48,300.72,304.89,299.74,304.54,313.33,305.97,300.41,293.97,290.27,303.30,316.92,335.43
2022-10-02 22:26:47.853000,L8,182.65,187.30,182.82,222.52,213.75,208.22,206.62,233.39,232.34,230.67,211.57,229.78,230.99,234.81,240.71,247.94,248.79,250.38,248.57,256.45,254.38,254.33,259.71,261.25,255.66,257.10,252.35,254.51,252.82,247.41,246.29,249.01,250.55,245.42,256.63,250.30,259.31,264.45,261.11,264.05,257.89,264.07,259.24,268.09,270.02,265.19,264.77,265.98,265.92,266.28,263.95,259.10,260.16,328.46,342.37,347.68,279.52,284.24,284.53,284.05,290.90,294.95,290.85,291.23,284.16,266.99,268.85,268.72,272.54,281.99,289.79,294.23,267.55,293.87,274.22,269.97,264.04,222.62,172.08,,,384.30,358.65,338.92,313.05,,,264.67,288.47,301.59,301.25,301.47,283.39,253.28,,,,273.51,282.21,289.19,302.93,305.94,,323.45,333.51,343.74,334.10,333.39,249.64,230.32,242.41,245.82,268.79,329.51,310.76,310.80,337.79,337.66,332.91,328.13,330.05,316.62,330.83,313.39,307.53,307.08,311.24,304.48,311.77,317.86,313.38,306.43,297.91,300.95,313.79,323.42,339.17
2022-10-10 22:26:34.391000,L9,194.77,264.01,182.89,222.15,283.90,284.22,289.96,287.94,287.28,284.78,284.59,282.35,277.21,284.99,286.09,280.61,296.93,302.85,307.34,295.18,299.35,294.84,289.41,279.02,279.74,278.36,273.94,283.54,275.09,269.64,270.81,266.75,281.85,282.66,270.92,268.08,274.77,278.83,280.02,290.40,296.41,302.50,286.54,290.86,297.01,299.83,294.63,293.63,280.19,273.78,272.55,269.45,264.39,274.22,283.01,297.26,305.00,302.56,304.96,302.63,307.28,313.42,311.11,303.87,289.29,285.23,288.00,292.54,302.17,339.45,333.18,353.69,346.67,328.10,288.71,278.39,265.59,191.08,391.69,394.71,381.17,371.50,354.90,327.90,289.79,277.10,268.31,252.25,258.89,268.59,272.72,265.82,256.06,250.25,249.17,202.29,261.79,257.21,259.99,274.48,268.21,296.03,290.87,308.73,317.32,334.71,334.61,325.54,315.51,304.86,316.38,308.69,286.29,328.05,321.15,348.71,336.81,334.01,326.38,314.27,329.76,317.63,315.69,303.23,295.52,287.99,291.08,293.63,297.77,302.55,291.39,297.41,287.59,288.24,317.59,314.37,321.22
2022-10-18 22:26:43.860000,L8,180.40,179.83,181.39,218.95,210.40,205.53,203.85,228.48,228.26,228.55,210.52,230.17,228.71,233.29,240.24,246.88,246.22,248.16,244.94,252.56,251.81,254.09,263.96,259.23,253.19,252.79,254.82,257.57,253.66,248.78,249.22,248.10,247.13,253.11,255.91,254.14,264.22,282.36,262.65,263.21,259.71,264.83,263.46,269.83,271.08,268.06,292.42,293.42,285.10,275.95,295.54,268.79,269.04,263.62,265.43,267.94,284.83,289.99,290.67,287.25,289.98,293.30,293.80,291.80,283.12,269.58,266.11,265.65,265.12,264.96,283.39,284.54,263.96,265.18,279.92,275.28,267.26,351.24,339.88,330.33,248.80,214.05,168.96,,,,265.65,256.04,275.98,,,,,,260.00,270.68,272.12,275.79,283.02,,,,,,,,,,,229.08,242.24,248.85,270.17,285.83,286.85,294.11,292.70,295.13,297.90,289.37,286.20,280.44,303.66,304.37,311.16,291.65,295.88,293.95,304.06,304.15,292.78,266.52,264.92,269.72,270.89,294.88,331.00
2022-11-04 22:20:24.254000,L9,323.33,324.70,353.61,331.29,354.73,323.08,350.34,311.31,359.03,375.91,345.00,342.35,341.48,335.17,321.64,310.69,297.78,291.58,287.65,341.86,356.18,358.48,394.52,337.79,339.51,355.40,349.70,358.77,353.01,515.95,531.34,511.20,533.80,525.17,415.49,489.69,499.35,505.62,411.32,404.09,483.23,428.63,427.67,,526.91,397.71,381.88,371.76,386.02,357.41,351.74,356.35,357.00,355.41,378.63,469.55,417.76,428.57,438.41,443.56,533.55,527.98,529.51,514.68,457.48,496.81,489.39,492.36,510.99,540.68,395.26,378.62,404.22,493.72,544.98,519.59,473.25,433.21,421.20,484.94,474.85,410.52,369.61,329.11,285.83,470.93,350.40,277.39,290.90,296.60,301.60,293.80,276.38,258.62,263.09,267.94,273.76,272.00,287.75,281.96,283.77,286.64,302.70,314.92,289.29,302.73,291.17,396.77,358.73,334.54,314.45,344.56,334.21,326.88,363.15,405.27,408.38,450.88,421.94,459.84,463.35,451.98,528.03,395.27,383.62,362.42,380.78,380.31,398.96,319.05,313.47,368.16,367.98,345.80,310.95,334.70,331.27
2022-12-21 22:26:33.383000,L8,265.10,251.85,253.39,248.66,254.93,285.02,287.14,270.55,263.27,263.57,268.46,262.78,282.69,280.98,272.71,270.96,275.83,295.32,294.36,268.57,304.62,295.45,283.85,278.92,274.63,275.09,269.98,274.50,266.53,266.48,261.69,264.85,258.34,262.05,263.09,273.02,270.89,278.37,279.25,278.25,273.09,286.66,281.37,282.30,287.62,287.00,282.99,281.64,282.83,286.46,284.17,274.33,271.39,276.56,275.67,284.16,287.03,293.00,296.57,294.03,300.76,300.54,317.62,312.67,298.26,298.35,317.27,319.55,324.18,328.27,364.66,374.42,373.47,352.46,329.39,292.34,270.43,314.01,337.91,337.39,321.31,326.18,324.22,267.36,237.22,224.69,233.00,235.85,269.48,291.56,275.76,259.91,265.34,243.22,236.50,236.42,253.02,250.92,249.81,252.03,259.41,299.42,283.69,294.09,315.31,338.42,325.22,313.13,304.20,292.87,304.42,304.02,319.46,328.83,328.52,330.07,330.09,332.24,314.50,328.45,313.26,306.27,312.74,300.92,288.99,291.04,287.83,295.52,292.15,292.61,283.67,283.94,281.25,298.48,303.76,310.19,325.73
2022-12-22 22:20:23.268000,L9,278.37,272.21,259.35,263.96,277.47,292.00,289.87,275.57,264.31,261.27,280.50,278.99,288.19,295.58,294.11,285.31,290.62,298.10,307.50,317.94,295.65,290.14,276.41,279.01,283.80,283.66,282.15,274.29,266.19,283.36,266.14,270.49,272.35,269.83,269.92,270.46,278.30,275.79,273.67,275.88,279.44,283.82,280.83,280.39,281.00,280.72,276.97,281.13,276.24,283.98,282.07,280.42,271.23,276.60,281.27,284.67,290.36,294.99,300.12,303.59,310.99,307.95,312.78,321.50,301.99,304.57,323.08,324.75,318.93,328.12,360.79,366.19,363.86,349.78,329.84,294.74,312.01,293.50,339.63,342.98,342.49,337.84,327.44,286.24,254.25,247.38,248.95,233.54,276.69,286.48,279.31,261.45,265.42,245.15,238.25,234.45,234.83,257.90,248.80,252.43,262.10,294.28,309.25,314.39,331.69,331.88,318.19,308.95,313.73,292.34,293.32,296.07,316.82,323.15,321.17,331.26,340.94,334.23,313.30,327.59,319.15,311.71,311.78,301.69,287.92,287.89,286.63,295.84,293.90,296.70,290.52,292.99,287.71,299.72,296.62,299.13,315.84
2022-12-30 22:20:24.536000,L8,182.94,186.99,185.79,179.40,205.57,200.75,204.84,234.15,224.50,232.80,209.34,216.32,223.04,231.44,241.42,251.97,252.44,254.13,249.31,252.68,252.29,250.71,260.46,260.75,256.07,262.45,255.45,258.69,256.74,253.54,252.15,253.52,251.03,253.35,254.88,253.79,262.34,266.94,266.36,267.98,265.31,270.67,269.43,271.69,271.37,270.60,273.29,269.62,275.22,267.21,262.21,264.31,261.14,270.16,269.11,268.13,283.95,289.42,284.45,286.75,293.64,297.82,295.35,291.13,282.96,279.05,276.76,289.44,271.38,279.31,290.06,287.75,279.53,303.93,309.24,281.11,260.37,219.33,166.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.55,247.90,254.53,272.77,279.74,289.48,293.96,294.68,296.54,301.92,290.24,293.87,283.99,306.20,313.47,296.84,307.38,310.32,298.00,299.53,300.87,272.20,266.47,267.16,270.98,270.70,302.69,324.65
2023-01-07 22:20:26.525000,L9,180.49,185.78,185.57,218.78,207.93,203.73,206.86,233.97,222.99,230.77,209.67,211.46,221.78,233.80,242.07,251.39,247.78,255.51,247.44,252.79,249.94,252.19,260.49,260.37,256.93,259.99,256.85,260.28,264.99,260.70,264.89,253.10,251.38,249.34,253.74,253.26,257.39,265.95,267.56,270.11,273.12,272.07,264.29,272.19,274.68,276.69,267.47,270.57,272.82,272.61,264.20,269.26,265.83,263.91,272.94,275.37,284.10,283.53,288.63,288.28,299.78,292.84,327.88,290.17,281.99,275.08,271.74,267.76,272.73,280.71,290.41,289.16,244.86,272.61,288.89,269.74,219.43,168.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.08,258.23,273.38,281.81,292.68,296.64,295.72,299.60,302.95,307.51,298.44,303.73,309.61,299.65,284.18,280.67,280.50,292.59,292.77,283.86,285.68,269.87,271.38,301.31,270.13,299.62,315.64
2023-01-14 22:26:33.640000,L9,280.36,279.75,282.11,277.05,283.91,282.12,293.03,292.32,332.28,341.08,337.02,315.65,304.86,306.38,305.91,326.40,333.35,295.32,336.47,371.27,363.00,377.26,365.14,337.63,279.68,282.29,282.81,325.06,332.68,331.37,338.23,523.59,519.55,445.91,440.05,402.23,412.58,426.01,548.29,332.77,347.61,344.65,293.60,300.47,297.30,295.61,353.71,353.42,354.84,313.47,360.87,354.93,354.27,348.23,339.76,323.50,353.43,353.83,300.41,326.86,424.58,448.46,371.19,331.35,311.82,320.51,454.49,457.06,427.15,436.87,431.80,372.85,410.74,465.86,456.55,303.86,274.76,247.75,214.56,336.24,374.35,354.18,324.50,322.13,296.28,274.90,263.01,266.63,275.54,302.98,308.54,303.23,289.36,276.09,271.43,253.02,272.92,280.45,284.26,289.26,297.40,308.12,329.72,341.62,346.59,348.46,342.18,340.03,329.86,313.54,328.67,339.98,346.19,351.28,354.49,360.37,375.18,370.78,346.25,367.28,346.33,362.72,408.49,316.94,309.45,306.96,320.53,317.52,305.18,312.61,301.93,307.81,306.90,317.05,334.44,322.89,337.51
