dates,satname,nzd0521-0000,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0001,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0025,nzd0521-0040,nzd0521-0088,nzd0521-0002,nzd0521-0024
2025-06-22 22:14:19.462000,L8,,354.65,,307.13,365.21,363.74,368.57,367.62,,,,,351.19,348.79,333.42,323.22,319.11,,326.92,336.20,331.44,327.97,317.30,327.38,327.82,325.85,324.31,323.27,315.60,304.62,306.17,309.34,310.09,265.06,,,,,,,,,,,,,,,,,,,,,349.95,357.06,351.31,350.96,354.33,350.60,313.98,323.09,317.36,,,,,,,,,,,,,,,,,,,,301.84,362.76,316.18,216.16,,,,338.82,342.86,357.18,362.62,360.21,,,,317.36,341.59,,
2025-06-29 22:20:32.772000,L8,,360.94,,,,,,,,,,,358.88,354.10,337.24,329.28,327.82,,332.12,343.07,335.49,330.84,322.06,331.56,331.76,328.88,326.98,326.84,318.77,307.59,309.08,313.05,313.42,308.59,,,,,,,,,,,,,,,,,335.68,336.82,330.82,330.24,353.01,361.35,358.33,357.14,357.89,354.47,332.53,326.53,319.73,,,,,,,,,,,,,,,,,,304.73,,,,,,,286.29,338.80,342.48,346.82,360.71,367.18,,,,,322.79,346.09,,
2025-06-30 22:14:19.484000,L9,,277.96,,,,,,,,,,,352.04,349.77,333.92,324.88,322.39,,326.57,338.53,331.89,329.00,316.93,329.10,328.47,325.42,323.95,323.60,315.90,305.76,306.03,309.44,310.08,272.71,,,,,,,,,,,,,,,,,,322.10,320.35,317.96,347.88,358.43,345.03,350.30,355.26,351.26,313.86,324.41,316.96,,,,,,,,,,,,,,,,,,,,304.52,324.26,315.46,214.78,,,,338.44,343.27,356.60,363.49,,255.74,306.59,,318.84,343.21,,
2025-07-07 22:20:30.891000,L9,,356.77,,306.31,366.82,366.68,368.23,368.66,,,,,353.46,350.44,334.02,325.25,323.30,,327.13,341.19,330.32,328.35,317.25,327.89,327.92,325.03,323.85,322.89,315.72,305.37,305.35,309.30,310.37,295.99,,,,,,,,,,,,,,,,,,,,,,,352.21,351.03,355.22,350.35,320.24,321.35,317.84,,,,,,,,,,,,,,,,,,,,298.29,368.78,338.52,,,,327.59,337.50,342.92,357.06,361.38,353.74,255.90,306.09,,319.10,343.84,,
2025-07-15 22:20:37.213000,L8,,,,,,,,,,,380.52,378.44,377.09,370.78,358.15,353.02,351.26,336.71,358.24,361.75,359.40,354.76,339.24,354.05,355.53,348.49,347.86,351.36,340.03,326.26,323.75,330.61,338.19,331.78,343.39,345.45,326.61,318.79,292.76,322.14,325.19,332.26,326.56,323.77,320.29,320.12,311.42,,,,374.88,365.63,355.71,374.57,371.31,379.63,375.31,376.17,370.30,375.82,353.62,342.81,338.22,331.86,345.27,,,,356.75,366.36,348.69,337.08,316.18,,,,,,,,325.77,,,,,,,387.88,375.71,370.89,370.36,385.26,,,,,,347.32,366.30,,
2025-07-16 22:14:24.715000,L9,,374.88,299.29,337.77,383.25,,,,,,371.27,358.67,374.06,364.32,350.08,343.12,346.60,332.03,351.48,355.35,351.90,344.51,336.01,348.56,342.88,344.78,340.11,340.01,330.29,325.69,331.60,328.90,329.04,325.24,326.16,332.67,320.11,308.38,288.16,311.40,308.62,300.57,308.88,309.26,302.99,303.94,301.20,,,,348.54,352.52,348.82,348.10,369.39,375.93,371.51,371.67,369.10,368.08,347.17,339.58,332.99,333.79,,,,,353.08,363.74,345.86,335.81,303.24,,,,,,,,323.81,,,,,,,378.89,353.67,359.24,360.52,376.07,377.76,,,,,338.46,360.21,,
2025-07-23 22:20:39.223000,L9,,357.46,,,,,,,,,,,352.69,349.40,334.05,323.52,322.82,,325.62,338.80,331.02,327.69,316.68,326.33,326.10,324.10,322.87,321.17,314.29,304.57,304.79,309.04,309.07,273.92,,,,,,,,,,,,,,,,,,319.40,322.39,318.28,348.53,357.62,350.70,350.47,354.08,349.27,317.35,320.58,316.50,,,,,,,,,,,,,,,,,,,,,,,,,,,336.97,344.00,356.11,360.92,,,,,317.07,340.80,,
2025-08-25 22:14:39.643000,L8,,371.84,324.49,327.00,379.76,387.56,388.54,,,,363.13,354.67,366.50,362.88,347.28,338.03,343.07,324.36,344.11,353.81,348.22,342.06,334.05,344.52,341.77,339.11,336.85,335.22,329.84,316.77,317.85,321.66,321.63,317.49,318.82,323.83,315.36,302.23,288.46,305.03,307.28,300.80,302.33,305.05,298.77,298.47,293.12,,,,344.35,347.03,344.59,346.85,365.09,370.65,366.82,366.08,366.20,360.81,345.26,333.95,329.85,,,,,,348.26,361.09,345.00,333.46,,,,,,,,,323.08,,,,,,,372.33,351.26,353.78,357.38,374.75,375.96,,,,,336.36,356.16,,
2025-09-02 22:14:47.227000,L9,,373.41,326.60,330.22,382.79,386.92,390.69,,,,364.18,358.11,369.39,364.64,348.89,341.21,347.38,329.37,347.29,356.37,350.09,343.82,334.59,348.79,343.60,344.43,339.01,347.21,331.75,318.25,319.64,322.83,323.32,319.60,323.92,326.36,318.13,305.96,286.15,308.84,309.16,303.61,306.12,308.87,308.58,304.21,301.71,,,,348.30,351.63,346.67,349.74,366.51,373.37,370.08,368.23,370.05,364.21,347.14,336.64,332.18,332.81,,,,,351.79,363.51,348.21,337.02,301.90,,,,,,,,323.00,,,,,,,373.43,353.08,353.39,357.58,374.26,377.29,,,,,339.32,358.95,,
2025-09-17 22:20:59.743000,L8,,373.66,328.91,333.91,382.71,386.58,390.61,,,,368.58,361.96,373.22,374.22,350.45,338.35,345.02,330.30,345.50,353.09,349.12,341.58,335.84,345.34,341.25,337.86,338.07,339.09,343.41,346.90,332.64,,,,,,,,,,307.95,302.06,308.02,308.21,304.53,303.76,299.05,,,,347.40,352.87,350.57,351.93,367.21,382.08,,,,,,,,,,,,,,,,,304.24,345.01,,,,,,,330.53,,,,,,,374.56,352.17,352.09,356.17,372.18,377.00,,,,,333.86,,,
2025-09-18 22:14:49.542000,L9,,372.00,331.70,337.24,382.91,387.25,,,,,361.07,354.94,369.92,363.34,349.98,340.33,345.62,328.25,345.71,354.54,350.44,343.63,336.08,348.24,344.34,344.45,335.79,339.88,329.13,315.90,319.84,322.35,321.28,318.63,323.41,327.94,318.09,305.87,282.94,308.64,310.22,302.60,308.04,308.06,304.94,304.38,298.66,,,,347.03,348.41,345.52,346.86,365.71,372.80,370.94,367.21,368.08,366.95,347.73,338.47,332.90,331.90,,,,,352.24,363.98,348.56,336.61,,,,,,,,,319.75,,,,,,,372.99,351.88,352.63,357.15,372.31,377.01,,,,,338.10,359.68,,
2025-10-11 22:21:09.442000,L9,,371.85,327.83,334.30,380.43,385.13,388.01,387.89,,,350.15,351.41,364.23,360.19,345.87,337.38,342.18,325.48,341.85,352.31,347.59,341.33,330.80,338.61,339.31,337.24,338.60,334.88,325.11,315.08,317.35,319.37,320.66,318.13,320.79,320.82,316.93,303.28,287.16,302.86,307.18,300.60,306.19,306.93,300.86,298.35,294.67,,,,345.26,350.01,343.88,344.64,361.51,370.75,368.40,366.29,366.06,362.06,345.85,333.84,331.15,329.69,,,,,350.37,360.34,345.77,333.23,,,,,,,,,320.41,,,,,,,371.61,350.77,351.47,357.12,372.74,375.67,,,,,331.80,357.18,,
2025-11-13 22:14:52.318000,L8,,374.90,335.19,338.52,382.45,385.78,390.53,,,,351.91,350.85,366.18,362.72,347.81,338.94,345.15,329.50,343.37,353.95,349.18,345.97,336.34,346.24,341.44,341.82,339.02,335.23,325.12,313.99,317.39,322.73,321.62,318.78,320.66,324.65,317.46,305.01,279.64,304.87,307.25,302.22,308.82,307.87,302.60,304.18,297.88,,,,347.85,350.64,345.58,346.65,363.92,372.37,370.67,368.36,368.44,365.68,346.65,336.92,332.05,332.04,,,,,352.01,364.11,346.70,334.82,301.15,,,,,,,,317.64,,,,,,,371.30,352.09,352.66,357.88,373.02,377.39,,,,,333.91,359.96,,
