dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2024-08-17 21:54:11.620000,L8,328.87,312.16,311.30,308.85,291.73,291.19,281.42,284.28,278.13,262.64,268.81,276.12,255.78,,,,,,,,,,,252.98,265.47,259.47,249.84,268.98,269.14,285.68,285.19,279.55,278.99,281.85,288.48,288.22,295.15,272.85,293.62,310.86,296.75,280.27,290.72,270.50,282.91,277.55,260.90,269.55,279.86,306.60,320.27,321.57,
2024-08-24 22:00:00.781000,L8,,,,,,346.34,349.24,328.89,334.45,346.21,311.45,356.64,377.85,354.75,319.26,315.51,304.27,301.92,314.05,323.06,301.01,255.29,292.30,291.20,301.96,301.35,307.38,308.00,347.64,329.90,321.42,333.04,332.81,346.10,355.68,380.89,324.50,313.73,357.09,359.96,341.91,339.85,322.33,,,311.05,297.91,344.50,304.08,317.32,326.55,373.25,286.08
2024-08-24 22:00:24.748000,L8,,,,,,345.34,348.24,300.24,328.38,345.31,343.18,356.29,342.08,297.31,320.25,316.31,305.39,302.56,314.72,323.12,304.36,261.28,293.07,291.52,303.55,361.01,338.05,342.95,345.64,329.23,320.53,331.11,318.37,343.19,356.63,347.96,324.91,313.94,355.90,357.73,339.14,338.60,320.66,,,309.38,323.98,342.98,304.20,317.32,326.73,371.61,286.98
2024-09-01 22:00:00.338000,L9,322.32,306.77,307.47,300.65,294.08,292.04,279.35,279.52,271.59,261.24,261.28,273.69,250.75,,,,,,,,,,,250.41,261.29,259.03,246.71,265.61,260.98,282.52,284.01,273.74,276.35,278.40,283.99,308.71,296.08,270.29,288.17,305.69,298.40,270.78,288.39,263.07,258.11,263.62,254.74,267.27,277.88,306.35,316.70,321.97,
2024-09-01 22:00:24.297000,L9,324.18,308.47,314.24,303.17,297.08,294.18,283.43,284.26,277.06,262.52,263.65,274.99,251.91,,,,,,,,,,,251.95,264.16,260.39,248.32,267.36,262.98,288.01,304.79,275.18,277.63,280.27,286.13,313.81,303.13,272.17,296.50,309.80,303.01,272.82,292.92,268.79,276.53,277.44,277.83,274.17,292.78,309.84,321.34,325.23,
2024-09-02 21:54:20.092000,L8,321.91,306.15,304.42,297.62,291.37,288.47,276.80,280.67,270.84,259.14,260.73,273.90,251.51,,,,,,,,,,,249.37,258.52,255.82,243.82,265.06,260.54,281.08,282.05,270.49,274.02,275.70,282.48,303.28,302.79,266.59,282.43,305.54,293.82,268.35,279.93,257.44,255.47,262.61,251.04,258.85,269.23,307.89,311.36,324.79,
2024-09-09 22:00:32.753000,L8,319.58,302.29,304.33,296.17,289.36,289.90,276.99,272.32,268.90,258.82,260.87,272.63,248.94,,,,,,,,,,,248.95,259.36,256.21,244.64,264.52,260.65,278.40,279.20,271.31,272.75,275.58,281.83,292.57,286.37,266.87,279.23,297.85,278.93,264.08,270.20,254.93,253.68,255.54,252.15,261.15,270.39,290.77,312.09,320.92,
2024-09-10 21:54:16.716000,L9,319.63,304.94,305.34,301.31,289.18,288.38,276.44,273.21,268.48,259.88,259.60,271.51,251.05,,,,,,,,,,,248.81,259.61,256.28,245.66,265.00,262.38,277.93,282.07,270.83,273.53,271.38,266.19,274.18,287.01,268.54,283.48,305.46,304.83,265.52,292.09,256.65,290.46,255.59,253.09,265.28,271.33,286.64,,,
2024-09-17 22:00:04.760000,L9,324.02,305.35,305.98,299.01,291.40,289.92,282.01,279.21,276.18,261.63,266.55,279.83,258.00,,,,,,,,,,,252.52,265.98,261.23,251.53,268.07,267.28,285.30,283.32,276.54,275.00,279.39,286.15,296.46,293.55,271.96,288.86,303.50,293.61,270.12,284.40,268.45,258.01,275.37,257.98,269.54,277.02,300.66,306.23,321.32,
2024-09-17 22:00:28.727000,L9,323.87,305.05,305.43,298.57,290.81,289.71,281.55,278.64,275.19,261.26,266.30,279.45,257.34,,,,,,,,,,,251.77,265.50,260.49,250.94,267.52,266.99,284.70,282.83,276.11,274.51,278.80,285.66,295.87,292.62,271.28,288.28,298.41,293.43,269.67,283.30,267.95,257.59,275.56,257.66,268.71,275.91,299.57,305.44,320.17,
2024-09-25 22:00:07.373000,L8,323.77,305.33,304.21,297.22,288.39,285.42,273.38,273.60,271.31,259.80,260.07,272.92,248.81,,,,,,,,,,,249.22,260.21,256.55,246.08,264.21,261.88,278.87,280.25,270.94,272.97,274.79,282.46,288.08,286.64,266.41,279.91,287.93,281.53,266.23,270.86,256.08,256.10,256.82,254.13,262.42,270.92,286.39,298.69,313.61,
2024-10-04 21:54:20.849000,L8,324.33,306.65,305.47,298.30,290.27,280.55,273.19,277.57,279.78,259.74,262.09,277.35,252.47,,,,,,,,,,,249.55,263.22,259.57,246.80,267.27,264.10,281.62,284.53,271.81,273.10,276.04,283.84,306.92,302.23,267.79,291.10,305.41,293.23,274.61,287.00,273.02,274.34,279.81,257.89,277.20,273.81,300.42,314.10,317.07,
2024-10-11 22:00:14.962000,L8,320.11,301.95,303.12,294.28,287.10,279.71,272.48,269.68,270.48,259.58,258.67,275.28,248.71,,,,,,,,,,,248.19,258.79,257.03,246.24,264.40,261.88,279.24,277.75,269.50,273.12,275.47,281.68,280.77,281.41,265.32,278.54,283.84,270.95,264.06,269.08,256.98,256.33,257.47,253.76,262.61,270.61,289.45,300.38,313.91,
2024-10-11 22:00:38.921000,L8,318.50,300.01,301.63,292.54,285.20,277.83,270.20,267.79,269.25,258.28,257.47,272.91,,,,,,,,,,,,246.60,256.49,255.61,244.64,262.21,259.06,277.52,275.70,268.23,271.60,273.54,279.76,278.97,278.34,263.37,275.69,282.15,269.19,261.59,266.78,255.84,255.10,256.27,252.19,260.00,268.91,287.09,295.25,306.07,
2024-10-12 21:54:27.194000,L9,340.99,305.40,304.77,297.54,291.32,291.04,282.69,282.07,278.82,263.84,262.83,276.75,253.00,,,,,,,,,,,250.14,261.60,259.75,248.88,266.35,261.93,279.95,284.93,272.67,275.15,279.32,286.23,309.37,295.97,266.44,289.50,308.60,295.98,275.51,288.94,271.52,273.67,279.27,257.37,275.84,275.81,301.40,316.49,315.88,
2024-10-19 22:00:22.676000,L9,329.09,308.89,306.47,302.23,291.86,286.81,276.57,272.79,276.49,261.31,262.84,276.68,251.03,,,,,,,,,,,253.12,262.85,260.48,248.59,268.77,268.26,282.25,284.76,272.48,278.04,278.65,288.04,294.57,298.33,268.43,284.23,308.98,283.83,273.36,272.51,258.62,258.30,272.96,257.72,267.68,276.03,300.87,317.29,319.72,
2024-10-19 22:00:46.639000,L9,325.91,308.03,306.05,300.08,290.35,285.54,275.51,271.65,274.73,260.50,262.08,274.95,250.25,,,,,,,,,,,251.51,261.17,259.39,247.76,267.85,266.75,281.28,283.37,271.54,276.83,277.41,286.90,294.27,297.97,267.06,283.60,308.14,282.66,272.24,272.13,257.83,257.84,273.03,256.37,266.18,274.55,300.25,316.26,318.43,
2024-10-20 21:54:33.255000,L8,340.51,306.89,307.21,302.03,290.79,283.59,276.55,272.68,276.25,261.92,262.34,276.17,250.91,,,,,,,,,,,251.45,261.91,259.61,248.34,266.51,264.41,281.08,279.90,273.31,276.12,279.44,284.98,314.90,299.00,267.41,281.83,306.70,295.52,270.00,273.62,260.30,257.40,277.42,256.97,268.41,274.93,298.35,318.93,325.76,
2024-11-12 22:00:14.511000,L8,381.55,306.96,305.55,291.25,285.93,278.16,276.07,270.57,271.55,259.78,263.68,269.90,250.00,,,,,,,,,,,255.95,263.40,260.63,249.39,267.81,264.96,277.87,279.42,271.42,277.76,280.48,288.64,282.52,284.27,269.76,282.99,304.14,281.09,272.18,271.86,258.98,259.84,262.07,262.14,269.21,275.32,290.65,317.67,323.02,
2024-12-06 22:00:23.917000,L9,316.98,298.77,301.86,291.04,289.52,275.78,267.18,262.91,267.28,260.05,257.95,272.97,247.79,,,,,,,,,,,251.85,257.73,259.54,248.52,266.05,258.91,274.02,272.00,268.36,275.00,278.32,284.00,277.24,277.84,266.98,281.78,305.50,271.68,267.55,271.45,258.03,258.32,258.87,259.18,267.31,272.54,290.17,308.40,302.34,
2024-12-06 22:00:47.876000,L9,325.45,335.48,305.46,295.75,299.05,281.73,273.02,269.47,270.00,265.12,267.45,276.58,250.83,,,,,,,,,,,258.91,265.13,265.62,255.71,270.64,265.51,278.30,278.07,272.11,278.79,282.88,291.76,287.20,304.60,271.16,286.62,313.86,307.40,305.93,296.39,263.48,298.18,297.33,305.92,272.87,280.84,309.56,318.73,327.35,
2024-12-14 22:00:15.605000,L8,344.40,299.42,302.89,291.35,288.80,276.05,268.92,264.77,270.72,257.47,261.57,272.07,,,,,,235.18,239.62,236.62,279.80,222.47,313.79,323.63,313.41,261.18,248.89,267.78,260.10,275.73,277.87,268.67,334.67,315.47,341.30,338.87,285.43,268.13,284.49,314.09,272.39,271.46,309.44,257.99,259.35,264.43,259.54,266.50,273.36,308.27,325.99,332.15,
2024-12-14 22:00:39.564000,L8,354.61,365.70,327.80,305.51,354.77,347.42,334.48,324.11,319.71,259.74,268.06,273.79,249.08,,,,,291.02,304.26,318.14,281.43,225.01,325.33,333.23,289.11,306.99,303.47,311.11,312.62,320.09,325.01,352.86,350.89,348.91,352.39,345.94,331.66,272.37,340.35,336.45,323.50,315.94,318.05,264.06,299.87,304.97,312.31,309.73,317.28,321.81,331.25,338.40,
2024-12-22 22:00:26.171000,L9,316.32,301.14,300.54,291.60,285.65,276.16,268.52,262.79,,,,,,,,,,,,,,,,250.80,255.88,256.60,245.51,262.75,258.46,271.05,270.34,264.37,272.25,275.24,282.10,281.34,286.49,268.23,286.19,285.41,281.66,266.40,288.84,259.06,258.27,260.37,258.87,266.46,273.85,297.35,310.36,316.03,
2024-12-22 22:00:50.126000,L9,322.03,312.59,302.55,295.34,287.24,279.76,271.81,266.06,,,,,,,,,,,,,,,,254.62,258.33,258.79,247.75,264.33,261.52,272.90,273.15,266.60,274.32,277.38,322.32,310.53,293.49,270.69,304.00,306.09,295.55,304.36,292.86,265.31,262.37,265.31,263.86,269.81,277.20,306.91,318.83,324.31,
2024-12-23 21:54:31.610000,L8,310.27,315.45,303.23,294.20,287.23,279.63,271.38,272.96,264.37,259.44,,,,,,,,,,,,,,251.90,260.09,260.13,249.72,266.18,264.50,273.80,274.10,268.86,275.26,277.84,280.54,,,323.04,281.07,274.37,263.54,248.30,264.58,253.12,253.52,254.20,253.95,258.85,265.36,312.36,323.64,360.04,
2025-01-07 22:00:21.956000,L9,315.51,298.58,300.92,294.11,287.40,278.01,268.35,264.81,,,,,,,,,,,,,,,,248.01,255.48,256.43,246.53,265.28,258.77,275.34,276.60,266.24,275.92,278.54,284.35,280.06,282.93,269.21,280.62,305.03,271.50,270.67,271.40,257.37,258.11,260.66,257.86,264.20,324.63,333.74,319.60,323.24,
2025-01-23 22:00:26.625000,L9,,,,308.04,288.44,287.43,268.90,265.02,289.22,258.33,256.13,269.52,248.04,,,,,,,,,,,,,,,,,,272.13,259.59,273.53,278.63,286.54,313.36,276.74,,,,,363.72,312.10,307.15,263.82,258.30,255.63,292.13,273.89,322.67,326.77,326.59,
2025-01-24 21:54:27.895000,L8,328.84,310.86,305.57,296.53,290.88,287.81,273.20,268.63,274.59,258.49,263.49,272.90,,,,,,,,,,,,250.80,260.74,258.82,248.45,265.94,263.91,278.41,280.30,271.65,278.09,280.29,288.23,313.39,282.14,277.13,288.96,302.92,294.62,272.54,290.15,261.60,262.86,264.28,262.29,268.38,275.12,300.07,317.52,321.51,
2025-02-08 22:00:23.576000,L9,329.50,317.51,306.76,314.60,304.11,296.50,288.65,286.30,277.10,262.06,268.72,276.77,252.29,,,,,,,,,,,259.37,265.96,261.08,255.61,268.12,268.38,282.13,282.54,278.29,280.03,286.51,291.02,312.26,305.00,280.49,299.44,308.28,301.56,290.19,295.69,273.76,290.34,289.74,290.38,281.32,294.19,305.70,318.46,322.12,
2025-02-08 22:00:47.535000,L9,329.03,314.05,306.50,313.71,303.38,295.97,287.68,285.64,276.11,261.86,268.31,276.20,251.90,,,,,,,,,,,259.06,265.60,260.80,254.82,268.00,267.89,281.99,282.24,277.71,279.92,286.41,290.95,311.71,304.27,280.20,299.10,307.90,301.35,290.32,295.52,273.50,290.21,289.51,290.26,281.26,294.14,305.42,318.13,321.79,
2025-02-24 22:00:21.663000,L9,312.76,296.27,298.63,286.88,284.81,266.17,264.00,262.76,267.65,252.55,249.96,,,,,,,,,,,,,246.55,254.83,255.09,242.15,260.59,255.44,272.92,271.71,265.79,272.73,273.31,281.85,285.50,274.75,261.82,274.62,282.84,270.60,265.49,265.81,253.91,253.47,254.68,254.17,258.49,268.92,286.23,300.02,300.27,
2025-02-24 22:00:45.618000,L9,312.35,295.93,298.16,286.17,284.61,265.89,263.84,262.49,267.40,252.19,249.35,,,,,,,,,,,,,246.17,254.40,254.68,241.71,260.18,255.27,272.58,271.24,265.31,272.29,272.72,281.56,284.73,274.28,261.60,274.19,282.60,270.38,265.18,265.45,253.68,253.18,254.53,253.93,258.26,268.57,285.94,299.74,300.13,
2025-02-25 21:54:19.029000,L8,315.24,299.05,300.83,289.62,286.50,269.83,265.99,264.00,268.35,253.65,257.58,268.74,,,,,,,,,,,,246.71,256.77,256.10,242.95,264.07,258.37,273.63,272.96,266.47,274.17,275.88,282.96,287.80,274.31,265.11,279.13,284.58,271.20,267.01,268.85,255.41,255.60,256.40,255.27,260.28,269.60,289.40,301.52,300.24,
2025-03-12 22:00:17.382000,L9,330.28,320.49,306.69,314.41,307.83,295.93,290.19,276.78,282.58,261.04,263.38,275.76,253.07,,,,,,,,,,,251.58,262.71,259.19,247.77,268.62,263.35,279.67,281.08,271.82,320.81,329.07,328.58,333.86,337.77,295.87,312.54,316.85,320.57,310.86,300.13,298.93,327.88,320.32,340.86,316.84,324.98,320.49,338.88,344.22,336.53
2025-03-13 21:54:16.730000,L8,323.56,301.96,303.87,298.34,289.65,289.56,279.95,265.29,271.08,257.42,257.68,270.36,,,,,,,,,,,,246.75,256.01,255.69,245.24,264.28,258.57,274.82,275.55,269.25,273.30,276.55,283.70,293.35,278.49,267.04,289.52,307.89,272.76,266.93,269.58,255.68,255.93,255.32,252.38,260.50,268.47,288.21,305.03,312.59,
2025-03-29 21:54:07.912000,L8,319.29,299.90,303.56,295.28,286.95,281.74,270.40,265.48,269.59,256.42,257.61,269.60,,,,,,,,,,,,247.53,258.38,254.94,243.79,263.74,257.72,275.33,276.40,268.31,274.26,275.47,281.63,281.93,276.08,265.23,282.81,290.33,271.85,266.08,267.96,254.50,255.34,255.80,252.82,258.91,268.67,288.67,302.12,304.41,
2025-04-05 21:59:53.686000,L8,323.49,319.46,306.38,301.50,292.45,287.11,281.58,265.57,269.18,252.19,,,,,,,,,,,,,,252.95,263.57,261.71,252.63,270.10,268.88,283.32,286.11,276.57,279.69,282.15,288.09,294.68,286.22,273.26,289.67,297.21,283.00,270.76,270.58,260.35,260.71,259.44,258.87,265.42,273.63,290.71,310.19,317.97,
2025-04-06 21:54:19.680000,L9,318.56,307.53,304.43,297.40,287.99,281.21,277.57,268.06,271.84,257.57,259.67,272.28,247.42,,,,,,,,,,,248.46,256.64,256.31,245.33,264.26,261.59,277.59,278.34,269.89,272.80,277.59,283.79,289.27,274.84,267.34,283.75,285.71,270.23,268.04,266.77,255.46,256.01,256.47,252.00,258.75,268.07,287.94,296.52,312.42,
2025-04-13 22:00:07.679000,L9,319.34,304.55,304.03,295.63,284.83,281.22,272.75,266.47,271.28,258.66,260.23,271.92,,,,,,,,,,,,250.76,260.43,258.85,247.16,265.12,260.96,279.05,279.30,270.67,274.99,277.78,285.04,294.18,278.92,268.27,284.72,293.91,278.42,268.96,267.52,255.70,255.44,256.25,252.98,260.23,270.25,292.75,301.05,307.07,
2025-04-13 22:00:31.638000,L9,317.54,302.16,302.26,293.19,283.27,279.20,270.17,264.50,269.51,256.89,258.09,270.76,,,,,,,,,,,,248.72,258.22,256.85,245.25,263.07,259.13,277.64,277.08,268.96,272.55,275.38,282.87,287.76,276.31,265.82,280.99,285.01,272.20,266.31,263.66,254.37,253.92,254.70,251.47,258.10,267.84,289.90,296.28,304.77,
2025-05-07 22:00:01.777000,L8,325.56,314.67,305.59,303.60,289.90,288.68,281.66,279.09,277.16,262.62,264.35,275.01,251.47,,,,,,,,,,,251.74,263.18,259.99,248.08,267.19,264.25,281.56,281.37,274.74,277.40,280.72,289.35,299.80,282.18,272.83,289.55,305.54,290.43,271.60,270.84,257.68,257.21,259.79,251.59,265.00,272.16,297.36,305.17,318.20,
2025-05-15 21:59:47.510000,L9,322.29,310.15,305.85,298.72,286.88,284.33,279.77,274.17,273.80,260.61,260.28,272.84,249.47,,,,,,,,,,,249.96,260.95,258.17,246.31,266.79,261.67,281.09,280.99,271.28,274.07,276.57,284.16,288.25,273.49,269.36,285.90,301.28,272.32,268.49,268.13,256.80,256.65,256.32,249.49,258.77,267.49,297.07,302.02,322.10,
2025-05-15 22:00:11.465000,L9,321.56,309.16,305.11,297.71,285.60,283.39,278.70,273.16,271.87,259.89,259.75,272.12,,,,,,,,,,,,249.04,259.55,257.20,245.53,265.65,260.73,280.31,279.94,270.76,272.94,275.44,282.82,283.34,272.03,267.87,284.44,295.63,270.87,267.20,266.48,256.15,255.94,255.39,248.55,257.86,265.97,294.21,298.49,318.99,
2025-05-16 21:53:53.231000,L8,323.75,311.20,305.21,299.26,288.67,286.42,277.89,276.16,275.43,260.76,262.10,271.43,249.12,,,,,,,,,,,249.74,260.57,257.95,246.51,265.81,260.10,279.20,283.53,272.40,274.30,278.59,285.51,292.78,283.15,269.14,286.41,291.94,277.80,267.73,267.38,255.00,255.31,254.41,249.78,259.33,269.90,293.97,308.58,312.40,
2025-05-23 21:59:43.009000,L8,323.15,313.79,309.52,301.66,290.71,286.75,282.01,277.70,279.87,263.45,264.01,275.37,251.86,,,,,,,,,,,254.88,264.85,261.89,249.91,268.80,265.04,286.92,283.56,274.45,278.01,281.03,289.07,307.75,275.54,273.90,294.26,303.20,288.90,272.86,271.65,257.71,257.90,257.58,252.45,266.13,271.89,302.65,308.63,319.60,
2025-05-23 22:00:06.968000,L8,320.51,309.73,305.99,298.18,286.82,284.34,278.70,274.22,273.37,260.86,260.84,272.45,250.19,,,,,,,,,,,249.88,259.92,258.93,246.70,264.44,260.05,280.74,279.89,272.43,274.17,275.97,284.48,289.25,271.72,268.66,289.00,294.08,273.49,268.17,265.40,255.32,255.11,254.42,248.40,258.12,265.90,292.28,300.70,312.82,
2025-05-24 21:53:57.532000,L9,321.94,308.24,305.52,299.86,288.93,285.47,278.67,272.46,271.19,257.89,261.48,271.73,,,,,,,,,,,,247.43,259.04,256.55,242.08,264.31,258.09,277.58,280.78,270.09,273.05,276.72,282.43,281.36,276.30,267.44,283.58,286.83,270.35,264.40,263.33,253.62,253.15,251.86,247.79,257.10,264.43,291.87,300.01,312.23,
2025-05-31 22:00:05.623000,L9,383.83,370.94,370.01,317.18,381.63,341.86,338.29,376.13,305.18,296.10,304.00,309.32,297.16,292.73,306.87,305.24,297.83,304.57,301.22,297.54,295.79,291.08,277.45,290.37,297.62,295.25,302.43,310.05,305.66,317.38,316.35,311.05,321.55,316.51,328.46,322.94,324.95,289.44,307.79,311.25,299.07,298.15,296.71,294.30,290.00,289.29,291.45,302.95,298.53,313.72,320.00,332.39,304.22
2025-06-01 21:53:56.655000,L8,341.85,382.18,366.18,380.07,370.24,358.04,339.13,340.44,354.68,370.74,364.41,314.04,295.63,289.74,299.51,299.78,304.40,298.29,305.75,297.92,296.54,292.30,,292.46,302.27,294.67,301.07,297.09,307.02,317.20,314.82,310.93,318.12,321.01,328.16,330.95,329.64,297.91,317.81,312.34,299.49,295.38,298.99,294.62,296.32,293.97,296.34,298.90,305.69,313.49,325.10,330.45,321.66
2025-06-08 21:59:47.420000,L8,323.46,308.89,306.62,303.00,288.67,297.09,283.29,276.21,279.23,262.14,263.51,275.40,252.62,,,,,,,,,,,255.30,265.31,261.39,250.83,268.57,268.78,284.60,285.74,279.69,276.57,281.05,288.12,304.39,285.02,276.74,294.80,303.99,289.19,270.89,272.00,257.28,258.30,256.79,253.83,266.57,273.08,290.57,314.19,319.62,
2025-06-08 22:00:11.379000,L8,322.38,307.23,304.95,298.60,288.10,294.92,282.26,274.91,276.10,260.92,262.52,274.04,250.55,,,,,,,,,,,252.76,263.69,259.21,248.89,267.49,267.55,281.55,284.61,277.03,275.28,279.77,287.06,300.60,283.79,274.52,292.09,297.23,272.77,269.62,270.19,256.43,257.22,255.49,251.96,263.32,270.92,288.81,310.22,316.73,
2025-06-09 21:53:57.714000,L9,321.81,306.83,307.75,305.87,297.25,291.41,281.93,275.23,277.59,262.16,264.09,275.92,250.85,,,,,,,,,,,251.63,262.64,259.76,248.82,267.88,264.18,280.91,284.75,274.84,275.53,279.46,286.38,298.95,284.03,274.18,290.67,287.46,285.81,267.99,270.38,257.39,257.72,256.06,252.20,262.32,269.87,300.08,306.81,319.20,
2025-06-17 21:54:08.372000,L8,321.26,311.48,308.15,298.23,291.37,293.20,282.63,276.86,277.03,266.07,266.37,276.62,253.39,,,,,,,,,,,253.01,264.06,261.30,250.16,268.03,268.35,285.47,286.99,275.66,275.62,279.71,286.25,293.61,284.76,287.35,300.27,287.65,289.67,271.51,271.95,259.85,257.98,255.97,253.85,264.48,273.00,294.63,308.55,316.74,
2025-07-03 21:54:14.305000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.44,227.15,248.68,242.83,243.93,,,,,,,,
2025-07-18 22:00:28.496000,L9,337.01,375.85,355.01,368.82,,339.90,313.20,301.72,310.42,316.78,317.65,314.84,301.95,307.43,315.96,299.17,299.65,299.77,305.22,304.45,302.50,300.77,302.17,302.61,310.79,302.03,309.43,320.03,316.99,324.71,329.37,328.82,329.68,337.62,345.77,347.93,342.75,305.74,319.84,318.07,312.75,306.43,298.33,293.79,290.54,294.33,301.53,303.35,314.56,324.94,330.54,338.34,338.25
2025-07-26 22:00:08.434000,L8,321.30,307.09,309.28,303.20,287.37,284.72,272.13,273.25,277.17,258.88,259.65,274.51,249.75,,,,,,,,,,,249.78,261.40,257.98,244.97,264.48,260.01,279.56,280.62,273.02,272.82,275.01,281.27,280.60,276.67,268.82,290.91,301.39,268.04,264.11,267.79,257.03,255.22,252.80,247.00,259.26,268.80,290.51,306.43,319.89,
2025-07-26 22:00:32.392000,L8,320.12,306.16,307.75,300.85,285.61,282.97,269.96,271.05,274.56,257.53,258.42,273.20,248.80,,,,,,,,,,,247.73,258.98,254.95,242.70,262.16,258.73,278.40,278.76,271.30,270.09,272.09,278.93,279.29,274.50,265.70,288.60,296.50,266.06,260.73,264.79,255.54,253.82,251.21,245.06,257.25,266.43,288.57,300.03,315.23,
2025-07-27 21:54:21.092000,L9,318.02,305.64,306.54,301.99,287.38,279.42,272.94,271.37,270.20,256.75,258.97,272.36,247.44,,,,,,,,,,,,,,,263.19,261.10,278.17,278.45,269.75,267.68,271.21,278.92,280.21,274.43,268.24,286.35,293.46,264.09,263.15,266.06,254.56,254.73,252.15,241.99,254.41,263.58,287.74,293.53,308.27,
2025-08-28 21:54:35.440000,L9,366.42,377.11,358.60,351.22,344.91,354.95,347.30,360.11,351.91,300.50,291.99,288.43,293.16,283.70,283.14,283.96,290.41,281.20,285.51,290.37,279.39,273.49,233.65,282.89,288.24,282.47,289.51,294.25,296.57,301.77,303.99,303.83,307.79,312.61,319.67,321.52,322.27,286.30,299.34,302.04,289.96,283.53,282.90,275.85,274.78,276.34,271.84,280.55,290.16,303.19,314.16,318.00,
2025-09-29 21:54:44.937000,L9,317.21,300.22,303.11,294.41,287.07,278.38,269.87,269.47,270.40,257.43,258.89,272.18,247.67,,,,,,,,,,,247.52,257.89,255.06,241.61,262.49,258.55,279.16,277.71,272.09,272.26,275.93,279.53,281.74,280.32,263.91,279.24,287.84,267.57,263.42,265.46,256.51,254.36,254.66,249.01,260.96,270.20,284.67,293.04,312.25,
2025-10-07 21:54:43.985000,L8,348.56,378.36,323.77,337.19,324.29,314.35,283.47,276.92,280.91,265.29,271.71,283.88,260.44,,,,,,,,,,,258.52,267.99,264.53,252.71,276.38,276.66,292.08,288.69,285.97,280.63,284.37,291.31,294.55,289.93,269.86,290.62,291.99,277.18,274.45,271.50,262.73,263.24,261.27,255.24,269.65,273.44,288.68,297.77,314.46,
2025-10-14 22:00:55.575000,L8,320.15,307.89,315.05,295.01,303.11,304.14,267.26,268.60,270.37,258.54,264.16,273.74,249.21,,,,,,,,,,,245.88,259.31,260.68,248.29,265.13,253.90,277.66,280.28,280.18,275.35,244.75,,,,264.45,274.92,282.26,270.52,264.24,265.78,255.08,255.93,256.71,254.09,264.44,271.57,283.96,295.31,307.97,
2025-10-30 22:00:32.746000,L8,318.55,307.09,305.55,296.41,290.01,281.09,272.02,271.03,272.15,263.95,266.14,277.17,252.72,,,,,,,,,,,255.79,265.12,264.87,256.46,273.09,270.75,286.88,286.78,280.73,278.93,277.21,,,,270.38,283.75,287.31,279.45,270.71,272.13,258.68,263.68,264.71,264.18,272.14,284.92,319.46,326.52,311.15,
2025-10-30 22:00:56.704000,L8,324.29,383.38,357.39,366.51,359.55,346.71,345.73,279.30,284.01,277.72,276.48,284.20,260.91,,,,,,,,,,,263.56,320.11,322.39,328.55,333.75,332.95,335.49,340.64,358.37,348.29,283.38,286.11,266.53,285.07,288.92,302.64,329.26,313.03,307.56,294.10,267.92,291.56,305.62,305.99,302.64,304.58,352.06,,,
2025-11-07 22:00:37.771000,L9,323.27,305.63,305.11,297.61,292.70,288.20,269.84,267.41,274.50,261.50,260.34,274.82,249.40,,,,,,,,,,,251.89,264.76,259.74,249.72,269.58,265.34,280.13,281.60,271.71,277.77,277.66,278.53,,,267.31,287.23,307.91,292.90,274.10,277.19,261.66,260.44,268.14,257.67,273.35,289.00,306.66,314.69,317.99,
2025-11-07 22:01:01.730000,L9,322.46,304.64,304.79,296.53,291.96,285.45,269.61,266.96,273.79,261.30,259.41,274.80,249.46,,,,,,,,,,,251.39,264.07,259.18,249.10,269.03,265.15,279.81,281.26,271.53,277.24,277.48,277.99,,,266.48,285.85,307.32,291.25,272.63,273.16,260.86,259.37,265.48,257.22,271.74,285.27,304.79,313.73,316.98,
2025-11-16 21:54:49.520000,L9,356.38,346.56,305.91,332.32,327.84,317.19,297.44,278.53,279.91,272.27,272.82,277.87,260.09,,,,,,,,,,,262.92,266.81,272.59,255.05,273.02,271.29,318.31,317.06,276.86,280.55,281.75,287.46,317.09,318.00,282.48,298.76,312.97,310.41,304.98,301.54,273.81,293.78,293.80,294.27,289.01,298.11,313.76,327.09,325.26,
