dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0110,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2024-01-03 22:12:03.955000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.14,396.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.13,198.49,203.47,211.80,214.65,208.97,222.16,230.16,235.65,241.56,246.74,254.43,258.73,264.26,266.91,271.51,273.83,279.13,275.62,282.07,285.29,274.04,268.00,294.25,532.70,450.55,407.18,351.93,285.52,,,,524.47,186.06,,502.35,380.57,301.76,344.12,275.80,437.13,387.57,450.84,394.68,,,,,,,,,,,,
2024-02-04 22:12:07.739000,L9,,,,,,,,,,,,,392.38,441.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42,353.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.37,353.18,213.70,191.55,183.88,205.79,243.12,226.84,242.97,246.32,250.64,262.03,226.96,239.74,290.37,243.88,250.26,293.22,252.95,305.39,302.26,329.51,304.21,310.12,313.57,324.28,337.48,333.05,330.47,286.85,291.43,303.49,306.97,387.92,373.57,366.04,387.80,387.03,384.12,320.30,305.94,,,,333.81,308.91,296.73,393.24,366.45,368.21,376.74,371.34,426.37,433.21,385.59,245.23,342.94,412.10,411.56,473.63,544.65,494.84,512.84,,,511.43,488.44,474.40
2024-02-11 22:17:53.113000,L9,220.53,238.98,241.12,227.16,212.10,198.51,186.64,193.03,,,,,,,,,,,,,,,196.42,213.37,210.29,208.89,212.04,203.30,213.02,224.23,223.32,226.78,220.04,187.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.73,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:11:54.234000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.59,499.54,,,,,,,186.45,193.70,198.11,219.51,244.01,263.68,256.23,230.79,232.84,246.56,251.80,264.14,271.66,271.60,304.55,295.39,294.21,305.34,303.77,331.76,332.53,340.85,357.92,368.63,413.50,432.20,522.59,395.13,345.60,369.10,356.59,366.41,360.51,349.11,,,,413.97,373.28,372.03,358.03,368.33,346.40,391.99,349.70,363.48,373.51,379.89,321.58,372.07,403.48,434.95,474.29,522.85,493.57,534.69,496.13,,531.87,499.81,431.44
2024-02-19 22:17:39.652000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.06,501.79,490.11,,,,,,,,,,,,,,,,,,,,,226.97,242.98,225.47,176.86
2024-02-19 22:18:03.607000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.01,238.47,223.16,
2024-02-20 22:11:56.095000,L9,,,,,,,,,,,,,,,313.67,289.13,255.05,203.67,271.88,,316.52,241.63,191.41,,451.67,490.80,495.35,443.50,,499.79,485.90,476.28,306.15,307.72,258.05,528.89,188.09,305.46,274.10,512.36,208.20,241.98,249.36,491.62,510.75,273.91,370.08,374.32,342.26,305.88,311.48,324.17,446.94,519.60,424.65,416.02,437.28,442.19,516.00,533.57,493.66,513.99,,,491.16,491.87,399.21,324.83,349.78,,,487.77,551.65,534.33,426.86,554.03,390.64,426.61,177.08,185.60,185.96,191.44,206.92,234.79,251.47,259.04,271.91,263.51,263.97,266.22,275.39,288.15,310.64,334.69,295.02,296.46,311.64,298.19,310.30,312.65,315.45,320.76,329.65,337.67,342.32,347.31,349.49,346.84,355.63,358.02,365.04,370.22,381.14,381.06,373.38,,,,365.28,344.70,344.63,360.91,390.48,403.40,408.80,405.23,420.40,418.00,422.95,461.17,453.88,451.26,463.72,505.70,530.70,508.16,,,,,,
2024-02-27 22:17:43.972000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.80,,,,,,,,,,,,,,,,,,,,,,,,456.59,529.64,502.68,,,,,,,,445.67,,,,,,,
2024-02-28 22:11:48.245000,L8,,,,,,,,,,198.14,208.43,352.36,394.63,,378.61,403.64,329.50,281.76,224.22,274.43,,227.63,237.98,260.12,,,285.25,328.36,227.72,386.02,480.99,335.38,,,,218.80,225.12,301.50,261.44,,226.63,218.60,251.29,386.21,382.09,426.21,348.53,318.35,302.21,293.60,,,358.92,272.36,535.14,534.31,505.67,316.23,332.04,464.28,434.34,436.86,243.07,489.87,526.33,401.64,,283.75,348.29,298.90,,,,177.98,266.25,522.89,519.16,503.01,487.51,452.02,546.22,547.90,318.11,452.52,438.48,470.29,476.81,422.85,403.74,536.84,547.57,378.93,548.84,397.92,366.82,473.65,483.18,455.17,422.29,494.25,522.59,472.63,488.51,449.10,432.85,462.19,350.13,505.97,488.18,468.92,357.46,535.44,541.99,447.32,460.82,,,,490.89,491.44,492.30,505.55,400.65,408.49,449.96,449.91,434.58,415.49,414.06,410.32,419.63,430.40,462.96,487.54,540.78,537.64,,,,,,
2024-03-07 22:12:00.069000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.70,206.09,202.55,218.41,222.43,232.00,235.17,239.85,247.10,254.07,256.30,258.55,265.38,265.26,266.99,274.30,273.66,278.65,269.25,259.52,285.73,293.86,295.14,303.08,306.25,296.67,462.28,456.18,486.06,292.44,268.89,,,324.56,334.94,344.86,340.30,335.94,340.01,,,,182.96,345.79,406.14,465.59,432.47,447.29,428.64,476.48,474.35,423.84,393.10
2024-03-15 22:11:37.973000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.09,230.73,230.18,244.16,250.70,174.24,195.82,201.98,205.39,208.39,214.47,211.55,219.55,229.43,238.45,249.18,243.86,493.37,518.45,530.89,355.56,324.47,338.96,386.66,358.65,344.33,351.89,371.65,463.31,375.15,299.06,305.95,308.75,312.27,379.39,,,,355.73,390.69,416.87,417.71,470.58,507.72,470.29,535.65,449.76,459.55,353.52,255.81,411.24,398.59,355.91,549.54,544.71,,,,,527.29,517.00,371.68
2024-03-30 22:18:00.432000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.92,390.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.83,535.51,,,,,,,
2024-04-08 22:11:47.225000,L9,259.12,287.13,234.73,204.31,329.94,373.57,182.53,282.11,523.55,379.88,369.57,445.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.65,232.31,299.59,234.84,175.41,283.60,326.22,305.40,321.40,229.76,190.45,233.93,298.22,183.51,,,,,,,,,,,,,194.19,413.33,324.83,288.44,392.16,384.41,379.61,398.50,432.38,442.97,379.03,291.46,231.58,277.43,282.84,307.29,315.97,335.41,289.74,300.48,295.36,280.59,309.15,366.35,369.25,431.91,483.03,516.71,542.91,553.33,,,,,,,,,,,535.22,532.02,,,,,,,,503.67,485.58,433.28,444.08,436.26,417.34,438.46,501.64,529.09,,,,,528.87,550.27,,
2024-04-15 22:17:28.257000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.11,289.75,222.65,,179.19,251.26,264.71,257.48,229.94,,,,,,,,183.53,353.06,555.06,,,,,423.39,451.00,,347.54,311.15,379.00,396.71,459.89,,,270.57,363.85,,,224.42,230.10,309.24,,,,,,
2024-04-23 22:17:03.194000,L8,197.48,241.15,221.24,236.65,212.67,195.68,174.16,,,,222.81,214.55,190.85,223.11,200.10,191.58,177.61,183.54,198.48,200.61,196.72,,,188.72,209.35,202.42,211.75,221.90,215.24,223.56,216.42,195.26,185.22,,,,,,,,,,,,,,,,393.01,,,,,,,,,,,,,,,472.67,,,,,389.04,350.54,,,,,,,,,,,,,,,,390.13,465.39,498.76,,,,,,378.98,518.08,,,,,,,,,,,,,407.42,465.45,489.34,,446.23,,422.42,,,447.01,,,,,,,,,,,,522.37,471.30,,,,,363.39,399.15,506.53,,,,,
2024-04-23 22:17:27.140000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.70,,,,,,,,,,,,,,,,,,,,,,384.87,439.53,500.75,,,,,,359.00,515.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 22:17:11.831000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.66,246.42,228.27,
2024-05-02 22:11:08.519000,L8,,283.41,315.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.14,200.14,205.79,212.04,209.61,219.84,225.38,234.17,237.98,243.00,250.87,253.91,256.99,260.84,265.81,268.96,269.22,274.38,278.82,281.92,272.29,262.83,283.02,295.97,294.78,308.57,279.56,292.67,467.76,458.57,487.05,294.02,270.90,,,328.39,338.69,348.44,331.78,341.83,379.46,,,,207.43,355.77,410.72,325.75,317.70,230.53,428.34,479.55,475.72,430.97,393.79
2024-05-10 22:11:24.784000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.27,197.26,205.34,209.04,213.48,204.71,223.18,225.79,233.62,238.22,245.02,250.96,259.13,263.33,272.19,267.64,272.50,271.67,279.50,279.91,281.18,271.71,265.05,292.87,298.22,296.97,306.52,307.03,298.26,469.82,458.29,512.38,297.04,273.25,277.88,273.66,264.40,341.22,349.37,345.86,332.84,347.09,,,,192.76,353.70,406.59,511.99,438.13,449.63,432.78,490.31,482.09,425.33,396.44
2024-05-18 22:10:55.940000,L8,,,,,253.12,334.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.29,199.46,204.99,209.46,214.24,219.47,222.57,229.29,240.72,241.89,246.99,253.20,257.88,263.13,268.73,276.20,273.96,275.91,279.73,281.29,285.92,275.17,272.07,295.90,299.71,302.18,311.04,313.22,304.32,470.30,517.34,542.74,300.23,274.61,290.94,306.38,339.39,345.07,349.51,347.22,330.14,353.23,274.98,,267.09,358.14,351.01,409.42,530.72,437.79,451.45,430.98,499.84,527.52,436.84,402.29
2024-06-11 22:11:06.286000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.22,193.12,197.84,203.21,209.60,208.91,212.82,219.94,227.96,231.10,237.87,244.20,253.80,255.89,260.18,262.22,264.32,264.43,268.18,272.04,277.58,269.09,256.27,285.28,291.69,294.19,300.88,305.92,297.03,515.01,512.27,538.84,293.10,269.66,,290.18,329.37,334.77,344.91,340.13,326.74,341.20,,,,179.91,347.26,401.32,470.07,430.13,447.69,426.99,529.84,534.68,492.99,452.64
2024-06-26 22:16:52.651000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.28,201.66,279.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26 22:17:16.610000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,216.24,326.81,173.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12 22:17:00.992000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.58,218.84,224.45,
2024-07-12 22:17:24.943000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.44,219.93,,,,,,,,,,,,,,,,,,243.56,230.20,,225.48,245.68,231.47,178.53
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.45,200.26,204.60,209.54,216.71,216.25,222.35,228.13,236.15,238.07,245.84,253.56,259.79,260.49,263.40,267.69,270.05,268.99,275.85,277.84,283.25,272.58,267.46,290.73,298.67,300.68,306.13,309.49,300.79,468.05,460.51,489.57,297.41,274.50,206.72,239.53,330.08,340.88,349.02,347.67,337.23,344.52,,,245.90,330.47,350.96,413.55,466.23,436.70,451.38,434.21,528.32,536.34,507.87,401.05
2024-08-29 22:17:21.978000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.54,192.10,190.22,185.60,263.68,201.95,,,,,,,,,,,,,,,,,422.33,439.58,454.65,244.35,282.80,281.73,,,,,,,,,,,,,,,193.01,260.07,308.57,296.50,,,,,,,,,,,,,,,,,,,486.77,,,281.99,303.23,223.08,,228.24,214.51,511.77,,,,,,,,,,,,,500.90,514.11,521.79,527.75,522.45,,,224.54,244.60,,
2024-08-29 22:17:45.937000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.81,188.40,181.68,260.20,190.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.15,298.76,289.20,,,,,,,,,,,,,,,,,,,,,,233.12,298.95,218.48,,225.90,210.44,,,,,,,,,,,,,,,,,,,,,222.19,238.24,,
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.31,277.18,365.30,313.48,290.65,,,194.68,200.41,207.84,207.01,200.21,221.64,225.72,235.75,238.90,243.93,251.45,254.98,260.47,258.32,266.64,268.36,271.36,272.77,277.03,283.70,271.62,264.51,291.76,299.30,302.05,308.14,311.02,303.76,529.98,525.14,,297.35,277.32,209.88,,331.59,342.44,349.97,347.32,339.50,343.36,,,,191.34,344.40,410.57,475.27,438.04,449.76,433.99,502.42,527.92,433.32,400.54
2024-11-01 22:17:31.195000,L8,495.32,550.59,195.70,179.60,192.73,189.35,189.01,204.43,180.49,,,,482.02,,,187.94,201.20,207.87,194.68,185.80,206.76,202.52,207.85,194.09,189.61,201.43,216.16,217.12,218.13,207.60,214.88,206.54,210.73,204.64,206.57,201.78,189.77,192.43,186.29,181.90,,,,,,,513.19,,,,,,,,,,,,,440.29,422.37,,,,,,,,545.92,493.29,489.70,483.14,485.94,499.35,,,438.26,514.71,468.67,505.04,495.36,533.81,,,,,176.80,180.12,190.60,191.64,194.60,184.01,454.53,487.72,,,,,,,,,515.55,475.14,504.75,513.24,532.52,,,,,486.62,513.64,514.79,513.68,,211.59,200.22,440.34,527.65,,,298.03,470.92,450.55,,,,,,,,,,,,,,191.74,207.04,213.11,
2024-11-17 22:17:38.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.64,220.58,362.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.85,198.02,201.28,204.77,209.31,203.58,217.37,225.85,234.60,233.04,238.28,249.34,256.08,259.60,261.81,267.95,269.98,269.86,273.26,276.50,280.00,270.29,264.06,287.53,295.66,298.30,302.22,306.35,298.78,470.58,464.51,487.17,293.66,269.38,210.55,,328.83,338.74,348.20,345.54,342.61,341.46,,,,195.42,347.32,423.75,470.69,438.45,451.12,435.16,481.29,478.57,426.45,396.43
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.83,,,,,,,,,,,,,,,,,,,,,,,,,226.28,300.52,218.08,227.58,,528.16,449.16,284.18,275.55,,,,,,,,,,346.20,310.60,207.25,214.07,503.83,331.59,360.53,,232.88,,,334.58,349.41,319.16,321.77,252.46,243.21,240.92,511.90,395.68,415.66,386.29,419.33,531.87,486.32,,540.99,435.69,462.93,436.82,404.36
2024-12-19 22:18:01.623000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.70,429.17,,,179.40,217.44,209.99,,,,,,,,,,,,,,,,,,,,,215.37,210.31,,
2025-01-05 22:11:55.058000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.00,194.78,197.65,202.86,208.23,204.31,221.11,227.71,236.18,237.63,242.35,251.23,256.76,259.68,261.12,268.63,273.41,271.71,274.24,278.99,282.41,270.70,263.44,288.18,297.27,299.39,304.65,308.69,297.63,470.72,464.71,489.62,295.13,268.78,,,331.19,340.46,348.08,345.83,341.97,346.09,,,,196.65,354.50,421.92,474.49,437.95,454.07,435.73,483.00,478.88,430.32,399.56
2025-01-12 22:18:09.518000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.13
2025-01-13 22:11:54.516000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.77,191.81,,277.45,439.58,,,,,,,,,261.97,269.82,288.99,,,,,,,,,,,234.44,246.81,236.58,,,389.34,296.44,230.22,,,523.74,433.10,362.64,248.94,484.82,283.11,321.78,252.66,,244.28,369.02,283.31,197.75,246.99,259.33,244.76,251.40,281.99,274.78,272.41,268.18,277.38,279.36,326.95,292.41,302.03,303.91,307.93,323.35,330.24,332.76,329.00,337.02,353.93,354.12,342.39,348.08,346.87,367.83,367.53,366.18,384.47,392.71,408.98,365.59,,,,364.82,371.98,372.74,381.91,392.27,395.91,438.23,519.74,529.69,420.76,420.99,425.25,476.79,421.99,529.87,508.45,,,,,,,511.30,496.81
2025-01-28 22:18:06.482000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.09,,537.16,483.63,510.51,,,,,,,,,,,,,,,,,338.41,472.39,499.68,,,499.72,370.84,,494.42,522.97,,,,,,,,,,,,,,,,,,,,551.27,504.96,469.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.49,354.00,,,,,,,,,,,,,,
2025-01-29 22:11:52.495000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.35,198.21,202.98,207.10,211.65,213.90,219.31,223.53,233.14,235.05,239.18,249.16,253.53,258.03,262.11,267.16,269.29,274.00,276.71,279.43,282.85,272.85,265.80,289.13,297.06,300.30,304.94,308.33,299.43,469.63,505.25,489.73,293.96,269.63,213.48,232.67,330.26,338.22,347.12,345.90,338.45,346.80,,,,201.11,355.53,412.79,466.53,438.94,449.43,432.64,480.07,474.29,431.44,397.91
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.83,200.93,204.59,206.41,211.91,208.80,222.09,225.55,234.44,238.05,243.89,252.61,259.66,259.97,263.97,272.18,274.74,272.33,281.57,283.55,284.21,272.59,261.01,290.23,298.26,301.27,309.29,309.90,301.26,467.70,525.19,511.61,295.55,269.12,,,335.91,339.87,349.48,347.64,339.75,343.73,,,,188.94,350.10,414.70,467.87,439.87,451.08,433.99,505.58,520.96,431.30,400.61
2025-02-13 22:17:46.901000,L9,225.84,235.60,213.36,313.50,223.53,225.51,209.66,235.12,227.42,200.32,200.23,206.35,209.99,206.07,197.81,194.81,200.27,204.35,225.83,294.06,352.56,283.13,404.95,253.83,203.46,214.85,233.72,268.82,271.02,220.60,219.85,226.32,444.02,457.64,217.08,204.64,374.32,434.07,517.58,381.39,,212.73,281.73,441.97,186.52,,,446.48,,350.79,441.51,,,194.91,206.71,218.77,216.52,233.19,260.71,208.09,469.49,194.39,202.64,195.78,183.82,,,471.80,462.53,,281.74,315.93,337.93,502.69,,178.30,193.00,251.92,375.87,481.47,504.29,504.01,440.57,437.39,334.91,354.62,388.46,191.59,194.84,221.19,191.34,424.63,341.85,313.66,,388.95,363.77,384.40,463.23,425.68,444.37,426.46,180.35,293.80,256.70,321.20,311.77,192.56,439.64,428.15,,,,,295.69,193.65,204.06,216.43,414.47,319.50,,422.82,367.20,394.13,,337.54,480.53,475.58,470.93,490.51,484.03,326.97,423.06,451.21,377.32,360.91,185.68,200.61,292.62,425.06,258.49,379.40
2025-02-22 22:11:57.370000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.78,203.89,208.53,197.51,217.34,223.15,234.18,236.28,240.75,248.33,255.57,256.69,261.12,265.28,268.78,269.42,271.11,276.03,280.57,268.17,258.89,286.79,295.00,296.83,302.42,305.47,299.85,467.62,458.47,485.92,292.66,266.88,,,329.65,335.82,345.72,343.78,336.94,341.47,,,,186.62,337.31,408.31,465.75,435.26,447.58,432.49,478.56,479.36,430.32,396.75
2025-03-01 22:18:03.406000,L9,,,,,,,194.99,213.98,203.62,183.50,197.63,197.15,183.44,184.14,176.01,182.94,191.26,192.28,184.15,191.24,180.27,,,201.86,190.92,199.08,207.73,203.00,222.80,229.43,200.01,221.12,219.03,213.08,196.32,185.49,187.59,187.07,182.53,174.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.25,292.15,340.35,,,,,411.09,,,,,,,,356.98,361.16,368.62,,377.92,,,,,,,,,,,,281.51,348.29,313.59,316.36,406.92,,,,,,233.89,237.98,305.08,,,266.67,,366.48,,,,,,496.32,270.51,,,,,,437.72,,,,,,271.15,234.18,,
2025-03-09 22:17:26.663000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.14,,,,,,,,,,,,,,,,,,,,,225.95,238.11,231.43,
2025-03-09 22:17:50.622000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.99,,,,,,,,,,,,,,,215.43,183.75,208.82,,,,,,,,,,,,485.44,493.91,494.48,550.55,,,,,,,,,,,232.18,212.73,,,,,,,,,,,,,,,,,,,,,227.45,239.43,188.78,
