dates,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2022-10-06 22:00:26+00:00,290.758,269.688,245.1,255.708,245.65,252.246,248.74,238.2475,238.4275,238.60750000000002,239.45199999999994,223.7275,227.28875,236.20333333333332,229.34625,231.902,230.033,223.79888888888888,229.5866666666667,238.57800000000003,236.77399999999997,231.04899999999998,247.925,245.34099999999998,251.298,252.05777777777777,270.6825,259.053,245.81,250.859,250.38199999999998,245.45888888888885,246.129,242.84099999999998,254.84199999999996,248.362,255.03000000000003,252.6175,273.9325,284.75,281.63,280.8275,282.14750000000004,279.77,274.034,276.42600000000004,278.91999999999996,274.14400000000006,,,254.214,233.5375,226.01600000000002,192.52799999999996,183.53,166.655,192.48000000000002,246.63400000000001,244.452,238.958,241.592,
2022-10-21 22:06:29+00:00,291.29799999999994,269.452,249.752,254.88400000000001,246.2,254.2,248.63400000000001,236.6775,237.57500000000002,236.245,238.206,222.37875,226.50875,235.4411111111111,228.4125,231.215,229.369,222.9988888888889,229.0544444444444,243.464,241.61700000000002,228.31666666666666,247.33200000000002,244.675,250.57599999999996,251.37444444444444,269.35,258.579,244.949,249.842,249.62999999999997,244.72666666666666,245.41400000000004,242.185,254.28799999999995,247.64500000000004,254.42799999999997,250.63500000000002,273.8925,284.95,281.615,281.33500000000004,282.715,279.272,274.37600000000003,275.84000000000003,278.804,273.79800000000006,,,254.142,231.56,227.52399999999997,192.196,196.4475,166.2425,191.91,247.23199999999997,243.84,239.192,240.53000000000003,
2022-10-22 22:00:27+00:00,291.96999999999997,270.09666666666664,250.20000000000002,255.0516666666667,246.40333333333334,254.215,248.50333333333333,236.81400000000002,237.336,235.64000000000001,237.97,224.01666666666668,227.7877777777778,236.425,230.3688888888889,232.25727272727272,230.64454545454547,225.35,234.848,248.41636363636363,247.5881818181818,228.31666666666666,247.33200000000002,244.675,251.85272727272724,252.983,269.68600000000004,259.83272727272725,246.8109090909091,251.49181818181822,251.2163636363636,246.013,246.55818181818185,243.6472727272727,255.35454545454542,249.04363636363635,255.73363636363635,250.06000000000003,274.126,285.298,281.724,282.026,283.51599999999996,279.14,274.22833333333335,275.5366666666667,278.81166666666667,274.305,,,254.635,232.888,227.84166666666667,192.57500000000002,201.738,166.60399999999998,191.778,247.43666666666664,244.015,240.375,240.34,
2022-12-24 22:06:26+00:00,291.96999999999997,270.09666666666664,250.12285714285713,256.03285714285715,247.26142857142855,254.215,248.50333333333333,236.81400000000002,237.336,235.64000000000001,237.97,225.85875000000001,230.54333333333332,237.86,234.58333333333334,237.17000000000002,235.18599999999998,231.97444444444443,241.36444444444447,256.446,256.835,234.885,250.88555555555558,249.33777777777777,255.64700000000002,256.007,269.85833333333335,264.123,252.36700000000002,256.302,256.60699999999997,251.07000000000002,249.98200000000003,248.86000000000004,259.12199999999996,255.20899999999997,260.315,250.9,275.0333333333333,285.99666666666667,281.63666666666666,283.08166666666665,283.635,279.36571428571426,274.75,275.83857142857147,279.11,275.0457142857143,,,254.635,232.888,228.79142857142855,190.93285714285713,204.72333333333333,166.25,191.778,247.43666666666664,244.015,240.375,240.34,
2023-02-18 22:06:13+00:00,294.235,271.782,248.855,254.69666666666663,245.92499999999998,253.748,248.32799999999997,235.035,235.99,233.14499999999998,235.78499999999997,237.004,237.37333333333333,243.536,246.17199999999997,246.584,243.176,245.512,256.98400000000004,276.03333333333336,281.4916666666666,250.7733333333333,258.6325,258.88750000000005,263.944,267.322,269.324,271.48199999999997,264.462,265.15200000000004,265.572,259.40600000000006,257.33799999999997,258.62600000000003,266.04999999999995,265.336,269.13,249.348,275.098,285.16999999999996,279.706,281.502,280.67400000000004,277.7033333333333,274.3,274.3666666666666,278.6016666666667,275.1166666666667,,,255.846,231.025,228.045,191.34166666666667,211.804,165.32333333333332,190.666,246.92799999999997,242.998,241.24,239.506,
2023-03-06 22:06:02+00:00,296.27000000000004,273.646,245.84,253.64333333333335,246.22,252.254,247.834,235.54500000000002,235.8075,231.975,235.3725,235.81,237.39499999999998,242.93,244.71800000000002,246.294,243.06600000000003,245.23600000000002,256.564,275.8616666666667,280.1033333333333,249.08333333333334,258.21500000000003,259.4425,264.164,267.60600000000005,271.05,272.03999999999996,263.04200000000003,263.37600000000003,264.448,259.168,256.434,257.61199999999997,265.77,265.22999999999996,268.758,249.7,275.572,284.48400000000004,279.334,279.87,277.93,276.19666666666666,273.96666666666664,274.07,278.32166666666666,275.09999999999997,,,258.596,230.335,228.30666666666664,192.74333333333334,221.77749999999997,164.66333333333333,189.50600000000003,246.31,242.80599999999998,240.706,239.046,
2023-03-07 22:00:01+00:00,296.27000000000004,274.36,243.93142857142857,252.43000000000004,245.62999999999997,251.40166666666664,248.08333333333334,236.18400000000003,235.95,232.31799999999998,235.804,236.1916666666667,237.42428571428567,243.04333333333332,245.49333333333334,246.40166666666667,243.07500000000002,245.4333333333333,255.245,272.12857142857143,276.0571428571429,248.7525,258.546,259.448,264.26166666666666,267.74166666666673,271.2733333333333,272.2466666666666,261.77166666666665,262.5783333333333,264.175,259.73333333333335,256.49166666666673,257.27500000000003,265.645,265.3433333333333,268.6983333333333,249.69333333333336,275.9616666666667,283.98499999999996,279.135,279.1133333333333,276.56666666666666,275.3228571428571,273.7942857142857,273.66714285714284,277.91285714285715,274.61,,,260.1566666666667,230.47600000000003,227.59142857142857,193.83285714285716,221.77749999999997,165.45142857142855,188.96166666666667,245.84333333333333,242.54999999999998,240.69500000000002,239.18166666666664,
2023-03-14 22:06:11+00:00,295.345,273.9742857142857,243.09,251.44125000000003,245.05624999999998,251.16,247.75857142857143,235.9316666666667,235.84,232.12166666666667,235.38833333333332,235.6042857142857,237.14124999999999,242.65142857142857,245.24142857142857,245.98714285714286,242.9157142857143,245.18285714285713,254.0471428571429,268.88375,272.6575,248.598,258.0516666666667,259.76166666666666,263.87857142857143,267.71571428571434,271.0885714285714,271.77,260.77714285714285,261.7885714285714,263.45,259.73285714285714,256.40857142857146,257.0,265.5414285714286,265.0257142857143,268.49142857142857,250.0,275.5571428571429,283.82714285714286,279.1657142857143,278.3385714285714,275.67,274.83500000000004,273.67875,273.69374999999997,277.9975,274.30125,,,259.8514285714286,229.83166666666668,227.44,194.4975,221.77749999999997,165.44125,188.46285714285713,245.9542857142857,242.1357142857143,239.54714285714286,238.88285714285715,
2023-03-15 21:59:48+00:00,296.88,273.59250000000003,242.58000000000004,250.78111111111113,244.88,251.195,247.5225,236.0,235.67285714285714,231.94,235.00428571428571,235.3025,236.9188888888889,242.3175,245.01250000000002,245.73250000000002,242.69125000000003,245.29375,253.18125,266.32666666666665,269.71555555555557,248.41666666666666,258.0814285714286,260.00714285714287,263.62375,267.69125,271.0575,271.43,260.19875,261.3725,262.95875,259.68375,256.33750000000003,256.87125,265.39625,265.025,268.41,249.69875000000002,275.6025,283.705,278.8675,278.09375,274.70875,274.6166666666667,273.55111111111114,274.13222222222225,278.27555555555557,274.05555555555554,,,259.90749999999997,229.51000000000002,227.79333333333332,195.12555555555556,221.77749999999997,165.5622222222222,188.26875,245.62,241.98,239.6875,238.70875,
2023-03-22 22:05:52+00:00,295.45666666666665,273.53888888888895,242.13899999999998,250.408,244.87999999999997,251.07777777777775,247.51222222222225,236.05875,235.68125,231.8675,234.8225,235.14666666666668,236.90299999999996,242.24888888888887,244.89999999999998,245.56666666666666,242.70666666666668,245.3122222222222,252.39555555555555,264.842,267.53499999999997,248.67714285714285,258.1125,260.09125,263.6277777777778,267.46555555555557,271.1222222222222,271.40222222222224,259.53666666666663,261.22222222222223,262.59222222222223,259.7211111111111,256.4044444444445,256.8533333333333,265.57,264.88666666666666,268.4622222222222,250.0377777777778,275.81333333333333,283.8088888888889,279.3155555555556,277.8455555555555,274.2266666666667,274.523,273.655,274.782,278.554,274.379,,,260.1033333333333,229.7575,228.419,195.792,221.77749999999997,165.881,188.21666666666667,245.6122222222222,241.8477777777778,239.57444444444445,238.84444444444443,
2023-03-23 21:59:55+00:00,296.4114285714286,274.043,240.93636363636367,246.8227272727273,244.87999999999997,247.956,245.506,236.48555555555555,235.79999999999998,232.41666666666666,235.0888888888889,235.815,237.0472727272727,242.33200000000002,245.541,245.211,243.035,245.52800000000002,252.115,263.69363636363636,265.96363636363634,249.98499999999999,258.4377777777778,260.56666666666666,263.919,267.59800000000007,271.365,271.56399999999996,259.765,261.491,262.842,260.017,256.658,256.963,265.63,265.32599999999996,268.73699999999997,250.689,276.55600000000004,284.352,280.174,278.039,273.994,274.4127272727273,273.7845454545455,275.40727272727275,278.76454545454544,274.88,,,261.118,231.97666666666666,230.0672727272727,197.43363636363637,221.77749999999997,166.39363636363635,187.825,242.43099999999998,238.628,240.375,239.56599999999997,
2023-03-30 22:05:59+00:00,295.0525,274.33090909090913,240.9466666666667,246.9775,244.98272727272726,247.9090909090909,245.69454545454545,236.52100000000002,235.683,232.295,234.897,235.98909090909092,236.96333333333334,242.1090909090909,245.2881818181818,245.0309090909091,243.01727272727274,245.48090909090908,251.49727272727276,262.305,264.3233333333333,249.88222222222223,258.279,260.443,263.9109090909091,267.4518181818182,271.3272727272727,271.4572727272727,259.39,261.32545454545453,262.5,260.04727272727274,256.71181818181816,256.98727272727274,265.6736363636364,265.1454545454545,268.7918181818182,250.75545454545454,276.6309090909091,284.3118181818182,280.59727272727275,277.9154545454545,273.5218181818182,274.2616666666667,273.6816666666667,275.8933333333333,279.05916666666667,274.98583333333335,,,261.7945454545454,233.257,230.28083333333333,198.17083333333335,221.77749999999997,166.38916666666668,187.74909090909094,242.71,239.06363636363633,240.36909090909091,239.41545454545457,
2023-04-07 22:05:40+00:00,295.29125,276.62636363636364,241.87999999999997,248.23000000000002,247.00363636363636,250.1563636363636,248.7809090909091,236.52100000000002,235.683,232.295,234.897,235.70100000000002,236.85181818181817,241.82999999999998,245.2881818181818,246.28083333333333,243.62666666666667,248.58916666666667,253.77416666666667,258.4663636363636,259.4890909090909,249.88222222222223,260.4836363636364,262.1445454545455,265.7866666666667,270.16,274.3833333333333,273.4925,262.12416666666667,261.32545454545453,262.5,260.04727272727274,259.99583333333334,259.39166666666665,265.6736363636364,268.2125,271.8233333333333,250.75545454545454,279.27583333333337,286.46083333333337,283.95666666666665,278.6475,273.5218181818182,276.18583333333333,275.01166666666666,277.84666666666664,279.885,276.3666666666666,303.04,303.22,264.94454545454545,233.257,230.12545454545455,198.11909090909091,220.9875,168.20666666666668,188.06363636363633,242.077,242.02818181818182,242.8481818181818,242.0,308.65
2023-04-23 22:05:33+00:00,296.33833333333337,277.86555555555555,240.08999999999997,247.156,247.95444444444442,249.41666666666666,249.1822222222222,236.87625,235.7425,232.33499999999998,234.82,235.79125000000002,236.84333333333336,241.45499999999998,245.35555555555553,247.092,244.09699999999998,249.32000000000002,246.68181818181822,243.506,243.586,243.76500000000001,257.7909090909091,259.64181818181817,262.30454545454546,266.42,268.61818181818177,271.28,259.14272727272726,257.29,259.008,254.72899999999998,257.59727272727275,252.49727272727276,262.617,263.9054545454545,268.67454545454547,247.32599999999996,280.54100000000005,286.898,284.646,278.124,271.4088888888889,276.236,275.493,278.973,280.31,276.62699999999995,303.04,303.22,262.985,229.8211111111111,230.60888888888888,196.005,220.69500000000002,168.531,187.45777777777778,240.8775,241.98666666666668,243.54333333333338,242.91444444444446,308.65
2023-04-24 21:59:40+00:00,296.33833333333337,277.86555555555555,240.08999999999997,242.91909090909093,247.95444444444442,249.41666666666666,245.30699999999996,236.87625,235.7425,232.33499999999998,231.7555555555556,232.46333333333334,234.45999999999998,235.54444444444445,241.208,244.64272727272729,241.88545454545454,246.07545454545453,243.94916666666668,241.21454545454546,239.7027272727273,240.1881818181818,255.9216666666667,257.0425,258.9875,263.3483333333333,265.60166666666663,269.21750000000003,257.0733333333333,254.7381818181818,256.5254545454545,252.0890909090909,255.35083333333333,246.79583333333335,259.3781818181818,258.9133333333333,265.4558333333333,243.8772727272727,280.54100000000005,286.898,284.646,278.124,271.4088888888889,276.236,275.493,278.973,280.31,276.62699999999995,303.04,303.22,259.47272727272724,226.75799999999998,230.60888888888888,192.72727272727272,220.69500000000002,168.531,187.45777777777778,240.8775,241.98666666666668,243.54333333333338,242.91444444444446,308.65
2023-05-25 22:05:20+00:00,296.33833333333337,277.86555555555555,240.08999999999997,242.91909090909093,247.95444444444442,249.41666666666666,245.30699999999996,236.87625,235.7425,232.33499999999998,231.7555555555556,232.46333333333334,234.45999999999998,235.54444444444445,241.208,244.64272727272729,238.4525,241.76500000000001,240.9953846153846,237.77,236.76916666666668,240.1881818181818,255.9216666666667,257.0425,258.9875,263.3483333333333,265.60166666666663,267.06692307692305,254.79230769230767,252.15666666666667,256.5254545454545,252.0890909090909,255.35083333333333,246.79583333333335,259.3781818181818,258.9133333333333,265.4558333333333,243.8772727272727,280.54100000000005,286.898,284.646,278.124,271.4088888888889,276.236,275.493,278.973,280.31,276.62699999999995,303.04,303.22,259.47272727272724,226.75799999999998,230.60888888888888,192.72727272727272,220.69500000000002,168.531,187.45777777777778,240.8775,241.98666666666668,243.54333333333338,242.91444444444446,308.65
2023-06-10 22:05:27+00:00,296.33833333333337,277.86555555555555,240.08999999999997,242.91909090909093,247.95444444444442,249.41666666666666,245.30699999999996,233.06555555555556,233.14999999999998,228.8022222222222,228.99300000000002,229.327,232.33545454545455,231.38899999999998,238.22363636363633,242.5175,236.7076923076923,239.39076923076922,238.93714285714287,236.31153846153848,234.63076923076926,237.5375,253.67846153846156,254.87230769230771,256.15769230769234,260.78,262.1653846153846,265.6378571428571,253.12285714285713,250.42076923076925,254.54,249.77,253.7546153846154,242.9592307692308,256.62,255.17769230769227,262.23846153846154,240.05583333333334,280.54100000000005,286.898,284.646,278.124,271.4088888888889,276.236,275.493,278.973,280.31,276.62699999999995,303.04,303.22,259.47272727272724,226.75799999999998,230.60888888888888,192.72727272727272,220.69500000000002,168.531,187.45777777777778,240.8775,241.98666666666668,243.54333333333338,240.315,308.65
2023-06-18 22:05:21+00:00,296.33833333333337,277.86555555555555,240.08999999999997,242.91909090909093,247.95444444444442,249.41666666666666,245.30699999999996,233.06555555555556,233.14999999999998,228.8022222222222,226.15545454545455,226.85363636363638,230.65666666666667,227.35,235.39499999999998,240.76923076923077,235.5092857142857,237.2707142857143,237.47733333333335,234.94071428571428,233.21928571428572,235.0723076923077,251.73000000000002,254.87230769230771,256.15769230769234,260.78,262.1653846153846,265.6378571428571,253.12285714285713,250.42076923076925,254.54,249.77,253.7546153846154,242.9592307692308,256.62,255.17769230769227,262.23846153846154,240.05583333333334,280.54100000000005,286.898,284.646,278.124,271.4088888888889,276.236,275.493,278.973,280.31,276.62699999999995,303.04,303.22,259.47272727272724,226.75799999999998,230.60888888888888,192.72727272727272,220.69500000000002,168.531,187.45777777777778,240.8775,241.98666666666668,243.54333333333338,240.315,308.65
