dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0008,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0043,nzd0281-0094,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0048,nzd0281-0142,nzd0281-0143
2001-04-04 21:44:06.948000,L7,,,,,312.10,298.18,305.87,329.87,334.87,334.55,337.82,342.90,344.32,350.84,346.97,345.19,352.17,352.93,352.77,359.66,361.65,369.62,369.06,376.39,370.30,369.63,369.65,357.29,350.36,348.38,339.32,334.48,325.91,321.14,314.57,,402.53,382.82,373.98,376.02,379.68,,,404.56,408.52,391.53,353.16,407.07,396.25,396.18,385.07,352.32,352.23,352.92,358.27,367.27,356.88,346.56,334.52,328.34,265.79,273.30,275.03,292.79,294.70,285.96,296.16,305.93,311.53,313.97,319.49,314.15,382.44,320.77,345.97,351.58,347.14,353.44,354.41,390.43,360.65,355.47,367.39,331.43,342.69,319.42,378.51,374.98,370.20,382.87,381.29,310.83,321.31,333.16,316.86,341.20,337.85,326.64,331.72,303.90,306.97,324.25,328.59,335.83,327.83,332.24,326.78,324.48,330.15,354.27,351.02,351.07,334.74,302.51,298.43,,,373.61,381.08,401.67,372.87,372.56,360.04,364.54,380.39,384.92,390.48,394.06,379.66,367.48,355.16,371.62,366.28,353.15,351.54,294.31,310.07,307.78,326.85,319.02,319.70,315.06,314.93,312.33,307.17,319.69,321.76,327.71,332.22,337.93,339.43,348.75,351.75,351.31,358.28,338.07,348.58,350.77,431.83,378.11,386.59,371.67,275.56,282.27,288.91,288.42,,368.65,374.24
2001-04-20 21:44:10.657000,L7,,,,,272.41,283.55,286.81,330.42,333.37,329.41,332.43,340.25,346.38,347.71,343.48,342.84,351.80,348.34,350.19,356.16,364.08,368.04,379.43,374.54,380.00,375.79,370.26,373.69,372.08,355.91,355.62,346.87,337.22,334.71,316.04,,,,,,,,,,,,,,,,,,,,,,,,,,281.33,265.21,287.94,295.52,295.32,293.73,297.20,307.65,310.15,314.47,314.24,311.08,315.99,319.86,319.90,321.59,326.14,322.90,320.72,319.95,319.67,318.35,317.26,318.12,314.22,317.94,282.61,300.34,276.06,294.18,313.20,312.06,320.89,328.26,319.17,336.15,333.94,323.68,330.67,314.38,311.76,322.87,326.39,325.79,330.40,328.80,328.53,328.29,329.94,348.06,346.45,348.76,336.16,325.81,315.30,315.95,293.54,302.70,309.95,302.01,292.20,298.24,,,,,,,,,,,,,,306.51,314.37,312.64,320.82,317.90,318.40,317.27,316.12,319.98,319.34,320.24,324.07,331.26,331.20,336.42,341.85,346.77,355.63,352.36,358.73,335.85,363.49,372.77,363.93,,302.23,274.95,285.40,287.84,295.00,291.69,,,283.02
2001-05-22 21:43:54.652000,L7,,,,,,,388.55,385.73,369.69,369.63,378.50,381.54,414.17,439.38,396.16,380.63,408.61,409.16,339.43,345.58,340.82,356.59,422.38,423.12,415.88,423.81,421.02,444.42,423.97,407.64,409.36,,398.00,437.43,422.74,373.04,374.18,376.31,377.31,376.07,401.35,,,361.19,393.19,352.22,343.25,,,,,,,358.25,387.76,360.34,377.20,,,,397.73,348.57,255.23,358.27,330.88,293.03,327.59,328.41,,,357.32,362.64,365.70,321.41,320.65,361.19,331.42,,,313.67,316.55,320.16,312.83,315.04,314.80,322.84,367.98,361.88,,372.20,365.70,356.70,,,,,371.24,391.85,371.95,372.23,364.09,405.57,395.30,376.01,383.84,404.43,373.77,411.15,419.10,412.99,404.68,405.56,373.94,345.33,380.25,362.57,363.34,370.13,365.86,395.68,,,,,394.44,386.40,402.68,,,,,392.06,368.49,395.12,388.32,369.61,363.90,336.11,351.11,342.10,355.42,390.52,393.21,367.33,280.36,386.02,385.17,323.41,330.89,335.05,337.99,349.00,400.50,439.93,432.27,370.88,397.99,406.34,401.15,375.55,403.89,402.39,379.66,397.78,368.99,369.12,,387.46,389.18
2001-07-25 21:43:18.753000,L7,324.62,343.52,351.41,344.31,338.01,396.19,351.72,334.91,342.78,346.26,349.86,355.68,363.41,359.04,369.79,375.11,382.90,373.45,371.85,388.52,392.26,391.85,398.33,399.32,389.04,398.82,408.80,409.73,397.19,387.77,399.79,405.07,373.98,392.25,429.88,395.68,348.96,365.18,366.85,353.39,381.05,,372.97,382.85,309.46,351.34,340.70,324.31,341.16,325.29,322.32,319.84,323.43,333.31,330.64,330.47,329.49,328.48,327.50,325.38,330.63,325.30,321.76,325.91,318.27,319.97,316.45,316.57,333.69,341.39,339.08,339.55,336.09,336.03,333.97,332.86,328.09,324.83,332.32,327.37,369.48,384.49,341.69,379.62,374.40,371.62,335.71,380.83,372.88,338.50,341.44,333.01,332.79,338.10,348.63,339.86,334.87,327.06,336.59,329.42,323.72,328.16,342.35,336.65,343.52,337.60,345.13,352.69,363.07,360.27,362.45,352.45,358.01,347.09,337.30,340.72,346.24,349.27,342.76,345.50,341.24,339.31,334.13,335.81,346.24,342.77,340.45,321.54,341.33,337.21,332.81,335.06,332.50,340.20,327.12,334.45,330.45,324.57,327.15,328.53,331.67,332.75,336.75,338.71,341.39,344.79,348.19,334.76,338.22,347.61,347.32,346.41,361.01,351.36,353.39,340.40,398.09,400.31,387.25,369.56,381.47,331.32,322.21,342.25,328.49,331.66,371.27,332.41,333.57
2001-09-11 21:42:38.257000,L7,,,379.28,373.22,396.59,296.55,305.31,328.27,378.20,391.22,393.31,388.84,418.50,439.16,336.05,328.36,339.82,332.94,337.90,347.70,345.75,363.45,360.43,355.23,357.91,359.05,353.42,343.99,336.32,,439.30,428.60,394.52,348.31,,362.82,414.02,403.59,343.05,,,,,,403.41,360.77,370.01,370.51,369.97,362.44,394.56,373.48,381.89,321.66,315.20,326.03,347.87,358.81,341.39,339.05,324.25,311.12,312.89,333.61,331.09,332.97,286.35,321.42,319.55,337.37,335.92,347.79,346.14,393.69,378.76,,378.39,379.50,388.30,350.56,346.85,340.66,347.75,382.30,343.53,385.52,336.52,378.58,341.03,326.89,325.47,316.58,385.31,386.74,389.26,377.16,355.78,387.43,328.86,288.02,301.58,405.22,410.28,359.51,366.04,362.91,368.03,380.31,360.85,352.96,385.96,362.39,397.31,405.22,392.23,369.89,393.74,381.29,386.07,380.03,384.81,389.46,391.90,350.96,347.09,405.67,362.22,405.32,352.01,354.97,356.08,359.09,361.54,348.49,354.00,353.64,330.78,305.42,403.19,317.82,333.37,304.05,399.14,397.94,385.96,406.98,405.15,408.38,394.18,404.75,411.13,421.76,393.31,393.19,395.70,394.58,400.55,440.37,397.71,392.61,389.22,345.61,364.57,351.44,353.95,,,355.46,343.83
2001-09-27 21:42:29.269000,L7,336.42,338.19,333.28,330.44,331.01,326.23,326.12,337.48,332.72,332.92,395.91,410.04,441.30,370.61,444.89,444.48,351.47,348.45,351.42,359.92,357.45,370.29,367.38,369.46,373.01,369.69,366.52,357.94,362.10,351.70,347.39,343.98,332.80,333.91,319.66,373.74,373.15,365.56,362.88,,,402.49,399.71,,,,,,,,,,,,,,,,,,270.33,263.10,280.39,383.84,397.73,330.05,324.27,336.70,339.87,336.07,338.85,350.35,338.49,345.57,339.78,339.02,,,,,,396.77,325.27,324.38,392.76,396.93,,,,388.40,310.61,311.02,393.70,,,,,,,342.22,355.26,352.44,348.09,345.70,354.43,344.71,374.36,327.64,331.07,343.45,343.22,346.48,338.60,333.43,305.74,,,,,,,,,,,,,,,345.17,350.93,350.42,354.60,343.09,340.69,301.58,308.59,315.07,320.47,320.47,316.65,313.99,311.22,313.09,309.09,316.95,320.94,326.64,333.01,341.52,340.13,348.55,355.85,358.40,362.11,336.79,369.22,367.55,356.50,364.18,,,276.63,282.76,289.73,285.98,378.68,402.48,
2001-10-13 21:42:15.922000,L7,372.37,343.79,393.87,385.72,392.04,,,352.44,354.28,358.27,370.27,335.34,341.01,345.74,345.06,337.44,347.99,341.56,345.28,353.69,431.85,435.79,422.11,424.98,443.18,445.31,434.90,448.49,447.06,413.05,414.32,412.24,408.48,387.45,424.24,425.46,411.53,411.07,364.06,365.81,352.65,,,389.94,362.65,347.68,337.58,324.44,338.98,347.42,346.04,339.10,369.42,321.34,337.62,341.28,340.57,343.88,337.10,347.59,341.86,383.85,255.50,277.55,289.19,286.84,288.23,302.94,304.90,311.46,311.95,311.28,316.75,326.61,318.38,317.36,324.12,315.38,319.26,378.73,392.91,386.09,383.47,367.23,359.43,353.23,364.97,359.89,349.86,351.65,351.11,362.09,354.18,356.27,354.06,363.80,337.36,358.09,362.79,362.12,357.35,365.63,370.02,362.91,357.87,353.54,351.67,360.51,359.32,371.60,371.58,342.55,351.15,386.67,377.25,354.80,372.51,361.25,365.80,356.84,360.06,366.78,358.53,362.09,367.54,372.11,373.62,380.74,382.74,368.80,370.62,386.83,392.06,380.74,383.01,374.20,375.97,379.63,381.83,370.23,356.08,359.44,362.34,341.67,341.13,355.23,357.41,360.36,362.37,364.70,367.26,372.11,385.34,404.12,404.85,371.12,439.66,439.20,426.04,370.70,340.58,361.21,363.20,337.76,352.76,358.54,,385.58,374.36
2001-10-29 21:42:21.289000,L7,,,,,,,,,355.50,348.15,,347.42,378.62,385.67,384.63,377.99,390.79,344.43,405.54,408.91,418.14,369.62,422.09,366.28,415.12,407.52,405.06,391.45,399.56,461.51,413.32,414.40,400.84,403.41,388.50,400.70,368.75,359.67,351.71,413.88,394.22,413.08,,358.49,355.99,337.06,340.50,349.83,347.42,332.03,339.15,332.17,338.83,331.73,342.16,331.18,332.64,333.63,332.50,334.99,332.67,343.99,334.70,342.52,330.88,337.08,334.01,389.20,387.85,386.41,385.24,393.86,394.64,361.02,359.71,403.42,,,,349.92,332.17,342.84,339.34,344.91,332.01,338.28,338.20,351.82,352.95,353.22,351.10,351.64,356.38,359.82,,395.98,352.89,351.05,365.48,298.02,357.16,363.62,329.22,357.45,353.56,361.63,359.00,318.52,372.84,382.54,369.86,364.07,353.39,355.36,348.86,351.90,356.15,362.46,356.13,357.40,348.60,357.82,353.42,382.04,386.37,366.55,360.07,360.37,351.88,353.33,359.79,362.88,369.12,363.27,339.74,355.40,354.25,347.62,352.25,319.03,353.60,341.31,345.21,312.39,344.22,310.45,346.17,348.24,350.54,401.44,401.08,416.87,418.76,409.06,374.56,343.11,385.59,396.91,416.06,417.57,349.81,370.29,349.61,348.32,285.40,348.70,386.67,360.92,355.87
2002-02-02 21:42:54.721000,L7,326.85,314.30,321.73,323.15,328.45,321.83,336.67,341.90,352.02,339.81,345.69,347.44,371.32,366.81,366.95,369.82,369.19,365.42,380.71,,329.30,350.36,351.77,350.93,356.99,397.24,385.88,396.83,389.95,,,,,,,,,,,,,,,,,414.08,401.62,403.55,395.43,385.67,381.00,373.62,370.06,,,,,,,,,,315.87,318.52,312.50,311.84,308.60,309.98,306.67,321.25,321.55,318.70,333.28,322.65,316.61,327.37,319.87,331.46,342.46,323.08,331.71,326.89,333.06,321.14,314.35,317.46,319.16,,,,,272.11,340.28,333.78,329.27,336.06,344.41,337.85,335.87,326.06,334.24,327.17,335.49,341.94,339.57,345.41,339.88,347.28,345.47,357.58,347.47,350.09,352.97,342.55,348.60,354.21,341.68,348.94,338.46,342.53,347.95,334.91,329.83,347.56,351.64,338.54,349.15,334.07,336.20,338.32,,,,331.99,337.69,330.72,326.69,321.70,312.15,314.17,316.59,316.88,317.54,319.10,320.85,324.51,329.72,315.71,335.23,351.62,354.01,344.98,347.02,363.02,351.58,345.57,400.36,,,,,333.26,318.19,321.56,326.24,327.60,,338.94,327.88
2002-02-18 21:42:54.191000,L7,330.78,325.79,321.08,313.87,324.73,324.33,328.89,333.48,340.75,328.81,329.21,343.45,340.96,350.68,342.36,345.42,403.80,423.31,404.33,354.76,358.13,373.26,372.12,374.28,370.18,377.53,372.80,426.70,366.76,351.04,343.81,333.90,330.39,325.43,315.95,296.57,,,,,,,,,,,,,,,,,,,,,,,,,269.01,279.22,281.96,369.14,359.62,293.42,336.75,328.10,326.34,312.90,316.50,345.91,339.45,363.66,345.60,343.04,330.72,319.63,331.44,361.06,334.90,322.75,358.90,334.05,384.90,317.59,265.11,268.29,,,373.27,380.97,356.09,332.08,326.36,344.28,330.22,327.97,331.28,301.96,372.86,384.53,386.75,395.87,352.89,332.56,337.65,336.19,333.93,356.97,343.37,347.93,328.02,313.83,303.92,,,,,328.15,375.56,396.50,389.24,,,360.81,407.67,413.82,374.77,,,,,,,285.96,298.35,320.49,403.30,384.66,372.30,315.69,310.14,308.74,300.73,311.18,394.22,380.04,407.12,417.29,409.67,416.75,398.95,415.72,414.18,335.28,358.85,357.26,356.48,,,272.00,279.01,281.10,284.84,279.50,,,266.54
2002-09-14 21:41:55.072000,L7,351.50,342.63,343.57,335.56,340.39,345.47,350.73,363.07,364.94,371.40,376.13,328.73,329.95,334.05,336.17,327.97,335.69,330.39,325.34,337.02,340.97,419.49,422.75,425.04,427.30,419.60,416.73,418.96,420.58,398.80,397.32,382.20,388.15,,,,,374.97,390.90,349.16,,,,,,353.39,354.30,343.13,336.49,333.98,308.83,316.48,349.07,348.35,370.77,375.54,387.11,369.75,369.59,366.81,369.45,332.62,333.20,316.37,330.90,337.10,342.37,337.62,337.86,336.54,333.22,345.80,347.09,319.12,309.68,355.22,351.34,344.85,354.50,335.45,342.51,342.58,343.28,337.69,342.56,344.07,347.38,340.60,346.54,340.29,351.60,276.56,337.51,347.56,339.59,349.64,343.09,340.29,350.33,353.15,299.07,310.95,350.70,356.92,365.88,345.77,354.72,350.99,313.32,324.66,330.60,319.92,365.90,366.72,348.12,353.34,359.22,347.50,350.09,356.08,360.37,366.57,370.90,346.04,350.27,340.53,353.87,364.15,366.42,357.48,357.22,344.24,348.47,351.77,,358.17,286.68,296.81,309.87,308.64,400.34,393.09,366.04,298.00,386.99,403.29,392.87,410.68,310.65,399.00,401.52,404.46,391.29,409.94,375.07,357.18,423.13,411.27,410.28,363.76,347.67,343.64,343.69,335.58,385.81,389.87,,404.38,356.90
2002-09-30 21:41:47.719000,L7,388.37,348.13,345.48,347.73,341.78,346.30,351.72,356.50,352.89,356.45,357.50,367.18,375.68,365.08,341.05,375.21,379.34,378.50,383.42,384.78,392.65,400.28,400.87,364.00,392.49,384.74,396.92,393.03,403.45,380.37,371.48,374.81,362.50,352.34,340.19,349.42,360.07,353.19,361.93,366.83,356.32,386.38,401.49,418.13,370.55,359.33,372.41,328.31,369.18,365.85,376.91,379.63,382.80,383.88,383.88,382.26,383.64,376.33,388.37,319.49,365.57,335.04,368.10,371.06,389.72,389.53,388.67,340.62,341.12,336.85,348.47,349.00,345.42,345.24,358.00,348.91,362.49,351.01,356.30,362.83,345.55,343.81,337.16,333.47,343.49,339.86,348.35,354.10,348.70,357.40,351.36,359.85,354.04,345.49,340.76,341.76,359.88,367.66,361.77,347.15,350.78,321.98,338.88,363.93,337.95,354.20,354.41,330.66,356.09,364.89,343.14,377.69,367.56,357.81,355.95,353.66,339.09,362.81,368.98,361.76,368.30,381.75,371.18,375.47,381.53,372.20,375.36,364.89,367.64,403.58,406.03,396.73,349.80,354.90,348.93,319.37,320.46,316.68,318.16,402.74,390.78,373.46,379.53,381.00,398.17,401.02,389.62,344.83,385.56,375.77,399.47,390.06,405.08,421.51,423.82,362.10,387.45,390.00,392.21,357.40,354.51,337.90,332.09,331.27,323.20,321.63,394.37,346.55,334.90
2002-11-01 21:41:54.382000,L7,,,,,,,,,352.72,356.09,361.84,366.24,374.55,374.94,382.79,380.78,397.24,395.95,401.86,406.20,413.55,415.30,417.16,407.83,446.60,461.69,462.67,465.00,362.44,335.57,336.56,330.62,407.63,422.37,,,,427.89,380.97,408.15,400.24,383.78,398.21,,,,,,,,,,,,,,357.39,359.83,375.83,365.67,264.45,378.03,389.43,344.88,334.42,341.47,325.75,338.75,334.74,337.81,341.02,351.02,350.50,358.04,345.90,356.44,355.76,377.34,361.25,359.56,345.42,349.82,337.58,357.06,367.59,379.33,363.59,363.27,358.68,349.34,271.42,299.87,321.28,331.49,323.21,342.62,337.95,330.58,338.55,311.23,313.05,327.77,338.58,337.21,332.73,338.21,336.18,331.77,328.46,336.19,324.42,289.17,,,,,,,,,,,,,409.51,369.24,380.13,357.27,349.10,348.29,358.16,358.36,359.47,360.62,405.81,415.51,298.50,311.11,319.80,319.76,325.37,315.51,319.57,316.89,311.33,320.83,322.53,328.81,335.97,338.29,342.10,351.02,407.47,408.37,407.15,,357.09,344.64,349.74,388.16,371.97,,,,423.55,356.41,,,
2002-11-17 21:42:06.289000,L7,,,,,,,,,,,,,,385.93,376.23,421.83,436.41,427.64,435.86,445.61,418.78,420.48,463.70,454.44,,,,,,394.83,403.56,406.50,401.58,402.96,403.76,,406.96,378.15,377.64,385.92,375.54,390.85,,366.93,389.60,377.96,352.04,400.73,350.55,347.27,349.57,374.15,359.73,355.23,356.88,352.92,349.43,325.04,372.07,337.86,364.92,366.40,366.77,372.41,367.95,348.41,341.41,331.49,337.58,353.94,348.68,349.19,346.77,362.02,360.24,357.64,365.25,347.26,358.47,351.77,361.93,354.86,369.80,364.66,355.84,343.84,350.00,351.27,362.49,353.69,371.23,374.52,351.11,347.25,338.10,377.31,375.92,362.44,359.56,389.43,383.73,374.98,369.01,377.03,369.99,366.79,357.47,366.41,356.83,374.12,364.18,412.05,377.36,372.40,389.17,367.81,373.11,363.64,358.26,358.88,355.47,363.65,372.62,391.43,368.29,365.76,350.90,353.19,347.29,353.54,,358.39,363.60,365.29,353.99,361.59,348.00,304.53,396.07,396.66,339.62,374.19,353.15,352.13,388.37,401.51,394.42,392.29,380.89,381.33,388.02,403.87,402.84,410.18,421.08,,,,,384.46,355.90,345.67,350.73,339.80,353.44,356.24,365.10,358.70,346.76
2003-01-20 21:42:33.373000,L7,341.72,332.07,328.39,333.99,326.70,328.70,329.07,333.80,369.33,409.57,405.81,342.74,346.86,344.46,344.95,348.55,353.74,349.94,351.14,360.26,371.20,369.76,370.63,377.13,370.38,370.30,371.48,381.26,374.58,338.83,345.98,333.67,324.70,320.33,301.63,,,,,,,,,,,,,,,,,,,,,,,,,,266.07,270.54,273.11,311.49,313.06,299.58,296.84,312.44,316.66,363.43,347.50,360.30,335.62,338.69,324.01,318.67,321.28,321.81,323.52,321.27,346.58,386.45,385.71,386.71,384.27,326.07,275.14,280.04,,,288.24,313.55,326.83,352.25,402.47,337.78,374.26,388.44,409.20,334.92,323.35,339.20,335.69,341.94,343.90,360.21,341.55,375.65,344.46,372.29,398.73,410.72,402.84,356.95,299.98,,,,,,,,387.71,403.78,408.84,401.84,403.83,395.21,380.07,381.31,337.58,329.20,320.49,404.05,,283.07,298.21,307.54,328.92,319.87,319.40,315.33,401.78,399.77,398.64,397.45,398.12,396.13,401.12,406.44,393.80,404.12,415.86,426.63,429.16,334.91,359.49,349.05,357.69,,,391.19,273.06,281.88,281.66,280.44,,,373.04
2003-02-05 21:42:41.878000,L7,,,,389.40,379.16,333.26,348.85,,,392.19,399.54,408.55,425.07,361.20,414.93,413.89,408.17,411.93,419.18,432.25,434.75,435.29,456.01,458.20,427.60,442.72,433.43,457.94,460.79,446.90,345.03,341.30,329.19,328.26,313.68,428.40,,420.90,414.59,414.48,404.67,,,,,404.90,375.67,343.10,350.27,392.70,313.46,306.24,304.08,383.73,358.40,360.43,,339.66,350.17,314.31,321.44,354.83,377.22,383.66,390.23,386.28,378.03,355.29,361.12,372.47,369.61,377.26,341.27,,,,355.41,348.89,384.38,394.62,389.84,378.60,373.02,393.31,391.81,383.11,391.16,386.32,368.94,372.01,370.49,399.34,380.31,390.91,,,370.34,397.34,390.60,342.64,336.43,331.93,336.76,345.14,405.31,413.56,417.09,,,,,361.73,391.29,334.65,340.59,332.61,328.65,320.71,325.50,330.24,346.66,382.23,410.98,333.22,392.93,,,,379.16,395.87,410.49,392.84,396.77,400.65,398.31,317.22,405.71,391.80,386.38,391.51,382.46,389.30,375.08,399.44,365.38,371.66,366.68,366.25,363.26,371.05,376.31,387.16,387.59,391.41,392.84,,451.13,448.61,442.67,405.72,357.99,334.96,275.34,333.78,284.76,344.77,,399.76,391.92
2003-02-21 21:42:44.547000,L7,356.27,348.30,354.08,344.46,342.64,337.11,342.22,355.23,363.43,356.85,364.89,371.52,362.69,370.84,374.45,377.48,384.45,382.86,379.59,389.99,393.42,407.16,397.78,397.85,388.03,382.84,384.01,380.18,392.17,386.25,386.91,386.41,389.07,380.78,367.88,365.67,365.10,365.96,367.23,367.91,361.07,358.93,347.59,351.56,341.96,346.32,345.22,340.88,332.62,327.40,324.06,309.80,307.41,319.23,307.17,319.14,327.05,328.57,312.78,297.32,308.74,310.22,310.72,309.08,307.68,318.39,316.28,329.58,328.53,328.32,328.19,332.37,332.58,323.10,333.52,330.99,338.81,336.44,344.32,340.94,336.72,333.09,343.50,336.56,333.62,332.26,328.47,331.44,343.39,347.50,343.80,337.98,331.08,339.77,331.93,339.55,339.17,342.70,339.78,331.00,338.69,335.07,392.68,403.80,364.34,405.03,348.36,391.58,382.67,391.16,351.37,340.62,345.35,338.36,337.98,341.86,347.81,344.33,326.47,347.75,335.46,339.38,345.69,337.42,341.25,345.57,399.84,406.06,393.09,396.11,400.12,388.63,389.12,393.44,380.69,381.83,377.95,365.74,367.92,357.78,343.87,362.89,367.74,363.50,365.31,367.90,332.19,369.29,361.21,369.95,371.98,381.69,386.20,390.91,390.07,352.96,381.71,383.70,385.31,367.06,330.03,388.15,363.35,368.42,401.07,384.17,344.80,383.49,380.82
2003-05-12 21:42:48.091000,L7,347.55,340.61,357.32,351.36,281.38,289.44,300.46,314.99,331.96,324.89,324.75,356.18,371.11,374.34,342.03,372.52,370.49,380.94,385.63,384.93,385.31,451.53,453.12,390.38,391.65,395.42,394.29,397.02,391.51,370.57,381.61,388.35,387.86,386.08,371.78,379.57,387.20,370.45,363.30,364.91,360.31,382.68,400.69,380.26,372.11,346.31,335.51,333.30,334.55,325.78,324.55,319.38,322.39,326.25,337.21,325.01,317.48,307.68,292.90,290.59,345.80,363.02,378.99,359.22,347.72,331.25,359.99,383.08,354.65,353.30,350.92,349.43,362.68,361.74,344.56,356.04,354.52,342.89,341.28,353.93,355.22,355.47,348.55,348.51,359.09,355.98,350.65,345.60,350.43,358.17,351.97,345.91,355.04,350.05,355.65,363.44,374.59,383.73,375.40,370.02,364.13,371.48,366.72,359.63,372.21,378.63,349.62,354.10,356.21,373.50,375.00,363.78,358.99,356.22,348.13,345.55,348.65,352.79,358.09,361.40,354.02,346.46,348.93,350.84,353.46,354.92,348.21,367.07,356.98,401.34,338.47,401.21,337.20,341.62,336.56,343.02,331.65,332.30,339.00,326.84,338.30,320.67,339.74,,372.46,302.86,356.78,355.61,359.91,370.23,365.91,352.95,361.94,369.52,369.55,331.34,374.25,375.07,363.42,365.37,355.87,337.48,333.66,342.55,280.96,344.82,409.78,347.69,341.34
2003-09-25 21:31:42.973000,L5,345.52,331.86,331.15,335.82,335.12,337.91,331.61,334.89,329.53,317.98,326.20,335.45,347.92,349.58,343.34,331.16,346.36,344.22,342.67,355.54,354.50,365.71,367.99,366.52,356.26,352.84,349.47,346.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.46,266.65,261.04,293.01,301.44,297.49,295.24,310.17,309.74,317.05,323.86,322.46,330.35,328.19,326.07,325.62,329.19,324.98,329.45,321.42,322.06,320.81,319.10,318.60,314.89,320.51,268.66,,,,,298.97,318.86,331.34,325.71,340.70,338.31,326.04,338.61,290.90,312.65,327.11,337.89,343.09,331.82,339.79,334.08,328.42,317.48,344.37,345.44,348.20,303.24,296.65,,,,,,,,,,,,,,,,,,,,,,281.53,296.30,309.80,304.49,307.90,293.08,311.47,309.46,314.92,305.44,307.90,317.50,319.90,320.08,338.61,341.88,347.48,355.72,352.29,361.66,333.33,,,,,,,,281.80,282.57,285.90,,,
2003-11-28 21:32:34.027000,L5,330.89,325.54,322.16,323.60,323.06,327.10,326.60,324.45,322.07,314.56,322.33,329.89,333.46,338.05,330.08,334.81,338.71,336.58,329.77,348.08,346.10,359.94,357.12,359.23,354.88,346.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.12,279.01,291.39,291.90,287.60,299.29,299.65,307.16,306.23,308.44,312.94,316.26,313.01,315.36,320.24,316.75,315.42,310.24,312.32,312.80,317.06,312.14,313.90,312.02,,,,,,306.10,320.85,328.87,317.23,324.01,326.87,322.40,329.88,284.33,309.47,323.70,331.86,333.23,328.80,333.88,326.21,324.58,320.18,340.37,339.90,339.85,319.73,296.38,,,,,,,,,,,,,,,,,,,,,,,,,,,287.74,304.08,309.67,309.45,305.52,308.95,312.63,314.85,316.71,325.87,332.33,335.43,344.07,341.02,350.66,324.32,,,,,,,,,,,,,
