dates,satname,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
2024-07-12 22:17:00.992000,L8,506.88,513.01,496.24,495.30,497.03,497.62,489.06,490.79,478.76,476.81,479.96,486.79,483.75,486.24,497.45,487.22,485.67,488.54,495.94,495.86,496.73,494.20,490.46,476.81,464.71,462.72,460.10,458.27,453.41,460.72,458.98,449.45,451.63,449.47,452.88,458.75,470.17,469.12,462.16,462.26,453.50,455.01,454.02,461.56,469.18,467.12,467.75,458.97,464.07,459.17,449.02,452.24,464.49,470.70,478.39,480.48,480.71,473.06,472.16,466.45,455.44,451.90,444.88,436.80,438.42,418.70,425.83,445.25,453.01,454.51,451.34,450.65,445.13,429.20,422.42,425.12,428.25,425.97,438.99,449.61,448.69,459.99,463.89,466.66,467.23,460.56,443.91,426.68,400.19,397.11,399.55,394.23,383.13,385.24,392.73,397.53,401.75,401.64,406.38,397.98,396.90,409.56,414.77,430.51,436.54,420.88,413.14,414.13,400.55,384.35,397.45,407.52,422.62,416.81,408.86,405.33,342.05,353.12,347.61,317.47,323.88,381.24,379.88,363.82,368.61,369.42,362.66,363.65,354.68,352.17,343.18,346.07,347.81,345.73,346.01,348.73,343.66,341.48,343.18,342.53,339.21,338.46,339.95,346.60,352.68,357.77,358.82,364.72,367.40,364.65,367.39,373.88,364.84,359.40,368.67,372.45,383.64,384.18,381.87,393.82,405.52,411.99,418.44,422.19,434.83,447.24,465.91,471.20,482.94,487.08,499.73,508.64,501.21,491.27,492.00,501.11,510.09,522.01,532.85
2024-08-21 22:17:19.711000,L9,500.26,509.55,495.32,492.59,487.84,499.63,492.83,485.62,476.01,475.25,475.65,487.98,483.77,486.26,496.61,486.25,486.13,488.48,493.50,495.46,496.50,493.97,490.33,477.13,464.50,462.38,459.08,456.28,452.69,459.46,459.56,448.72,450.83,449.91,452.04,458.69,469.50,469.07,461.92,463.18,451.01,455.54,451.95,461.92,466.31,466.20,465.63,458.87,459.78,459.31,446.22,449.67,457.19,469.20,475.37,479.53,481.45,469.57,474.23,467.13,456.07,454.49,443.57,439.70,436.84,416.36,423.43,441.08,452.04,454.37,448.03,449.37,440.76,431.59,420.39,426.25,428.06,422.81,441.26,449.68,448.19,459.34,462.40,466.86,466.58,461.75,442.34,422.83,403.09,395.72,400.57,396.68,382.62,385.60,397.32,400.43,404.60,408.46,408.76,400.75,405.68,411.80,416.75,428.54,430.99,421.94,407.60,411.11,401.36,381.36,390.03,408.83,418.91,412.89,409.13,403.24,362.40,355.36,358.91,320.41,317.13,379.20,376.35,365.36,366.26,369.25,362.27,361.88,356.93,348.79,344.55,348.23,347.92,347.46,346.07,351.19,342.51,342.61,343.98,341.79,333.59,337.87,336.36,344.78,348.99,357.72,360.26,361.31,366.77,367.39,367.04,372.44,366.20,360.51,366.62,367.26,382.17,382.91,376.48,391.17,398.89,408.61,409.34,417.79,429.80,439.16,457.56,469.15,481.03,483.26,500.43,509.15,499.98,487.58,491.78,499.21,507.21,520.88,526.81
2024-08-29 22:17:21.978000,L8,257.96,256.68,325.58,316.06,536.26,502.11,492.01,488.76,479.19,479.61,477.96,486.93,483.87,486.48,497.22,489.13,490.81,488.61,497.77,541.51,,474.49,529.34,490.54,544.20,514.89,445.59,459.05,451.90,458.79,454.99,447.58,448.14,448.61,451.50,458.65,465.62,459.09,464.57,464.73,452.48,455.50,349.13,368.48,367.32,414.05,473.08,461.11,464.10,461.47,448.57,453.61,463.70,470.82,472.14,475.47,475.20,461.26,466.96,460.94,450.94,394.43,293.24,364.77,374.14,398.98,413.65,447.74,457.05,457.37,445.11,447.89,442.09,430.75,423.85,426.44,429.03,424.66,441.52,452.79,449.43,261.06,328.33,286.32,330.03,335.19,257.57,521.16,483.59,362.03,429.08,446.18,388.51,386.27,398.81,404.58,404.40,406.56,411.08,401.87,400.28,412.73,413.19,425.68,431.21,419.10,411.01,409.29,399.81,381.29,393.83,404.28,417.98,414.63,407.70,401.41,333.84,347.73,342.63,317.73,316.36,378.83,378.41,364.23,368.72,368.63,361.92,361.37,355.09,346.86,343.36,347.68,347.30,345.27,344.35,349.00,342.90,341.53,343.42,342.29,334.44,337.20,339.29,345.36,350.45,354.97,360.99,362.32,364.93,364.52,366.46,373.09,365.70,361.05,368.34,370.89,383.14,385.47,380.70,394.56,405.27,413.05,416.71,427.27,437.66,447.61,462.86,472.94,486.81,483.76,496.81,506.26,500.06,488.11,490.97,499.91,506.32,522.89,529.53
2024-09-22 22:17:21.161000,L9,437.57,513.30,497.48,496.80,492.53,497.22,484.91,484.05,477.94,474.74,478.67,484.46,489.15,479.69,499.96,490.17,491.64,489.24,495.85,498.31,498.81,495.34,492.51,481.30,,,,324.07,314.89,367.24,307.30,312.62,414.51,,,,,,523.13,466.06,450.53,461.94,341.88,467.19,505.90,250.97,387.81,460.36,465.33,460.06,452.46,451.90,460.80,464.86,467.40,261.65,324.87,323.51,478.38,473.45,453.50,455.73,443.79,440.95,435.43,493.62,492.12,486.29,463.42,452.20,448.80,448.87,444.88,430.11,416.43,425.54,423.26,421.88,443.34,446.33,449.35,458.35,460.41,465.07,463.58,458.91,441.59,422.73,413.62,473.47,444.14,405.45,383.70,383.73,395.47,398.19,401.88,406.95,405.35,399.40,400.37,408.10,414.45,424.84,428.49,420.35,327.00,350.49,294.97,,,,,,,,,,,,,,,,,,,,220.34,248.12,334.03,340.54,342.01,345.76,343.34,433.78,425.17,344.07,342.70,341.82,332.31,329.60,328.94,342.20,345.52,348.62,355.20,366.31,364.57,403.01,,,,,,374.29,385.21,383.26,379.00,389.46,402.17,408.59,431.31,454.32,457.15,447.05,463.48,469.57,482.27,485.04,498.31,507.70,501.41,491.57,490.30,499.19,507.97,522.42,529.39
2024-11-17 22:17:38.841000,L8,523.64,533.90,510.57,523.25,521.13,533.14,525.53,529.88,523.26,519.38,525.75,528.93,521.05,526.26,537.94,527.41,528.75,528.70,533.04,535.26,529.33,528.86,529.52,516.32,502.04,503.88,497.06,498.86,492.92,499.19,498.50,494.19,493.61,491.38,495.73,501.14,509.24,478.75,506.61,503.56,491.15,493.08,492.30,499.56,504.05,506.07,505.97,502.92,503.96,495.41,479.72,477.78,500.48,505.50,511.50,508.62,518.22,514.41,520.93,509.92,498.93,495.24,492.64,480.10,481.12,455.19,429.81,481.45,466.95,470.60,486.80,488.69,483.57,472.68,464.59,464.66,469.53,467.83,459.06,488.91,485.14,469.22,507.01,506.12,509.07,491.85,486.58,469.76,428.02,440.47,441.86,434.74,413.89,415.85,408.88,409.10,436.24,419.29,448.07,440.15,414.79,420.34,431.47,436.87,441.28,454.83,447.47,422.27,416.50,392.19,409.53,441.55,424.18,425.23,424.86,410.44,426.14,379.57,385.16,393.81,383.99,383.44,386.88,379.41,397.99,402.76,376.48,374.27,361.39,359.05,383.05,361.73,361.64,358.70,354.45,359.00,377.21,350.81,377.79,376.42,367.13,374.14,372.41,386.98,360.08,364.49,369.27,373.59,404.43,374.79,382.80,378.91,369.64,373.61,399.05,400.23,411.14,411.63,404.76,409.10,429.11,425.24,436.14,444.43,446.09,456.95,469.90,474.52,492.63,491.84,509.64,538.17,539.57,537.38,543.51,532.94,539.96,,
2024-11-25 22:17:51.900000,L9,,,499.69,220.79,477.57,495.45,494.81,489.36,483.79,478.46,480.91,484.26,484.21,481.81,494.29,479.29,487.04,483.77,491.12,494.57,490.31,482.58,398.69,354.50,290.09,321.37,475.66,518.07,453.03,471.72,456.81,451.66,449.54,452.17,408.85,460.72,,,462.74,462.18,451.36,449.37,401.31,480.97,459.68,495.42,367.12,274.10,339.10,,,,220.20,229.65,404.55,470.44,537.77,468.91,465.24,473.80,464.82,445.82,446.01,436.21,,,,,,406.69,448.73,437.55,447.58,426.43,414.80,424.29,426.43,423.72,440.53,448.89,450.09,460.99,459.42,465.02,464.15,461.18,442.05,427.83,,,,,,,,379.47,358.75,358.88,337.75,356.55,391.14,405.46,410.52,414.43,407.23,291.57,,,,,,,,,,367.88,325.25,350.21,346.42,312.82,,382.49,374.90,364.74,366.31,366.24,359.87,362.03,357.70,296.56,338.65,341.72,345.57,332.83,342.84,333.73,331.20,,,,,,,,343.10,352.87,358.24,361.70,,,,,,350.70,369.02,374.33,363.99,320.98,301.31,327.54,397.15,398.88,414.31,419.74,409.95,438.06,444.73,302.28,,,492.40,332.37,418.81,259.12,,,,,217.73
2024-12-03 22:17:45.212000,L8,,,,497.25,492.85,503.21,495.55,490.26,481.24,481.67,478.10,488.58,486.29,487.01,497.68,488.22,489.45,488.25,494.98,496.53,499.63,494.93,491.66,477.83,467.74,461.78,463.95,460.37,452.27,466.04,460.48,453.29,453.29,452.47,454.45,461.84,469.45,468.27,465.62,462.43,454.53,456.31,453.16,464.87,466.52,469.05,468.39,459.84,468.39,458.78,454.82,449.90,464.19,469.49,474.56,484.48,478.03,475.54,475.65,470.81,456.09,457.09,446.57,443.10,438.47,424.52,425.38,443.54,455.76,450.05,450.99,449.29,446.63,431.11,421.55,431.06,424.68,427.20,444.14,447.88,453.73,459.77,463.91,469.57,465.73,464.50,443.18,426.01,405.70,395.63,402.53,397.00,383.21,385.79,396.48,400.27,404.57,408.43,407.58,405.25,402.88,413.20,421.79,427.75,431.78,421.45,408.58,412.01,401.89,383.12,396.39,407.14,416.90,415.38,407.82,400.40,367.24,359.90,364.08,325.89,329.95,380.64,377.53,368.12,367.38,367.99,364.82,364.39,356.36,351.07,346.59,347.08,349.36,350.11,349.91,349.39,342.75,344.75,344.47,342.74,335.37,340.99,338.22,346.96,353.79,356.70,359.41,365.29,368.68,367.12,369.15,372.51,366.78,361.06,369.68,372.04,384.80,384.50,381.20,392.79,399.23,407.83,415.13,421.15,430.08,441.66,459.52,469.44,483.13,486.27,503.66,513.09,509.36,500.09,504.95,510.74,516.72,533.37,539.34
2025-01-12 22:17:45.559000,L9,505.94,513.31,496.08,491.46,500.87,496.40,488.15,492.49,481.15,475.95,481.36,484.51,482.09,486.49,494.44,488.67,484.62,486.11,493.65,493.32,496.68,494.32,487.89,477.34,464.98,459.74,461.96,458.69,453.22,463.88,456.77,453.27,451.29,453.25,452.54,461.89,466.78,470.52,460.29,462.82,451.40,458.22,451.53,465.77,463.51,470.93,467.86,460.02,463.94,458.47,453.38,451.23,461.19,471.62,472.12,482.37,477.55,473.14,473.28,471.60,452.97,455.94,445.70,442.32,438.15,423.29,425.45,442.79,457.37,451.47,452.07,450.36,444.91,430.63,420.16,430.67,425.51,425.85,443.86,449.12,454.48,460.04,462.82,469.41,465.79,463.28,444.54,426.57,403.94,395.77,403.36,397.14,384.30,390.87,398.81,401.54,408.19,410.43,410.94,405.55,401.99,414.96,422.45,425.53,435.16,422.07,412.77,415.17,404.89,385.31,397.85,410.55,419.73,415.60,411.27,404.51,354.13,360.64,361.58,387.61,312.91,382.96,380.65,367.82,368.56,370.93,364.80,363.53,358.16,353.59,346.53,349.62,352.61,349.74,348.59,351.23,345.94,343.36,343.53,344.98,335.73,339.33,338.73,347.94,348.72,356.83,358.64,361.68,366.36,364.87,366.54,372.46,365.58,359.66,367.01,367.41,379.40,382.53,375.90,389.32,401.03,407.11,410.99,421.02,430.29,441.99,459.56,471.58,482.86,487.10,501.25,512.34,508.66,498.91,500.64,509.11,516.53,533.20,541.62
2025-01-28 22:17:42.532000,L9,508.63,513.94,496.97,488.87,493.25,500.80,492.18,493.35,480.82,480.16,476.30,485.31,482.51,485.13,495.31,486.09,486.54,486.53,492.34,494.84,497.43,495.91,489.53,474.59,464.49,460.61,459.04,459.37,451.84,463.23,458.80,448.90,452.67,450.82,453.36,459.95,468.05,465.07,467.36,459.04,454.03,453.94,453.21,462.14,463.79,466.62,467.24,458.35,466.37,459.24,451.66,447.50,463.60,467.12,477.91,480.40,477.70,467.52,472.78,467.74,454.17,451.42,447.63,435.13,440.62,418.52,426.70,443.39,453.86,452.95,448.91,447.55,445.23,428.18,419.63,427.20,428.78,424.60,438.18,450.84,447.43,454.59,464.29,463.53,468.13,457.86,442.35,425.63,398.03,399.28,399.90,393.08,384.19,385.54,396.69,404.18,401.93,404.60,409.80,399.13,398.37,412.51,413.38,426.50,431.89,419.80,412.07,412.78,399.25,385.28,396.38,404.24,419.67,415.24,405.47,403.81,359.01,359.61,322.08,317.34,315.43,380.22,380.93,365.39,369.10,371.32,364.41,362.53,357.72,353.07,344.49,350.65,353.58,349.59,349.64,353.00,344.97,345.20,348.42,346.42,335.83,343.99,342.85,347.12,352.18,359.30,362.99,365.87,369.76,370.01,372.16,376.16,369.06,364.12,370.52,373.38,385.78,386.99,379.82,393.51,400.59,406.40,410.91,420.36,430.45,438.55,459.33,471.05,482.19,486.04,505.49,495.80,505.52,493.32,496.64,501.16,514.22,529.13,544.01
2025-02-05 22:17:39.822000,L8,516.81,514.76,501.94,502.82,498.72,502.45,496.77,491.12,482.34,479.97,477.36,486.21,482.75,487.54,496.61,484.43,491.50,486.19,497.67,498.52,497.44,493.69,488.14,473.40,463.04,460.52,459.31,458.42,453.03,460.60,459.56,449.12,451.95,450.40,453.13,459.46,468.25,466.34,463.14,460.47,452.51,453.63,452.51,460.97,466.36,468.16,464.22,457.67,463.00,458.80,449.02,449.24,464.35,468.66,475.07,476.94,467.40,461.08,472.04,466.82,457.36,450.50,443.99,434.29,438.22,419.43,426.29,443.26,453.90,452.99,476.29,501.61,521.63,428.66,419.05,426.39,438.40,449.12,444.98,449.29,447.57,454.55,461.84,461.86,465.91,455.51,441.01,424.82,398.68,395.99,398.63,392.85,382.15,383.71,394.85,398.57,401.11,403.55,407.19,398.41,395.99,407.68,413.34,423.98,429.69,414.86,405.48,410.32,403.76,382.16,393.68,401.21,416.25,412.23,404.38,399.24,334.34,352.01,362.77,391.20,409.89,405.81,379.68,365.82,364.15,363.19,360.83,361.04,356.16,352.33,343.66,363.54,350.40,343.97,345.64,346.83,343.07,342.00,343.72,341.53,331.11,339.55,338.24,345.77,349.76,354.00,359.70,362.42,365.58,364.17,367.78,373.10,364.11,360.48,367.63,369.88,381.46,384.91,379.40,390.64,400.82,408.12,412.53,421.02,431.60,442.39,459.38,470.41,480.79,483.18,500.11,507.20,503.10,492.69,493.81,501.47,509.88,526.09,533.55
2025-02-13 22:17:46.901000,L9,508.69,515.22,497.99,493.30,500.83,498.95,495.01,493.39,484.45,480.98,483.76,489.41,483.26,486.61,497.74,486.73,487.80,487.27,494.65,498.01,497.17,496.29,490.87,476.30,467.80,463.20,460.67,460.79,454.70,463.51,461.21,452.27,454.66,451.81,455.27,462.13,469.75,467.57,466.55,463.54,456.54,456.38,455.31,464.47,469.59,468.52,468.57,461.33,466.53,461.09,451.03,453.00,467.00,469.66,478.66,479.79,480.02,470.42,473.92,467.53,455.89,454.97,448.66,437.41,440.74,422.48,429.42,445.80,454.78,454.66,448.16,450.22,444.91,431.42,422.38,427.36,429.58,426.07,439.94,452.82,448.66,458.56,466.00,464.93,468.87,457.64,445.86,426.06,401.50,402.42,401.30,398.07,387.17,385.18,399.71,404.01,400.85,406.44,410.85,398.33,400.91,412.85,415.40,427.85,432.22,420.60,410.40,410.91,402.69,384.69,394.55,408.50,419.16,413.29,408.72,402.73,355.68,359.20,369.10,384.27,319.04,380.91,378.79,368.28,372.18,369.29,376.76,367.91,358.73,349.46,344.48,349.99,351.30,348.68,350.22,352.04,345.55,346.09,347.77,346.81,338.04,343.80,341.15,347.25,352.69,358.37,368.97,366.62,367.51,367.33,369.27,374.36,367.63,362.15,370.04,374.44,386.17,384.46,381.80,392.78,401.31,407.66,413.22,419.21,429.22,439.84,460.05,470.82,481.23,486.85,504.32,517.63,560.15,497.92,501.34,505.79,515.79,535.49,543.24
2025-03-01 22:17:39.455000,L9,511.51,514.66,499.21,493.29,201.68,251.86,221.36,236.76,225.29,180.84,189.16,166.99,436.80,381.73,502.73,555.55,402.07,275.54,541.94,416.85,384.12,367.15,234.14,276.85,427.30,403.74,,,,,,,,,,,196.96,219.04,324.31,380.73,437.23,392.38,449.16,459.82,458.75,462.64,462.75,455.06,463.87,454.16,447.74,407.90,307.99,,,,,,,,,,,,,205.01,497.08,297.04,,,,,,,,,,,,,,,286.74,381.46,,,,,,,,,,,,395.54,397.39,398.92,403.58,392.20,393.12,277.01,252.27,,,,,437.68,365.43,344.93,366.06,381.34,411.52,411.31,400.35,397.01,330.83,349.87,361.98,319.86,310.62,378.16,375.26,360.31,361.85,366.29,358.83,356.91,351.34,340.47,340.59,343.97,347.25,344.41,343.55,344.70,340.08,338.50,340.53,339.17,330.26,334.14,335.50,341.79,344.78,350.90,358.40,360.00,364.09,364.35,365.00,370.98,365.87,358.63,368.03,367.77,380.15,378.58,374.83,387.55,399.53,402.60,405.55,415.25,424.99,433.93,457.53,469.58,478.91,485.10,501.49,507.63,506.75,496.40,500.15,506.27,514.23,532.73,538.89
2025-03-09 22:17:26.663000,L8,507.85,512.13,497.87,487.99,492.21,498.38,494.44,493.10,478.70,477.38,476.88,485.72,482.84,488.59,496.28,484.70,482.73,485.29,489.57,492.43,492.91,493.61,485.89,473.79,460.14,457.89,456.87,456.31,451.95,459.30,457.18,449.86,450.32,452.33,452.32,460.97,465.73,468.27,460.50,461.14,448.53,456.94,451.16,463.69,460.86,467.00,463.38,458.91,455.96,459.42,449.84,452.88,457.09,468.40,474.73,477.96,479.15,466.24,470.61,467.15,448.92,449.72,440.31,435.31,435.85,419.41,427.84,439.84,455.78,451.87,446.30,449.76,442.96,431.47,413.37,426.65,428.53,421.13,439.89,449.25,446.21,457.38,458.70,461.23,465.92,457.13,442.37,422.28,400.67,397.33,397.65,399.00,381.44,381.61,397.94,401.80,396.63,404.06,408.08,395.40,399.18,407.17,413.32,426.68,428.31,415.35,404.64,404.67,400.27,384.57,386.93,401.84,419.05,411.11,406.17,403.34,326.63,351.43,326.60,319.54,324.09,382.15,378.37,365.41,363.91,370.80,362.19,360.68,356.11,347.73,342.44,347.01,348.29,345.63,344.61,347.42,342.26,341.57,342.78,341.91,333.78,338.80,336.25,345.23,348.99,355.05,358.30,362.46,367.17,364.93,367.39,370.74,367.18,362.44,369.21,373.83,382.99,384.41,379.43,392.47,398.99,404.96,410.26,419.89,427.35,436.31,460.73,472.64,479.90,484.49,501.03,509.52,507.36,496.57,502.30,507.80,516.60,532.89,541.21
2025-03-25 22:17:16.100000,L8,503.51,511.48,496.34,488.73,485.94,497.56,488.95,491.12,479.31,475.31,475.17,485.33,481.27,485.09,494.87,484.65,481.67,483.85,488.73,492.67,494.24,490.52,483.93,472.27,460.13,457.45,456.64,456.97,449.92,461.62,457.77,452.02,450.83,451.90,452.02,460.79,465.65,466.23,462.26,458.90,450.08,454.65,451.66,464.10,463.86,465.56,463.22,455.88,461.74,456.89,450.04,449.50,459.91,468.71,473.93,484.30,477.06,465.13,469.64,466.75,450.18,452.73,442.85,437.80,436.45,421.77,425.15,440.83,456.57,450.14,448.93,446.81,444.09,428.40,413.29,429.02,424.82,423.81,442.44,447.98,450.90,457.52,460.83,465.85,463.62,458.80,440.62,424.81,402.02,395.91,400.67,397.98,383.51,386.38,401.96,399.80,401.83,407.87,406.01,400.24,401.14,408.68,413.21,421.27,427.79,415.37,405.32,411.08,403.73,386.82,390.98,405.34,417.71,413.24,409.05,400.35,338.47,351.35,329.26,320.30,314.53,380.96,376.33,367.14,370.18,367.88,361.75,363.80,354.98,349.41,345.28,346.61,349.07,346.10,349.69,346.62,342.42,342.52,343.03,342.97,333.85,339.53,338.40,344.81,349.00,355.59,357.50,364.26,367.99,365.56,367.61,373.63,366.40,362.52,369.69,372.53,382.08,386.38,380.73,391.29,397.17,406.04,413.09,421.18,431.22,443.95,462.83,472.91,481.42,484.48,499.40,509.30,504.09,495.57,497.22,504.51,515.26,530.76,539.55
2025-05-04 22:17:17.676000,L9,506.01,512.48,496.21,489.85,499.11,498.24,489.03,491.54,484.87,478.31,483.23,487.21,485.38,484.86,495.67,486.73,482.25,486.70,494.67,494.33,497.68,494.03,486.51,474.32,463.59,514.44,519.82,514.68,510.34,524.58,517.52,507.52,506.41,499.56,452.02,458.63,465.89,469.18,463.91,462.17,452.07,453.54,452.74,461.15,465.18,465.19,464.22,459.19,461.57,458.04,445.94,449.43,460.28,465.25,473.23,476.78,478.00,466.37,472.36,466.66,454.57,451.15,446.33,435.75,434.95,415.35,424.91,442.94,452.02,449.29,441.39,446.71,438.99,427.72,416.82,425.42,425.42,422.41,439.37,450.85,444.21,454.22,459.31,461.05,464.99,456.10,440.58,418.78,400.91,394.40,395.45,394.18,382.07,380.68,395.79,400.89,397.61,404.03,408.92,392.69,397.70,410.46,409.77,423.25,424.51,418.92,403.55,404.92,401.52,383.42,388.24,406.12,416.40,408.38,406.06,398.08,366.69,354.08,329.21,321.92,326.88,376.88,374.66,365.26,368.01,366.49,360.77,364.20,353.36,348.04,344.30,343.41,347.35,345.62,347.01,345.44,341.48,341.40,344.00,341.37,333.73,337.06,334.97,345.42,350.86,352.64,357.82,362.07,366.27,365.34,369.92,371.75,364.79,360.31,367.07,370.93,384.79,383.03,379.85,391.29,398.47,406.18,413.84,418.14,424.40,440.04,460.54,472.14,477.42,484.88,501.74,526.76,547.63,495.95,503.13,505.24,517.17,536.34,541.33
2025-05-12 22:16:59.753000,L8,510.11,514.56,497.93,496.88,492.99,505.84,497.95,493.67,483.47,483.90,483.47,490.29,485.33,486.63,498.19,486.56,486.38,489.35,493.49,495.55,498.72,495.13,492.15,478.05,466.08,463.83,460.77,457.69,455.64,461.70,459.31,453.91,452.87,451.89,452.78,460.96,467.67,469.71,463.02,468.45,451.40,455.62,453.12,464.07,466.27,467.75,464.81,462.97,462.09,460.33,447.00,454.40,460.54,469.14,474.20,482.62,482.11,470.67,476.63,468.98,457.45,455.36,447.16,440.02,435.81,416.76,426.41,447.47,454.27,450.29,441.34,445.17,440.32,426.59,418.95,423.55,429.47,425.51,442.47,456.84,448.49,457.41,466.90,463.76,467.95,455.22,440.62,423.52,398.27,396.44,398.10,397.15,385.03,383.20,401.06,405.14,402.02,404.89,411.44,397.13,401.93,412.65,413.98,425.91,428.95,419.85,406.05,410.04,404.97,385.19,393.00,408.95,417.50,409.71,405.51,401.05,364.06,354.35,329.60,321.86,326.75,374.13,375.87,363.34,365.66,369.18,360.03,361.23,353.86,347.31,343.14,344.91,349.69,344.41,345.33,348.60,343.81,339.88,342.69,342.27,333.61,337.26,336.57,347.14,348.94,353.40,360.95,363.17,365.40,364.60,372.49,372.33,363.80,362.77,366.97,373.06,384.80,388.86,380.06,391.30,398.54,408.90,412.19,417.55,430.07,442.22,460.15,473.04,480.39,486.82,504.03,516.72,538.55,536.78,503.27,511.79,521.77,537.65,
2025-05-20 22:17:06.544000,L9,502.92,511.05,495.24,491.94,488.91,502.29,493.51,490.22,478.87,480.79,478.85,487.45,484.32,484.33,496.07,486.20,485.85,487.35,493.39,495.88,499.55,494.10,489.36,476.98,464.61,461.78,459.81,458.57,452.40,462.72,455.75,451.88,449.95,451.26,449.59,460.53,464.88,470.56,461.28,464.64,452.47,457.11,450.33,462.99,465.09,470.45,465.00,458.34,462.54,456.77,450.18,448.72,458.11,470.65,471.65,482.22,477.57,470.99,470.52,468.90,454.33,454.55,445.95,441.90,437.04,422.04,424.98,442.32,456.46,449.84,451.59,448.74,444.30,427.31,419.22,429.97,423.12,426.66,444.48,447.32,453.43,457.09,462.81,466.42,462.99,459.54,439.96,424.65,400.23,395.30,401.22,395.64,385.39,386.71,398.32,402.14,404.25,408.23,407.02,406.64,398.19,411.74,417.41,420.59,433.14,416.28,411.53,413.68,401.75,383.52,398.35,406.70,415.92,415.45,406.78,396.93,366.31,353.37,329.58,323.30,318.65,378.37,378.26,366.21,369.77,369.01,364.44,363.48,356.27,351.23,345.55,346.88,350.82,345.73,346.30,351.05,345.24,340.90,343.29,343.42,334.77,336.78,337.26,347.82,348.40,356.82,359.91,361.85,368.33,366.06,369.59,374.90,364.12,362.48,368.55,371.45,383.32,388.71,380.75,392.41,400.72,408.38,411.38,420.52,429.89,443.68,458.90,473.83,483.10,486.53,504.13,514.46,540.46,516.79,506.76,519.49,527.97,538.09,544.53
